Algorithm,unique_values,score,normalized_score,IV,normalized_iv,QSDA_IDX,IV_IDX,IDX_DIFF
entropy,1464.9367088607594,0.3427741552174433,0.09164595487054715,0.22316780852621562,0.07747874335812006,3917.9240506329115,3291.3924050632913,626.5316455696203
silhouette-2,1456.9493670886077,1.0445060378935254,0.2805428643590578,0.3129404662646443,0.12289325080990779,2033.181434599156,2856.162447257384,-822.9810126582279
amplitude-silhouette-2-2,1460.9490445859872,1.1108236596488341,0.2983946879735598,0.320736199780114,0.12683698386571216,1827.592356687898,2778.165605095541,-950.5732484076433
silhouette-1,1456.9493670886077,0.9602601301157317,0.2578649840900419,0.3523581854117245,0.14283402503933393,2211.2067510548522,2714.1983122362867,-502.9915611814346
amplitude-silhouette-2-1,1460.9490445859872,0.9791168278922805,0.2629409568669452,0.3694994405912132,0.1515055034236555,2130.420382165605,2580.891719745223,-450.47133757961785
amplitude-bottleneck,1464.7961783439491,0.7211853738116744,0.19350923267351225,0.3805997640319941,0.1571209740393016,2738.980891719745,2495.0254777070063,243.95541401273886
amplitude-silhouette-1-2,1460.9490445859872,1.3252475090576668,0.3561147424187057,0.402730062466193,0.16831632715092043,1449.9299363057326,2486.2547770700635,-1036.3248407643312
landscape,1456.934599156118,0.8304456658407553,0.22292065319412213,0.4033935827014553,0.1686519910983612,2520.1518987341774,2469.4430379746836,50.70886075949367
amplitude-landscape-2-1,1460.9490445859872,0.9248048606176091,0.24832089610057093,0.458123466533498,0.1963389369874747,2259.8471337579617,2300.7197452229298,-40.87261146496815
amplitude-silhouette-1-1,1460.9490445859872,1.2262866542928939,0.3294757937163625,0.4602041750004983,0.19739153309591245,1612.3566878980891,2310.0127388535034,-697.656050955414
life,1464.9322033898304,0.8126693371600778,0.2181355014392575,0.471213578053231,0.20296100858626587,2697.231638418079,2152.348870056497,544.882768361582
amplitude-wasserstein-1,1464.9872611464968,0.7921138940882361,0.21260224897446922,0.4791550787861344,0.20697848287407938,2791.248407643312,2073.6305732484075,717.6178343949044
amplitude-landscape-2-2,1460.9490445859872,0.9086858917932321,0.2439818836226785,0.4792708043336666,0.20703702652058786,2329.859872611465,2206.076433121019,123.78343949044586
amplitude-landscape-1-1,1460.9426751592357,1.0394139530926412,0.27917214271239077,0.48414303748740367,0.2095018089436721,2014.6114649681529,2188.891719745223,-174.28025477707007
amplitude-landscape-1-2,1460.9490445859872,1.027801862140863,0.2760463219428892,0.5064729357082453,0.22079813629651562,2019.7388535031846,2116.331210191083,-96.59235668789809
amplitude-wasserstein-2,1464.9936305732483,0.9130808472783349,0.24516494730978008,0.5378964046457145,0.2366947511475521,2511.0254777070063,1877.343949044586,633.6815286624204
bd2,1464.975988700565,1.0002712458130871,0.26863544541152984,0.6141320390699561,0.2752611016920501,2318.5042372881358,1696.3912429378531,622.1129943502825
