Feature,IV,IVs
channel-0 landscape dim-1 max,1.030297530260232,"[2.0475412011730354, 0.2448307202814073, 0.2838277698253453, 0.7792328181551563, 0.36317265575613017, 0.4524667836696396, 2.578435098996636, 0.12642231622877212, 2.3967484082559647]"
channel-0 landscape dim-1 mean,1.3131676146986162,"[2.61452652192218, 0.3003021741154742, 0.4673077341255, 0.9665862087515766, 0.5019423824650957, 0.9511290240013259, 2.8181683182335764, 0.4081842753671513, 2.790361893305664]"
channel-0 landscape dim-1 std,1.250893987266587,"[2.6620722240653296, 0.3062455912456859, 0.3989980638025907, 0.9411123526555447, 0.5856047330577465, 0.6554599879242187, 2.761853608830294, 0.21273035123236514, 2.7339689725855063]"
channel-0 landscape dim-1 sum,1.3131676146986162,"[2.61452652192218, 0.3003021741154742, 0.4673077341255, 0.9665862087515766, 0.5019423824650957, 0.9511290240013259, 2.8181683182335764, 0.4081842753671513, 2.790361893305664]"
channel-0 landscape dim-1 norm-1,1.3131676146986162,"[2.61452652192218, 0.3003021741154742, 0.4673077341255, 0.9665862087515766, 0.5019423824650957, 0.9511290240013259, 2.8181683182335764, 0.4081842753671513, 2.790361893305664]"
channel-0 landscape dim-1 norm-2,1.2614903245478295,"[2.644705308905729, 0.33751417209360046, 0.40185877950946924, 0.9302781001799743, 0.5881639464291079, 0.6590528132902601, 2.761292579495197, 0.26100899959015317, 2.7695382214369726]"
channel-0 landscape dim-2 max,0.5800347140307411,"[1.0785463581388932, 0.19358234601321872, 0.05281702214347973, 0.32028737742476054, 0.13277879826236028, 0.2291565068381215, 1.4617122619418588, 0.17385099147210736, 1.5775807640418713]"
channel-0 landscape dim-2 mean,0.7794699360859878,"[1.7467953343862348, 0.10184067044192888, 0.09148551562404744, 0.3685818891521601, 0.11996181817007347, 0.4832813955263249, 1.7688932201204806, 0.2000502630750818, 2.134339318277559]"
channel-0 landscape dim-2 std,0.7362375970509861,"[1.5338699867989924, 0.12401062352601402, 0.07058529915531787, 0.3611482834383413, 0.12696461903106418, 0.34417436293857906, 1.530460841644206, 0.3661924109122048, 2.1687319460141548]"
channel-0 landscape dim-2 sum,0.7794699360859878,"[1.7467953343862348, 0.10184067044192888, 0.09148551562404744, 0.3685818891521601, 0.11996181817007347, 0.4832813955263249, 1.7688932201204806, 0.2000502630750818, 2.134339318277559]"
channel-0 landscape dim-2 norm-1,0.7794699360859878,"[1.7467953343862348, 0.10184067044192888, 0.09148551562404744, 0.3685818891521601, 0.11996181817007347, 0.4832813955263249, 1.7688932201204806, 0.2000502630750818, 2.134339318277559]"
channel-0 landscape dim-2 norm-2,0.7336704855101202,"[1.5350754374617925, 0.12239353500401444, 0.07424284155855604, 0.3492726551328881, 0.13243729115701547, 0.443652755736063, 1.570293601570094, 0.2618737580295063, 2.113792493941152]"
channel-0 silhouette-1 dim-1 max,0.6027550587097047,"[1.4599317375025045, 0.13490152780821033, 0.059288412776990915, 0.1855452911852061, 0.1650330150538278, 0.1419119955059438, 1.7099642063240736, 0.3557791226956748, 1.2124402195349102]"
channel-0 silhouette-1 dim-1 mean,1.249465784076654,"[2.625059293600757, 0.32338720738094817, 0.3662427093179608, 0.8144010829838977, 0.6092407251332688, 0.5126295389138433, 2.9343621367888724, 0.28122073168992917, 2.7786486308804115]"
channel-0 silhouette-1 dim-1 std,0.9111384740562392,"[2.048186332942013, 0.278586667497574, 0.21635276677824364, 0.5104513122414995, 0.32383264231713443, 0.19274598314929922, 2.445189951764135, 0.1517617025127671, 2.033138907303486]"
channel-0 silhouette-1 dim-1 sum,1.249465784076654,"[2.625059293600757, 0.32338720738094817, 0.3662427093179608, 0.8144010829838977, 0.6092407251332688, 0.5126295389138433, 2.9343621367888724, 0.28122073168992917, 2.7786486308804115]"
channel-0 silhouette-1 dim-1 norm-1,1.249465784076654,"[2.625059293600757, 0.32338720738094817, 0.3662427093179608, 0.8144010829838977, 0.6092407251332688, 0.5126295389138433, 2.9343621367888724, 0.28122073168992917, 2.7786486308804115]"
channel-0 silhouette-1 dim-1 norm-2,0.949772086268669,"[2.103725814802424, 0.2833033098851564, 0.21478124082473873, 0.5312022898854928, 0.393380512151813, 0.2692678577717743, 2.445189951764135, 0.1859108679969246, 2.121186931335563]"
channel-0 silhouette-1 dim-2 max,0.4161658076178536,"[0.7871047890474598, 0.161560662459101, 0.029814368240235714, 0.3057754272027811, 0.08944538635802671, 0.11122839145847302, 1.0056998683380485, 0.03843511226403036, 1.2164282631925265]"
channel-0 silhouette-1 dim-2 mean,0.7401649447855002,"[1.4916608090863348, 0.12356072326826632, 0.12971557032640246, 0.4720689488678997, 0.1643619106230278, 0.26821418459222596, 1.83723279697083, 0.15124174040282767, 2.0234278189316877]"
channel-0 silhouette-1 dim-2 std,0.5749097170863335,"[1.0814137663352463, 0.20284211885559653, 0.05728833848058584, 0.41886109503104285, 0.12577372096910452, 0.45224905202309434, 1.2789684817955211, 0.1354279660883197, 1.421362914198491]"
channel-0 silhouette-1 dim-2 sum,0.7401649447855002,"[1.4916608090863348, 0.12356072326826632, 0.12971557032640246, 0.4720689488678997, 0.1643619106230278, 0.26821418459222596, 1.83723279697083, 0.15124174040282767, 2.0234278189316877]"
channel-0 silhouette-1 dim-2 norm-1,0.7401649447855002,"[1.4916608090863348, 0.12356072326826632, 0.12971557032640246, 0.4720689488678997, 0.1643619106230278, 0.26821418459222596, 1.83723279697083, 0.15124174040282767, 2.0234278189316877]"
channel-0 silhouette-1 dim-2 norm-2,0.5728383087241428,"[1.0814137663352463, 0.1775256760294684, 0.056354313680088336, 0.41877117437085765, 0.12251172275757204, 0.45224905202309434, 1.287204227522752, 0.14152827946445107, 1.4179865663337559]"
channel-0 silhouette-2 dim-1 max,0.5284488912594857,"[1.2271314414901955, 0.20002095120641986, 0.06672447858241831, 0.19644677917515718, 0.15966923956647594, 0.060584086125553216, 1.5981810459558323, 0.24966041201403585, 0.9976215872192826]"
channel-0 silhouette-2 dim-1 mean,1.1752174657816314,"[2.490673489278012, 0.26791087790662904, 0.353117317590381, 0.8100697297622866, 0.5837128262851136, 0.38067292164284716, 2.8618639514730426, 0.23055676488820315, 2.5983793132081687]"
channel-0 silhouette-2 dim-1 std,0.8448491967680194,"[1.8626395318064164, 0.26058107642413414, 0.15700892941079791, 0.39278542876432776, 0.295071590309323, 0.22855740143884054, 2.3261736000186612, 0.15862463875010893, 1.9222005739895647]"
channel-0 silhouette-2 dim-1 sum,1.1752174657816314,"[2.490673489278012, 0.26791087790662904, 0.353117317590381, 0.8100697297622866, 0.5837128262851136, 0.38067292164284716, 2.8618639514730426, 0.23055676488820315, 2.5983793132081687]"
channel-0 silhouette-2 dim-1 norm-1,1.1752174657816314,"[2.490673489278012, 0.26791087790662904, 0.353117317590381, 0.8100697297622866, 0.5837128262851136, 0.38067292164284716, 2.8618639514730426, 0.23055676488820315, 2.5983793132081687]"
channel-0 silhouette-2 dim-1 norm-2,0.8711855561842047,"[1.8924251866102546, 0.26407303768992957, 0.16010731207680942, 0.4134471994155369, 0.3130367228479731, 0.228717676301277, 2.375549206935806, 0.1403898595219177, 2.052923804258338]"
channel-0 silhouette-2 dim-2 max,0.3862964442181221,"[0.6125160737821731, 0.0709349216521508, 0.02229697078017239, 0.2937313397036726, 0.12151162539996556, 0.12996721244103884, 0.9767709569544454, 0.15819452883897542, 1.0907443684105047]"
channel-0 silhouette-2 dim-2 mean,0.6476274998745003,"[1.35678779322354, 0.10914515598590514, 0.06005780690362674, 0.40047504893419106, 0.15802726738266118, 0.25646941740619156, 1.6874965362291274, 0.09130473853585912, 1.7088837342694005]"
channel-0 silhouette-2 dim-2 std,0.49315146503534835,"[1.0308095107813418, 0.12908010325814911, 0.023229414932802648, 0.33221436917416214, 0.14138589177307764, 0.23920343496290553, 1.2044297855787667, 0.04702873649986759, 1.2909819383570622]"
channel-0 silhouette-2 dim-2 sum,0.6476274998745003,"[1.35678779322354, 0.10914515598590514, 0.06005780690362674, 0.40047504893419106, 0.15802726738266118, 0.25646941740619156, 1.6874965362291274, 0.09130473853585912, 1.7088837342694005]"
channel-0 silhouette-2 dim-2 norm-1,0.6476274998745003,"[1.35678779322354, 0.10914515598590514, 0.06005780690362674, 0.40047504893419106, 0.15802726738266118, 0.25646941740619156, 1.6874965362291274, 0.09130473853585912, 1.7088837342694005]"
channel-0 silhouette-2 dim-2 norm-2,0.5017206254674816,"[1.0595994850571877, 0.10692667203965614, 0.0271233041959007, 0.33620044723668263, 0.1465890743872456, 0.2388988611545527, 1.2048551645657983, 0.06677931758411954, 1.3285133029861922]"
channel-0 entropy dim-1,0.464988644102925,"[0.8808409137342612, 0.13445745644546317, 0.06744352283452734, 0.18252925908707765, 0.12889539217939466, 0.1241738256111759, 1.0205638771794543, 0.3886274379663797, 1.2573661118885908]"
channel-0 entropy dim-2,0.1616001752816172,"[0.20727864129126586, 0.19657773191129216, 0.07421467951195129, 0.057169392611783686, 0.024812632062621003, 0.40168840773686443, 0.21185772276971593, 0.14026378236102696, 0.14053858727803306]"
channel-0 amplitude-bottleneck dim-1,1.0924249888129078,"[2.2608775906446144, 0.2953191771166632, 0.33284893135615584, 0.7740389444488812, 0.45827913957651056, 0.4081313451578266, 2.485409134618576, 0.3603858112575221, 2.4565348251394203]"
channel-0 amplitude-bottleneck dim-2,0.6303638349557787,"[1.3378310507466908, 0.06632182353425593, 0.06241173812678465, 0.38649973259312703, 0.11938925249152671, 0.30128113819536984, 1.6103903321152375, 0.16718023009906416, 1.6219692166999526]"
channel-0 amplitude-bottleneck norm-1,1.0944879036139858,"[2.3302804453401853, 0.2750360917472228, 0.23132234220701786, 0.7639080254206849, 0.461798769212145, 0.5373904861479162, 2.567862002343365, 0.18964324660603948, 2.4931497235012965]"
channel-0 amplitude-bottleneck norm-2,1.1347880178351735,"[2.361243106098759, 0.2739503504762411, 0.2862040030421477, 0.7179993970813243, 0.47861469805124224, 0.5463483698282361, 2.6439860248917024, 0.2783397521805253, 2.6264064588663825]"
channel-0 amplitude-wasserstein-1 dim-1,1.1280696464108164,"[2.361836633570727, 0.22899914525273152, 0.30172772496034017, 0.7627980802194558, 0.5016041133195513, 0.2797146482598569, 2.590544072781075, 0.2902915395853886, 2.835110859748221]"
channel-0 amplitude-wasserstein-1 dim-2,0.41103390710361737,"[0.8666823323201109, 0.056199872935849424, 0.04795617132110037, 0.19509353472463345, 0.09704606057830585, 0.2203390372600733, 0.8257465673800635, 0.17975068452465673, 1.2104909028877626]"
channel-0 amplitude-wasserstein-1 norm-1,1.0412014179169422,"[2.244185027858596, 0.24552997361859075, 0.2493552843095715, 0.6434632559282916, 0.4539760338253776, 0.2667330926753309, 2.33962176706796, 0.21577166068461995, 2.7121766652841415]"
channel-0 amplitude-wasserstein-1 norm-2,1.099530803967872,"[2.3139258584404416, 0.229233635302511, 0.3021638390011787, 0.7320797840377358, 0.4985111285736639, 0.249718715859357, 2.46189108374588, 0.254759716202301, 2.853493474547778]"
