St_len_min,K_nb_max,N_cl_max,Cl_cen,Len_min,St_edges
40,50,20,Median,40,[   0 1045 1562]
40,50,20,Mode,40,[   0   54 1562]
40,50,20,Median,40,[   0  268 1081 1562]
40,50,20,Mode,40,[   0   54  780 1045 1562]
40,50,20,Median,40,[   0  268 1072 1562]
40,50,20,Mode,40,[   0   54  780 1045 1562]
40,50,20,Median,40,[   0   54  344  750 1045 1562]
40,50,20,Mode,40,[   0   54  366  780 1045 1562]
40,50,20,Median,40,[   0   54  607  780 1045 1562]
40,50,20,Mode,40,[   0   54  652  780 1045 1562]
40,50,20,Median,40,[   0   54  607  780 1045 1562]
40,50,20,Mode,40,[   0   54  652  780 1045 1562]
40,50,20,Median,40,[   0   54  607  780  984 1562]
40,50,20,Mode,40,[   0   54  652  780  998 1562]
40,50,20,Median,40,[   0   54  551  780  984 1562]
40,50,20,Mode,40,[   0   54  511  780  998 1562]
40,50,20,Median,40,[   0   54  511  780  984 1223 1354 1562]
40,50,20,Mode,40,[   0   54  511  780  998 1223 1354 1562]
