,St_len_min,K_nb_max,N_cl_max,N_stages,Cl_cen,St_edges,Ward_dist,Cen_dist,Silh,Cal-Har,Dav-Bold,Avg-Silh,Avg-Cal-Har,Avg-Dav-Bold,AMI,ARI,FMI
0,60,50,15,3,Median,"[0, 531, 1493, 2017]",265171.9762602048,25.07174028388127,0.0956768651317191,374.9822096601147,3.146416847585577,0.15352820576078674,368.04689359736346,2.6481669258094716,0.6692555446626313,0.43152314595811425,0.6106265426466323
1,0,50,10,4,Median,"[0, 507, 1052, 1795, 2017]",185892.21320575578,23.086812088762816,0.0748966751168182,275.94364905352217,3.2967546400970056,0.14640215072830978,264.0951544006875,2.9334163518516596,0.7182251456520521,0.5143550519095598,0.6441422472325818
2,0,50,20,5,Mean,"[0, 419, 832, 1247, 1799, 2017]",96779.70804338898,20.12037736129136,0.054476357684934924,207.08386141183556,4.153134615441137,0.11444772595639227,138.94039218724566,2.843488338837199,0.7223617672373983,0.5687596180106345,0.6564030596027887
3,60,40,20,6,Mode,"[0, 529, 776, 1109, 1493, 1795, 2017]",71137.56141993862,17.54337325743534,0.052012680500361536,184.23952186015615,4.359912309452938,0.10270874200224189,108.18509427177165,3.7204616903122556,0.8030057077148188,0.6804428151011093,0.7373617675208464
4,60,40,20,7,Mode,"[0, 348, 529, 776, 1109, 1493, 1795, 2017]",41603.26742652675,16.579054997099117,0.021958610030438228,171.94025628564077,4.109705554456575,0.09286159430560355,65.21588479362048,3.5084284735315268,0.833160727978985,0.7463741751446826,0.783612544903803
5,60,40,20,8,Mode,"[0, 348, 529, 776, 1109, 1276, 1493, 1795, 2017]",33624.03033508914,15.862024295590075,0.01602611587582418,152.5420444223464,4.275044902051631,0.08226207891492597,53.38034041829581,3.619576837212926,0.8690193257167982,0.8076464749096981,0.8338429635582365
6,60,40,20,9,Mode,"[0, 348, 529, 776, 1109, 1276, 1493, 1730, 1795, 2017]",31717.22388741475,17.07111612279464,-0.006425376386131848,137.11843782662223,4.100085766830783,0.07563766975464513,50.564837770391826,3.1392916828249153,0.8524713370972169,0.7698859574561083,0.8010748239346231
7,60,40,15,10,Mode,"[0, 346, 529, 843, 1052, 1109, 1276, 1493, 1795, 1915, 2017]",26587.193719727966,15.326143370605754,0.0017910767274549157,130.26555402327173,4.312438977347872,0.07524482317467265,42.69585119385999,3.581915851909979,0.8647588980507417,0.780240749881229,0.8104631405712771
8,0,45,20,11,Mode,"[0, 54, 346, 531, 776, 1052, 1109, 1276, 1493, 1795, 1915, 2017]",21001.847972215546,13.811297651049696,-0.042215546077346046,110.9936227610246,4.71652807483171,0.06092411306433777,34.275449358031864,4.0327620182589055,0.8665304648053622,0.7909794616058494,0.8216168052409156
9,0,45,20,12,Mode,"[0, 54, 346, 531, 776, 843, 1052, 1109, 1276, 1493, 1795, 1915, 2017]",23466.90972782649,16.15148819794614,-0.05570755791215304,111.07919747364556,4.410529585787827,0.06931514926374222,37.81875249326439,3.3708144646685274,0.851268417859701,0.7538153441168102,0.7909158252061129
10,0,50,15,13,Mode,"[0, 54, 346, 507, 726, 843, 1052, 1169, 1276, 1485, 1722, 1795, 1915, 2017]",17963.4377134471,14.88182536078179,-0.051648947507801725,103.89881817688948,4.141397464312608,0.06455840246047624,30.603300635617106,3.297219893747563,0.8450918446265141,0.715083303539008,0.7622363947993485
11,0,45,15,14,Mode,"[0, 54, 346, 445, 507, 776, 843, 1052, 1109, 1276, 1493, 1730, 1795, 1915, 2017]",16700.74574029092,16.387814873245507,-0.06847125862412247,97.07624538300053,4.271353852367087,0.06277155482099203,26.967501811744263,3.0476529181438634,0.8199936542806602,0.6887660474003128,0.7368115381740408
12,0,40,15,15,Mode,"[0, 54, 198, 346, 445, 529, 776, 843, 1052, 1109, 1276, 1493, 1730, 1795, 1915, 2017]",15707.064962828446,15.552866568362388,-0.06651047365084163,92.22760357180871,4.3216606758561085,0.061206343547971755,25.444080797893257,3.1595546724108385,0.8116008621533423,0.6344462067421756,0.6951001955010105
13,40,50,15,16,Mode,"[0, 54, 198, 346, 445, 531, 726, 776, 843, 1052, 1169, 1276, 1485, 1722, 1810, 1915, 2017]",17849.822183302756,17.471464571458245,-0.05531326738491537,93.12414215236221,4.574737358629475,0.09178056924284551,30.08669231860638,2.9546975096776618,0.8220979289498773,0.6387813260612618,0.705900251579409
