,0,1,2,3,4,5,6,7,8
"Start-end time, sec","(9.9, 118.7)","(119.5, 192.3)","(193.1, 311.5)","(312.3, 508.3)","(509.1, 620.3)","(621.1, 717.1)","(719.5, 777.9)","(778.7, 877.1)","(877.9, 938.7)"
"Time length, sec",108.8,72.80000000000001,118.4,196.0,111.19999999999993,96.0,58.39999999999998,98.39999999999998,60.80000000000007
Number of epochs,124,78,133,221,126,113,69,112,70
