,N_clusters,K_neighb,Len_min,St_edges,Silh,Cal-Har,Dav-Bold
0,2,20,0,[   0  556  681 1046],0.17820996550992227,100.011457356754,1.5813137581332943
1,2,20,20,[   0  556  681 1046],0.17820996550992227,100.011457356754,1.5813137581332943
2,2,20,40,[   0  556  681 1046],0.17820996550992227,100.011457356754,1.5813137581332943
3,2,20,60,[   0  556  681 1046],0.17820996550992227,100.011457356754,1.5813137581332943
4,2,21,0,[   0  556  681 1046],0.17619807078249156,101.15687368340978,1.5876140153531006
5,2,21,20,[   0  556  681 1046],0.17619807078249156,101.15687368340978,1.5876140153531006
6,2,21,40,[   0  556  681 1046],0.17619807078249156,101.15687368340978,1.5876140153531006
7,2,21,60,[   0  556  681 1046],0.17619807078249156,101.15687368340978,1.5876140153531006
8,2,22,0,[   0  510  558 1046],0.06053978239153741,62.21989857669082,3.8757936139225015
9,2,22,20,[   0  510  558 1046],0.06053978239153741,62.21989857669082,3.8757936139225015
10,2,22,40,[   0  510  558 1046],0.06053978239153741,62.21989857669082,3.8757936139225015
11,2,22,60,[   0  510 1046],0.06053978239153741,62.21989857669082,3.8757936139225015
12,2,23,0,[   0  556  681 1046],0.17619807078249156,101.15687368340978,1.5876140153531006
13,2,23,20,[   0  556  681 1046],0.17619807078249156,101.15687368340978,1.5876140153531006
14,2,23,40,[   0  556  681 1046],0.17619807078249156,101.15687368340978,1.5876140153531006
15,2,23,60,[   0  556  681 1046],0.17619807078249156,101.15687368340978,1.5876140153531006
16,2,24,0,[   0  510  710 1046],0.14560708544728548,110.78875022240844,1.7085108338885344
17,2,24,20,[   0  510  710 1046],0.14560708544728548,110.78875022240844,1.7085108338885344
18,2,24,40,[   0  510  710 1046],0.14560708544728548,110.78875022240844,1.7085108338885344
19,2,24,60,[   0  510  710 1046],0.14560708544728548,110.78875022240844,1.7085108338885344
20,2,25,0,[   0   81  486 1046],0.16877343122368058,96.26488313440154,1.8141878898755057
21,2,25,20,[   0   81  486 1046],0.16877343122368058,96.26488313440154,1.8141878898755057
22,2,25,40,[   0   81  486 1046],0.16877343122368058,96.26488313440154,1.8141878898755057
23,2,25,60,[   0   81  486 1046],0.16877343122368058,96.26488313440154,1.8141878898755057
24,2,26,0,[   0  510  558 1046],0.059601061709577484,60.62429501250619,3.92690532833645
25,2,26,20,[   0  510  558 1046],0.059601061709577484,60.62429501250619,3.92690532833645
26,2,26,40,[   0  510  558 1046],0.059601061709577484,60.62429501250619,3.92690532833645
27,2,26,60,[   0  510 1046],0.059601061709577484,60.62429501250619,3.92690532833645
28,2,27,0,[   0  444  553 1046],0.06607212934459364,74.699363461317,3.51666626278718
29,2,27,20,[   0  444  553 1046],0.06607212934459364,74.699363461317,3.51666626278718
30,2,27,40,[   0  444  553 1046],0.06607212934459364,74.699363461317,3.51666626278718
31,2,27,60,[   0  444  553 1046],0.06607212934459364,74.699363461317,3.51666626278718
32,2,28,0,[   0  510  708 1046],0.15150608463818827,111.48268856451294,1.685247917392526
33,2,28,20,[   0  510  708 1046],0.15150608463818827,111.48268856451294,1.685247917392526
34,2,28,40,[   0  510  708 1046],0.15150608463818827,111.48268856451294,1.685247917392526
35,2,28,60,[   0  510  708 1046],0.15150608463818827,111.48268856451294,1.685247917392526
36,2,29,0,[   0  335  553 1046],0.07479616323270011,87.18912229409156,3.2283612620149897
37,2,29,20,[   0  335  553 1046],0.07479616323270011,87.18912229409156,3.2283612620149897
38,2,29,40,[   0  335  553 1046],0.07479616323270011,87.18912229409156,3.2283612620149897
39,2,29,60,[   0  335  553 1046],0.07479616323270011,87.18912229409156,3.2283612620149897
40,2,30,0,[   0  335  553 1046],0.0756187837516997,88.33207234317331,3.204217646920857
41,2,30,20,[   0  335  553 1046],0.0756187837516997,88.33207234317331,3.204217646920857
42,2,30,40,[   0  335  553 1046],0.0756187837516997,88.33207234317331,3.204217646920857
43,2,30,60,[   0  335  553 1046],0.0756187837516997,88.33207234317331,3.204217646920857
44,2,31,0,[   0  510  708 1046],0.15150608463818827,111.48268856451294,1.685247917392526
45,2,31,20,[   0  510  708 1046],0.15150608463818827,111.48268856451294,1.685247917392526
46,2,31,40,[   0  510  708 1046],0.15150608463818827,111.48268856451294,1.685247917392526
47,2,31,60,[   0  510  708 1046],0.15150608463818827,111.48268856451294,1.685247917392526
48,2,32,0,[   0  186  553 1046],0.07493226172718147,89.21938042975268,3.1386445031738734
49,2,32,20,[   0  186  553 1046],0.07493226172718147,89.21938042975268,3.1386445031738734
50,2,32,40,[   0  186  553 1046],0.07493226172718147,89.21938042975268,3.1386445031738734
51,2,32,60,[   0  186  553 1046],0.07493226172718147,89.21938042975268,3.1386445031738734
52,2,33,0,[   0   45  553 1046],0.08758370762217511,108.78676021725101,2.5660233989598
53,2,33,20,[   0   45  553 1046],0.08758370762217511,108.78676021725101,2.5660233989598
54,2,33,40,[   0   45  553 1046],0.08758370762217511,108.78676021725101,2.5660233989598
55,2,33,60,[   0  553 1046],0.08758370762217511,108.78676021725101,2.5660233989598
56,2,34,0,[   0  279  553 1046],0.07398009073667315,86.99156449651267,3.2127145904041816
57,2,34,20,[   0  279  553 1046],0.07398009073667315,86.99156449651267,3.2127145904041816
58,2,34,40,[   0  279  553 1046],0.07398009073667315,86.99156449651267,3.2127145904041816
59,2,34,60,[   0  279  553 1046],0.07398009073667315,86.99156449651267,3.2127145904041816
60,2,35,0,[   0   52  553 1046],0.07740158034228341,99.438915293767,2.674407229863868
61,2,35,20,[   0   52  553 1046],0.07740158034228341,99.438915293767,2.674407229863868
62,2,35,40,[   0   52  553 1046],0.07740158034228341,99.438915293767,2.674407229863868
63,2,35,60,[   0  553 1046],0.07740158034228341,99.438915293767,2.674407229863868
64,2,36,0,[   0  556  681 1046],0.18687439521242258,85.90689939906304,1.5886409130813004
65,2,36,20,[   0  556  681 1046],0.18687439521242258,85.90689939906304,1.5886409130813004
66,2,36,40,[   0  556  681 1046],0.18687439521242258,85.90689939906304,1.5886409130813004
67,2,36,60,[   0  556  681 1046],0.18687439521242258,85.90689939906304,1.5886409130813004
68,2,37,0,[   0   45  553 1046],0.07845559271483775,100.04860875781492,2.706650496075097
69,2,37,20,[   0   45  553 1046],0.07845559271483775,100.04860875781492,2.706650496075097
70,2,37,40,[   0   45  553 1046],0.07845559271483775,100.04860875781492,2.706650496075097
71,2,37,60,[   0  553 1046],0.07845559271483775,100.04860875781492,2.706650496075097
72,2,38,0,[   0  342  554 1046],0.07274460110430339,83.95957846943706,3.303548825994407
73,2,38,20,[   0  342  554 1046],0.07274460110430339,83.95957846943706,3.303548825994407
74,2,38,40,[   0  342  554 1046],0.07274460110430339,83.95957846943706,3.303548825994407
75,2,38,60,[   0  342  554 1046],0.07274460110430339,83.95957846943706,3.303548825994407
76,2,39,0,[   0   45  554 1046],0.07664172002280104,101.91021978137303,2.768646880870512
77,2,39,20,[   0   45  554 1046],0.07664172002280104,101.91021978137303,2.768646880870512
78,2,39,40,[   0   45  554 1046],0.07664172002280104,101.91021978137303,2.768646880870512
79,2,39,60,[   0  554 1046],0.07664172002280104,101.91021978137303,2.768646880870512
80,2,40,0,[   0  342  554 1046],0.07329192126260435,84.872343453932,3.2802199061110686
81,2,40,20,[   0  342  554 1046],0.07329192126260435,84.872343453932,3.2802199061110686
82,2,40,40,[   0  342  554 1046],0.07329192126260435,84.872343453932,3.2802199061110686
83,2,40,60,[   0  342  554 1046],0.07329192126260435,84.872343453932,3.2802199061110686
84,2,41,0,[   0  342  554 1046],0.07308384415404107,83.93245927032243,3.3043984961072606
85,2,41,20,[   0  342  554 1046],0.07308384415404107,83.93245927032243,3.3043984961072606
86,2,41,40,[   0  342  554 1046],0.07308384415404107,83.93245927032243,3.3043984961072606
87,2,41,60,[   0  342  554 1046],0.07308384415404107,83.93245927032243,3.3043984961072606
88,2,42,0,[   0   45  553 1046],0.08374640958890257,102.83322062315735,2.637174522939942
89,2,42,20,[   0   45  553 1046],0.08374640958890257,102.83322062315735,2.637174522939942
90,2,42,40,[   0   45  553 1046],0.08374640958890257,102.83322062315735,2.637174522939942
91,2,42,60,[   0  553 1046],0.08374640958890257,102.83322062315735,2.637174522939942
92,2,43,0,[   0  123  553 1046],0.09167342587546229,83.19049927348992,3.0126164029613864
93,2,43,20,[   0  123  553 1046],0.09167342587546229,83.19049927348992,3.0126164029613864
94,2,43,40,[   0  123  553 1046],0.09167342587546229,83.19049927348992,3.0126164029613864
95,2,43,60,[   0  123  553 1046],0.09167342587546229,83.19049927348992,3.0126164029613864
96,2,44,0,[   0  123  553 1046],0.09103421729369107,83.23138572028584,3.00248621158081
97,2,44,20,[   0  123  553 1046],0.09103421729369107,83.23138572028584,3.00248621158081
98,2,44,40,[   0  123  553 1046],0.09103421729369107,83.23138572028584,3.00248621158081
99,2,44,60,[   0  123  553 1046],0.09103421729369107,83.23138572028584,3.00248621158081
100,2,45,0,[   0   45  553 1046],0.09573782033796129,101.03002990285313,2.421784085803426
101,2,45,20,[   0   45  553 1046],0.09573782033796129,101.03002990285313,2.421784085803426
102,2,45,40,[   0   45  553 1046],0.09573782033796129,101.03002990285313,2.421784085803426
103,2,45,60,[   0  553 1046],0.09573782033796129,101.03002990285313,2.421784085803426
104,2,46,0,[   0   45  554 1046],0.06733039763005905,92.3674271117729,2.9517503352033363
105,2,46,20,[   0   45  554 1046],0.06733039763005905,92.3674271117729,2.9517503352033363
106,2,46,40,[   0   45  554 1046],0.06733039763005905,92.3674271117729,2.9517503352033363
107,2,46,60,[   0  554 1046],0.06733039763005905,92.3674271117729,2.9517503352033363
108,2,47,0,[   0   45  553 1046],0.07813066741062642,102.27147539576778,2.714252927061694
109,2,47,20,[   0   45  553 1046],0.07813066741062642,102.27147539576778,2.714252927061694
110,2,47,40,[   0   45  553 1046],0.07813066741062642,102.27147539576778,2.714252927061694
111,2,47,60,[   0  553 1046],0.07813066741062642,102.27147539576778,2.714252927061694
112,2,48,0,[   0   45  553 1046],0.08507851706459622,97.76901823946741,2.585657351948048
113,2,48,20,[   0   45  553 1046],0.08507851706459622,97.76901823946741,2.585657351948048
114,2,48,40,[   0   45  553 1046],0.08507851706459622,97.76901823946741,2.585657351948048
115,2,48,60,[   0  553 1046],0.08507851706459622,97.76901823946741,2.585657351948048
116,2,49,0,[   0   45  553 1046],0.08110333415142491,103.29711231777517,2.685094961858429
117,2,49,20,[   0   45  553 1046],0.08110333415142491,103.29711231777517,2.685094961858429
118,2,49,40,[   0   45  553 1046],0.08110333415142491,103.29711231777517,2.685094961858429
119,2,49,60,[   0  553 1046],0.08110333415142491,103.29711231777517,2.685094961858429
120,2,50,0,[   0   45  553 1046],0.07387159509229138,101.34415080724987,2.7685556921133374
121,2,50,20,[   0   45  553 1046],0.07387159509229138,101.34415080724987,2.7685556921133374
122,2,50,40,[   0   45  553 1046],0.07387159509229138,101.34415080724987,2.7685556921133374
123,2,50,60,[   0  553 1046],0.07387159509229138,101.34415080724987,2.7685556921133374
124,3,20,0,[   0  170  340  556  681 1046],0.08065368715509265,96.37668997768354,2.3689760861582534
125,3,20,20,[   0  170  340  556  681 1046],0.08065368715509265,96.37668997768354,2.3689760861582534
126,3,20,40,[   0  170  340  556  681 1046],0.08065368715509265,96.37668997768354,2.3689760861582534
127,3,20,60,[   0  170  340  556  681 1046],0.08065368715509265,96.37668997768354,2.3689760861582534
128,3,21,0,[   0  186  556  681 1046],0.08665068551813222,100.94545541465753,2.147661590726219
129,3,21,20,[   0  186  556  681 1046],0.08665068551813222,100.94545541465753,2.147661590726219
130,3,21,40,[   0  186  556  681 1046],0.08665068551813222,100.94545541465753,2.147661590726219
131,3,21,60,[   0  186  556  681 1046],0.08665068551813222,100.94545541465753,2.147661590726219
132,3,22,0,[   0  510  558  681 1046],0.03625467775040496,73.73229176041312,4.006005092908534
133,3,22,20,[   0  510  558  681 1046],0.03625467775040496,73.73229176041312,4.006005092908534
134,3,22,40,[   0  510  558  681 1046],0.03625467775040496,73.73229176041312,4.006005092908534
135,3,22,60,[   0  558  681 1046],0.03625467775040496,73.73229176041312,4.006005092908534
136,3,23,0,[   0  217  556  681 1046],0.08722438410042446,99.8829685373483,2.131483296956493
137,3,23,20,[   0  217  556  681 1046],0.08722438410042446,99.8829685373483,2.131483296956493
138,3,23,40,[   0  217  556  681 1046],0.08722438410042446,99.8829685373483,2.131483296956493
139,3,23,60,[   0  217  556  681 1046],0.08722438410042446,99.8829685373483,2.131483296956493
140,3,24,0,[   0  217  510  710 1046],0.08494382650603327,105.24115901977684,2.171285820771642
141,3,24,20,[   0  217  510  710 1046],0.08494382650603327,105.24115901977684,2.171285820771642
142,3,24,40,[   0  217  510  710 1046],0.08494382650603327,105.24115901977684,2.171285820771642
143,3,24,60,[   0  217  510  710 1046],0.08494382650603327,105.24115901977684,2.171285820771642
144,3,25,0,[   0   81  486  556  681 1046],0.09606769427350545,95.70675935008403,1.7541496220960304
145,3,25,20,[   0   81  486  556  681 1046],0.09606769427350545,95.70675935008403,1.7541496220960304
146,3,25,40,[   0   81  486  556  681 1046],0.09606769427350545,95.70675935008403,1.7541496220960304
147,3,25,60,[   0   81  486  556  681 1046],0.09606769427350545,95.70675935008403,1.7541496220960304
148,3,26,0,[   0  510  558  585  708 1046],0.038985864207795526,73.20326234958253,4.100803942000083
149,3,26,20,[   0  510  558  585  708 1046],0.038985864207795526,73.20326234958253,4.100803942000083
150,3,26,40,[   0  510  558  708 1046],0.038985864207795526,73.20326234958253,4.100803942000083
151,3,26,60,[   0  510  708 1046],0.038985864207795526,73.20326234958253,4.100803942000083
152,3,27,0,[   0  444  553  667  801 1046],0.04128912079798985,72.36466688252604,4.0682755255032665
153,3,27,20,[   0  444  553  667  801 1046],0.04128912079798985,72.36466688252604,4.0682755255032665
154,3,27,40,[   0  444  553  667  801 1046],0.04128912079798985,72.36466688252604,4.0682755255032665
155,3,27,60,[   0  444  553  667  801 1046],0.04128912079798985,72.36466688252604,4.0682755255032665
156,3,28,0,[   0  510  708  829 1046],0.10586415097311906,109.90445636121345,2.9134152400724314
157,3,28,20,[   0  510  708  829 1046],0.10586415097311906,109.90445636121345,2.9134152400724314
158,3,28,40,[   0  510  708  829 1046],0.10586415097311906,109.90445636121345,2.9134152400724314
159,3,28,60,[   0  510  708  829 1046],0.10586415097311906,109.90445636121345,2.9134152400724314
160,3,29,0,[   0  335  553  667 1046],0.087031660800466,130.8554472492492,3.5950179830944897
161,3,29,20,[   0  335  553  667 1046],0.087031660800466,130.8554472492492,3.5950179830944897
162,3,29,40,[   0  335  553  667 1046],0.087031660800466,130.8554472492492,3.5950179830944897
163,3,29,60,[   0  335  553  667 1046],0.087031660800466,130.8554472492492,3.5950179830944897
164,3,30,0,[   0  335  553  667 1046],0.08881848860665661,132.6986684143473,3.410258346943282
165,3,30,20,[   0  335  553  667 1046],0.08881848860665661,132.6986684143473,3.410258346943282
166,3,30,40,[   0  335  553  667 1046],0.08881848860665661,132.6986684143473,3.410258346943282
167,3,30,60,[   0  335  553  667 1046],0.08881848860665661,132.6986684143473,3.410258346943282
168,3,31,0,[   0   92  302  510  708 1046],0.06913707875949059,104.33019779756046,2.166199467017478
169,3,31,20,[   0   92  302  510  708 1046],0.06913707875949059,104.33019779756046,2.166199467017478
170,3,31,40,[   0   92  302  510  708 1046],0.06913707875949059,104.33019779756046,2.166199467017478
171,3,31,60,[   0   92  302  510  708 1046],0.06913707875949059,104.33019779756046,2.166199467017478
172,3,32,0,[   0  186  553  682 1046],0.08568998381091891,122.95355535079474,3.4789715816600526
173,3,32,20,[   0  186  553  682 1046],0.08568998381091891,122.95355535079474,3.4789715816600526
174,3,32,40,[   0  186  553  682 1046],0.08568998381091891,122.95355535079474,3.4789715816600526
175,3,32,60,[   0  186  553  682 1046],0.08568998381091891,122.95355535079474,3.4789715816600526
176,3,33,0,[   0   45  553  667 1046],0.09597204551765863,133.38851560335314,4.595881547347568
177,3,33,20,[   0   45  553  667 1046],0.09597204551765863,133.38851560335314,4.595881547347568
178,3,33,40,[   0   45  553  667 1046],0.09597204551765863,133.38851560335314,4.595881547347568
179,3,33,60,[   0  553  667 1046],0.09597204551765863,133.38851560335314,4.595881547347568
180,3,34,0,[   0  279  553  667 1046],0.08575536513916722,126.62609291899759,3.5569755056753
181,3,34,20,[   0  279  553  667 1046],0.08575536513916722,126.62609291899759,3.5569755056753
182,3,34,40,[   0  279  553  667 1046],0.08575536513916722,126.62609291899759,3.5569755056753
183,3,34,60,[   0  279  553  667 1046],0.08575536513916722,126.62609291899759,3.5569755056753
184,3,35,0,[   0   52  553  682 1046],0.09533438184753679,125.01307556318906,4.236344866657523
185,3,35,20,[   0   52  553  682 1046],0.09533438184753679,125.01307556318906,4.236344866657523
186,3,35,40,[   0   52  553  682 1046],0.09533438184753679,125.01307556318906,4.236344866657523
187,3,35,60,[   0  553  682 1046],0.09533438184753679,125.01307556318906,4.236344866657523
188,3,36,0,[   0  556  681  795 1046],0.10751718963484518,91.55684255849113,2.3170955370376127
189,3,36,20,[   0  556  681  795 1046],0.10751718963484518,91.55684255849113,2.3170955370376127
190,3,36,40,[   0  556  681  795 1046],0.10751718963484518,91.55684255849113,2.3170955370376127
191,3,36,60,[   0  556  681  795 1046],0.10751718963484518,91.55684255849113,2.3170955370376127
192,3,37,0,[   0   45  553  615  708 1046],0.03589342880286472,79.17450118515652,3.586916929293898
193,3,37,20,[   0   45  553  615  708 1046],0.03589342880286472,79.17450118515652,3.586916929293898
194,3,37,40,[   0   45  553  615  708 1046],0.03589342880286472,79.17450118515652,3.586916929293898
195,3,37,60,[   0  553  615  708 1046],0.03589342880286472,79.17450118515652,3.586916929293898
196,3,38,0,[   0  342  554  615  708 1046],0.04385285520227434,79.60890826845633,3.8215581466310997
197,3,38,20,[   0  342  554  615  708 1046],0.04385285520227434,79.60890826845633,3.8215581466310997
198,3,38,40,[   0  342  554  615  708 1046],0.04385285520227434,79.60890826845633,3.8215581466310997
199,3,38,60,[   0  342  554  615  708 1046],0.04385285520227434,79.60890826845633,3.8215581466310997
200,3,39,0,[   0   45  554  682 1046],0.09325746924648297,127.2165205019858,3.8626951578165074
201,3,39,20,[   0   45  554  682 1046],0.09325746924648297,127.2165205019858,3.8626951578165074
202,3,39,40,[   0   45  554  682 1046],0.09325746924648297,127.2165205019858,3.8626951578165074
203,3,39,60,[   0  554  682 1046],0.09325746924648297,127.2165205019858,3.8626951578165074
204,3,40,0,[   0  342  554  667 1046],0.08610013389608429,129.36200992944248,3.2308469247604052
205,3,40,20,[   0  342  554  667 1046],0.08610013389608429,129.36200992944248,3.2308469247604052
206,3,40,40,[   0  342  554  667 1046],0.08610013389608429,129.36200992944248,3.2308469247604052
207,3,40,60,[   0  342  554  667 1046],0.08610013389608429,129.36200992944248,3.2308469247604052
208,3,41,0,[   0  342  554  667 1046],0.08596469919158876,132.69128048589772,3.4299447200856803
209,3,41,20,[   0  342  554  667 1046],0.08596469919158876,132.69128048589772,3.4299447200856803
210,3,41,40,[   0  342  554  667 1046],0.08596469919158876,132.69128048589772,3.4299447200856803
211,3,41,60,[   0  342  554  667 1046],0.08596469919158876,132.69128048589772,3.4299447200856803
212,3,42,0,[   0   45  553  667 1046],0.09078343020555986,127.28185651266674,4.775109217645022
213,3,42,20,[   0   45  553  667 1046],0.09078343020555986,127.28185651266674,4.775109217645022
214,3,42,40,[   0   45  553  667 1046],0.09078343020555986,127.28185651266674,4.775109217645022
215,3,42,60,[   0  553  667 1046],0.09078343020555986,127.28185651266674,4.775109217645022
216,3,43,0,[   0  123  553  682 1046],0.0934640362465722,96.3154227422272,2.948546642582876
217,3,43,20,[   0  123  553  682 1046],0.0934640362465722,96.3154227422272,2.948546642582876
218,3,43,40,[   0  123  553  682 1046],0.0934640362465722,96.3154227422272,2.948546642582876
219,3,43,60,[   0  123  553  682 1046],0.0934640362465722,96.3154227422272,2.948546642582876
220,3,44,0,[   0  123  553  682 1046],0.09678953020490284,103.16805650210198,2.950321885906361
221,3,44,20,[   0  123  553  682 1046],0.09678953020490284,103.16805650210198,2.950321885906361
222,3,44,40,[   0  123  553  682 1046],0.09678953020490284,103.16805650210198,2.950321885906361
223,3,44,60,[   0  123  553  682 1046],0.09678953020490284,103.16805650210198,2.950321885906361
224,3,45,0,[   0   45  553  682 1046],0.10773196928015735,108.50144030219583,4.116897996456757
225,3,45,20,[   0   45  553  682 1046],0.10773196928015735,108.50144030219583,4.116897996456757
226,3,45,40,[   0   45  553  682 1046],0.10773196928015735,108.50144030219583,4.116897996456757
227,3,45,60,[   0  553  682 1046],0.10773196928015735,108.50144030219583,4.116897996456757
228,3,46,0,[   0   45  554  615  736 1046],0.04065081822235141,83.58371585101132,3.801064506256447
229,3,46,20,[   0   45  554  615  736 1046],0.04065081822235141,83.58371585101132,3.801064506256447
230,3,46,40,[   0   45  554  615  736 1046],0.04065081822235141,83.58371585101132,3.801064506256447
231,3,46,60,[   0  554  615  736 1046],0.04065081822235141,83.58371585101132,3.801064506256447
232,3,47,0,[   0   45  553  667 1046],0.08839633456127863,131.5349634606667,4.990736875237167
233,3,47,20,[   0   45  553  667 1046],0.08839633456127863,131.5349634606667,4.990736875237167
234,3,47,40,[   0   45  553  667 1046],0.08839633456127863,131.5349634606667,4.990736875237167
235,3,47,60,[   0  553  667 1046],0.08839633456127863,131.5349634606667,4.990736875237167
236,3,48,0,[   0   45  553  682 1046],0.10468743356315778,125.41988308522268,5.361351751822499
237,3,48,20,[   0   45  553  682 1046],0.10468743356315778,125.41988308522268,5.361351751822499
238,3,48,40,[   0   45  553  682 1046],0.10468743356315778,125.41988308522268,5.361351751822499
239,3,48,60,[   0  553  682 1046],0.10468743356315778,125.41988308522268,5.361351751822499
240,3,49,0,[   0   45  553  682 1046],0.10244390929766065,136.59830642943268,4.519972367527857
241,3,49,20,[   0   45  553  682 1046],0.10244390929766065,136.59830642943268,4.519972367527857
242,3,49,40,[   0   45  553  682 1046],0.10244390929766065,136.59830642943268,4.519972367527857
243,3,49,60,[   0  553  682 1046],0.10244390929766065,136.59830642943268,4.519972367527857
244,3,50,0,[   0   45  553  667 1046],0.09309355904429338,136.637857324505,4.863740148395387
245,3,50,20,[   0   45  553  667 1046],0.09309355904429338,136.637857324505,4.863740148395387
246,3,50,40,[   0   45  553  667 1046],0.09309355904429338,136.637857324505,4.863740148395387
247,3,50,60,[   0  553  667 1046],0.09309355904429338,136.637857324505,4.863740148395387
248,4,20,0,[   0   91  217  556  681 1046],0.059458943605420936,92.80977074589316,1.923275956317373
249,4,20,20,[   0   91  217  556  681 1046],0.059458943605420936,92.80977074589316,1.923275956317373
250,4,20,40,[   0   91  217  556  681 1046],0.059458943605420936,92.80977074589316,1.923275956317373
251,4,20,60,[   0   91  217  556  681 1046],0.059458943605420936,92.80977074589316,1.923275956317373
252,4,21,0,[   0  186  556  681  829 1046],0.07446069618294655,83.95276723458473,2.9451206641569705
253,4,21,20,[   0  186  556  681  829 1046],0.07446069618294655,83.95276723458473,2.9451206641569705
254,4,21,40,[   0  186  556  681  829 1046],0.07446069618294655,83.95276723458473,2.9451206641569705
255,4,21,60,[   0  186  556  681  829 1046],0.07446069618294655,83.95276723458473,2.9451206641569705
256,4,22,0,[   0  186  223  510  558  681 1046],0.03730267021691366,76.42767104186187,4.61150617605246
257,4,22,20,[   0  186  223  510  558  681 1046],0.03730267021691366,76.42767104186187,4.61150617605246
258,4,22,40,[   0  186  510  558  681 1046],0.03730267021691366,76.42767104186187,4.61150617605246
259,4,22,60,[   0  186  558  681 1046],0.03730267021691366,76.42767104186187,4.61150617605246
260,4,23,0,[   0  217  556  681  829 1046],0.07442321592825087,83.4142147381782,2.9315044515297854
261,4,23,20,[   0  217  556  681  829 1046],0.07442321592825087,83.4142147381782,2.9315044515297854
262,4,23,40,[   0  217  556  681  829 1046],0.07442321592825087,83.4142147381782,2.9315044515297854
263,4,23,60,[   0  217  556  681  829 1046],0.07442321592825087,83.4142147381782,2.9315044515297854
