Stat,unique_values,score,normalized_score,IV,normalized_iv,QSDA_IDX,IV_IDX,IDX_DIFF
std,2958.014117647059,1.1646548565210197,0.17433572711312006,0.11274671099512537,0.061198043850179434,2379.6329411764705,2485.075294117647,-105.44235294117647
max,2966.369411764706,1.0733203242980909,0.1599850057760786,0.139313848059583,0.07816114100670281,2471.04,2289.7670588235296,181.2729411764706
mean,2966.7082352941175,1.4071433305512546,0.21243615236912994,0.19497863909120192,0.11370306847054559,2078.390588235294,1989.6094117647058,88.78117647058824
norm-2,2966.7388235294115,1.3199657482094507,0.1987385819039894,0.20908016936120974,0.12270688500694667,2162.656470588235,1933.724705882353,228.93176470588236
norm-1,2966.6894117647057,1.5560441346593707,0.23583183738125008,0.21721862598688915,0.12790328347888602,1842.3905882352942,1868.030588235294,-25.64
sum,2966.6894117647057,1.5560441346593707,0.23583183738125008,0.21721862598688915,0.12790328347888602,1842.2941176470588,1868.0682352941176,-25.774117647058823
