Feature,IV,IVs
channel-0 landscape dim-1 max,0.1098692765956039,"[0.08355976950896353, 0.07976793285280001, 0.08707975360127315, 0.07781978417874523, 0.17152565633933559, 0.15365350745240344, 0.1699640238274372, 0.08408031559165796, 0.11799792079847578, 0.15428750161652258, 0.0851570243826711, 0.053538128996961275]"
channel-0 landscape dim-1 mean,0.08495858009109386,"[0.06507019629662053, 0.11487276410798512, 0.06205202965716872, 0.12232759686505315, 0.059311155921677454, 0.1307728248478517, 0.11574672998450566, 0.04511591157862437, 0.048545936517773974, 0.11339453578259104, 0.03367180888008203, 0.1086214706531927]"
channel-0 landscape dim-1 std,0.11460609411006227,"[0.058411239823500494, 0.10682645974849851, 0.08965565301638216, 0.11303791586164774, 0.11802201466642058, 0.20719788332326383, 0.13450573517019068, 0.08136125815098258, 0.14232218125081675, 0.1663911795399308, 0.0793335400597281, 0.07820806870938465]"
channel-0 landscape dim-1 sum,0.08495858009109386,"[0.06507019629662053, 0.11487276410798512, 0.06205202965716872, 0.12232759686505315, 0.059311155921677454, 0.1307728248478517, 0.11574672998450566, 0.04511591157862437, 0.048545936517773974, 0.11339453578259104, 0.03367180888008203, 0.1086214706531927]"
channel-0 landscape dim-1 norm-1,0.08495858009109386,"[0.06507019629662053, 0.11487276410798512, 0.06205202965716872, 0.12232759686505315, 0.059311155921677454, 0.1307728248478517, 0.11574672998450566, 0.04511591157862437, 0.048545936517773974, 0.11339453578259104, 0.03367180888008203, 0.1086214706531927]"
channel-0 landscape dim-1 norm-2,0.11253950762035135,"[0.058411239823500494, 0.11095788137923907, 0.0880622875816476, 0.11860456225090457, 0.11375263473815682, 0.20719788332326383, 0.13221671082361353, 0.07609144604921902, 0.12241924870513539, 0.16688505232833387, 0.0765608526244915, 0.07931429181671072]"
channel-0 landscape dim-2 max,0.06541721689643169,"[0.04745434969259747, 0.032289375697533734, 0.05574149372560393, 0.02421061389373136, 0.03870258615886461, 0.23193190818931114, 0.06988845590430595, 0.023902622578500426, 0.051348794498261005, 0.05079751998353655, 0.1214283227505961, 0.037310559684337906]"
channel-0 landscape dim-2 mean,0.06939280482613051,"[0.0584385776421605, 0.03399625038751672, 0.057417633097479055, 0.0674956534063925, 0.041829339855130473, 0.20336468226311047, 0.07893128060258796, 0.00869865248882037, 0.02567433058372009, 0.07802161992978357, 0.12304451888655768, 0.055801118770307044]"
channel-0 landscape dim-2 std,0.0692968442452939,"[0.05287414836472956, 0.03821233516798869, 0.061006824426377365, 0.045856085913410685, 0.042296537306918895, 0.24417200446461393, 0.06877037900879229, 0.020885999236444568, 0.04764557123233423, 0.052387862192465565, 0.11799364818834446, 0.03946073544110661]"
channel-0 landscape dim-2 sum,0.06939280482613051,"[0.0584385776421605, 0.03399625038751672, 0.057417633097479055, 0.0674956534063925, 0.041829339855130473, 0.20336468226311047, 0.07893128060258796, 0.00869865248882037, 0.02567433058372009, 0.07802161992978357, 0.12304451888655768, 0.055801118770307044]"
channel-0 landscape dim-2 norm-1,0.06939280482613051,"[0.0584385776421605, 0.03399625038751672, 0.057417633097479055, 0.0674956534063925, 0.041829339855130473, 0.20336468226311047, 0.07893128060258796, 0.00869865248882037, 0.02567433058372009, 0.07802161992978357, 0.12304451888655768, 0.055801118770307044]"
channel-0 landscape dim-2 norm-2,0.06942469610777234,"[0.05440837071447068, 0.03821233516798869, 0.061006824426377365, 0.045856085913410685, 0.042296537306918895, 0.24417200446461393, 0.06877037900879229, 0.020885999236444568, 0.04764557123233423, 0.052387862192465565, 0.11799364818834446, 0.03946073544110661]"
channel-0 silhouette-1 dim-1 max,0.12195499433945843,"[0.07174280693858169, 0.11349185707348035, 0.07602931922885087, 0.09467484849239256, 0.14672121583704184, 0.19721116427235308, 0.1496808563500983, 0.1043453427890168, 0.06975867014107502, 0.13800949514574753, 0.2340993118409302, 0.06769504396393275]"
channel-0 silhouette-1 dim-1 mean,0.09573155747808328,"[0.12973807851683214, 0.13414077286846673, 0.0654702610858759, 0.08120110730959541, 0.06436512914429401, 0.041728351795360955, 0.15660810190212815, 0.07472591620113013, 0.09101382392194372, 0.14592350703760468, 0.11933544840525356, 0.04452819154851376]"
channel-0 silhouette-1 dim-1 std,0.12260427666183919,"[0.07190804299868774, 0.12934319528309185, 0.09042758691407944, 0.07360573942974553, 0.1236030417728136, 0.2651000198684957, 0.13917394377049583, 0.08837670089718047, 0.08534564369043647, 0.15380322335759772, 0.1949387309613017, 0.05562545099814431]"
channel-0 silhouette-1 dim-1 sum,0.09573155747808328,"[0.12973807851683214, 0.13414077286846673, 0.0654702610858759, 0.08120110730959541, 0.06436512914429401, 0.041728351795360955, 0.15660810190212815, 0.07472591620113013, 0.09101382392194372, 0.14592350703760468, 0.11933544840525356, 0.04452819154851376]"
channel-0 silhouette-1 dim-1 norm-1,0.09573155747808328,"[0.12973807851683214, 0.13414077286846673, 0.0654702610858759, 0.08120110730959541, 0.06436512914429401, 0.041728351795360955, 0.15660810190212815, 0.07472591620113013, 0.09101382392194372, 0.14592350703760468, 0.11933544840525356, 0.04452819154851376]"
channel-0 silhouette-1 dim-1 norm-2,0.12251112193958529,"[0.07443113238916763, 0.12589693844134628, 0.08842777996972319, 0.06374725405469306, 0.1236030417728136, 0.2651000198684957, 0.13984399562000677, 0.08864507227340987, 0.09100514814507527, 0.16250822175865307, 0.19505343462737995, 0.05187142435425873]"
channel-0 silhouette-1 dim-2 max,0.06064500436704342,"[0.041038159857081584, 0.034938073785549056, 0.0384336312978797, 0.07828081857166024, 0.041438955697164215, 0.20322972234674763, 0.047878286184985804, 0.013241579299261008, 0.037578862129058616, 0.060805251205773056, 0.11456382130558358, 0.01631289072377649]"
channel-0 silhouette-1 dim-2 mean,0.06168266378384993,"[0.04895048649087057, 0.03409260145578075, 0.036312214582587474, 0.08153642393748388, 0.04291205522477601, 0.20322972234674763, 0.04668503729404072, 0.011989427204445392, 0.034671602028386726, 0.06372998163022879, 0.10986774681978959, 0.02621466639106166]"
