,N_clusters,K_neighb,Len_min,St_edges,Silh,Cal-Har,Dav-Bold
0,2,20,0,[   0  556  659 1046],0.37873623866489137,118.78713663060722,0.8730765330552426
1,2,20,20,[   0  556  659 1046],0.37873623866489137,118.78713663060722,0.8730765330552426
2,2,20,40,[   0  556  659 1046],0.37873623866489137,118.78713663060722,0.8730765330552426
3,2,20,60,[   0  556  659 1046],0.37873623866489137,118.78713663060722,0.8730765330552426
4,2,21,0,[   0  509  659 1046],0.31120570058701136,119.44851483496214,1.100377001511851
5,2,21,20,[   0  509  659 1046],0.31120570058701136,119.44851483496214,1.100377001511851
6,2,21,40,[   0  509  659 1046],0.31120570058701136,119.44851483496214,1.100377001511851
7,2,21,60,[   0  509  659 1046],0.31120570058701136,119.44851483496214,1.100377001511851
8,2,22,0,[   0  509  659 1046],0.2931860345866304,119.61363539478954,1.1471162083328545
9,2,22,20,[   0  509  659 1046],0.2931860345866304,119.61363539478954,1.1471162083328545
10,2,22,40,[   0  509  659 1046],0.2931860345866304,119.61363539478954,1.1471162083328545
11,2,22,60,[   0  509  659 1046],0.2931860345866304,119.61363539478954,1.1471162083328545
12,2,23,0,[   0  556  659 1046],0.38241166630664164,118.33170319779458,0.8632973423397453
13,2,23,20,[   0  556  659 1046],0.38241166630664164,118.33170319779458,0.8632973423397453
14,2,23,40,[   0  556  659 1046],0.38241166630664164,118.33170319779458,0.8632973423397453
15,2,23,60,[   0  556  659 1046],0.38241166630664164,118.33170319779458,0.8632973423397453
16,2,24,0,[   0  556  659 1046],0.38241166630664164,118.33170319779458,0.8632973423397453
17,2,24,20,[   0  556  659 1046],0.38241166630664164,118.33170319779458,0.8632973423397453
18,2,24,40,[   0  556  659 1046],0.38241166630664164,118.33170319779458,0.8632973423397453
19,2,24,60,[   0  556  659 1046],0.38241166630664164,118.33170319779458,0.8632973423397453
20,2,25,0,[   0  489  659 1046],0.24698704331051605,112.4628942539975,1.3128416260589946
21,2,25,20,[   0  489  659 1046],0.24698704331051605,112.4628942539975,1.3128416260589946
22,2,25,40,[   0  489  659 1046],0.24698704331051605,112.4628942539975,1.3128416260589946
23,2,25,60,[   0  489  659 1046],0.24698704331051605,112.4628942539975,1.3128416260589946
24,2,26,0,[   0  509  659 1046],0.2832286145405684,119.9650348674174,1.19240404198979
25,2,26,20,[   0  509  659 1046],0.2832286145405684,119.9650348674174,1.19240404198979
26,2,26,40,[   0  509  659 1046],0.2832286145405684,119.9650348674174,1.19240404198979
27,2,26,60,[   0  509  659 1046],0.2832286145405684,119.9650348674174,1.19240404198979
28,2,27,0,[   0  489  659 1046],0.24995650093651853,112.44134126117112,1.2939235070273545
29,2,27,20,[   0  489  659 1046],0.24995650093651853,112.44134126117112,1.2939235070273545
