,0,1,2,3,4,5,6,7,8
"Start-end time, sec","(9.9, 118.7)","(119.5, 193.1)","(193.9, 270.7)","(271.5, 505.1)","(505.9, 620.3)","(621.1, 704.3)","(705.1, 758.7)","(759.5, 877.1)","(877.9, 938.7)"
"Time length, sec",108.8,73.6,76.79999999999998,233.60000000000002,114.39999999999998,83.19999999999993,53.60000000000002,117.60000000000002,60.80000000000007
Number of epochs,124,79,88,261,130,98,62,134,70
