,0,1,2,3,4,5,6,7,8
"Start-end time, sec","(9.9, 88.3)","(89.1, 193.9)","(194.7, 270.7)","(271.5, 506.7)","(507.5, 620.3)","(621.1, 713.9)","(714.7, 769.9)","(770.7, 877.1)","(877.9, 938.7)"
"Time length, sec",78.39999999999999,104.80000000000001,76.0,235.2,112.79999999999995,92.79999999999995,55.19999999999993,106.39999999999998,60.80000000000007
Number of epochs,91,113,87,263,128,109,64,121,70
