name,score,mean,variance,unique_values,normalized_score
channel-0 landscape dim-1 max,0.3777623012717745,5.171671810912122e-16,1.0,1264,0.12513053210510136
channel-0 landscape dim-1 mean,0.4414133338958795,3.147974145772596e-16,0.9999999999999998,1264,0.14554960954027535
channel-0 landscape dim-1 std,0.3501510479024902,3.147974145772596e-16,1.0000000000000002,1264,0.11627291743042423
channel-0 landscape dim-1 sum,0.4414133338958788,-2.24855296126614e-16,1.0,1264,0.14554960954027513
channel-0 landscape dim-1 norm-1,0.4414133338958788,-2.24855296126614e-16,1.0,1264,0.14554960954027513
channel-0 landscape dim-1 norm-2,0.37279389884848063,-1.12427648063307e-16,1.0,1264,0.12353668217638986
channel-0 landscape dim-2 max,0.4679803184505859,0.0,1.0,1264,0.1540722256311286
channel-0 landscape dim-2 mean,0.48571153278945,1.2367041286963768e-16,1.0,1264,0.1597603507671821
channel-0 landscape dim-2 std,0.48204188557898964,2.698263553519368e-16,1.0,1264,0.15858313796385384
channel-0 landscape dim-2 sum,0.48571153278945034,-2.0236976651395258e-16,1.0,1264,0.1597603507671822
channel-0 landscape dim-2 norm-1,0.48571153278945034,-2.0236976651395258e-16,1.0,1264,0.1597603507671822
channel-0 landscape dim-2 norm-2,0.30042284678905756,1.7988423690129118e-16,1.0000000000000002,1264,0.10032024632069353
channel-0 silhouette-1 dim-1 max,0.5674348853130976,3.9911815062473983e-16,1.0,1264,0.18597697907071775
channel-0 silhouette-1 dim-1 mean,0.5090543768614724,2.4734082573927537e-16,1.0,1264,0.16724867139630117
channel-0 silhouette-1 dim-1 std,0.5554600946176917,8.994211845064559e-17,1.0,1264,0.18213549891872263
channel-0 silhouette-1 dim-1 sum,0.5090543768614711,-4.946816514785507e-16,1.0000000000000004,1264,0.16724867139630079
channel-0 silhouette-1 dim-1 norm-1,0.5090543768614711,-4.946816514785507e-16,1.0000000000000004,1264,0.16724867139630079
channel-0 silhouette-1 dim-1 norm-2,0.5482787771090094,2.9231188496459816e-16,1.0,1264,0.1798317518740781
channel-0 silhouette-1 dim-2 max,0.48065203697521763,2.698263553519368e-16,0.9999999999999998,1264,0.1581372783274331
channel-0 silhouette-1 dim-2 mean,0.40681588133377333,-2.4734082573927537e-16,1.0000000000000004,1264,0.13445084124381462
channel-0 silhouette-1 dim-2 std,0.8433289005456597,3.37282944189921e-17,1.0,1264,0.2744830256922037
channel-0 silhouette-1 dim-2 sum,0.4068158813337731,-8.994211845064559e-17,1.0,1264,0.13445084124381454
channel-0 silhouette-1 dim-2 norm-1,0.4068158813337731,-8.994211845064559e-17,1.0,1264,0.13445084124381454
channel-0 silhouette-1 dim-2 norm-2,0.8369218838824213,-2.698263553519368e-16,0.9999999999999998,1264,0.272427672244166
channel-0 silhouette-2 dim-1 max,0.6620169986501172,4.216036802374012e-16,1.0,1264,0.21631866272597428
channel-0 silhouette-2 dim-1 mean,0.5875420990300171,-5.059244162848815e-16,0.9999999999999998,1264,0.19242731831840948
channel-0 silhouette-2 dim-1 std,0.5478988683375687,2.9231188496459816e-16,1.0,1264,0.1797098781777288
channel-0 silhouette-2 dim-1 sum,0.5875420990300178,2.585835905456061e-16,0.9999999999999998,1264,0.1924273183184097
channel-0 silhouette-2 dim-1 norm-1,0.5875420990300178,2.585835905456061e-16,0.9999999999999998,1264,0.1924273183184097
channel-0 silhouette-2 dim-1 norm-2,0.6318085189540332,4.272250626405666e-16,0.9999999999999998,1264,0.20662786493867139
channel-0 silhouette-2 dim-2 max,0.5389889858492727,1.0680626566014164e-16,1.0,1264,0.17685161220832613
channel-0 silhouette-2 dim-2 mean,0.5978175667367036,-4.4971059225322796e-17,1.0,1264,0.19572366029646568
channel-0 silhouette-2 dim-2 std,0.5392484877466786,9.556350085381095e-17,1.0,1264,0.1769348597083156
channel-0 silhouette-2 dim-2 sum,0.5978175667367037,-2.2485529612661398e-17,1.0000000000000002,1264,0.19572366029646573
channel-0 silhouette-2 dim-2 norm-1,0.5978175667367037,-2.2485529612661398e-17,1.0000000000000002,1264,0.19572366029646573
channel-0 silhouette-2 dim-2 norm-2,0.6315843520219999,2.9231188496459816e-16,1.0,1264,0.20655595279907385
channel-0 entropy dim-1,0.10185224450765555,4.452134863306957e-15,1.0,1264,0.03661933940410133
channel-0 entropy dim-2,0.24752463847947453,1.1242764806330699e-17,1.0,1264,0.08335064555971095
channel-0 amplitude-bottleneck dim-1,0.37037098480905606,4.4971059225322796e-17,1.0,1263,0.1227594179695081
