,0,1,2,3,4,5,6,7,8
"Start-end time, sec","(9.9, 88.3)","(89.1, 198.7)","(199.5, 268.3)","(269.1, 506.7)","(507.5, 619.5)","(620.3, 716.3)","(717.1, 769.9)","(770.7, 884.3)","(885.1, 938.7)"
"Time length, sec",78.39999999999999,109.6,68.80000000000001,237.59999999999997,112.0,96.0,52.799999999999955,113.59999999999991,53.60000000000002
Number of epochs,91,119,78,266,127,113,61,129,62
