Algorithm,unique_values,score,normalized_score,IV,normalized_iv,QSDA_IDX,IV_IDX,IDX_DIFF
amplitude-wasserstein-1,2115.9290780141846,0.5451693526521726,0.1275008551979843,0.28547190538104933,0.104159424774544,3523.063829787234,2822.0921985815603,700.9716312056737
entropy,2097.1971830985917,0.8473487947764182,0.2037433419710073,0.4888100651810978,0.20916718788691063,3017.112676056338,1848.3521126760563,1168.7605633802816
bd2,2113.004716981132,0.9962355356901249,0.2413087544126798,0.4374935492867246,0.1826663453982837,2806.803459119497,2206.996855345912,599.8066037735849
life,2112.893081761006,1.051801306266497,0.255328478912866,0.44268469790642456,0.18534715506566032,2748.577044025157,2176.830188679245,571.746855345912
amplitude-wasserstein-2,2115.9929078014184,1.1676736898096332,0.28456408345148915,0.5240799266693738,0.22738122731664084,2571.68085106383,1812.6241134751774,759.0567375886525
amplitude-bottleneck,2115.624113475177,1.4471680164301148,0.35508291938121916,0.539829867229108,0.2355148015997796,2151.9148936170213,1747.0354609929077,404.87943262411346
landscape,1943.0610328638497,1.4600822936938258,0.35834130322937263,0.4178907323029981,0.1725430711236154,2185.868544600939,2406.18779342723,-220.31924882629107
amplitude-landscape-2-2,2030.9219858156027,1.7326879277989642,0.4271220624577481,0.5624025002668426,0.24717174639154735,1803.2624113475176,1761.0425531914893,42.219858156028366
amplitude-landscape-2-1,2030.9148936170213,1.7708887664473958,0.4367604644446506,0.5453167577197445,0.23834833809598288,1744.2482269503546,1811.6170212765958,-67.36879432624113
silhouette-2,1943.112676056338,1.8560045145246693,0.45823590384363283,0.4281915080780162,0.17786259119559963,1622.1854460093896,2302.4460093896714,-680.2605633802817
amplitude-landscape-1-2,2030.9148936170213,1.9028411137601857,0.470053182916638,0.566792822087067,0.24943899359265573,1602.0070921985816,1748.212765957447,-146.20567375886526
amplitude-landscape-1-1,2030.9078014184397,2.0019924991104694,0.4950699349926701,0.5424892307302733,0.23688814840706185,1480.900709219858,1822.5177304964539,-341.6170212765957
silhouette-1,1943.112676056338,2.0233383761183514,0.5004556843804886,0.4635445845202212,0.1961196044388933,1419.0516431924882,2185.0774647887324,-766.0258215962441
amplitude-silhouette-2-2,2030.9290780141844,2.0413463714221383,0.5049992573453004,0.5493914378227703,0.24045258180231896,1384.3971631205675,1743.723404255319,-359.3262411347518
amplitude-silhouette-2-1,2030.9290780141844,2.21996435502084,0.5500661194594634,0.594411445133908,0.26370178533447286,1174.3687943262412,1608.6879432624114,-434.3191489361702
amplitude-silhouette-1-2,2030.9290780141844,2.353569581906246,0.5837758737432411,0.5564960755738999,0.24412155430951296,1023.7730496453901,1732.2340425531916,-708.4609929078014
amplitude-silhouette-1-1,2030.9290780141844,2.4684216174360847,0.6127540356532034,0.6040806925323797,0.26869517192404374,907.0070921985815,1594.5390070921985,-687.531914893617
