Stat,unique_values,score,normalized_score,IV,normalized_iv,QSDA_IDX,IV_IDX,IDX_DIFF
norm-1,2028.6611764705883,1.2568292919549728,0.3070588129722091,0.3608020777118025,0.14306138444163255,2509.705882352941,2584.0776470588235,-74.37176470588236
sum,2028.6611764705883,1.2568292919549728,0.3070588129722091,0.3608020777118025,0.14306138444163255,2509.741176470588,2584.044705882353,-74.3035294117647
norm-2,2028.684705882353,1.3138806585623928,0.32145336619982634,0.4284160967597394,0.17797857313972318,2380.569411764706,2281.969411764706,98.6
max,2028.5388235294117,1.4495688457829574,0.3556886693915165,0.4901797095776212,0.20987449877474268,2141.875294117647,2012.4352941176471,129.44
mean,2028.6705882352942,1.5279350608710454,0.37546114324117297,0.49266644302132834,0.21115869607758628,2076.0423529411764,2023.5670588235294,52.47529411764706
std,2023.7176470588236,1.6117722861957955,0.3966140002918557,0.497002754330104,0.21339805120473584,1934.9341176470589,1984.105882352941,-49.17176470588235
