Dimension,unique_values,score,normalized_score,IV,normalized_iv,QSDA_IDX,IV_IDX,IDX_DIFF
dim-2,1907.6224489795918,0.9803910519521087,0.23731105412794506,0.23315914346001151,0.07714410154667704,2815.908163265306,3166.8816326530614,-350.9734693877551
dim-3,1485.047619047619,1.2469546489299408,0.3045673551320203,0.3932660994027922,0.1598264338684316,2343.7380952380954,2210.2380952380954,133.5
all,2119.980952380952,1.1368684853086577,0.2767916639242196,0.5054478457661074,0.21775925995102402,2612.7428571428572,1934.240476190476,678.5023809523809
dim-1,2119.980952380952,1.9324175388749154,0.4775155707771462,0.6204495181416398,0.27714835043070013,1568.5285714285715,1441.1496598639455,127.37891156462585
norm-1,2119.9766233766236,2.0610232570608646,0.5099639057757124,0.6403668905529974,0.2874340672191734,1399.6207792207792,1346.3896103896104,53.23116883116883
norm-2,2120.0,2.085771083156286,0.5162079963414943,0.6494186640474232,0.2921085783280776,1363.92987012987,1318.1844155844155,45.74545454545454
