St_len_min,K_nb_max,N_cl_max,Cl_cen,Len_min,St_edges
40,50,20,Median,40,[   0  405 1642]
40,50,20,Mode,40,[   0 1418 1642]
40,50,20,Median,40,[   0  211 1418 1642]
40,50,20,Mode,40,[   0 1418 1642]
40,50,20,Median,40,[   0  211  654 1074 1418 1642]
40,50,20,Mode,40,[   0 1418 1642]
40,50,20,Median,40,[   0  211  654  936 1202 1418 1642]
40,50,20,Mode,40,[   0 1418 1642]
40,50,20,Median,40,[   0  151  360  654  936 1202 1418 1642]
40,50,20,Mode,40,[   0  151  405  711 1418 1642]
40,50,20,Median,40,[   0  151  360  654  936 1202 1504 1642]
40,50,20,Mode,40,[   0  151  405  711 1504 1642]
40,50,20,Median,40,[   0  634  711  936 1202 1504 1642]
40,50,20,Mode,40,[   0  151  405  654  711 1504 1642]
40,50,20,Median,40,[   0  634  711  904 1024 1504 1642]
40,50,20,Mode,40,[   0  151  405  654  711  904 1024 1504 1642]
40,50,20,Median,40,[   0  151  546  634  711  904 1024 1504 1642]
40,50,20,Mode,40,[   0  151  405  546  654  711  904 1024 1504 1642]
