,St_len_min,K_nb_max,N_cl_max,Cl_cen,Len_min,St_edges,N_stages,Longest_stage,Shortest_stage,Avg_stage_length,Ward_dist,Cen_dist,Silh,Cal-Har,Dav-Bold,Avg-Silh,Avg-Cal-Har,Avg-Dav-Bold,AMI,ARI,FMI
0,0,50,10,Median,40,[   0 1744 1804],2,1744,60,902.0,140944.41649065787,49.29391809090194,0.5197394565612368,190.76265914344216,1.299046855834994,0.5197394565612368,190.76265914344216,1.299046855834994,1.0,1.0,1.0
1,40,40,10,Mode,40,[   0  295 1751 1804],3,1456,53,601.3333333333334,110231.42388402783,35.75735296951768,0.21540369882496357,154.79738637070986,2.4773621687354557,0.39619000821168054,184.7956901677764,2.0525827717958096,0.9611558069809707,0.982790369450789,0.9944346198460053
2,40,35,20,Median,40,[   0  498  963 1753 1804],4,790,51,451.0,97708.77607327989,29.93580457649548,0.052285138974396926,132.44858705948855,2.7884678957313347,0.28714541946649685,175.9375328156248,2.07634635349564,0.9302375999710645,0.955953251492851,0.9706142099205498
3,20,35,20,Median,40,[   0   49  498  963 1753 1804],5,790,49,360.8,80365.49819996452,28.829957559612126,0.05493496475328495,112.13960820715415,2.9104115303916926,0.3063624644862094,143.92280969388838,2.167925092510604,0.9182099114387101,0.9484646415099159,0.9648882828872817
4,0,50,10,Median,40,[   0  202  295  498  963 1751 1804],6,788,53,300.6666666666667,84701.1388012754,31.472626465889135,0.024471463453557257,116.52772443093617,2.917511540178884,0.3114853367619884,150.05044850740688,1.6315058196424157,0.93969947698927,0.9582871510169855,0.9701259451422586
5,40,35,15,Mode,40,[   0   49  202  295  498  963 1753 1804],7,790,49,257.7142857142857,76069.99737349227,31.393529844733717,0.029663806235227075,106.66745500170157,3.374426410343181,0.32756926013503646,135.76147923776242,1.6807155207936268,0.927563167342963,0.9525026216563638,0.9657989098079828
6,40,40,15,Mode,40,[   0   49  202  295  462  793  963 1753 1804],8,790,49,225.5,61520.96492338603,28.916170641246538,0.020049692979913797,95.90243460734041,3.389846778700245,0.29904566314805237,108.64151718421765,1.8322359177429257,0.9280658762513571,0.950288097164931,0.9628494861199928
7,0,40,10,Mode,40,[   0   49  181  247  295  498  793  963 1744 1804],9,781,48,200.44444444444446,48854.028925363615,27.046691649908617,0.009132221300602808,83.77738690358386,3.5665321882843872,0.2831996789086463,89.68663288800155,1.9184052948799664,0.9348229713347975,0.9651542628911273,0.9736386693991346
8,0,40,10,Median,40,[   0   49  181  247  295  498  565  653  963 1751 1804],10,788,48,180.4,46024.46454723097,26.950658743408987,-0.019022400526946294,79.10261659177267,3.582873437364036,0.2826513968589261,85.6875918917462,1.829795018534915,0.9203871074678015,0.9546911793617897,0.965743878641386
9,0,50,15,Mode,40,[   0   49  202  295  498  565  660  963 1477 1545 1744 1804],11,514,49,164.0,41778.49116834785,24.118487190790365,-0.0367808257202798,68.47797398943511,4.917052371093398,0.26901370452177364,69.08326932576817,2.0765585217956217,0.9334383417709047,0.937500009507017,0.946892010687298
10,0,35,15,Mode,40,[   0   49  202  247  295  498  565  660  963 1425 1590 1744 1804],12,462,45,150.33333333333334,33937.75215815327,23.354056333653798,-0.046858249849289324,64.68977971101887,4.353862922729447,0.2348137933425469,56.43787259366346,2.1427281123144937,0.9440748384251244,0.9531943110789384,0.9595679642120579
11,0,35,15,Median,40,[   0   49  181  247  293  498  565  660  963 1200 1425 1590 1751 1804],13,303,46,138.76923076923077,32527.83999371638,22.853009388461007,-0.029200591388220083,62.9272602471209,4.370896093420567,0.223552661449164,53.27703081266142,2.1672246626469205,0.9295856870602837,0.9224987423747194,0.9305671070906631
12,60,50,20,Median,40,"[   0  101  202  295  498  563  653  793  963 1215 1425 1477 1590 1751
 1804]",14,252,52,128.85714285714286,30298.00431704884,20.714785155312185,-0.0659323717412713,56.88307138496644,4.325214209907366,0.19140715752363416,50.8379726890885,2.2558521669744986,0.9523585703258475,0.9438038446493645,0.948663844349829
