Feature,IV,IVs
channel-0 silhouette-2 dim-2 mean,0.3425665582201066,"[0.9839546385029909, 0.38113365709740316, 0.12433099773741868, 0.36110978375318664, 0.5993246357090927, 0.09207478337125093, 0.07174354290967558, 0.12686042667983455]"
channel-0 silhouette-2 dim-2 std,0.2509495962005246,"[0.7207277461017939, 0.2869997904469861, 0.09367345625106782, 0.27790958204653715, 0.43598043679959847, 0.06370330691537746, 0.03950997740930877, 0.08909247363352692]"
channel-0 silhouette-2 dim-2 sum,0.3425665582201066,"[0.9839546385029909, 0.38113365709740316, 0.12433099773741868, 0.36110978375318664, 0.5993246357090927, 0.09207478337125093, 0.07174354290967558, 0.12686042667983455]"
channel-0 silhouette-2 dim-2 norm-1,0.3425665582201066,"[0.9839546385029909, 0.38113365709740316, 0.12433099773741868, 0.36110978375318664, 0.5993246357090927, 0.09207478337125093, 0.07174354290967558, 0.12686042667983455]"
channel-0 silhouette-2 dim-2 norm-2,0.2543071992181731,"[0.7187112509616373, 0.3062732052603814, 0.07481405847227457, 0.2992789927281058, 0.42966873172409303, 0.07645950306497366, 0.03639565768974617, 0.09285619384417254]"
channel-0 entropy dim-1,0.28608841372855953,"[0.6761176587404713, 0.34073559692371674, 0.2028504666167321, 0.33048229861400846, 0.541956000182569, 0.03375705211839351, 0.06338871795963734, 0.09941951867294785]"
channel-0 entropy dim-2,0.07482828135872963,"[0.08931098165550408, 0.08978949391626807, 0.09492797709429673, 0.0717840652896776, 0.15986566768881905, 0.03179233852375004, 0.035161190848726646, 0.025994535852794803]"
channel-0 amplitude-bottleneck dim-1,0.552040800746076,"[1.6463500833255438, 0.6888648567163835, 0.16394347162347225, 0.5110562668082959, 0.9138117050554997, 0.13770323734994855, 0.18641680062002583, 0.16817998446943794]"
channel-0 amplitude-bottleneck dim-2,0.35167349862647934,"[0.9794255971800363, 0.4375942622935711, 0.09288730988150437, 0.3785249262713243, 0.59147040031883, 0.10673556643487707, 0.07282973640425405, 0.1539201902274374]"
channel-0 amplitude-bottleneck norm-1,0.6133034437886318,"[1.8409266608304196, 0.7464639295809872, 0.06181171261084189, 0.5874476241521618, 1.007148568428777, 0.21248940716521608, 0.20196869856718708, 0.24817094897346342]"
channel-0 amplitude-bottleneck norm-2,0.5796710617516327,"[1.7560598646503676, 0.7085431889929016, 0.0693032778565995, 0.580054724482235, 1.0023109544922768, 0.1657111211923307, 0.17649333814194088, 0.17889202420440997]"
channel-0 amplitude-wasserstein-1 dim-1,0.7120852014736399,"[1.9771598994109985, 0.8549840450002375, 0.181671272331879, 0.7651481222415726, 1.3171356030514882, 0.16722937744041877, 0.20289258950666184, 0.23046070280586303]"
channel-0 amplitude-wasserstein-1 dim-2,0.28218401227910817,"[0.7356689725804325, 0.3617181101908281, 0.07725630748931736, 0.2598566103534153, 0.6311107429618567, 0.054416688700993615, 0.05118210461505666, 0.08626256134096498]"
channel-0 amplitude-wasserstein-1 norm-1,0.6918983246431102,"[1.9690860703760817, 0.8117528657360861, 0.2070828973201899, 0.7497903929584724, 1.2415385806267123, 0.11484338981136649, 0.1934268419734396, 0.24766555834253257]"
channel-0 amplitude-wasserstein-1 norm-2,0.716450919378619,"[1.9637014899403136, 0.8370378447430941, 0.25312257806513544, 0.7650217148853027, 1.3213308243181856, 0.16397905736946125, 0.19106337799336492, 0.2363504677140942]"
channel-0 amplitude-wasserstein-2 dim-1,0.8257285558392504,"[2.3807877112626623, 1.0083123804920402, 0.22981383233975713, 0.8686701085261399, 1.4129003858891405, 0.22096719394915704, 0.2549945451756353, 0.22938228907947134]"
channel-0 amplitude-wasserstein-2 dim-2,0.39085450130239163,"[1.2072746886334487, 0.48383989637161934, 0.12122003259076744, 0.3642270722000368, 0.705143917520756, 0.040771868987289406, 0.06409214096627419, 0.1402663931489408]"
channel-0 amplitude-wasserstein-2 norm-1,0.7749956704726744,"[2.2561643880395885, 0.9005686913842949, 0.14002224382068673, 0.9387907077756359, 1.3421954381029475, 0.14089595889665157, 0.23879521818242508, 0.24253271757916406]"
channel-0 amplitude-wasserstein-2 norm-2,0.835947245411989,"[2.357640651662827, 1.0237424869884444, 0.21969692788125544, 0.9547218309478919, 1.4435349521415746, 0.2089638339782166, 0.2460966117225649, 0.23318066797313639]"
channel-0 amplitude-landscape-1-1 dim-1,0.7465008126966648,"[2.105255549596962, 1.0567029640609835, 0.13792477397542632, 0.7570841784012259, 1.2166148038182483, 0.1936209785572071, 0.25255629447515576, 0.2522469586881088]"
channel-0 amplitude-landscape-1-1 dim-2,0.48945385507264483,"[1.5497562007782388, 0.6228048776528345, 0.0813087484601542, 0.4954356046184678, 0.8231876282771569, 0.0820926106591976, 0.07040370245141822, 0.19064146768369047]"
channel-0 amplitude-landscape-1-1 norm-1,0.8154361062535102,"[2.300112453846356, 1.0600880850239696, 0.10748522278935342, 0.9179767173304043, 1.3092092910723672, 0.15582638621396014, 0.3129216064399442, 0.3598690873117265]"
channel-0 amplitude-landscape-1-1 norm-2,0.7584001206055853,"[2.1519492360604326, 1.0668075869766334, 0.11927398136310934, 0.8080114075678407, 1.2419860479265368, 0.16629197105798618, 0.25863933541298734, 0.25424139847915594]"
channel-0 amplitude-landscape-1-2 dim-1,0.7700067835331311,"[2.2146077491476897, 0.9823829275828859, 0.1866473164723223, 0.7667812898564382, 1.2824765286959976, 0.2020491823724625, 0.23929261141489339, 0.28581666272235884]"
channel-0 amplitude-landscape-1-2 dim-2,0.45979467697710086,"[1.2889667475064948, 0.5859334561739051, 0.23451555623106937, 0.46325235406594617, 0.8164598036897015, 0.04463013380031336, 0.08403421430108182, 0.16056515004829483]"
channel-0 amplitude-landscape-1-2 norm-1,0.8312107302073168,"[2.3458754592744286, 1.0567032208549576, 0.20288648416033647, 0.9267870917272012, 1.3627483189727079, 0.18214539239088942, 0.27390768287629014, 0.29863219140172376]"
channel-0 amplitude-landscape-1-2 norm-2,0.7782338350800805,"[2.228268507416495, 1.0202329075572685, 0.1576131968317022, 0.8155072295091796, 1.2620624582493793, 0.2091871994168666, 0.2393709430184321, 0.2936282386413202]"
channel-0 amplitude-landscape-2-1 dim-1,0.7458319150897526,"[2.1674800251160895, 0.9733339161065615, 0.14225929111459507, 0.7284714269177569, 1.3066526811978705, 0.16615658506621706, 0.23967801666950053, 0.24262337852942872]"
channel-0 amplitude-landscape-2-1 dim-2,0.44564855337285075,"[1.3090731687917605, 0.603940221550507, 0.1510887238668311, 0.4690107126704222, 0.7312937003066718, 0.07113789689101173, 0.07382277355176117, 0.15582122935384055]"
channel-0 amplitude-landscape-2-1 norm-1,0.8092242993728201,"[2.307531122433591, 1.0309362451378326, 0.09577570949479433, 0.8528877489906223, 1.403416680332142, 0.21844076385944713, 0.2743387986974454, 0.2904673260366862]"
channel-0 amplitude-landscape-2-1 norm-2,0.788713791433444,"[2.362594121652153, 0.9816918402752499, 0.12331845368393121, 0.7943916547021219, 1.3198744756160268, 0.2127787471427616, 0.26255272697031223, 0.25250831142499486]"
channel-0 amplitude-landscape-2-2 dim-1,0.7661189824553534,"[2.2146661893610453, 0.9625709457730445, 0.18179936380819486, 0.7295614739851936, 1.3389185695024606, 0.1930814539544573, 0.2574094840527339, 0.2509443792056969]"
channel-0 amplitude-landscape-2-2 dim-2,0.42288439309934317,"[1.2907975154597657, 0.4722372236570823, 0.10977405375192266, 0.4352699778322187, 0.8006160389442104, 0.06274804730505916, 0.06690281208010562, 0.14472947576438094]"
channel-0 amplitude-landscape-2-2 norm-1,0.8268052224622207,"[2.272055767267068, 1.192279091806205, 0.09560337795513468, 0.8507643985877659, 1.4305420922418906, 0.1807647096263143, 0.2991019376077163, 0.293330404605671]"
channel-0 amplitude-landscape-2-2 norm-2,0.7858414229482307,"[2.2477810295556413, 1.005434917982838, 0.09830819384113733, 0.808011190069614, 1.3632451899673756, 0.22888380013204832, 0.2734474527419241, 0.261619609295267]"
channel-0 amplitude-silhouette-1-1 dim-1,0.7494421807978029,"[2.1082925646172157, 0.9149499114435842, 0.16463276420164502, 0.7161295380946617, 1.4000047248277674, 0.16711154146440077, 0.2728583128386293, 0.25155808889451947]"
channel-0 amplitude-silhouette-1-1 dim-2,0.4169847163593173,"[1.169474030148022, 0.5250666631373739, 0.20967819058666756, 0.4047262534567273, 0.7183027430444976, 0.08264859406658602, 0.0866914318192261, 0.13928982461543798]"
channel-0 amplitude-silhouette-1-1 norm-1,0.7470940816501577,"[2.2074329825262518, 0.8678652052960848, 0.1624165145407173, 0.8199297497529934, 1.2369990424751829, 0.16347174044929952, 0.2341645132981028, 0.2844729048626284]"
channel-0 amplitude-silhouette-1-1 norm-2,0.752845814826941,"[2.1225278712276117, 0.8974062212845053, 0.16918493262466763, 0.7816296530520488, 1.3076515573502394, 0.2244440258809915, 0.23658854452123873, 0.28333371267422564]"
channel-0 amplitude-silhouette-1-2 dim-1,0.6743403386526896,"[1.9142378194055039, 0.836840616694552, 0.20806714864614337, 0.6349527466370942, 1.2184316585694919, 0.13907568193705488, 0.2442871946800119, 0.19882984265166415]"
channel-0 amplitude-silhouette-1-2 dim-2,0.3425665582201066,"[0.9839546385029909, 0.38113365709740316, 0.12433099773741868, 0.36110978375318664, 0.5993246357090927, 0.09207478337125093, 0.07174354290967558, 0.12686042667983455]"
channel-0 amplitude-silhouette-1-2 norm-1,0.690977939985764,"[2.0110170506055187, 0.8402600439333753, 0.1425813045396581, 0.6858187553600601, 1.1737632096247055, 0.22340041141616793, 0.21535529877582082, 0.23562744563080518]"
channel-0 amplitude-silhouette-1-2 norm-2,0.6787225247102391,"[1.9378488263764597, 0.767433040009186, 0.20105480730551165, 0.7023200954551758, 1.2474436477884598, 0.129335706692728, 0.22010933957372253, 0.2242347344806694]"
channel-0 amplitude-silhouette-2-1 dim-1,0.6074925960040136,"[1.643626967108195, 0.7972971341729678, 0.2474477808333899, 0.6727905199463147, 1.0421642282138648, 0.1256469156706383, 0.16721081962099835, 0.16375640246574047]"
channel-0 amplitude-silhouette-2-1 dim-2,0.30381123196958876,"[0.8239246029268719, 0.3722344648870379, 0.11511985988217348, 0.3182711181602258, 0.5300247776830898, 0.09678689202137536, 0.04210802112075968, 0.13202011907517616]"
channel-0 amplitude-silhouette-2-1 norm-1,0.5707522969721198,"[1.6940479906118984, 0.6663202998251826, 0.08936140157326677, 0.5893926162374928, 0.9940509941888998, 0.19365461023558161, 0.15249084778531477, 0.18669961531932205]"
channel-0 amplitude-silhouette-2-1 norm-2,0.5967041904395642,"[1.7995172404628206, 0.6393377174182646, 0.25170081680309503, 0.6350229826037468, 0.9946299648596448, 0.12588250473833779, 0.1398144394356457, 0.18772785719495938]"
channel-0 amplitude-silhouette-2-2 dim-1,0.5050142528658703,"[1.3903993613545418, 0.5935702342666255, 0.25447978038525976, 0.5376919311368001, 0.8813493323213379, 0.11700735658591546, 0.12723659974815277, 0.1383794271283296]"
channel-0 amplitude-silhouette-2-2 dim-2,0.2543071992181731,"[0.7187112509616373, 0.3062732052603814, 0.07481405847227457, 0.2992789927281058, 0.42966873172409303, 0.07645950306497366, 0.03639565768974617, 0.09285619384417254]"
channel-0 amplitude-silhouette-2-2 norm-1,0.48102150030712665,"[1.432291008843728, 0.5470351342769072, 0.08321251567250895, 0.5280197199792466, 0.8712862472096934, 0.11307011148695413, 0.11636423372210135, 0.15689303126587312]"
channel-0 amplitude-silhouette-2-2 norm-2,0.5251230794938486,"[1.4759264716618739, 0.6290936076571734, 0.26171814008390687, 0.5663974367839568, 0.8093235537779789, 0.11863083676258758, 0.15140961416875023, 0.18848497505456116]"
channel-0 life all max,0.5503330906470144,"[1.6463500833255438, 0.6880445258609648, 0.17455719025593844, 0.5106598111752724, 0.8987100237987848, 0.13040235122459753, 0.18519664988269516, 0.16874408965231852]"
channel-0 life all mean,0.8342422648320554,"[2.410786904734273, 0.9801865722092609, 0.29327919041228573, 0.8777477632187516, 1.280146127920726, 0.27810125745116604, 0.2741093366769383, 0.279580966033041]"
channel-0 life all std,0.7654825625419135,"[2.1396582357676954, 0.9300476481186795, 0.21124220669514715, 0.8531018404757476, 1.3444789801012271, 0.1748782343137401, 0.24540092667611743, 0.22505242818695353]"
channel-0 life all sum,0.6918983246431102,"[1.9690860703760817, 0.8117528657360861, 0.2070828973201899, 0.7497903929584724, 1.2415385806267123, 0.11484338981136649, 0.1934268419734396, 0.24766555834253257]"
channel-0 life all norm-1,0.6918983246431102,"[1.9690860703760817, 0.8117528657360861, 0.2070828973201899, 0.7497903929584724, 1.2415385806267123, 0.11484338981136649, 0.1934268419734396, 0.24766555834253257]"
channel-0 life all norm-2,0.835947245411989,"[2.357640651662827, 1.0237424869884444, 0.21969692788125544, 0.9547218309478919, 1.4435349521415746, 0.2089638339782166, 0.2460966117225649, 0.23318066797313639]"
channel-0 life dim-1 max,0.552040800746076,"[1.6463500833255438, 0.6888648567163835, 0.16394347162347225, 0.5110562668082959, 0.9138117050554997, 0.13770323734994855, 0.18641680062002583, 0.16817998446943794]"
channel-0 life dim-1 mean,0.8221636593280991,"[2.409911438894851, 1.0341694502792451, 0.21587493964118115, 0.8588226625707489, 1.2933035670768926, 0.2521267566975706, 0.2466236836906947, 0.26647677577360873]"
channel-0 life dim-1 std,0.7759052477584963,"[2.1907930699408227, 0.9481026456159636, 0.21546497402712703, 0.8659752564798748, 1.2971409835309233, 0.1671023334140656, 0.26334479827952045, 0.25931792077967364]"
channel-0 life dim-1 sum,0.7120852014736399,"[1.9771598994109985, 0.8549840450002375, 0.181671272331879, 0.7651481222415726, 1.3171356030514882, 0.16722937744041877, 0.20289258950666184, 0.23046070280586303]"
channel-0 life dim-1 norm-1,0.7120852014736399,"[1.9771598994109985, 0.8549840450002375, 0.181671272331879, 0.7651481222415726, 1.3171356030514882, 0.16722937744041877, 0.20289258950666184, 0.23046070280586303]"
channel-0 life dim-1 norm-2,0.8257285558392504,"[2.3807877112626623, 1.0083123804920402, 0.22981383233975713, 0.8686701085261399, 1.4129003858891405, 0.22096719394915704, 0.2549945451756353, 0.22938228907947134]"
channel-0 life dim-2 max,0.35167349862647934,"[0.9794255971800363, 0.4375942622935711, 0.09288730988150437, 0.3785249262713243, 0.59147040031883, 0.10673556643487707, 0.07282973640425405, 0.1539201902274374]"
channel-0 life dim-2 mean,0.5047340993862921,"[1.4023480512966044, 0.6107080985865665, 0.17024163443940657, 0.4798610240397902, 0.9584730274176483, 0.10232623088616911, 0.09925447778563097, 0.2146602506385203]"
channel-0 life dim-2 std,0.398193347005663,"[1.1307003445822623, 0.46375725911964644, 0.14064888284606006, 0.39970083906433096, 0.7879232797817561, 0.06844216437427544, 0.0642726555215386, 0.13010135075543422]"
channel-0 life dim-2 sum,0.28218401227910817,"[0.7356689725804325, 0.3617181101908281, 0.07725630748931736, 0.2598566103534153, 0.6311107429618567, 0.054416688700993615, 0.05118210461505666, 0.08626256134096498]"
channel-0 life dim-2 norm-1,0.28218401227910817,"[0.7356689725804325, 0.3617181101908281, 0.07725630748931736, 0.2598566103534153, 0.6311107429618567, 0.054416688700993615, 0.05118210461505666, 0.08626256134096498]"
channel-0 life dim-2 norm-2,0.39085450130239163,"[1.2072746886334487, 0.48383989637161934, 0.12122003259076744, 0.3642270722000368, 0.705143917520756, 0.040771868987289406, 0.06409214096627419, 0.1402663931489408]"
channel-0 bd2 all max,0.903812319540378,"[2.356000873321185, 1.0492512654348047, 0.46195377315770614, 1.0322450659637128, 1.3848908126210773, 0.3128627370374321, 0.3061490351994561, 0.327144993587649]"
channel-0 bd2 all mean,1.0963638365066677,"[2.88680780614207, 1.3952085224248858, 0.15718435682593476, 1.2251700615664367, 1.7743086212115724, 0.3872536088421082, 0.5227172498606357, 0.4222604651796973]"
channel-0 bd2 all std,0.4967597280569647,"[1.3834030549665357, 0.5010217632989141, 0.19351231939824598, 0.523525950390551, 0.9468658529866038, 0.10225846704199253, 0.15267508388889395, 0.17081533248398084]"
channel-0 bd2 all sum,0.8182320810598166,"[2.0821124231474863, 0.8845763441446478, 0.1732111004505997, 0.9985576442190455, 1.5711358220681735, 0.2240648328474091, 0.24334063058891378, 0.3688578510122567]"
channel-0 bd2 all norm-1,0.8182320810598166,"[2.0821124231474863, 0.8845763441446478, 0.1732111004505997, 0.9985576442190455, 1.5711358220681735, 0.2240648328474091, 0.24334063058891378, 0.3688578510122567]"
channel-0 bd2 all norm-2,1.0403589350752163,"[2.5871505953948772, 1.402032409107239, 0.3523241526980148, 1.1939869347993142, 1.7652945625211958, 0.2762324231034889, 0.3842816149108895, 0.3615687880667101]"
channel-0 bd2 dim-1 max,0.7708579102078852,"[2.0375208713879274, 0.9606085608212355, 0.47203753902035883, 0.7716489402390357, 1.268391795479928, 0.17713363397663662, 0.2424749540018117, 0.23704698673614782]"
channel-0 bd2 dim-1 mean,1.0736550727500367,"[2.809606564930597, 1.3093590616847635, 0.23415548612757214, 1.1972137920900598, 1.8257124577423975, 0.3404731328489128, 0.43565076113744644, 0.4370693254385431]"
channel-0 bd2 dim-1 std,0.37370374034731746,"[0.9405323985899933, 0.4943827374222244, 0.0735806090310189, 0.3972489496200996, 0.7859469656791365, 0.0893405739017266, 0.08906487330500869, 0.11953281522933208]"
channel-0 bd2 dim-1 sum,0.8942251870437792,"[2.2988477319228107, 1.0059381388773982, 0.11942473041249894, 1.114742571758162, 1.7789146450883253, 0.17774035411733763, 0.26814064623692513, 0.3900526779367754]"
channel-0 bd2 dim-1 norm-1,0.8942251870437792,"[2.2988477319228107, 1.0059381388773982, 0.11942473041249894, 1.114742571758162, 1.7789146450883253, 0.17774035411733763, 0.26814064623692513, 0.3900526779367754]"
channel-0 bd2 dim-1 norm-2,1.0226988890725028,"[2.67714603375605, 1.2152131858410955, 0.2369355651418104, 1.2011630718484392, 1.778461225950215, 0.2444044693790252, 0.3908478078748569, 0.43741975278852924]"
channel-0 bd2 dim-2 max,0.8827599109733206,"[2.4644290294521234, 1.02901856309095, 0.28882390476174813, 0.9917075784430603, 1.4299636658356922, 0.24493220278860617, 0.32105374907686157, 0.292150594337524]"
channel-0 bd2 dim-2 mean,0.9910741586024011,"[2.747379739141866, 1.2073772737567805, 0.15865850471510268, 1.0741871231436249, 1.7100549657179145, 0.33261781651406896, 0.3753738298452738, 0.32294401598457684]"
channel-0 bd2 dim-2 std,0.2395786325337057,"[0.7048725809221225, 0.25175005239809756, 0.08911034961200676, 0.3242271804128502, 0.37771019016405183, 0.03490500457281477, 0.022927306838309746, 0.11112639534939245]"
channel-0 bd2 dim-2 sum,0.38558665471807446,"[1.0478811495958862, 0.42778177324227257, 0.3053546502950354, 0.34768289015231374, 0.76462376170667, 0.041081805959897286, 0.0611598317561603, 0.08912737503635997]"
channel-0 bd2 dim-2 norm-1,0.38558665471807446,"[1.0478811495958862, 0.42778177324227257, 0.3053546502950354, 0.34768289015231374, 0.76462376170667, 0.041081805959897286, 0.0611598317561603, 0.08912737503635997]"
channel-0 bd2 dim-2 norm-2,0.7201446239130516,"[2.0675168699762474, 0.8012895789905321, 0.42819521372170105, 0.7138230620415106, 1.1866417794155582, 0.15449580204232158, 0.17889468677759135, 0.23029999833895087]"
channel-1 landscape dim-1 max,0.2981759239862184,"[0.4108441011668885, 0.21486039642901295, 0.3113362690347236, 0.6519940449587938, 0.5930310061564503, 0.06688004019941884, 0.11064085841779436, 0.02582067552666472]"
channel-1 landscape dim-1 mean,0.38667117564905246,"[0.5167720804907974, 0.3440745110948733, 0.38502057244164334, 0.7779288881417051, 0.7601075396155539, 0.1562277216567623, 0.10773875195958632, 0.04549933979149783]"
channel-1 landscape dim-1 std,0.376708378980656,"[0.5225064225905871, 0.3147147327380573, 0.347797477154568, 0.8798825348370147, 0.6827306529349595, 0.11116840801322922, 0.12335490086140401, 0.031511902715428725]"
channel-1 landscape dim-1 sum,0.38667117564905246,"[0.5167720804907974, 0.3440745110948733, 0.38502057244164334, 0.7779288881417051, 0.7601075396155539, 0.1562277216567623, 0.10773875195958632, 0.04549933979149783]"
channel-1 landscape dim-1 norm-1,0.38667117564905246,"[0.5167720804907974, 0.3440745110948733, 0.38502057244164334, 0.7779288881417051, 0.7601075396155539, 0.1562277216567623, 0.10773875195958632, 0.04549933979149783]"
channel-1 landscape dim-1 norm-2,0.38226804697628275,"[0.5331551046158599, 0.35138858271980244, 0.35421966340667926, 0.8620960572876959, 0.698812400413143, 0.11497244643379267, 0.11288735628167755, 0.030612764651611307]"
channel-1 landscape dim-2 max,0.1814949174619232,"[0.46690874923832354, 0.0477196436285578, 0.12837657580293904, 0.3957457311475416, 0.23430237182181202, 0.0804490743739463, 0.061346454111601695, 0.03711073957066375]"
channel-1 landscape dim-2 mean,0.25965129599831027,"[0.5746569930138888, 0.125492319727099, 0.24390705413596686, 0.5491602144744285, 0.3943209403521866, 0.07653578032408885, 0.07355616415503008, 0.039580901803793415]"
