name,unique_values,score,normalized_score,IV,normalized_iv,QSDA_IDX,IV_IDX,IDX_DIFF,Source,Algorithm,Dimension,Stat
channel-0 amplitude-silhouette-1-1 dim-1,2017,1.2305522455125462,0.26420334610785934,0.7494421807978029,0.6710615149669045,1804,66,1738,channel-0,amplitude-silhouette-1-1,dim-1,
channel-0 amplitude-silhouette-1-1 dim-2,2017,1.2733281402415237,0.2740380403614067,0.4169847163593173,0.3558374495597208,1742,682,1060,channel-0,amplitude-silhouette-1-1,dim-2,
channel-0 amplitude-silhouette-1-1 norm-1,2017,1.3934583794420994,0.3016574316243749,0.7470940816501577,0.6688351328324259,1557,71,1486,channel-0,amplitude-silhouette-1-1,norm-1,
channel-0 amplitude-silhouette-1-1 norm-2,2017,1.4742044113316142,0.3202219184890438,0.752845814826941,0.6742887168516186,1466,65,1401,channel-0,amplitude-silhouette-1-1,norm-2,
channel-0 amplitude-silhouette-1-2 dim-1,2017,1.1910866846181545,0.25512973753928936,0.6743403386526896,0.5998526821601694,1866,119,1747,channel-0,amplitude-silhouette-1-2,dim-1,
channel-0 amplitude-silhouette-1-2 dim-2,2017,1.1890992921802648,0.2546728120415927,0.3425665582201066,0.2852768610393895,1872,1132,740,channel-0,amplitude-silhouette-1-2,dim-2,
channel-0 amplitude-silhouette-1-2 norm-1,2017,1.1000828561210971,0.23420685948281877,0.690977939985764,0.615627850089377,2038,105,1933,channel-0,amplitude-silhouette-1-2,norm-1,
channel-0 amplitude-silhouette-1-2 norm-2,2017,1.1620996538649333,0.2484652694648674,0.6787225247102391,0.6040077114562165,1931,115,1816,channel-0,amplitude-silhouette-1-2,norm-2,
channel-0 amplitude-silhouette-2-1 dim-1,2017,1.151879782336838,0.24611559770636504,0.6074925960040136,0.5364700860238515,1943,187,1756,channel-0,amplitude-silhouette-2-1,dim-1,
channel-0 amplitude-silhouette-2-1 dim-2,2017,0.9227575326516999,0.19343762833564385,0.3038112319695887,0.24853047148996657,2433,1371,1062,channel-0,amplitude-silhouette-2-1,dim-2,
channel-0 amplitude-silhouette-2-1 norm-1,2017,1.2441597641616404,0.2673318788086056,0.5707522969721198,0.5016342719305509,1782,253,1529,channel-0,amplitude-silhouette-2-1,norm-1,
channel-0 amplitude-silhouette-2-1 norm-2,2017,1.2447087090838338,0.2674580878687787,0.5967041904395642,0.5262409125955122,1780,213,1567,channel-0,amplitude-silhouette-2-1,norm-2,
channel-0 amplitude-silhouette-2-2 dim-1,2017,1.0595601678582653,0.22489020457888784,0.5050142528658703,0.4393038515560584,2123,422,1701,channel-0,amplitude-silhouette-2-2,dim-1,
channel-0 amplitude-silhouette-2-2 dim-2,2017,0.9594680628127001,0.201877822101468,0.2543071992181731,0.20159254971910812,2344,1789,555,channel-0,amplitude-silhouette-2-2,dim-2,
channel-0 amplitude-silhouette-2-2 norm-1,2017,1.1840592797376313,0.25351405237750096,0.4810215003071266,0.4165547969825666,1889,482,1407,channel-0,amplitude-silhouette-2-2,norm-1,
channel-0 amplitude-silhouette-2-2 norm-2,2017,1.1141871850437877,0.23744961485906485,0.5251230794938486,0.4583703089476698,2014,366,1648,channel-0,amplitude-silhouette-2-2,norm-2,
channel-0 life all max,2017,0.8559334310558625,0.17807396120192415,0.5503330906470144,0.48227352380880506,2588,300,2288,channel-0,life,all,max
channel-0 life all mean,2017,1.1075179283329786,0.23591627228225148,0.8342422648320554,0.7514658676900298,2027,27,2000,channel-0,life,all,mean
channel-0 life all std,2017,1.110266014780608,0.23654809050992365,0.7654825625419135,0.6862704210223054,2021,59,1962,channel-0,life,all,std
channel-0 life all sum,2017,1.1835905661993797,0.25340628948042054,0.6918983246431102,0.6165005253169196,1892,104,1788,channel-0,life,all,sum
channel-0 life all norm-1,2017,1.1835905661993797,0.25340628948042054,0.6918983246431102,0.6165005253169196,1891,103,1788,channel-0,life,all,norm-1
channel-0 life all norm-2,2017,1.1991231479232107,0.25697741740632296,0.835947245411989,0.7530824682099029,1851,25,1826,channel-0,life,all,norm-2
channel-0 life dim-1 max,2017,0.860866343414046,0.179208097264528,0.552040800746076,0.48389271235935327,2571,295,2276,channel-0,life,dim-1,max
channel-0 life dim-1 mean,2017,1.5662635102306615,0.3413874159418857,0.8221636593280991,0.7400133736459047,1389,36,1353,channel-0,life,dim-1,mean
channel-0 life dim-1 std,2017,1.1773027096958277,0.2519606354125298,0.7759052477584963,0.6961528317300322,1909,53,1856,channel-0,life,dim-1,std
channel-0 life dim-1 sum,2017,0.9846409847338689,0.20766538054137143,0.7120852014736399,0.6356409870693465,2290,92,2198,channel-0,life,dim-1,sum
channel-0 life dim-1 norm-1,2017,0.9846409847338689,0.20766538054137143,0.7120852014736399,0.6356409870693465,2289,91,2198,channel-0,life,dim-1,norm-1
channel-0 life dim-1 norm-2,2017,1.27562168951043,0.2745653550080799,0.8257285558392504,0.7433934787456623,1740,34,1706,channel-0,life,dim-1,norm-2
channel-0 life dim-2 max,2016,0.7850448558061969,0.16177582254071768,0.3516734986264793,0.29391173041483376,2786,1077,1709,channel-0,life,dim-2,max
channel-0 life dim-2 mean,2017,0.8610848315428747,0.17925833032122207,0.5047340993862921,0.43903822022508565,2570,424,2146,channel-0,life,dim-2,mean
channel-0 life dim-2 std,2017,0.8885489709901101,0.18557266731198932,0.398193347005663,0.3380201571965262,2501,786,1715,channel-0,life,dim-2,std
channel-0 life dim-2 sum,2016,0.7215715149165631,0.14718253571747666,0.2821840122791081,0.2280243290702075,2971,1552,1419,channel-0,life,dim-2,sum
channel-0 life dim-2 norm-1,2016,0.7215715149165631,0.14718253571747666,0.2821840122791081,0.2280243290702075,2973,1553,1420,channel-0,life,dim-2,norm-1
channel-0 life dim-2 norm-2,2017,0.8138909674127703,0.1684078916032538,0.3908545013023916,0.3310617308550136,2702,839,1863,channel-0,life,dim-2,norm-2
channel-0 bd2 all max,2016,1.2131036307151817,0.2601916990630167,0.903812319540378,0.8174296610215985,1830,16,1814,channel-0,bd2,all,max
channel-0 bd2 all mean,2017,1.5101713598694317,0.32849115386900857,1.0963638365066677,0.9999999999999999,1436,1,1435,channel-0,bd2,all,mean
channel-0 bd2 all std,2017,0.7320412591520354,0.14958965622591006,0.4967597280569647,0.4314772116198414,2951,444,2507,channel-0,bd2,all,std
channel-0 bd2 all sum,2017,1.1575662246124945,0.24742297938770347,0.8182320810598166,0.7362855942522678,1933,39,1894,channel-0,bd2,all,sum
channel-0 bd2 all norm-1,2017,1.1575662246124945,0.24742297938770347,0.8182320810598166,0.7362855942522678,1934,38,1896,channel-0,bd2,all,norm-1
channel-0 bd2 all norm-2,2017,1.440161114589557,0.3123949538641727,1.0403589350752165,0.9468981911963742,1512,3,1509,channel-0,bd2,all,norm-2
channel-0 bd2 dim-1 max,2017,1.1167051972162283,0.23802853623521758,0.7708579102078852,0.6913671300016224,2011,56,1955,channel-0,bd2,dim-1,max
channel-0 bd2 dim-1 mean,2017,1.6540869866510064,0.3615790926876351,1.073655072750037,0.9784683768679195,1292,2,1290,channel-0,bd2,dim-1,mean
channel-0 bd2 dim-1 std,2017,0.571980393254073,0.11278973215563376,0.3737037403473174,0.31480000365265864,3467,938,2529,channel-0,bd2,dim-1,std
channel-0 bd2 dim-1 sum,2017,1.2507575220999065,0.26884878295503845,0.8942251870437792,0.8083394909865251,1772,20,1752,channel-0,bd2,dim-1,sum
channel-0 bd2 dim-1 norm-1,2017,1.2507575220999065,0.26884878295503845,0.8942251870437792,0.8083394909865251,1771,19,1752,channel-0,bd2,dim-1,norm-1
channel-0 bd2 dim-1 norm-2,2017,1.446422267306248,0.3138344684093053,1.0226988890725028,0.9301535784512351,1507,5,1502,channel-0,bd2,dim-1,norm-2
channel-0 bd2 dim-2 max,2016,1.160630594027499,0.2481275148852643,0.8827599109733206,0.7974685335843509,1932,22,1910,channel-0,bd2,dim-2,max
channel-0 bd2 dim-2 mean,2017,1.4661373934066637,0.31836721374628063,0.9910741586024012,0.9001681602473481,1473,6,1467,channel-0,bd2,dim-2,mean
channel-0 bd2 dim-2 std,2017,0.9577651914530756,0.2014863114321731,0.2395786325337057,0.18762745894955596,2347,1985,362,channel-0,bd2,dim-2,std
channel-0 bd2 dim-2 sum,2017,0.9272216341263004,0.1944639791203012,0.3855866547180744,0.32606695048798395,2424,864,1560,channel-0,bd2,dim-2,sum
channel-0 bd2 dim-2 norm-1,2017,0.9272216341263004,0.1944639791203012,0.3855866547180744,0.32606695048798395,2425,863,1562,channel-0,bd2,dim-2,norm-1
channel-0 bd2 dim-2 norm-2,2017,1.1959571510474196,0.25624951652947703,0.7201446239130516,0.6432826380410764,1861,86,1775,channel-0,bd2,dim-2,norm-2
channel-1 landscape dim-1 max,2017,1.532295399322723,0.3335777374473327,0.2981759239862184,0.2431872776009684,1414,1411,3,channel-1,landscape,dim-1,max
channel-1 landscape dim-1 mean,2017,2.2230890685834637,0.49239953585762364,0.3866711756490524,0.32709525375516874,752,859,-107,channel-1,landscape,dim-1,mean
channel-1 landscape dim-1 std,2017,1.5424596583533583,0.3359146232217508,0.376708378980656,0.3176488926276142,1403,913,490,channel-1,landscape,dim-1,std
channel-1 landscape dim-1 sum,2017,2.223089068583464,0.49239953585762375,0.3866711756490524,0.32709525375516874,750,861,-111,channel-1,landscape,dim-1,sum
channel-1 landscape dim-1 norm-1,2017,2.223089068583464,0.49239953585762375,0.3866711756490524,0.32709525375516874,751,858,-107,channel-1,landscape,dim-1,norm-1
channel-1 landscape dim-1 norm-2,2017,1.9399825507533146,0.42730993196536815,0.3822680469762827,0.32292036743373914,1025,883,142,channel-1,landscape,dim-1,norm-2
channel-1 landscape dim-2 max,2017,0.9475723970247854,0.1991428650255784,0.1814949174619232,0.13255459472674783,2374,2853,-479,channel-1,landscape,dim-2,max
channel-1 landscape dim-2 mean,2017,1.6200161545698366,0.35374579735611117,0.2596512959983102,0.20665962774609575,1330,1722,-392,channel-1,landscape,dim-2,mean
channel-1 landscape dim-2 std,2017,1.6852111396807994,0.36873491095603184,0.2474795650646411,0.19511883555954077,1265,1888,-623,channel-1,landscape,dim-2,std
channel-1 landscape dim-2 sum,2017,1.6200161545698364,0.3537457973561111,0.2596512959983102,0.20665962774609575,1331,1725,-394,channel-1,landscape,dim-2,sum
channel-1 landscape dim-2 norm-1,2017,1.6200161545698364,0.3537457973561111,0.2596512959983102,0.20665962774609575,1332,1723,-391,channel-1,landscape,dim-2,norm-1
channel-1 landscape dim-2 norm-2,2017,1.3414432398306075,0.28969852350858366,0.2598313480305509,0.20683034652867324,1620,1719,-99,channel-1,landscape,dim-2,norm-2
channel-1 silhouette-1 dim-1 max,2017,0.6287822400720924,0.12584916200582044,0.1506552023448858,0.10331349950390117,3266,3294,-28,channel-1,silhouette-1,dim-1,max
channel-1 silhouette-1 dim-1 mean,2017,2.1668247264890796,0.4794636848279452,0.3472671044456615,0.2897337478575465,817,1101,-284,channel-1,silhouette-1,dim-1,mean
channel-1 silhouette-1 dim-1 std,2017,0.9053827748240613,0.1894429618991637,0.2587575483071737,0.2058122087202538,2461,1732,729,channel-1,silhouette-1,dim-1,std
channel-1 silhouette-1 dim-1 sum,2017,2.166824726489079,0.4794636848279451,0.3472671044456615,0.2897337478575465,818,1099,-281,channel-1,silhouette-1,dim-1,sum
channel-1 silhouette-1 dim-1 norm-1,2017,2.166824726489079,0.4794636848279451,0.3472671044456615,0.2897337478575465,819,1100,-281,channel-1,silhouette-1,dim-1,norm-1
channel-1 silhouette-1 dim-1 norm-2,2017,1.027591599188596,0.21754024496771582,0.262866322742603,0.20970799906914755,2191,1699,492,channel-1,silhouette-1,dim-1,norm-2
channel-1 silhouette-1 dim-2 max,2017,1.0914090836426293,0.23221265454821627,0.1184802722418055,0.07280640203681582,2047,3696,-1649,channel-1,silhouette-1,dim-2,max
channel-1 silhouette-1 dim-2 mean,2017,1.903645216214556,0.41895554037539007,0.2124092483547024,0.16186643791193173,1057,2345,-1288,channel-1,silhouette-1,dim-2,mean
channel-1 silhouette-1 dim-2 std,2017,1.8172004543888711,0.3990808467479903,0.1522531577041611,0.10482862260556086,1128,3274,-2146,channel-1,silhouette-1,dim-2,std
channel-1 silhouette-1 dim-2 sum,2017,1.903645216214556,0.41895554037539007,0.2124092483547024,0.16186643791193173,1059,2342,-1283,channel-1,silhouette-1,dim-2,sum
channel-1 silhouette-1 dim-2 norm-1,2017,1.903645216214556,0.41895554037539007,0.2124092483547024,0.16186643791193173,1056,2343,-1287,channel-1,silhouette-1,dim-2,norm-1
channel-1 silhouette-1 dim-2 norm-2,2017,2.113086426479306,0.4671086013481015,0.1512634048141137,0.10389017494496708,856,3288,-2432,channel-1,silhouette-1,dim-2,norm-2
channel-1 silhouette-2 dim-1 max,2017,0.6487728082948232,0.13044523480969458,0.1642559846779397,0.11620926620592006,3184,3130,54,channel-1,silhouette-2,dim-1,max
channel-1 silhouette-2 dim-1 mean,2017,2.5119545646414543,0.5588131983217105,0.3263224167687717,0.2698747574470167,530,1225,-695,channel-1,silhouette-2,dim-1,mean
channel-1 silhouette-2 dim-1 std,2017,0.8643908491676062,0.1800184236574825,0.2391571341891497,0.18722780956295623,2564,1989,575,channel-1,silhouette-2,dim-1,std
channel-1 silhouette-2 dim-1 sum,2017,2.5119545646414543,0.5588131983217105,0.3263224167687717,0.2698747574470167,531,1224,-693,channel-1,silhouette-2,dim-1,sum
channel-1 silhouette-2 dim-1 norm-1,2017,2.5119545646414543,0.5588131983217105,0.3263224167687717,0.2698747574470167,532,1223,-691,channel-1,silhouette-2,dim-1,norm-1
channel-1 silhouette-2 dim-1 norm-2,2017,1.2031077818235776,0.25789353281128913,0.253601471532219,0.20092340441773077,1845,1799,46,channel-1,silhouette-2,dim-1,norm-2
channel-1 silhouette-2 dim-2 max,2017,1.105581563847873,0.23547107872650946,0.1231900232637992,0.07727201650787605,2028,3605,-1577,channel-1,silhouette-2,dim-2,max
channel-1 silhouette-2 dim-2 mean,2017,2.7020637486675723,0.6025215932374498,0.2055847521533673,0.1553956990444073,424,2452,-2028,channel-1,silhouette-2,dim-2,mean
channel-1 silhouette-2 dim-2 std,2017,2.089140017697176,0.4616030330757172,0.1335965857185695,0.08713914019976543,877,3463,-2586,channel-1,silhouette-2,dim-2,std
channel-1 silhouette-2 dim-2 sum,2017,2.7020637486675727,0.6025215932374499,0.2055847521533673,0.1553956990444073,423,2450,-2027,channel-1,silhouette-2,dim-2,sum
channel-1 silhouette-2 dim-2 norm-1,2017,2.7020637486675727,0.6025215932374499,0.2055847521533673,0.1553956990444073,422,2451,-2029,channel-1,silhouette-2,dim-2,norm-1
channel-1 silhouette-2 dim-2 norm-2,2017,2.193676476527287,0.48563722610561144,0.1363482485531609,0.08974816673136929,780,3447,-2667,channel-1,silhouette-2,dim-2,norm-2
channel-1 entropy dim-1,2017,0.364596302278561,0.06510962772494003,0.1543116148084804,0.10678037669833113,4189,3245,944,channel-1,entropy,dim-1,
channel-1 entropy dim-2,2017,0.09441154814656627,0.0029908931971503253,0.0837057451095116,0.039834461299168934,4642,4301,341,channel-1,entropy,dim-2,
channel-1 amplitude-bottleneck dim-1,2016,1.1970097720311907,0.25649152679263687,0.3127954461258181,0.25704897630260076,1856,1313,543,channel-1,amplitude-bottleneck,dim-1,
channel-1 amplitude-bottleneck dim-2,2017,0.9770653804539293,0.20592365772409044,0.1884073044810337,0.13910866846821746,2304,2723,-419,channel-1,amplitude-bottleneck,dim-2,
channel-1 amplitude-bottleneck norm-1,2017,0.8520067794219994,0.1771711766195347,0.3122990888071163,0.2565783483617902,2590,1317,1273,channel-1,amplitude-bottleneck,norm-1,
channel-1 amplitude-bottleneck norm-2,2017,1.2629180730724134,0.27164464033048374,0.3142743562678243,0.2584512250628218,1756,1300,456,channel-1,amplitude-bottleneck,norm-2,
channel-1 amplitude-wasserstein-1 dim-1,2017,0.8323045440984946,0.1726413950276876,0.2881606746902509,0.23369118280137205,2643,1486,1157,channel-1,amplitude-wasserstein-1,dim-1,
