Stat,unique_values,score,normalized_score,IV,normalized_iv,QSDA_IDX,IV_IDX,IDX_DIFF
std,2779.968287526427,1.0824394602705005,0.24210890257509088,0.372712217777472,0.16413351115713778,2717.6807610993656,2507.8710359408033,209.80972515856237
max,2781.1902748414377,0.9886266509999674,0.2172996833811414,0.3839354826802441,0.16998793895845588,2939.3509513742074,2505.4630021141647,433.88794926004226
norm-1,2781.4672304439746,1.3889861425520396,0.323176550938218,0.3987881219611806,0.17773556900038662,2071.048625792812,2510.4038054968287,-439.3551797040169
sum,2781.4672304439746,1.3889861425520396,0.323176550938218,0.3987881219611806,0.17773556900038662,2071.112050739958,2510.4101479915435,-439.2980972515856
norm-2,2781.4947145877377,1.2759705461237245,0.2932890683446689,0.45277869814606286,0.20589884706289466,2265.644820295983,2221.3192389006344,44.325581395348834
mean,2781.4926004228328,1.39443702551524,0.3246180614450042,0.532099383043763,0.247275151276296,2001.3636363636363,1846.369978858351,154.9936575052854
