name,unique_values,score,normalized_score,IV,normalized_iv,QSDA_IDX,IV_IDX,IDX_DIFF,Source,Algorithm,Dimension,Stat
channel-0 landscape dim-1 max,2824,1.5875085990922249,0.3756767071271637,1.2709327825021426,0.632675195898172,1125,112,1013,channel-0,landscape,dim-1,max
channel-0 landscape dim-1 mean,2824,1.7569854707782715,0.4204956278124934,1.5821238386786636,0.7950027883219577,848,39,809,channel-0,landscape,dim-1,mean
channel-0 landscape dim-1 std,2824,1.768156147799043,0.4234497635739963,1.5337578388290383,0.7697734761199214,834,56,778,channel-0,landscape,dim-1,std
channel-0 landscape dim-1 sum,2824,1.756985470778272,0.4204956278124935,1.5821238386786636,0.7950027883219577,847,40,807,channel-0,landscape,dim-1,sum
channel-0 landscape dim-1 norm-1,2824,1.756985470778272,0.4204956278124935,1.5821238386786636,0.7950027883219577,846,38,808,channel-0,landscape,dim-1,norm-1
channel-0 landscape dim-1 norm-2,2824,1.762082767075609,0.4218436307357666,1.534988791920765,0.7704155821438596,841,55,786,channel-0,landscape,dim-1,norm-2
channel-0 landscape dim-2 max,2817,1.2994314885783294,0.299493420057178,0.9741129355763679,0.47784410361984286,1705,267,1438,channel-0,landscape,dim-2,max
channel-0 landscape dim-2 mean,2817,1.9720865242295296,0.477380068491938,1.1783155428716054,0.5843629670350333,605,150,455,channel-0,landscape,dim-2,mean
channel-0 landscape dim-2 std,2817,1.6302688781308965,0.3869848551691397,1.1038232959714551,0.5455053364780663,1045,196,849,channel-0,landscape,dim-2,std
channel-0 landscape dim-2 sum,2817,1.9720865242295305,0.4773800684919382,1.1783155428716054,0.5843629670350333,603,148,455,channel-0,landscape,dim-2,sum
channel-0 landscape dim-2 norm-1,2817,1.9720865242295305,0.4773800684919382,1.1783155428716054,0.5843629670350333,602,149,453,channel-0,landscape,dim-2,norm-1
channel-0 landscape dim-2 norm-2,2817,1.7979392909835807,0.4313260496941484,1.1089852441164472,0.5481979801063513,781,194,587,channel-0,landscape,dim-2,norm-2
channel-0 silhouette-1 dim-1 max,2824,1.4157670154997928,0.3302588731960465,0.9969429419953842,0.4897529933628576,1474,247,1227,channel-0,silhouette-1,dim-1,max
channel-0 silhouette-1 dim-1 mean,2824,2.0058996588021856,0.4863221039535179,1.5622495899846316,0.7846357199962416,569,51,518,channel-0,silhouette-1,dim-1,mean
channel-0 silhouette-1 dim-1 std,2824,2.3541237381222886,0.5784115273450554,1.3110806543647382,0.653617659542426,356,98,258,channel-0,silhouette-1,dim-1,std
channel-0 silhouette-1 dim-1 sum,2824,2.0058996588021856,0.4863221039535179,1.5622495899846316,0.7846357199962416,570,48,522,channel-0,silhouette-1,dim-1,sum
channel-0 silhouette-1 dim-1 norm-1,2824,2.0058996588021856,0.4863221039535179,1.5622495899846316,0.7846357199962416,571,49,522,channel-0,silhouette-1,dim-1,norm-1
channel-0 silhouette-1 dim-1 norm-2,2824,2.416807747795111,0.5949885955303185,1.3283801630309882,0.6626416579388126,319,93,226,channel-0,silhouette-1,dim-1,norm-2
channel-0 silhouette-1 dim-2 max,2817,0.9795238721948932,0.2148924126000493,0.7913605859683865,0.3825144071750135,2804,430,2374,channel-0,silhouette-1,dim-2,max
channel-0 silhouette-1 dim-2 mean,2817,1.9418879804284384,0.4693939278110973,1.0977291332506949,0.5423264187596257,644,199,445,channel-0,silhouette-1,dim-2,mean
channel-0 silhouette-1 dim-2 std,2817,1.5612752314437968,0.3687391751073253,0.9011115664381523,0.4397641644292877,1174,325,849,channel-0,silhouette-1,dim-2,std
channel-0 silhouette-1 dim-2 sum,2817,1.9418879804284384,0.4693939278110973,1.0977291332506949,0.5423264187596257,646,200,446,channel-0,silhouette-1,dim-2,sum
channel-0 silhouette-1 dim-2 norm-1,2817,1.9418879804284384,0.4693939278110973,1.0977291332506949,0.5423264187596257,645,197,448,channel-0,silhouette-1,dim-2,norm-1
channel-0 silhouette-1 dim-2 norm-2,2817,1.5838313038969234,0.3747042298796483,0.9027661831672324,0.44062726748024206,1135,319,816,channel-0,silhouette-1,dim-2,norm-2
channel-0 silhouette-2 dim-1 max,2824,1.2700765773265157,0.2917303817969653,0.8023263177559252,0.3882344971483783,1791,412,1379,channel-0,silhouette-2,dim-1,max
channel-0 silhouette-2 dim-1 mean,2824,1.5887274792421413,0.3759990454628938,1.3813469652902683,0.690270901512762,1118,77,1041,channel-0,silhouette-2,dim-1,mean
channel-0 silhouette-2 dim-1 std,2824,2.170668092270849,0.5298958569831239,1.1194053348065647,0.5536334455575332,459,191,268,channel-0,silhouette-2,dim-1,std
channel-0 silhouette-2 dim-1 sum,2824,1.5887274792421386,0.3759990454628932,1.3813469652902683,0.690270901512762,1121,76,1045,channel-0,silhouette-2,dim-1,sum
channel-0 silhouette-2 dim-1 norm-1,2824,1.5887274792421386,0.3759990454628932,1.3813469652902683,0.690270901512762,1120,78,1042,channel-0,silhouette-2,dim-1,norm-1
channel-0 silhouette-2 dim-1 norm-2,2824,1.3901497627061286,0.3234842755196027,1.1383761168297812,0.5635292356552999,1535,180,1355,channel-0,silhouette-2,dim-1,norm-2
channel-0 silhouette-2 dim-2 max,2817,1.3117796909893833,0.3027589577022949,0.7669494972620913,0.36978077238864415,1678,458,1220,channel-0,silhouette-2,dim-2,max
channel-0 silhouette-2 dim-2 mean,2817,1.9103805827304736,0.4610616548326217,1.0075972077095556,0.4953106122856962,672,243,429,channel-0,silhouette-2,dim-2,mean
channel-0 silhouette-2 dim-2 std,2817,1.5994161950876382,0.3788257244246982,0.8247682526500897,0.3999409558925996,1103,385,718,channel-0,silhouette-2,dim-2,std
channel-0 silhouette-2 dim-2 sum,2817,1.9103805827304736,0.4610616548326218,1.0075972077095556,0.4953106122856962,670,241,429,channel-0,silhouette-2,dim-2,sum
channel-0 silhouette-2 dim-2 norm-1,2817,1.9103805827304736,0.4610616548326218,1.0075972077095556,0.4953106122856962,671,242,429,channel-0,silhouette-2,dim-2,norm-1
channel-0 silhouette-2 dim-2 norm-2,2817,1.6918311054002309,0.403265262954267,0.8311049718049262,0.40324639910458826,940,379,561,channel-0,silhouette-2,dim-2,norm-2
channel-0 entropy dim-1,2824,2.583047085732073,0.6389513358597521,0.7770826218780277,0.37506654680274587,222,439,-217,channel-0,entropy,dim-1,
channel-0 entropy dim-2,2824,1.1939832893411453,0.2716071696738386,0.18805026425989552,0.06780770187752373,2024,3746,-1722,channel-0,entropy,dim-2,
channel-0 amplitude-bottleneck dim-1,2823,1.727005157179791,0.412567199089896,1.3060728352239432,0.6510054147227745,897,101,796,channel-0,amplitude-bottleneck,dim-1,
channel-0 amplitude-bottleneck dim-2,2821,1.1584007730197754,0.2621972132536716,1.0145435252103399,0.4989340422453088,2139,236,1903,channel-0,amplitude-bottleneck,dim-2,
channel-0 amplitude-bottleneck norm-1,2824,1.6059215933057756,0.3805461062317526,1.374014744878082,0.6864461717751709,1093,81,1012,channel-0,amplitude-bottleneck,norm-1,
channel-0 amplitude-bottleneck norm-2,2824,1.6250259015881705,0.3855983264499951,1.3649789878624978,0.6817328207551013,1057,83,974,channel-0,amplitude-bottleneck,norm-2,
