Feature,IV,IVs
channel-0 landscape dim-1 max,1.2709327825021426,"[5.075476497599837, 1.7996632971989306, 1.1830373190832795, 0.47690152158118226, 1.0428272996619004, 0.2528166844277467, 1.0811916794490932, 1.3331182680005362, 0.07311563462045326, 0.39117962339846724]"
channel-0 landscape dim-1 mean,1.5821238386786636,"[6.566470357163108, 2.3115101593729745, 1.7358693788579438, 0.5452251139708469, 1.1662599404429708, 0.3261960748894815, 1.2645572767309132, 1.4962556831137372, 0.09256576939760354, 0.3163286328470552]"
channel-0 landscape dim-1 std,1.5337578388290383,"[6.1579585138822575, 2.1553665465040623, 1.7600556499593205, 0.550012198062585, 1.2099061895515306, 0.3308626762928765, 1.2721289653649022, 1.4694438864376618, 0.11272488331376915, 0.3191188789214172]"
channel-0 landscape dim-1 sum,1.5821238386786636,"[6.566470357163108, 2.3115101593729745, 1.7358693788579438, 0.5452251139708469, 1.1662599404429708, 0.3261960748894815, 1.2645572767309132, 1.4962556831137372, 0.09256576939760354, 0.3163286328470552]"
channel-0 landscape dim-1 norm-1,1.5821238386786636,"[6.566470357163108, 2.3115101593729745, 1.7358693788579438, 0.5452251139708469, 1.1662599404429708, 0.3261960748894815, 1.2645572767309132, 1.4962556831137372, 0.09256576939760354, 0.3163286328470552]"
channel-0 landscape dim-1 norm-2,1.534988791920765,"[6.1579585138822575, 2.1572030277872987, 1.7619564309181701, 0.5517783367873774, 1.1764173528252435, 0.3227470850660814, 1.2641139391210003, 1.484344570506549, 0.11805184469239083, 0.35531681762128126]"
channel-0 landscape dim-2 max,0.9741129355763679,"[4.546889584731591, 0.9979773445148165, 0.7719267198456671, 0.25802192357602965, 0.8222047494025987, 0.1714927411215001, 0.8670779558051127, 0.7702352736310766, 0.16094545707897132, 0.3743576060563136]"
channel-0 landscape dim-2 mean,1.1783155428716054,"[5.429434050038202, 1.5060616336203707, 0.8993463857452371, 0.28226646408586015, 0.9886797091056554, 0.20998424169136184, 0.9506976183066456, 0.9182098954700548, 0.22899028768380741, 0.36948514296886115]"
channel-0 landscape dim-2 std,1.1038232959714551,"[5.175751493174828, 1.2334694285980046, 0.9122049634025693, 0.27333605817483037, 0.914279629878154, 0.18642412947761106, 0.9198720468253522, 0.8478082697240067, 0.19758958108811064, 0.37749735937108736]"
channel-0 landscape dim-2 sum,1.1783155428716054,"[5.429434050038202, 1.5060616336203707, 0.8993463857452371, 0.28226646408586015, 0.9886797091056554, 0.20998424169136184, 0.9506976183066456, 0.9182098954700548, 0.22899028768380741, 0.36948514296886115]"
channel-0 landscape dim-2 norm-1,1.1783155428716054,"[5.429434050038202, 1.5060616336203707, 0.8993463857452371, 0.28226646408586015, 0.9886797091056554, 0.20998424169136184, 0.9506976183066456, 0.9182098954700548, 0.22899028768380741, 0.36948514296886115]"
channel-0 landscape dim-2 norm-2,1.1089852441164472,"[5.240433888632606, 1.2522347959153635, 0.9120270178421783, 0.27502171472477455, 0.8994171923901149, 0.18620885156609715, 0.9105325317724411, 0.8437400102448053, 0.19273907870500467, 0.37749735937108736]"
channel-0 silhouette-1 dim-1 max,0.9969429419953842,"[4.783825118890955, 1.023185299083254, 0.5161665641080364, 0.30417339932799375, 0.9352705983303065, 0.13705241252131753, 0.8786132334927566, 1.0098218904413732, 0.16799192779920977, 0.21332897595863842]"
channel-0 silhouette-1 dim-1 mean,1.5622495899846316,"[6.443103905922784, 2.1013586774876885, 1.6582173477429607, 0.5177774182862256, 1.239044184478965, 0.4302144668777313, 1.265409627925499, 1.3891341057970354, 0.17771680386281935, 0.4005193614646067]"
channel-0 silhouette-1 dim-1 std,1.3110806543647382,"[5.771665052509367, 1.5867914270108443, 1.0577947934248528, 0.49235080211278337, 1.174974344859136, 0.24962291826393704, 1.0993882993575714, 1.2350767100046727, 0.16736762968771882, 0.275774566416497]"
channel-0 silhouette-1 dim-1 sum,1.5622495899846316,"[6.443103905922784, 2.1013586774876885, 1.6582173477429607, 0.5177774182862256, 1.239044184478965, 0.4302144668777313, 1.265409627925499, 1.3891341057970354, 0.17771680386281935, 0.4005193614646067]"
channel-0 silhouette-1 dim-1 norm-1,1.5622495899846316,"[6.443103905922784, 2.1013586774876885, 1.6582173477429607, 0.5177774182862256, 1.239044184478965, 0.4302144668777313, 1.265409627925499, 1.3891341057970354, 0.17771680386281935, 0.4005193614646067]"
channel-0 silhouette-1 dim-1 norm-2,1.3283801630309882,"[5.771948203866297, 1.6485945657630894, 1.0784895396571692, 0.48921156893299794, 1.1836348721811027, 0.24875244399676782, 1.1092465318059772, 1.2620677833377307, 0.15921394667789912, 0.3326421740908477]"
channel-0 silhouette-1 dim-2 max,0.7913605859683865,"[3.574714399969037, 0.8162668061894245, 0.6054020908141092, 0.16720220485835297, 0.6357989434941688, 0.1789658200870613, 0.6283287922827265, 0.6063754193721609, 0.07401370768849923, 0.6265376749283255]"
channel-0 silhouette-1 dim-2 mean,1.0977291332506949,"[5.025767924080629, 1.2847379070505114, 0.9349700374308663, 0.24029527247224253, 0.9056625599957906, 0.20953678354997987, 0.8734244382423711, 0.8879345672217651, 0.16313825949655775, 0.45182358296623676]"
channel-0 silhouette-1 dim-2 std,0.9011115664381523,"[4.139499594420628, 1.0043427006564614, 0.7422689098454653, 0.2058359413406668, 0.7353608359952916, 0.2005249405419623, 0.7739158207403649, 0.6966940389926861, 0.11695449153170001, 0.39571839031629613]"
channel-0 silhouette-1 dim-2 sum,1.0977291332506949,"[5.025767924080629, 1.2847379070505114, 0.9349700374308663, 0.24029527247224253, 0.9056625599957906, 0.20953678354997987, 0.8734244382423711, 0.8879345672217651, 0.16313825949655775, 0.45182358296623676]"
channel-0 silhouette-1 dim-2 norm-1,1.0977291332506949,"[5.025767924080629, 1.2847379070505114, 0.9349700374308663, 0.24029527247224253, 0.9056625599957906, 0.20953678354997987, 0.8734244382423711, 0.8879345672217651, 0.16313825949655775, 0.45182358296623676]"
