,St_len_min,K_nb_max,N_cl_max,N_stages,Cl_cen,St_edges,Ward_dist,Cen_dist,Silh,Cal-Har,Dav-Bold,Avg-Silh,Avg-Cal-Har,Avg-Dav-Bold
0,0,35,10,3,Median,"[0, 523, 1275, 2017]",124328.08824114814,18.4972205975301,0.10868481157605933,342.0540759174775,2.657767355499113,0.1881280191277824,372.9124464868108,2.2175936713212323
1,0,35,10,3,Mode,"[0, 548, 1275, 2017]",121944.33067903688,18.326893650655002,0.10576505675777105,331.7064654574122,2.6563702657815766,0.18339920035616,362.11577376177684,2.2145613135501288
2,0,35,10,3,Mean,"[0, 477, 1340, 2017]",120301.97318462426,18.17481308680312,0.10889717180297769,329.17501689031275,2.7171713285575527,0.1821929340661888,353.7176795968752,2.292303042696851
3,0,35,10,4,Median,"[0, 523, 1242, 1727, 2017]",78778.85736318474,14.448014893455293,0.07706432582451793,240.4921759644093,3.525501872528208,0.13544143964648137,237.78147906303445,3.1322881042288793
4,0,35,10,4,Mode,"[0, 548, 1275, 1489, 2017]",72950.33581764206,14.340232031619726,0.07066476541167357,236.451355908209,3.3992307278602842,0.1271729414449794,217.15256524257407,3.027827024254416
5,0,35,10,4,Mean,"[0, 476, 1189, 1656, 2017]",72040.84004502262,13.75695260033472,0.06500674052432427,224.05109593149797,3.9042848228355913,0.1243262963988581,209.7414930032293,3.493841661277943
6,0,35,10,5,Median,"[0, 346, 526, 1242, 1727, 2017]",33951.84144884889,13.65601651121158,0.06181082699895027,204.3247520690877,3.4263802934525613,0.12473485559907017,106.78210255183677,2.9971836587571326
7,0,35,10,5,Mode,"[0, 346, 548, 1275, 1489, 2017]",30910.83733248228,13.439452301546439,0.059214270783076915,204.68296035958736,3.3008361277169245,0.11655254048384057,96.6513533907277,2.9302801660986812
8,0,35,10,5,Mean,"[0, 314, 550, 1190, 1656, 2017]",34692.36957765719,12.905981118327817,0.04982975707049701,194.82877787292423,3.6711258153179758,0.11190899705565754,106.49070045376165,3.2086529343055004
9,0,35,10,6,Median,"[0, 346, 526, 1052, 1275, 1795, 2017]",29745.863992493763,13.82031336825041,0.04152538348922877,179.36377000177637,3.324732849825331,0.11503463262908586,94.43630994730181,2.737922683674861
