,St_len_min,K_nb_max,N_cl_max,Cl_cen,Len_min,St_edges,N_stages,Longest_stage,Shortest_stage,Avg_stage_length,Ward_dist,Cen_dist,Silh,Cal-Har,Dav-Bold,Avg-Silh,Avg-Cal-Har,Avg-Dav-Bold
0,0,35,10,Median,40,[   0 1270 1427],2,1270,157,713.5,103560.35117434528,27.224321015886154,0.24549688615571738,88.88133398888509,2.6462551561878898,0.24549688615571738,88.88133398888509,2.6462551561878898
1,0,35,10,Mode,40,[   0 1270 1427],2,1270,157,713.5,103560.35117434528,27.224321015886154,0.24549688615571738,88.88133398888509,2.6462551561878898,0.24549688615571738,88.88133398888509,2.6462551561878898
2,0,35,10,Median,40,[   0  222  906 1297 1427],4,684,130,356.75,32833.11720704561,14.165880738387228,-0.008078038231700627,31.953086131834567,7.025625055686755,0.07941510353631302,24.356123697410002,6.044322317043194
3,0,35,10,Mode,40,[   0 1270 1427],2,1270,157,713.5,103560.35117434528,27.224321015886154,0.24549688615571738,88.88133398888509,2.6462551561878898,0.24549688615571738,88.88133398888509,2.6462551561878898
4,0,35,10,Median,40,[   0  599  963 1297 1427],4,599,130,356.75,35906.40953429386,15.712760094228608,-0.01240428013566964,34.53696337092287,6.097027159578086,0.07450189916405016,27.274576145672068,4.858314780084584
5,0,35,10,Mode,40,[   0  598  940 1270 1427],4,598,157,356.75,49014.06446366134,17.60938089769122,-0.0074898663809471605,43.95419775752737,5.6844003471331765,0.08532218363240889,37.10345441632137,4.520969535641108
6,0,35,10,Median,40,[   0  599  963 1270 1427],4,599,157,356.75,44653.649715626256,16.961015555831846,-0.0070637865985090165,42.55548840430376,5.755742864071199,0.08064834589129984,33.626757028774485,4.624963995127641
7,0,35,10,Mode,40,[   0  598  940 1270 1427],4,598,157,356.75,49014.06446366134,17.60938089769122,-0.0074898663809471605,43.95419775752737,5.6844003471331765,0.08532218363240889,37.10345441632137,4.520969535641108
8,0,35,10,Median,40,[   0  599  963 1270 1427],4,599,157,356.75,44653.649715626256,16.961015555831846,-0.0070637865985090165,42.55548840430376,5.755742864071199,0.08064834589129984,33.626757028774485,4.624963995127641
9,0,35,10,Mode,40,[   0  598  940 1270 1427],4,598,157,356.75,49014.06446366134,17.60938089769122,-0.0074898663809471605,43.95419775752737,5.6844003471331765,0.08532218363240889,37.10345441632137,4.520969535641108
10,0,35,10,Median,40,[   0  222  599  963 1220 1297 1427],6,377,77,237.83333333333334,19046.885689303097,13.522721989514645,-0.022457359743525456,28.224704420350843,6.954496429604249,0.05389738565059639,18.363106984331427,5.63367984561575
11,0,35,10,Mode,40,[   0  222  598  940 1220 1270 1427],6,376,50,237.83333333333334,17139.86181109961,13.807491949856189,-0.020557479449988144,30.34517839674585,6.327104764635712,0.05669981359187298,16.674550906832213,5.377576429964
12,0,35,10,Median,40,[   0  222  598  791  963 1220 1297 1427],7,376,77,203.85714285714286,16428.8378348519,13.506087474942008,-0.03288075256044436,25.14267337954608,7.028554859268394,0.05242623552177011,16.139149059365923,5.277733400235415
13,0,35,10,Mode,40,[   0  222  598  783  940 1220 1270 1427],7,376,50,203.85714285714286,17844.065995067893,15.083833695101701,-0.041191319444699795,28.21011066778064,6.071903534895718,0.06187018814718667,18.512153729059953,4.62514124438231
14,0,35,10,Median,40,[   0  222  598  791  940 1037 1220 1297 1427],8,376,77,178.375,15906.710516938254,14.18686956979464,-0.049077052383282346,24.740957774639412,6.605152072610327,0.05666515543117567,15.833152711889523,4.947726726754794
15,0,35,10,Mode,40,[   0  222  598  783  940 1037 1220 1270 1427],8,376,50,178.375,13523.267620106964,14.170957674412202,-0.04678430603282579,25.656583869732557,6.1572869571630235,0.05788598105171529,13.699808968539623,4.7563952055907945
16,0,35,10,Median,40,[   0  222  307  598  791  940 1037 1220 1297 1427],9,291,77,158.55555555555554,14325.640074186802,14.028397417905216,-0.06275092681251872,22.35024753519887,6.992432184663905,0.047583415359788425,14.309906755340002,4.612641711581993
17,0,35,10,Mode,40,[   0  222  307  598  783  940 1037 1220 1270 1427],9,291,50,158.55555555555554,12225.509421388637,14.00575598959045,-0.061566491635094735,23.156651811880998,6.547378469606141,0.048607089525364605,12.425332795714695,4.44765594980603
18,0,35,10,Median,40,[   0  222  307  598  678  791  940 1037 1220 1297 1427],10,291,77,142.7,16537.678281326214,15.888608740288484,-0.09205609022339563,23.572897091745414,6.71812368088101,0.05828416208236314,18.46675082785052,4.3156960713397865
19,0,35,10,Mode,40,[   0  222  307  598  678  783  940 1037 1220 1270 1427],10,291,50,142.7,14447.119341038946,15.80663051739148,-0.09065042878274723,24.191166769320322,6.330234043158573,0.059118114472792374,16.505000103485937,4.195882099637012
20,0,35,10,Median,40,[   0  222  307  598  678  791  940 1037 1132 1220 1297 1427],11,291,77,129.72727272727272,14440.311008316876,15.824442023929839,-0.09460236444101217,22.33130474258311,6.621845533709064,0.05092511861017428,16.799027198882552,4.139431621779637
21,0,35,10,Mode,40,[   0  222  307  598  678  783  940 1037 1132 1220 1270 1427],11,291,50,129.72727272727272,13847.79916317965,15.878627397424049,-0.09321713244946069,22.895118622526994,6.26921859032503,0.05328721906776203,16.21872444075116,4.055599873331902
22,0,35,10,Median,40,[   0  222  307  598  678  906  963 1037 1132 1220 1297 1427],11,291,57,129.72727272727272,17513.18298151878,17.90251188117859,-0.09634313626538756,23.020265539192554,6.077453991067575,0.0654780617360456,21.129357060428315,3.639516709305439
23,0,35,10,Mode,40,[   0  222  307  598  678  783  940 1037 1132 1220 1270 1427],11,291,50,129.72727272727272,13847.79916317965,15.878627397424049,-0.09321713244946069,22.895118622526994,6.26921859032503,0.05328721906776203,16.21872444075116,4.055599873331902
24,0,35,10,Median,40,[   0  222  307  598  678  906  963 1037 1132 1220 1270 1427],11,291,50,129.72727272727272,16984.4480278046,17.940626116026074,-0.09496236992701798,23.61634217555866,5.780532042019156,0.06728557813577288,20.63062973856365,3.55564727494678
25,0,35,10,Mode,40,[   0  222  307  598  678  783  940 1037 1132 1220 1270 1427],11,291,50,129.72727272727272,13847.79916317965,15.878627397424049,-0.09321713244946069,22.895118622526994,6.26921859032503,0.05328721906776203,16.21872444075116,4.055599873331902
26,0,35,10,Median,40,[   0  222  307  598  678  906  963 1037 1132 1220 1270 1427],11,291,50,129.72727272727272,16984.4480278046,17.940626116026074,-0.09496236992701798,23.61634217555866,5.780532042019156,0.06728557813577288,20.63062973856365,3.55564727494678
27,0,35,10,Mode,40,[   0  222  307  598  678  783  940 1037 1132 1220 1270 1427],11,291,50,129.72727272727272,13847.79916317965,15.878627397424049,-0.09321713244946069,22.895118622526994,6.26921859032503,0.05328721906776203,16.21872444075116,4.055599873331902
28,0,35,15,Median,40,[   0 1297 1427],2,1297,130,713.5,81217.13743979795,26.217674154878885,0.24846358668065144,68.77956218803743,2.8154347424263584,0.24846358668065144,68.77956218803743,2.8154347424263584
29,0,35,15,Mode,40,[   0 1297 1427],2,1297,130,713.5,81217.13743979795,26.217674154878885,0.24846358668065144,68.77956218803743,2.8154347424263584,0.24846358668065144,68.77956218803743,2.8154347424263584
30,0,35,15,Median,40,[   0  208  906 1298 1427],4,698,129,356.75,31219.288421211444,13.993354673056771,-0.01122262127546487,30.556732767815166,6.487202657823421,0.07586494670493309,23.1148380146147,5.8197226664487935
31,0,35,15,Mode,40,[   0 1297 1427],2,1297,130,713.5,81217.13743979795,26.217674154878885,0.24846358668065144,68.77956218803743,2.8154347424263584,0.24846358668065144,68.77956218803743,2.8154347424263584
32,0,35,15,Median,40,[   0  195  599  963 1298 1427],5,404,129,285.4,26471.23963410751,13.227139000642325,-0.02940820585968675,26.26211340714843,6.711882551930704,0.0571449786080645,20.275256492144162,5.733724997906979
33,0,35,15,Mode,40,[   0  598  940 1297 1427],4,598,130,356.75,38690.742885148014,16.220908888234693,-0.012613450304184775,35.1529696255809,6.0048947526376075,0.07761915988388697,29.23075623022199,4.7802104352629575
34,0,35,15,Median,40,[   0  195  599  963 1270 1427],5,404,157,285.4,34280.215570699394,14.416160548629218,-0.02178978240394909,33.601693959632215,6.41763341029681,0.06437751443471407,26.179220360381123,5.531451890233569
