name,score,mean,variance,unique_values,normalized_score
channel-0 betti dim-1 max,0.4648787280340876,-1.7661674120231937e-16,1.0,31,0.1250990275499467
channel-0 betti dim-1 mean,0.0,0.0,0.0,1,0.030913811232102174
channel-0 betti dim-1 std,0.6224088993364962,-2.7171806338818363e-16,1.0000000000000002,376,0.15701490660822992
channel-0 betti dim-1 sum,0.0,0.0,0.0,1,0.030913811232102174
channel-0 betti dim-1 percentile-25,0.0,0.0,0.0,1,0.030913811232102174
channel-0 betti dim-1 median,0.0,0.0,0.0,1,0.030913811232102174
channel-0 betti dim-1 percentile-75,0.0,0.0,0.0,1,0.030913811232102174
channel-0 betti dim-1 kurtosis,0.4408476470710424,1.9614647700834506e-16,1.0,1036,0.1202302899150208
channel-0 betti dim-1 skew,0.15956785000403623,1.6982378961761477e-17,0.9999999999999998,1028,0.06324252744064746
channel-0 betti dim-1 norm-1,0.9508095956520848,1.2227312852468263e-16,1.0,37,0.22354944294250262
channel-0 betti dim-1 norm-2,0.6224088993364961,1.6303083803291018e-16,1.0000000000000004,376,0.1570149066082299
channel-0 betti dim-2 max,1.3613641464688648,3.3964757923522954e-17,1.0,8,0.3067284891046633
channel-0 betti dim-2 mean,0.0,0.0,0.0,1,0.030913811232102174
channel-0 betti dim-2 std,1.218175947438184,1.5623788644820558e-16,0.9999999999999998,39,0.27771831787807544
channel-0 betti dim-2 sum,0.0,0.0,0.0,1,0.030913811232102174
channel-0 betti dim-2 percentile-25,0.0,0.0,0.0,1,0.030913811232102174
channel-0 betti dim-2 median,0.0,0.0,0.0,1,0.030913811232102174
channel-0 betti dim-2 percentile-75,0.0,0.0,0.0,1,0.030913811232102174
channel-0 betti dim-2 kurtosis,0.4976388507653977,9.170484639351197e-17,0.9999999999999998,100,0.13173628380620916
channel-0 betti dim-2 skew,0.9140764548913494,6.7929515847045904e-18,1.0,110,0.21610724651588958
channel-0 betti dim-2 norm-1,0.7499236872682555,2.0378854754113773e-17,1.0,14,0.18284961824553284
channel-0 betti dim-2 norm-2,1.218175947438184,-1.3585903169409181e-17,1.0,39,0.27771831787807544
channel-0 landscape dim-1 max,2.0485833419512147,1.7661674120231937e-16,1.0,1046,0.4459602600613549
channel-0 landscape dim-1 mean,2.4578664251270856,-2.173744507105469e-16,1.0,1046,0.5288817047296667
channel-0 landscape dim-1 std,2.2358986421156826,8.151541901645509e-17,1.0,1046,0.48391065658786314
channel-0 landscape dim-1 sum,2.4578664251270856,1.3585903169409181e-17,1.0,1046,0.5288817047296667
channel-0 landscape dim-1 percentile-25,0.0,0.0,0.0,1,0.030913811232102174
channel-0 landscape dim-1 median,0.0,0.0,0.0,1,0.030913811232102174
channel-0 landscape dim-1 percentile-75,2.94696121650317,-4.0757709508227546e-17,1.0000000000000004,42,0.6279731364251814
channel-0 landscape dim-1 kurtosis,1.3095160662663383,4.755066109293214e-17,0.9999999999999998,1046,0.29622398039076525
channel-0 landscape dim-1 skew,1.2943481158367145,3.871982403281617e-16,1.0,1046,0.29315092798771425
channel-0 landscape dim-1 norm-1,2.4578664251270856,1.3585903169409181e-17,1.0,1046,0.5288817047296667
channel-0 landscape dim-1 norm-2,2.2812223592242438,-4.0757709508227546e-17,1.0,1046,0.493093318307514
channel-0 landscape dim-2 max,1.1183805035884415,-1.3585903169409182e-16,1.0,1026,0.2574995922197268
channel-0 landscape dim-2 mean,1.49672936365884,-1.0189427377056886e-17,1.0,1026,0.33415371098320656
channel-0 landscape dim-2 std,1.2904461234244315,5.774008846998903e-17,1.0000000000000002,1026,0.292360377727487
channel-0 landscape dim-2 sum,1.4967293636588401,-1.0189427377056886e-17,1.0,1026,0.3341537109832066
channel-0 landscape dim-2 percentile-25,0.0,0.0,0.0,1,0.030913811232102174
channel-0 landscape dim-2 median,0.0,0.0,0.0,1,0.030913811232102174
channel-0 landscape dim-2 percentile-75,0.0,0.0,0.0,1,0.030913811232102174
channel-0 landscape dim-2 kurtosis,0.5718383685296307,2.0378854754113773e-17,1.0,973,0.14676923156197655
channel-0 landscape dim-2 skew,0.5571755499243021,1.9020264437172855e-16,1.0,966,0.1437985197206059
channel-0 landscape dim-2 norm-1,1.4967293636588401,-1.0189427377056886e-17,1.0,1026,0.3341537109832066
channel-0 landscape dim-2 norm-2,1.3013439170473906,-3.3964757923522954e-17,1.0,1026,0.2945682891415157
channel-0 silhouette-1 dim-1 max,2.4549273619875196,-1.3585903169409181e-17,0.9999999999999998,1046,0.5282862455682151
channel-0 silhouette-1 dim-1 mean,2.6781822896121716,1.3585903169409181e-17,1.0000000000000002,1046,0.5735180713849704
channel-0 silhouette-1 dim-1 std,2.557773356435826,-1.3585903169409181e-17,1.0000000000000002,1046,0.5491230179357115
channel-0 silhouette-1 dim-1 sum,2.678182289612171,0.0,1.0,1046,0.5735180713849702
channel-0 silhouette-1 dim-1 percentile-25,0.0,0.0,0.0,1,0.030913811232102174
channel-0 silhouette-1 dim-1 median,0.0,0.0,0.0,1,0.030913811232102174
