Source,unique_values,score,normalized_score,IV,normalized_iv,QSDA_IDX,IV_IDX,IDX_DIFF
channel-11,1383.3474576271187,1.268765808491499,0.29023442639231056,0.11672696029721613,0.03269953530823251,2013.6694915254238,3533.313559322034,-1519.6440677966102
channel-9,1364.6101694915253,0.845821990191878,0.18506574806631673,0.11994251368484328,0.034322072864374976,2787.9322033898306,3475.822033898305,-687.8898305084746
channel-3,1382.8728813559321,1.2740014113113174,0.2915363048096707,0.129402190415565,0.039095335477156296,1961.8474576271187,3203.084745762712,-1241.2372881355932
channel-4,1374.9661016949153,1.4851181248709846,0.34403232148361274,0.13209266515732018,0.040452923358964665,1677.6525423728813,3201.4491525423728,-1523.7966101694915
channel-7,1355.0084745762713,1.428849059465139,0.3300405263956433,0.1331527837595951,0.04098784908987458,1831.1949152542372,3150.813559322034,-1319.6186440677966
channel-6,1393.0338983050847,1.1156862684532751,0.25216986034830213,0.13382474649467008,0.04132691507403225,2480.237288135593,3130.415254237288,-650.1779661016949
channel-25,1403.9406779661017,1.1541426181428314,0.2617323679322946,0.1338902085319533,0.04135994659339758,2259.0508474576272,3130.6101694915255,-871.5593220338983
channel-1,1386.8728813559321,0.7263574824296626,0.15535985370254782,0.1360897824729097,0.042469830615366085,3086.1525423728813,3121.262711864407,-35.110169491525426
channel-32,1380.3559322033898,0.8155810965101424,0.17754608544849834,0.14061041649633685,0.044750899407073684,2837.228813559322,3065.601694915254,-228.3728813559322
channel-30,1389.7542372881355,0.8968231295255444,0.19774762727761616,0.15118025045957553,0.05008433676610953,2674.5338983050847,2871.1186440677966,-196.58474576271186
channel-24,1393.415254237288,0.7437053278576735,0.15967354714486467,0.155185412643271,0.05210530338619197,3041.237288135593,2766.1271186440677,275.1101694915254
channel-26,1394.3898305084747,1.3595700442591117,0.3128136935405457,0.15659548567854104,0.05281681278467774,1890.4745762711864,2751.2966101694915,-860.8220338983051
channel-18,1339.0169491525423,0.790254979705878,0.17124852507241228,0.15783108006966304,0.05344028192422568,2966.4406779661017,2805.906779661017,160.53389830508473
channel-23,1381.0762711864406,0.7402343894237491,0.15881046795596845,0.15901618215667682,0.05403827312892518,3071.7881355932204,2812.9661016949153,258.8220338983051
channel-2,1359.957627118644,1.5431905221235556,0.35847253080226127,0.18629182823306792,0.06780130387109301,1742.0762711864406,2336.906779661017,-594.8305084745763
channel-33,1400.8983050847457,1.3944941237625355,0.3214978712592163,0.19077904905134133,0.07006551267831347,1800.8983050847457,2143.0423728813557,-342.14406779661016
channel-28,1383.7966101694915,1.802639833921979,0.42298687061251716,0.19876457987033586,0.07409493533054097,1185.0593220338983,2395.1271186440677,-1210.0677966101696
channel-0,1386.2033898305085,1.2847102161664383,0.2941991427667116,0.19880591568868902,0.07411579299004989,2072.915254237288,2170.262711864407,-97.34745762711864
channel-14,1394.177966101695,0.9606655703265656,0.2136226083735508,0.2022392005124869,0.0758481957512607,2559.8898305084745,2170.7203389830506,389.1694915254237
channel-5,1372.957627118644,0.849106045395674,0.18588235710607381,0.21880842032922315,0.08420886596500364,2810.084745762712,2193.584745762712,616.5
overall,1386.06875,1.0952044706837112,0.24707688225531252,0.22152235449648083,0.0855782912490675,2215.1625,2042.11875,173.04375
channel-15,1398.3559322033898,1.256073349820602,0.28707833557038515,0.23363178725872885,0.09168859547101925,1971.9237288135594,1860.9745762711864,110.94915254237289
channel-16,1374.084745762712,0.8260887866034381,0.18015891446161375,0.28855043962254995,0.11940002341244332,2849.906779661017,1524.1694915254238,1325.7372881355932
channel-20,1394.8050847457628,1.403831761439816,0.3238197565090225,0.2990371756344476,0.12469153033816463,1773.8559322033898,1480.6186440677966,293.23728813559325
channel-27,1410.2288135593221,1.6362756034858248,0.38161895014962316,0.3025792631466789,0.12647883389774864,1442.3813559322034,1238.0169491525423,204.364406779661
channel-13,1411.5762711864406,1.1364514064458353,0.25733329346505557,0.3203661516628517,0.13545392811806453,2028.9830508474577,1555.9661016949153,473.0169491525424
channel-22,1404.949152542373,1.6901656489524726,0.3950191811293323,0.40898046643791,0.18016786578353786,1230.949152542373,995.8050847457627,235.14406779661016
channel-19,1399.0593220338983,1.1729715125867841,0.2664143371616151,0.4237294781456986,0.18761007635418284,2068.076271186441,975.6864406779661,1092.3898305084747
channel-31,1410.2203389830509,1.6304307814038368,0.38016558403616496,0.4605110083985003,0.2061696855453088,1555.5254237288136,1011.1355932203389,544.3898305084746
channel-12,1409.8050847457628,1.618828913329308,0.3772806781013386,0.4653423001635683,0.20860750926910934,1247.5084745762713,717.0932203389831,530.4152542372881
channel-10,1417.677966101695,1.2353981890113421,0.28193727606695274,0.5121751848998214,0.23223893602117315,1858.1101694915253,746.9661016949152,1111.1440677966102
channel-29,1415.7542372881355,1.639529806027208,0.3824281360638619,0.5965990030595548,0.2748383890808507,1283.3305084745762,512.7457627118644,770.5847457627119
channel-21,1361.5338983050847,1.1465665374551333,0.2598485092296906,0.6424281006365898,0.2979633144106487,2051.9745762711864,733.0677966101695,1318.906779661017
channel-17,1420.1694915254238,1.6449019756197527,0.38376397300329845,0.6504111500112111,0.3019914849497238,1326.2203389830509,483.0762711864407,843.1440677966102
channel-8,1411.542372881356,1.721222483513005,0.4027417345806429,0.6836634981636545,0.3187703025289515,1327.4322033898304,736.4237288135594,591.0084745762712
