Algorithm,unique_values,score,normalized_score,IV,normalized_iv,QSDA_IDX,IV_IDX,IDX_DIFF
entropy,1423.1408450704225,0.5967491916937717,0.12313161901268992,0.3051752444904663,0.12778874131261153,3371.0704225352115,2000.619718309859,1370.4507042253522
amplitude-wasserstein-1,1426.4468085106382,0.8751365233426756,0.19235506303871075,0.4062794487217074,0.17880495801742588,2773.695035460993,1570.8297872340424,1202.8652482269504
life,1425.9166666666667,0.9200880638113976,0.2035326565990542,0.32338532574505957,0.13697737455057082,2658.0833333333335,1818.9858490566037,839.0974842767296
amplitude-wasserstein-2,1426.4539007092199,0.9695444665844923,0.21583042355854132,0.359542710318738,0.1552220457876954,2549.2624113475176,1631.8297872340424,917.4326241134752
amplitude-bottleneck,1426.241134751773,0.9872766557642926,0.22023968743515618,0.21081487665883442,0.08017540010442237,2541.595744680851,2272.3120567375886,269.2836879432624
bd2,1425.9575471698113,1.0860369092342064,0.24479728794656266,0.46471591346133195,0.20829144051622925,2363.9622641509436,1486.2106918238994,877.7515723270441
landscape,1344.0657276995305,1.1401134559879509,0.2582438941019368,0.21442925334688787,0.08199918009233295,2240.779342723005,2334.9906103286385,-94.21126760563381
amplitude-landscape-2-2,1385.2553191489362,1.2053742940745964,0.27447157208435147,0.22984615865312996,0.08977840339962466,2119.567375886525,2159.3120567375886,-39.744680851063826
amplitude-landscape-2-1,1385.2482269503546,1.2092976848045662,0.27544715749256543,0.22008042997224275,0.08485070989317976,2110.22695035461,2212.468085106383,-102.24113475177305
amplitude-landscape-1-2,1385.2340425531916,1.3414807025033868,0.30831562055325107,0.2530965062053472,0.10151030691644838,1882.290780141844,2022.290780141844,-140.0
amplitude-landscape-1-1,1385.241134751773,1.4320199791753452,0.33082900330574666,0.2367010649572865,0.09323732371024004,1726.5248226950355,2098.255319148936,-371.7304964539007
silhouette-1,1344.0985915492959,1.4864012492878245,0.34435138158854445,0.18703340606479907,0.06817549696874654,1622.969483568075,2479.1267605633802,-856.1572769953052
silhouette-2,1344.0985915492959,1.5108437606203915,0.3504292257385046,0.17320606077330392,0.06119835047709514,1562.913145539906,2631.673708920188,-1068.7605633802816
amplitude-silhouette-2-1,1385.2553191489362,1.5450129892489863,0.358925703187295,0.19596974113698493,0.07268468637442899,1540.4113475177305,2340.2836879432625,-799.8723404255319
amplitude-silhouette-2-2,1385.2553191489362,1.5778535757441088,0.36709180215294007,0.17883292262631462,0.06403761127583199,1451.5886524822695,2544.971631205674,-1093.3829787234042
amplitude-silhouette-1-1,1385.2553191489362,1.77954964049673,0.41724529213387224,0.21916274593266388,0.08438765528347603,1177.3191489361702,2120.971631205674,-943.6524822695036
amplitude-silhouette-1-2,1385.2553191489362,1.819233626827346,0.42711306230220486,0.1958050513944684,0.07260158550184741,1118.6737588652481,2351.45390070922,-1232.7801418439717
