Dimension,unique_values,score,normalized_score,IV,normalized_iv,QSDA_IDX,IV_IDX,IDX_DIFF
dim-3,1271.142857142857,0.7701872188904852,0.16625850088810823,0.1568448528979974,0.05294264110411899,2970.7380952380954,2985.5476190476193,-14.80952380952381
dim-2,1326.0544217687075,0.9549928373792714,0.21221203372805353,0.2405777353261938,0.09519345458666699,2556.7197278911563,2414.5129251700682,142.20680272108842
all,1426.997619047619,1.0962734080128995,0.2473426828682072,0.42401675126563687,0.18775503162930396,2317.7642857142855,1526.4738095238095,791.2904761904762
dim-1,1426.9979591836734,1.44440714864931,0.33390918129963354,0.2793538785242768,0.11475952643710989,1741.5843537414967,1956.455782312925,-214.87142857142857
norm-1,1426.9896103896103,1.4605523100477067,0.3379238168426133,0.2660735985970204,0.10805842390808015,1708.4597402597403,1947.2883116883118,-238.82857142857142
norm-2,1427.0,1.4991092677602853,0.347511341491172,0.25418426414811557,0.1020591791948329,1637.3558441558441,1982.6909090909091,-345.33506493506496
