Stat,unique_values,score,normalized_score,IV,normalized_iv,QSDA_IDX,IV_IDX,IDX_DIFF
max,1385.0023529411765,1.1058504349443459,0.24972409434910306,0.2406409651658511,0.09522535976041022,2311.929411764706,2288.0235294117647,23.905882352941177
std,1384.16,1.1279678431926117,0.2552237812881819,0.20985278717299632,0.07968993893025911,2249.110588235294,2335.1388235294116,-86.02823529411765
norm-2,1385.0870588235293,1.188458018442255,0.2702651922450528,0.32370896022862433,0.1371406774228127,2155.0164705882353,1989.995294117647,165.02117647058824
norm-1,1385.0823529411764,1.2147751194996501,0.2768091695201082,0.32818972110109723,0.1394016266030239,2136.4635294117647,1944.1529411764707,192.31058823529412
sum,1385.0823529411764,1.2147751194996501,0.2768091695201082,0.32818972110109723,0.1394016266030239,2136.4635294117647,1944.1482352941177,192.31529411764706
mean,1385.0823529411764,1.2973739099009491,0.29734808093570547,0.3248090521340305,0.13769577330105187,1965.790588235294,1907.9811764705883,57.809411764705885
