St_len_min,K_nb_max,N_cl_max,Cl_cen,Len_min,St_edges
40,50,20,Median,40,[   0  244  950 1180]
40,50,20,Mode,40,[   0  170 1094 1180]
40,50,20,Median,40,[   0  173  572 1094 1180]
40,50,20,Mode,40,[   0  170  575 1094 1180]
40,50,20,Median,40,[   0  170  660 1094 1180]
40,50,20,Mode,40,[   0  170  383  575 1094 1180]
40,50,20,Median,40,[   0  170  877 1113 1180]
40,50,20,Mode,40,[   0  170  383  575  877 1094 1180]
40,50,20,Median,40,[   0  170  244  383  877 1113 1180]
40,50,20,Mode,40,[   0  170  244  383  575  877 1094 1180]
40,50,20,Median,40,[   0  170  244  383  575  694  877 1113 1180]
40,50,20,Mode,40,[   0  170  244  383  575  694  877 1094 1180]
40,50,20,Median,40,[   0  100  244  383  575  694  877 1113 1180]
40,50,20,Mode,40,[   0  100  244  383  575  694  877 1094 1180]
40,50,20,Median,40,[   0  100  244  383  575  694  877  978 1113 1180]
40,50,20,Mode,40,[   0  100  244  383  575  694  877  978 1094 1180]
40,50,20,Median,40,[   0  100  244  335  575  694  877  978 1113 1180]
40,50,20,Mode,40,[   0  100  244  335  575  694  877  978 1094 1180]
