St_len_min,K_nb_max,N_cl_max,Cl_cen,Len_min,St_edges
40,50,20,Median,40,[   0  725 1180]
40,50,20,Mode,40,[   0  636 1180]
40,50,20,Median,40,[   0  684 1180]
40,50,20,Mode,40,[   0  636 1180]
40,50,20,Median,40,[   0  506  705 1180]
40,50,20,Mode,40,[   0  529  636 1180]
40,50,20,Median,40,[   0   50  186  506  705 1180]
40,50,20,Mode,40,[   0  529  636 1180]
40,50,20,Median,40,[   0   50  186  506  636  738 1180]
40,50,20,Mode,40,[   0   50  529  636  738 1180]
40,50,20,Median,40,[   0   50  186  506  636  738 1039 1118 1180]
40,50,20,Mode,40,[   0   50  529  636  738 1040 1118 1180]
40,50,20,Median,40,[   0   50  186  506  636  738 1039 1118 1180]
40,50,20,Mode,40,[   0   50  350  529  636  738 1040 1118 1180]
40,50,20,Median,40,[   0   50  127  186  506  636  738 1039 1118 1180]
40,50,20,Mode,40,[   0   50  127  186  529  636  738 1040 1118 1180]
40,50,20,Median,40,[   0   50  127  186  506  636  738  978 1040 1118 1180]
40,50,20,Mode,40,[   0   50  127  186  529  636  738  981 1040 1118 1180]
