,St_len_min,K_nb_max,N_cl_max,Cl_cen,Len_min,St_edges,N_stages,Longest_stage,Shortest_stage,Avg_stage_length,Ward_dist,Cen_dist,Silh,Cal-Har,Dav-Bold,Avg-Silh,Avg-Cal-Har,Avg-Dav-Bold,AMI,ARI,FMI
0,0,35,10,Median,40,[   0  199  848 1180],3,649,199,393.3333333333333,143354.97284101124,26.551542693887704,0.11225779220087526,136.7781817563675,2.7273991528889794,0.22586212966986707,169.38560906787473,1.942991631637999,0.5622946377087636,0.31010769372228586,0.523030979185213
1,0,35,10,Mode,40,[   0  829 1180],2,829,351,590.0,199351.80136416308,28.432841386282227,0.22121939813863786,207.1938703275479,2.009798335612372,0.22121939813863786,207.1938703275479,2.009798335612372,0.42692763984431,0.17991246186780843,0.4559788907346343
2,0,35,10,Median,40,[   0  199  715  999 1180],4,516,181,295.0,128216.65207652481,27.85285731739332,0.13312459756998585,148.26760807292865,2.7386707632773564,0.22729426424152055,177.72468842125252,1.9156703855044215,0.6468261411613456,0.4282419120319375,0.5821274158524499
3,0,35,10,Mode,40,[   0  829  949 1180],3,829,120,393.3333333333333,166199.7681935051,42.10269889219262,0.19406826260074958,188.41570269086526,1.743137222943387,0.3175056523402372,176.57571032783562,1.3866732049840191,0.5067107806836827,0.20310775571834805,0.46702695743931105
4,0,35,10,Median,40,[   0  199  699  859 1040 1180],5,500,140,236.0,73385.34242508632,25.296028762017436,0.11993190526281537,123.18588792108099,3.1296475959765027,0.1876565336501216,118.00978075089523,2.1601809468548216,0.7205663663436104,0.5038059752896134,0.6306911414110855
5,0,35,10,Mode,40,[   0   52  684  829 1039 1180],5,632,52,236.0,39717.021020015076,21.04015939322269,-0.007540244167827141,91.23832457866037,2.6588807895984035,0.08973781910493359,38.59946466956545,2.4712434847895137,0.6822170275122527,0.3739514155070062,0.5562513642943728
6,0,35,10,Median,40,[   0   52  227  699  859 1040 1180],6,472,52,196.66666666666666,73768.29575354149,27.797058927937474,0.05524383775351386,114.54927314153355,3.308776406478394,0.20597115933764104,131.56210067316644,1.915742613668138,0.7186666698140981,0.5107964654187859,0.6237915495673494
7,0,35,10,Mode,40,[   0   52  243  684  829 1039 1180],6,441,52,196.66666666666666,71937.97249380949,27.825302676759797,0.05646636774512612,120.8003265727385,3.023569590786803,0.20025011064933892,130.6227497659277,1.7497956589663546,0.7763790710899316,0.578489245550396,0.6776162104110983
8,0,35,10,Median,40,[   0   52  227  699  829  949 1180],6,472,52,196.66666666666666,86693.40359568593,32.381922353958394,0.07112783457975387,144.788116608083,2.7124641679369685,0.2631650295434334,138.9276809958429,1.4402831914031498,0.7289283174105157,0.51591369578986,0.6309597752096412
9,0,35,10,Mode,40,[   0   52  243  684  829  949 1180],6,441,52,196.66666666666666,88303.7713238829,32.057038782036166,0.07942891020052709,145.3040503544049,2.8525397642868136,0.26295080143178023,146.0562867502353,1.4572423856375474,0.7620933779591641,0.5645424836761406,0.6668056339212411
10,0,35,10,Median,40,[   0   52  227  699  829  949 1039 1117 1180],8,472,52,147.5,61196.180771897,30.02284275780112,0.06626294307995977,115.25140734532887,3.9259644052863005,0.2188432293812841,100.55318680777931,1.5940445838856572,0.7800787321680956,0.5629823122807912,0.6587310398970617
11,0,35,10,Mode,40,[   0   52  243  684  829  949 1039 1117 1180],8,441,52,147.5,62346.443434894834,29.79078306357095,0.07155720059971116,115.6526929009277,4.037301974525128,0.21869020930153185,105.64504806091675,1.6061582940530836,0.8112373255134183,0.6166638574331184,0.698684447011069
12,0,35,10,Median,40,[   0   52  199  243  699  829  949 1039 1117 1180],9,456,44,131.11111111111111,40421.83912590808,27.258412419884053,0.017963261687337542,104.32724675375238,3.690536811617015,0.18399039942261636,57.11583668056919,1.71804435447702,0.7970667570072756,0.5959587642331698,0.6791376850041378
13,0,35,10,Mode,40,[   0   52  217  684  829  949 1039 1117 1180],8,467,52,147.5,63736.294659716084,30.40179096691208,0.0749354066469293,118.34513843796432,3.8588026567278613,0.22794050197619667,110.52797854249654,1.5805824173724194,0.7983510838712579,0.5846741377647366,0.6762542258434364
14,0,35,10,Median,40,[   0   52   94  199  243  699  829  949 1039 1117 1180],10,456,42,118.0,34191.18543084828,25.58852684337596,0.010057880491923687,96.32680498215461,3.7318022981428087,0.17755669244715885,48.96610443539925,1.7595012717472436,0.7953297345461816,0.5948180370338022,0.6747679011826876
15,0,35,10,Mode,40,[   0   52  217  684  829  949 1039 1117 1180],8,467,52,147.5,63736.294659716084,30.40179096691208,0.0749354066469293,118.34513843796432,3.8588026567278613,0.22794050197619667,110.52797854249654,1.5805824173724194,0.7983510838712579,0.5846741377647366,0.6762542258434364
16,0,35,10,Median,40,[   0   52   94  199  243  699  829  949 1039 1117 1180],10,456,42,118.0,34191.18543084828,25.58852684337596,0.010057880491923687,96.32680498215461,3.7318022981428087,0.17755669244715885,48.96610443539925,1.7595012717472436,0.7953297345461816,0.5948180370338022,0.6747679011826876
17,0,35,10,Mode,40,[   0   52  217  684  829  949 1039 1117 1180],8,467,52,147.5,63736.294659716084,30.40179096691208,0.0749354066469293,118.34513843796432,3.8588026567278613,0.22794050197619667,110.52797854249654,1.5805824173724194,0.7983510838712579,0.5846741377647366,0.6762542258434364
18,0,35,10,Median,40,[   0   52   94  199  243  618  699  829  949 1039 1117 1180],11,375,42,107.27272727272727,26693.238942691445,23.47883329793803,-0.0014981334224816627,88.20046894077521,3.9482901489207505,0.162983184231277,34.53737783073631,2.019224964021574,0.7912760068727878,0.5925168490446553,0.6520201486588629
19,0,35,10,Mode,40,[   0   52  217  684  829  949 1039 1117 1180],8,467,52,147.5,63736.294659716084,30.40179096691208,0.0749354066469293,118.34513843796432,3.8588026567278613,0.22794050197619667,110.52797854249654,1.5805824173724194,0.7983510838712579,0.5846741377647366,0.6762542258434364
20,0,35,10,Median,40,[   0   52   94  199  243  618  699  829  949 1039 1117 1180],11,375,42,107.27272727272727,26693.238942691445,23.47883329793803,-0.0014981334224816627,88.20046894077521,3.9482901489207505,0.162983184231277,34.53737783073631,2.019224964021574,0.7912760068727878,0.5925168490446553,0.6520201486588629
21,0,35,10,Mode,40,[   0   52  217  684  829  949 1039 1117 1180],8,467,52,147.5,63736.294659716084,30.40179096691208,0.0749354066469293,118.34513843796432,3.8588026567278613,0.22794050197619667,110.52797854249654,1.5805824173724194,0.7983510838712579,0.5846741377647366,0.6762542258434364
22,0,35,10,Median,40,[   0   52  217  681  829  949 1039 1117 1180],8,464,52,147.5,64011.710530235665,30.41447409915381,0.07458534700188485,118.40033312263179,3.848144807516562,0.22833369363581138,110.97167763908695,1.5791204071019702,0.7933585537850626,0.5812527003037581,0.6724906734868408
23,0,35,10,Mode,40,[   0   52  217  684  829  949 1039 1117 1180],8,467,52,147.5,63736.294659716084,30.40179096691208,0.0749354066469293,118.34513843796432,3.8588026567278613,0.22794050197619667,110.52797854249654,1.5805824173724194,0.7983510838712579,0.5846741377647366,0.6762542258434364
24,0,35,10,Median,40,[   0   52   94  199  243  681  829  949 1039 1117 1180],10,438,42,118.0,35683.02972053741,25.723432095350987,0.0153873171650557,98.39055568470958,3.75450000824137,0.1834226645551022,52.407890180173155,1.7427098563638195,0.8111217133175921,0.6255041119780455,0.697410879291429
25,0,35,10,Mode,40,[   0   52  217  684  829  949 1039 1117 1180],8,467,52,147.5,63736.294659716084,30.40179096691208,0.0749354066469293,118.34513843796432,3.8588026567278613,0.22794050197619667,110.52797854249654,1.5805824173724194,0.7983510838712579,0.5846741377647366,0.6762542258434364
26,0,35,10,Median,40,[   0   52   94  199  243  681  829  949 1039 1117 1180],10,438,42,118.0,35683.02972053741,25.723432095350987,0.0153873171650557,98.39055568470958,3.75450000824137,0.1834226645551022,52.407890180173155,1.7427098563638195,0.8111217133175921,0.6255041119780455,0.697410879291429
27,0,35,10,Mode,40,[   0   52  217  684  829  949 1039 1117 1180],8,467,52,147.5,63736.294659716084,30.40179096691208,0.0749354066469293,118.34513843796432,3.8588026567278613,0.22794050197619667,110.52797854249654,1.5805824173724194,0.7983510838712579,0.5846741377647366,0.6762542258434364
28,0,35,15,Median,40,[   0  195  860 1180],3,665,195,393.3333333333333,131225.4847948401,25.63125482694088,0.11024566036664818,124.11008007564425,2.7207040196633216,0.2115087820221243,146.54153067712477,2.0371993971800366,0.5521079643667073,0.2976023991121171,0.5144858742732737
29,0,35,15,Mode,40,[   0  829 1180],2,829,351,590.0,199351.80136416308,28.432841386282227,0.22121939813863786,207.1938703275479,2.009798335612372,0.22121939813863786,207.1938703275479,2.009798335612372,0.42692763984431,0.17991246186780843,0.4559788907346343
30,0,35,15,Median,40,[   0  195  826 1022 1180],4,631,158,295.0,115800.17113639333,28.35676139558434,0.12603885157110567,129.5014618230456,2.476818587565928,0.21739752287631162,147.60140210937004,2.0150802456546946,0.6575954579680089,0.37741936483717997,0.5637980907384361
31,0,35,15,Mode,40,[   0  829  949 1180],3,829,120,393.3333333333333,166199.7681935051,42.10269889219262,0.19406826260074958,188.41570269086526,1.743137222943387,0.3175056523402372,176.57571032783562,1.3866732049840191,0.5067107806836827,0.20310775571834805,0.46702695743931105
32,0,35,15,Median,40,[   0  195  699  860 1040 1180],5,504,140,236.0,72448.50647198991,25.024581458171525,0.1257257916284005,121.90313865160421,3.154523924924529,0.18931594887389996,113.91633936852378,2.210674666045939,0.721068015971161,0.5015512338058771,0.6296125511970752
33,0,35,15,Mode,40,[   0   52  699  829 1039 1180],5,647,52,236.0,38167.976750697024,21.02917790620024,-0.01703851146145417,90.40966621285872,2.6560863460568203,0.08195248691386237,36.88124042868903,2.4554951106224325,0.6553064496453517,0.34807621412723766,0.5370680245709768
34,0,35,15,Median,40,[   0   52  227  699  860 1040 1180],6,472,52,196.66666666666666,73402.04896113431,27.601452375566982,0.056713620222792104,113.81669305925959,3.395194011865321,0.20728931040406287,128.82228959903037,1.9531241901398322,0.7183023133123506,0.5104192921925942,0.6234412808983848
