,0,1,2,3,4,5,6,7,8
"Start-end time, sec","(9.9, 57.9)","(58.7, 184.3)","(185.1, 314.7)","(316.3, 508.3)","(509.1, 620.3)","(621.1, 721.1)","(721.9, 769.9)","(770.7, 877.1)","(877.9, 938.7)"
"Time length, sec",48.0,125.60000000000001,129.6,192.0,111.19999999999993,100.0,48.0,106.39999999999998,60.80000000000007
Number of epochs,55,138,146,217,126,116,57,121,70
