Feature,IV,IVs
channel-0 silhouette-1 dim-2 sum,0.1768952646569842,"[0.08743133691868032, 0.15853931087158452, 0.0411469370885703, 0.11073711317165513, 0.5175524506320681, 0.1280714704117931, 0.1795614459549458, 0.2565118050697011, 0.11250551179385948]"
channel-0 silhouette-1 dim-2 percentile-25,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
channel-0 silhouette-1 dim-2 median,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
channel-0 silhouette-1 dim-2 percentile-75,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
channel-0 silhouette-1 dim-2 kurtosis,0.15497435907031443,"[0.05119243710547038, 0.09301979040342506, 0.07078735810392103, 0.0926992998376717, 0.3603384469704456, 0.18352845021970754, 0.305908627862425, 0.1191128974746831, 0.11818192365508053]"
channel-0 silhouette-1 dim-2 skew,0.1348470523998263,"[0.026912641723792364, 0.1511186527271198, 0.06059597054743882, 0.09558627139147263, 0.32067325122840773, 0.13888367850883174, 0.23177504244643748, 0.12664512837999733, 0.06143283464493877]"
channel-0 silhouette-1 dim-2 norm-1,0.1768952646569842,"[0.08743133691868032, 0.15853931087158452, 0.0411469370885703, 0.11073711317165513, 0.5175524506320681, 0.1280714704117931, 0.1795614459549458, 0.2565118050697011, 0.11250551179385948]"
channel-0 silhouette-1 dim-2 norm-2,0.17030559285729507,"[0.09074891316933975, 0.13405913965440105, 0.08692006442918102, 0.11068596637476012, 0.4223521424802073, 0.10938006655489355, 0.1090745757447543, 0.2499176103218893, 0.21961185698622931]"
channel-0 silhouette-2 dim-1 max,0.43537778239122654,"[0.38723667728128874, 0.11346430052253081, 0.41991680664107683, 0.1369347167376918, 1.3119294816194615, 0.2651518833744476, 0.21307445580136405, 0.5828649072045129, 0.4878268123386646]"
channel-0 silhouette-2 dim-1 mean,0.4982132179635014,"[0.38628059501699286, 0.28916420489444433, 0.4232995845880615, 0.15217716511451582, 1.4510964622681115, 0.3752277842448888, 0.2184848786163359, 0.7453272976005221, 0.44286098932763884]"
channel-0 silhouette-2 dim-1 std,0.47488227130182825,"[0.3105910823384541, 0.27180219649767934, 0.37853789429803164, 0.1037372581163368, 1.2815007733955532, 0.36366661773439896, 0.3204260630238924, 0.7229882358595041, 0.5206903204526034]"
channel-0 silhouette-2 dim-1 sum,0.4982132179635014,"[0.38628059501699286, 0.28916420489444433, 0.4232995845880615, 0.15217716511451582, 1.4510964622681115, 0.3752277842448888, 0.2184848786163359, 0.7453272976005221, 0.44286098932763884]"
channel-0 silhouette-2 dim-1 percentile-25,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
channel-0 silhouette-2 dim-1 median,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
channel-0 silhouette-2 dim-1 percentile-75,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
channel-0 silhouette-2 dim-1 kurtosis,0.404591004583075,"[0.2963343330351864, 0.3825820916937298, 0.25680041952926713, 0.12535890815725767, 1.1684636600058849, 0.25653535795567417, 0.09448452911851692, 0.7661233794147984, 0.2946363623373604]"
channel-0 silhouette-2 dim-1 skew,0.3901063645057711,"[0.30727263452474884, 0.2885048529430434, 0.2769809453909442, 0.15585873938593314, 1.163855154972042, 0.23274918804135414, 0.10459877825073102, 0.6829756174326508, 0.29816136961049233]"
channel-0 silhouette-2 dim-1 norm-1,0.4982132179635014,"[0.38628059501699286, 0.28916420489444433, 0.4232995845880615, 0.15217716511451582, 1.4510964622681115, 0.3752277842448888, 0.2184848786163359, 0.7453272976005221, 0.44286098932763884]"
channel-0 silhouette-2 dim-1 norm-2,0.4817850397974202,"[0.32025082961508106, 0.26386636394032975, 0.37853789429803164, 0.10937220502993034, 1.3224122294174439, 0.3696940394525882, 0.3204260630238924, 0.7308154129468818, 0.5206903204526034]"
channel-0 silhouette-2 dim-2 max,0.165725563616932,"[0.12252750536952431, 0.07328162832474104, 0.15112224996933973, 0.08145455979538015, 0.38045317196927975, 0.09847936940980327, 0.16788239250329604, 0.1852543131658164, 0.23107488204520737]"
channel-0 silhouette-2 dim-2 mean,0.1833650174876441,"[0.09486952387904668, 0.1243462352383536, 0.08836337278385259, 0.09570343741322006, 0.5142143480062151, 0.14990483803423388, 0.16375485554745475, 0.21944399391019148, 0.19968455257622875]"
channel-0 silhouette-2 dim-2 std,0.14243283106843319,"[0.09408197092579654, 0.041344287057752664, 0.08458890202808535, 0.1220464597711772, 0.4309236436263569, 0.0930371831002603, 0.13564263746165475, 0.17708647402066477, 0.1031439216241502]"
channel-0 silhouette-2 dim-2 sum,0.1833650174876441,"[0.09486952387904668, 0.1243462352383536, 0.08836337278385259, 0.09570343741322006, 0.5142143480062151, 0.14990483803423388, 0.16375485554745475, 0.21944399391019148, 0.19968455257622875]"
channel-0 silhouette-2 dim-2 percentile-25,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
channel-0 silhouette-2 dim-2 median,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
channel-0 silhouette-2 dim-2 percentile-75,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
channel-0 silhouette-2 dim-2 kurtosis,0.12505862083076405,"[0.034609242093154254, 0.11728123442607291, 0.08807834668401601, 0.052234674144697325, 0.2861069658249137, 0.17297278564012822, 0.15348083081556219, 0.14425178618394027, 0.07651172166439157]"
channel-0 silhouette-2 dim-2 skew,0.12508601189711474,"[0.03145921970734354, 0.18023227360825386, 0.06351919913068774, 0.05505544080239625, 0.29988812676110277, 0.0980272169864664, 0.17110242217902114, 0.13396383337559462, 0.09252637452316632]"
channel-0 silhouette-2 dim-2 norm-1,0.1833650174876441,"[0.09486952387904668, 0.1243462352383536, 0.08836337278385259, 0.09570343741322006, 0.5142143480062151, 0.14990483803423388, 0.16375485554745475, 0.21944399391019148, 0.19968455257622875]"
channel-0 silhouette-2 dim-2 norm-2,0.14507127972235936,"[0.09304292527665009, 0.050306820992374816, 0.08326125863214848, 0.11345847310678571, 0.4293842549128547, 0.1085227484110696, 0.13564263746165475, 0.18887847708354596, 0.1031439216241502]"
channel-0 entropy dim-1,0.5061507502471471,"[0.43066580337839666, 0.37682553167498883, 0.14760090680008175, 0.20633712763373635, 2.119609546457124, 0.546449356746763, 0.38972023334877837, 0.16903277493680777, 0.16911547124764703]"
channel-0 entropy dim-2,0.28328659669000367,"[0.6196169170548848, 0.16917428252632294, 0.04606512777550244, 0.0962119405014483, 0.26822686891538494, 0.14768908306319808, 0.20485298356243475, 0.5583777720041567, 0.4393643948067002]"
channel-0 numberofpoints dim-1,0.4499244535150804,"[0.4062502923709423, 0.23267633973298826, 0.11908437979435434, 0.14096259249765702, 1.7887715685971197, 0.4518478290770288, 0.5552305114410261, 0.040852311657353535, 0.313644256467254]"
channel-0 numberofpoints dim-2,0.256381202355534,"[0.3720142514396485, 0.11883742205003384, 0.03691279282732052, 0.10042893380944985, 0.3014617536884538, 0.20297446784422574, 0.28967530949530584, 0.5457274763825308, 0.33939841366283696]"
channel-0 amplitude-bottleneck dim-1,0.5204457595233807,"[0.34489508024943755, 0.2891382870597883, 0.4728171115769437, 0.17328247862676505, 1.2988520182807883, 0.3994202384165525, 0.21816736715234866, 1.0785098377873938, 0.40892941656040827]"
channel-0 amplitude-bottleneck dim-2,0.20888200883071562,"[0.06102631243757796, 0.15655879820945287, 0.0659899645241604, 0.07098950733945736, 0.6042569770601725, 0.16987858379842874, 0.28847326461792994, 0.25440087897409136, 0.20836379251516976]"
channel-0 amplitude-bottleneck norm-1,0.5682218188693177,"[0.33837730674744715, 0.4412494603533005, 0.6114408104514037, 0.15416846601895412, 1.3094355511136175, 0.2734524629969246, 0.18572186171131774, 1.3211563812133538, 0.47899406921754073]"
channel-0 amplitude-bottleneck norm-2,0.5257050878327294,"[0.290341601156091, 0.33249543264581094, 0.47699678957099845, 0.16539385340124435, 1.2930694357932642, 0.342510067561455, 0.222926646883349, 1.2471120885632276, 0.3604998749191236]"
channel-0 amplitude-wasserstein-1 dim-1,0.5867162133497306,"[0.38433663031081855, 0.8682640359731113, 0.24384335584487424, 0.06686007384743861, 0.4737770036811788, 0.682805599522508, 0.2028525814608041, 1.828631364512034, 0.5290752749948083]"
channel-0 amplitude-wasserstein-1 dim-2,0.24297467355164143,"[0.3872393651815674, 0.22791937090748632, 0.1195301313066599, 0.1324103818892054, 0.6449738264747699, 0.09885796181101364, 0.22145489660430437, 0.21837510152258882, 0.13601102626717715]"
channel-0 amplitude-wasserstein-1 norm-1,0.5619765900418624,"[0.38391160620762393, 0.7523426100724817, 0.2282409547154128, 0.08957663941174362, 0.6302958909079426, 0.6565564280683156, 0.21799351107505094, 1.5931608515983222, 0.5057108183198674]"
channel-0 amplitude-wasserstein-1 norm-2,0.582369016039662,"[0.37399342147028886, 0.8537867247457694, 0.24130440680707335, 0.06493608874432953, 0.46411834365182886, 0.682805599522508, 0.22227365886996056, 1.8156106997535382, 0.52249220079166]"
channel-0 amplitude-wasserstein-2 dim-1,0.554572272775061,"[0.24226373287084377, 0.6360952323568014, 0.4897833895290022, 0.04630540414445265, 1.0207524555635765, 0.4159315053319458, 0.2842176214986525, 1.3683037218799265, 0.4874973918003474]"
channel-0 amplitude-wasserstein-2 dim-2,0.1792683484755309,"[0.12693456417199697, 0.05279736707007369, 0.06886688296068184, 0.05352522389482239, 0.7220873526875965, 0.11285774277098876, 0.09204191261263123, 0.2724002866126535, 0.11190380349833308]"
channel-0 amplitude-wasserstein-2 norm-1,0.5088892297359684,"[0.20573312133320068, 0.5979276979026347, 0.32730454634460837, 0.03722435667151855, 0.7491247187928993, 0.39274276481328274, 0.3790076980518322, 1.433511282441915, 0.4574268812718242]"
channel-0 amplitude-wasserstein-2 norm-2,0.5587623487735319,"[0.24048982663017204, 0.642758359733448, 0.5029957327540249, 0.0538416597165801, 1.0148815645388678, 0.4230513088869847, 0.2870386803447893, 1.3428914455072256, 0.5209125608496948]"
channel-0 amplitude-betti-1 dim-1,0.534137236305129,"[0.318154753635219, 0.7681548885376109, 0.14674907464893977, 0.06687443132154582, 0.4051109726102528, 0.7788898178427822, 0.2887308646798343, 1.6732216459226157, 0.36134867754736]"
channel-0 amplitude-betti-1 dim-2,0.19367183728606752,"[0.2497486987185508, 0.07281602562056276, 0.05626461738341523, 0.17984027754043286, 0.5928904981667127, 0.13831398933663636, 0.14126552085128927, 0.19231961140574277, 0.11958729655126506]"
channel-0 amplitude-betti-1 norm-1,0.5370427579743619,"[0.4331009341155102, 0.6995444265877984, 0.0997164911839684, 0.058282433542388185, 0.586043383642573, 0.667382804942744, 0.2559759721812379, 1.5916234888104315, 0.4417148867626046]"
channel-0 amplitude-betti-1 norm-2,0.5268865322053706,"[0.45279938235058387, 0.767501343729344, 0.15328963502975182, 0.061860299825045886, 0.41855327911193396, 0.7231018195812118, 0.22096336155607615, 1.6178717666356865, 0.3260379020287016]"
channel-0 amplitude-betti-2 dim-1,0.6011433338249748,"[0.49249913626937014, 0.5185993722905712, 0.11403219073175522, 0.1817682250347784, 2.0826432137471365, 0.8330820486696278, 0.43012646990119474, 0.5476802985991088, 0.2098590491812312]"
channel-0 amplitude-betti-2 dim-2,0.2337111486954901,"[0.4068433916727586, 0.1493114389222213, 0.025964742535047398, 0.2467604230606854, 0.5531000076133126, 0.07940561058505267, 0.19411681980470344, 0.24486194997034247, 0.20303595409528705]"
channel-0 amplitude-betti-2 norm-1,0.5421799866299929,"[0.45607543347002044, 0.5192132887502813, 0.07760306372044325, 0.1998801482269092, 1.9096744352508979, 0.7350547085726159, 0.42292526197099484, 0.449136562440983, 0.11005697726679073]"
channel-0 amplitude-betti-2 norm-2,0.5994450041340781,"[0.4841633710590353, 0.5191140458022663, 0.11429540120189943, 0.1820387893282459, 2.095687815219863, 0.8231048183871151, 0.42876352789964595, 0.5413615140561502, 0.20647575425248155]"
channel-0 amplitude-landscape-1-1 dim-1,0.49832618804645445,"[0.2750562810967909, 0.3845338370428967, 0.6048714205153475, 0.11478083591630855, 1.3091302850582685, 0.3925179005333457, 0.1954224019729422, 0.850601909453057, 0.35802082082913333]"
channel-0 amplitude-landscape-1-1 dim-2,0.18925261930595638,"[0.16977775778368018, 0.0922893948242682, 0.0644818954698004, 0.04573083560672239, 0.6518000204796597, 0.14859261545913494, 0.10946340444529862, 0.23917295679545703, 0.18196469288958586]"
channel-0 amplitude-landscape-1-1 norm-1,0.512335242516978,"[0.281662890224374, 0.4891243381947009, 0.5870354618922616, 0.10872172998557936, 1.3001430407277834, 0.3348444242069392, 0.20814541891722163, 0.9619824713421556, 0.3393574071617872]"
channel-0 amplitude-landscape-1-1 norm-2,0.5020628786237097,"[0.27863399362222196, 0.3981529665548449, 0.6048714205153475, 0.1122403382493682, 1.3091302850582685, 0.39410404438879476, 0.1954224019729422, 0.867989636422466, 0.35802082082913333]"
channel-0 amplitude-landscape-1-2 dim-1,0.5040714842286496,"[0.3812598795771211, 0.39279003903718634, 0.5397297342527996, 0.10257916465799084, 1.1007877897960516, 0.31073738871208345, 0.19081219385514278, 1.0164599035622763, 0.5014872646071941]"
channel-0 amplitude-landscape-1-2 dim-2,0.17798235998559842,"[0.09671851670679288, 0.04659297059033167, 0.12225798113274923, 0.05726058003563585, 0.6570413203366434, 0.12447074086345272, 0.17801678943588228, 0.2003903314746618, 0.11909200929423602]"
channel-0 amplitude-landscape-1-2 norm-1,0.5237453080226767,"[0.35661347935527266, 0.41105781062620056, 0.5362209316934192, 0.09348628517318976, 1.134525898899097, 0.3714755451449951, 0.26229550666278867, 1.0465450500419333, 0.5014872646071941]"
channel-0 amplitude-landscape-1-2 norm-2,0.503523096645059,"[0.3812598795771211, 0.37664436572050614, 0.5397297342527996, 0.10485590879711497, 1.1255772820546643, 0.3247219836112985, 0.19081219385514278, 0.9921718288598608, 0.4959346930770224]"
channel-0 amplitude-landscape-2-1 dim-1,0.5162252495684602,"[0.28763638874087966, 0.35560395229989206, 0.5257736709963774, 0.11881586401944506, 1.369417983556093, 0.41810310733799483, 0.2088117186217034, 0.9801113598748341, 0.38175320066892215]"
channel-0 amplitude-landscape-2-1 dim-2,0.17149313064799904,"[0.08156606741145034, 0.12744695349496887, 0.043846254808398696, 0.060958255502313624, 0.5584022003595777, 0.13734952124137437, 0.15746760936548626, 0.18221810139636618, 0.19418321225205526]"
channel-0 amplitude-landscape-2-1 norm-1,0.5381713802444579,"[0.32425751061177205, 0.4865501794775292, 0.492596032518183, 0.1186571044807821, 1.27157498291627, 0.4335733154276126, 0.15278986283276758, 1.1607347462330826, 0.4028086877021222]"
channel-0 amplitude-landscape-2-1 norm-2,0.5230133231336709,"[0.3132110069704624, 0.35560395229989206, 0.5382638219859459, 0.11936906622502874, 1.3446284912974802, 0.41729126159177043, 0.26307753198221095, 0.9917748239893452, 0.36389995186090207]"
channel-0 amplitude-landscape-2-2 dim-1,0.5416250651139008,"[0.4827081129939897, 0.43965648070767827, 0.47769536883113284, 0.11030282127376458, 1.255718127142006, 0.4627330168984348, 0.23645138759550552, 0.9977305988824487, 0.4116296717001473]"
channel-0 amplitude-landscape-2-2 dim-2,0.17290785125007133,"[0.10245620678243657, 0.11348585424209222, 0.060857903032535396, 0.058171817593267824, 0.5796209022052535, 0.10633436896103877, 0.08014229921247433, 0.20552016398937717, 0.24958114523216612]"
channel-0 amplitude-landscape-2-2 norm-1,0.5526347694683015,"[0.43026696709117196, 0.5062490563243687, 0.4821049739101287, 0.12358549008324232, 1.1860495716622046, 0.4023990100357001, 0.1990713170674929, 1.1726019575807696, 0.47138458145963436]"
