Algorithm,unique_values,score,normalized_score,IV,normalized_iv,QSDA_IDX,IV_IDX,IDX_DIFF
betti,61.16445865692097,0.02855684575339852,0.008101729665816518,0.07035763955877422,0.02767240821040761,15219.676107811787,13479.563727729557,1740.1123800822293
silhouette-2,501.2603928734582,0.6487426181802184,0.14891981333320248,0.13855946118979742,0.05449691029294969,9882.616719963453,11299.159433531293,-1416.5427135678392
silhouette-1,501.23069894929193,0.6536822687637007,0.1499347172374885,0.14064764781755398,0.05531821631096245,9857.7679305619,11234.645957058017,-1376.878026496117
landscape,501.22841480127914,0.6267426853282574,0.14447671208395133,0.15397242018733973,0.060558991053262456,9998.5714938328,11211.625399725903,-1213.053905893102
numberofpoints,24.92462311557789,0.0,0.0,0.22199410830268057,0.0873126447075514,15510.190954773869,8463.62311557789,7046.56783919598
entropy,588.1859296482412,0.7066721448984428,0.16305723189048887,0.23574109581108818,0.09271948115604038,9297.130653266331,9118.195979899498,178.93467336683418
amplitude-silhouette-2-2,822.4061538461539,1.0227301742420254,0.2336500610670643,0.256356396748324,0.10082769835168742,6725.615384615385,7625.723076923077,-900.1076923076923
life,744.6127689104788,0.77156662017237,0.18038027106897156,0.2597290173066005,0.10215418590034198,8346.695003469813,8220.595766828592,126.09923664122137
amplitude-silhouette-2-1,822.4061538461539,1.040563039096229,0.23726302963837934,0.26592696477859695,0.10459190458430201,6603.787692307692,7440.7692307692305,-836.9815384615384
amplitude-silhouette-1-2,822.4061538461539,1.2132038418547697,0.272240348178769,0.26964530971776357,0.10605436921030424,5860.68,7487.292307692308,-1626.6123076923077
amplitude-bottleneck,832.7323076923077,0.8347895943092339,0.19557298180226915,0.2750540248657975,0.10818167442419194,7709.403076923077,7501.387692307692,208.01538461538462
amplitude-silhouette-1-1,822.4061538461539,1.2184833029892483,0.27330997593114076,0.27979996460004025,0.11004830301621922,5775.483076923077,7319.129230769231,-1543.6461538461538
amplitude-betti-2,484.8615384615385,0.5298575527663613,0.12532760629917278,0.2863113977441545,0.11260931895036216,10264.433846153846,7180.252307692308,3084.1815384615384
amplitude-landscape-2-1,822.4061538461539,1.0056950679926158,0.23019871973793285,0.28954837033358216,0.11388245470963841,6773.018461538461,7372.88923076923,-599.8707692307693
amplitude-landscape-1-1,822.4061538461539,1.1724898049755303,0.26399161546763783,0.29252361364967383,0.11505264956103611,5991.135384615384,7370.378461538461,-1379.2430769230768
amplitude-landscape-2-2,822.4061538461539,0.9930431828718104,0.22763542642061801,0.298817649237192,0.11752816072316287,6857.793846153846,7309.7692307692305,-451.9753846153846
amplitude-landscape-1-2,822.4061538461539,1.1513522975038328,0.25970912071452035,0.3045296222525041,0.11977474048277104,6127.412307692308,7296.141538461538,-1168.7292307692308
bd2,745.2664816099931,0.7614236042504746,0.17832527889335834,0.32758873123882865,0.1288441333850842,8621.296321998612,7610.702637057599,1010.5936849410132
amplitude-wasserstein-2,832.76,0.8838648086354914,0.20551570320126636,0.34487951932325084,0.13564478430447838,7607.430769230769,7158.76,448.6707692307692
amplitude-betti-1,275.9846153846154,0.4520452729032881,0.10366530284481967,0.37321179418342004,0.1467881694489605,11631.60923076923,6818.07076923077,4813.538461538462
amplitude-wasserstein-1,832.7446153846154,0.9190982269253417,0.2126540533195435,0.39247117403871346,0.15436308845672184,7407.403076923077,6693.8953846153845,713.5076923076923
