name,unique_values,score,normalized_score,IV,normalized_iv,QSDA_IDX,IV_IDX,IDX_DIFF,Source,Algorithm,Dimension,Stat
channel-0 silhouette-2 dim-1 norm-1,1264,1.7127693165438989,0.4264917645892879,0.29808739386309946,0.11050726035087285,639,1929,-1290,channel-0,silhouette-2,dim-1,norm-1
channel-0 silhouette-2 dim-1 norm-2,1264,1.3983516955347517,0.3450756148294501,0.33166282152094295,0.12795996274990454,1111,1683,-572,channel-0,silhouette-2,dim-1,norm-2
channel-0 silhouette-2 dim-2 max,1251,0.6328585596975393,0.1468567504177855,0.45252075914633605,0.1907826210174895,3008,958,2050,channel-0,silhouette-2,dim-2,max
channel-0 silhouette-2 dim-2 mean,1251,1.8303066998752984,0.4569272127457076,0.7580051291597861,0.3495751716808,524,427,97,channel-0,silhouette-2,dim-2,mean
channel-0 silhouette-2 dim-2 std,1251,0.8374506941500065,0.199834391444407,0.5554800424666282,0.24430145477050869,2431,658,1773,channel-0,silhouette-2,dim-2,std
channel-0 silhouette-2 dim-2 sum,1251,1.8303066998752988,0.4569272127457077,0.7580051291597861,0.3495751716808,522,428,94,channel-0,silhouette-2,dim-2,sum
channel-0 silhouette-2 dim-2 norm-1,1251,1.8303066998752988,0.4569272127457077,0.7580051291597861,0.3495751716808,523,429,94,channel-0,silhouette-2,dim-2,norm-1
channel-0 silhouette-2 dim-2 norm-2,1251,1.2732283840133063,0.3126758458960784,0.5587066287989186,0.24597865309531075,1347,655,692,channel-0,silhouette-2,dim-2,norm-2
channel-0 entropy dim-1,1264,2.0493760079717567,0.513653612298379,1.3483358451868748,0.6564325082074202,327,100,227,channel-0,entropy,dim-1,
channel-0 entropy dim-2,1264,1.3410890457257756,0.330247869305744,0.9464366916845951,0.4475229928327302,1203,288,915,channel-0,entropy,dim-2,
channel-0 amplitude-bottleneck dim-1,1264,0.6708058461494221,0.1566829234765024,0.2146867596458524,0.06715512605440674,2881,2785,96,channel-0,amplitude-bottleneck,dim-1,
channel-0 amplitude-bottleneck dim-2,1264,1.399588647453463,0.3453959145071091,0.9287818750980226,0.43834591658116506,1101,299,802,channel-0,amplitude-bottleneck,dim-2,
channel-0 amplitude-bottleneck norm-1,1264,0.6082283111772695,0.1404789272038316,0.2416131347904413,0.08115161232026114,3089,2485,604,channel-0,amplitude-bottleneck,norm-1,
channel-0 amplitude-bottleneck norm-2,1264,0.6329103556699044,0.1468701626070563,0.21780571282798913,0.06877637604231654,3007,2744,263,channel-0,amplitude-bottleneck,norm-2,
channel-0 amplitude-wasserstein-1 dim-1,1264,1.6498003754670467,0.4101864165605201,1.545610930587349,0.7589772439386934,741,55,686,channel-0,amplitude-wasserstein-1,dim-1,
channel-0 amplitude-wasserstein-1 dim-2,1264,2.456445424837589,0.6190612688407402,1.3638062433931106,0.6644741110915124,133,94,39,channel-0,amplitude-wasserstein-1,dim-2,
channel-0 amplitude-wasserstein-1 norm-1,1264,2.925449470529145,0.7405064457981811,1.6284025143728462,0.8020127902816222,42,36,6,channel-0,amplitude-wasserstein-1,norm-1,
channel-0 amplitude-wasserstein-1 norm-2,1264,1.6582395411662676,0.4123716769673974,1.5656197435450792,0.7693779411827558,719,52,667,channel-0,amplitude-wasserstein-1,norm-2,
channel-0 amplitude-wasserstein-2 dim-1,1264,1.1878069119647978,0.2905565787294178,0.7960203054254976,0.36933568120500865,1496,398,1098,channel-0,amplitude-wasserstein-2,dim-1,
channel-0 amplitude-wasserstein-2 dim-2,1264,2.4946002342994587,0.628941178469327,1.3305496932089602,0.6471871630562623,121,106,15,channel-0,amplitude-wasserstein-2,dim-2,
channel-0 amplitude-wasserstein-2 norm-1,1264,1.6808991555184365,0.4182392188363141,1.0375518855198251,0.494885200046936,697,244,453,channel-0,amplitude-wasserstein-2,norm-1,
channel-0 amplitude-wasserstein-2 norm-2,1264,1.3855826252741532,0.3417691572165019,0.8356872789847501,0.38995480456078124,1136,369,767,channel-0,amplitude-wasserstein-2,norm-2,
channel-0 amplitude-landscape-1-1 dim-1,1264,0.9699703004431186,0.2341493769641304,0.3284210452667885,0.1262748686154509,2009,1700,309,channel-0,amplitude-landscape-1-1,dim-1,
channel-0 amplitude-landscape-1-1 dim-2,1251,2.176380733555648,0.5465405596811542,1.1862553444527808,0.5721821220969289,242,178,64,channel-0,amplitude-landscape-1-1,dim-2,
channel-0 amplitude-landscape-1-1 norm-1,1264,0.8837546237081905,0.2118244562864421,0.3811334085335459,0.15367506134626346,2291,1286,1005,channel-0,amplitude-landscape-1-1,norm-1,
channel-0 amplitude-landscape-1-1 norm-2,1264,0.957653135577508,0.2309599369572486,0.34528576764604707,0.13504124930691858,2041,1567,474,channel-0,amplitude-landscape-1-1,norm-2,
channel-0 amplitude-landscape-1-2 dim-1,1264,0.9776084260550368,0.2361272138827753,0.40345825689104103,0.1652796472493072,1992,1163,829,channel-0,amplitude-landscape-1-2,dim-1,
channel-0 amplitude-landscape-1-2 dim-2,1251,3.018900361298724,0.7647048723802108,1.2575828038333101,0.6092585499576055,28,146,-118,channel-0,amplitude-landscape-1-2,dim-2,
channel-0 amplitude-landscape-1-2 norm-1,1264,0.5966147214936863,0.1374716728588201,0.46995384127188333,0.19984443840774335,3114,908,2206,channel-0,amplitude-landscape-1-2,norm-1,
channel-0 amplitude-landscape-1-2 norm-2,1264,0.9489205876310138,0.2286987073572191,0.4061829926643318,0.16669598073735228,2071,1147,924,channel-0,amplitude-landscape-1-2,norm-2,
channel-0 amplitude-landscape-2-1 dim-1,1264,0.8668440995703488,0.2074455993976171,0.2851223411122739,0.10376795059274246,2352,2030,322,channel-0,amplitude-landscape-2-1,dim-1,
channel-0 amplitude-landscape-2-1 dim-2,1251,1.374202743440265,0.3388224198146241,1.0497948956199823,0.501249187839552,1150,234,916,channel-0,amplitude-landscape-2-1,dim-2,
channel-0 amplitude-landscape-2-1 norm-1,1264,0.8751336600755202,0.2095921206306387,0.3037150772370264,0.11343256287038314,2328,1886,442,channel-0,amplitude-landscape-2-1,norm-1,
channel-0 amplitude-landscape-2-1 norm-2,1264,0.8400784434388817,0.2005148279573089,0.3136529031002587,0.1185983025015171,2426,1812,614,channel-0,amplitude-landscape-2-1,norm-2,
channel-0 amplitude-landscape-2-2 dim-1,1264,0.8610875077557604,0.2059549719328506,0.3181954712168059,0.12095955580477646,2375,1778,597,channel-0,amplitude-landscape-2-2,dim-1,
channel-0 amplitude-landscape-2-2 dim-2,1251,1.9047385066791656,0.4762007862502366,1.1474495344817601,0.5520106365784299,423,199,224,channel-0,amplitude-landscape-2-2,dim-2,
channel-0 amplitude-landscape-2-2 norm-1,1264,0.7811930044710846,0.1852668730167158,0.3891804617412617,0.15785796636402366,2581,1239,1342,channel-0,amplitude-landscape-2-2,norm-1,
channel-0 amplitude-landscape-2-2 norm-2,1264,0.8366201893827061,0.1996193382921894,0.3232028131030985,0.12356240121428999,2436,1732,704,channel-0,amplitude-landscape-2-2,norm-2,
channel-0 amplitude-silhouette-1-1 dim-1,1264,1.5251727174707777,0.3779149934924507,0.31367366250547324,0.11860909336097786,916,1808,-892,channel-0,amplitude-silhouette-1-1,dim-1,
channel-0 amplitude-silhouette-1-1 dim-2,1251,1.2028359517947669,0.2944482389792984,0.8232639447901628,0.38349708325604026,1479,377,1102,channel-0,amplitude-silhouette-1-1,dim-2,
channel-0 amplitude-silhouette-1-1 norm-1,1264,1.2167813330236832,0.2980592937380851,0.30305003118222534,0.11308686806660062,1438,1890,-452,channel-0,amplitude-silhouette-1-1,norm-1,
channel-0 amplitude-silhouette-1-1 norm-2,1264,1.3142906366370564,0.3233086167260386,0.35876899777512355,0.1420499106773258,1264,1438,-174,channel-0,amplitude-silhouette-1-1,norm-2,
channel-0 amplitude-silhouette-1-2 dim-1,1264,1.7127693165438989,0.4264917645892879,0.29808739386309946,0.11050726035087285,637,1927,-1290,channel-0,amplitude-silhouette-1-2,dim-1,
channel-0 amplitude-silhouette-1-2 dim-2,1251,1.8303066998752997,0.4569272127457078,0.7580051291597861,0.3495751716808,521,426,95,channel-0,amplitude-silhouette-1-2,dim-2,
channel-0 amplitude-silhouette-1-2 norm-1,1264,1.665219805983101,0.4141791656312534,0.2540845095027909,0.08763430536529224,715,2345,-1630,channel-0,amplitude-silhouette-1-2,norm-1,
channel-0 amplitude-silhouette-1-2 norm-2,1264,1.7568526335917038,0.4379068180177664,0.29117233019179045,0.1069127700719823,577,1986,-1409,channel-0,amplitude-silhouette-1-2,norm-2,
channel-0 amplitude-silhouette-2-1 dim-1,1264,1.025573731228539,0.2485474798231773,0.3273674796661902,0.1257272190941259,1888,1708,180,channel-0,amplitude-silhouette-2-1,dim-1,
channel-0 amplitude-silhouette-2-1 dim-2,1251,0.9780200727291272,0.2362338067866918,0.57909392852582,0.2565760899613263,1991,613,1378,channel-0,amplitude-silhouette-2-1,dim-2,
channel-0 amplitude-silhouette-2-1 norm-1,1264,0.8793735462037254,0.2106900082199878,0.2775577049026303,0.09983580873384323,2303,2099,204,channel-0,amplitude-silhouette-2-1,norm-1,
channel-0 amplitude-silhouette-2-1 norm-2,1264,1.349548092119119,0.3324382776733647,0.2981935837830113,0.11056245848829896,1187,1926,-739,channel-0,amplitude-silhouette-2-1,norm-2,
channel-0 amplitude-silhouette-2-2 dim-1,1264,1.3983516955347528,0.3450756148294505,0.33166282152094295,0.12795996274990454,1110,1682,-572,channel-0,amplitude-silhouette-2-2,dim-1,
channel-0 amplitude-silhouette-2-2 dim-2,1251,1.2732283840133063,0.3126758458960784,0.5587066287989186,0.24597865309531075,1348,656,692,channel-0,amplitude-silhouette-2-2,dim-2,
channel-0 amplitude-silhouette-2-2 norm-1,1264,1.487639568222758,0.3681960582421703,0.27549955333473997,0.09876596958920023,976,2125,-1149,channel-0,amplitude-silhouette-2-2,norm-1,
channel-0 amplitude-silhouette-2-2 norm-2,1264,1.6196703876699534,0.4023844759731034,0.2988555872127987,0.1109065717179191,776,1922,-1146,channel-0,amplitude-silhouette-2-2,norm-2,
channel-0 life all max,1264,0.6708672843029031,0.156698832438248,0.2146867596458524,0.06715512605440674,2880,2783,97,channel-0,life,all,max
channel-0 life all mean,1264,1.5138035838324553,0.3749710392574228,0.9023687248792451,0.4246162076140314,935,317,618,channel-0,life,all,mean
channel-0 life all std,1264,0.7315450762787152,0.1724109041177653,0.3165049488566649,0.12008081245856753,2723,1791,932,channel-0,life,all,std
channel-0 life all sum,1264,2.925449470529145,0.7405064457981811,1.6284025143728462,0.8020127902816222,43,35,8,channel-0,life,all,sum
channel-0 life all norm-1,1264,2.925449470529145,0.7405064457981811,1.6284025143728462,0.8020127902816222,44,37,7,channel-0,life,all,norm-1
channel-0 life all norm-2,1264,1.385582625274153,0.3417691572165019,0.8356872789847501,0.38995480456078124,1137,368,769,channel-0,life,all,norm-2
channel-0 life dim-1 max,1264,0.6708058461494221,0.1566829234765024,0.2146867596458524,0.06715512605440674,2882,2784,98,channel-0,life,dim-1,max
channel-0 life dim-1 mean,1264,1.129171237207382,0.2753732984094512,0.9689839780118915,0.45924320328503504,1631,282,1349,channel-0,life,dim-1,mean
channel-0 life dim-1 std,1264,0.7372963564737162,0.1739001561773798,0.3372414504985193,0.13085976650914302,2703,1637,1066,channel-0,life,dim-1,std
channel-0 life dim-1 sum,1264,1.6498003754670467,0.4101864165605201,1.545610930587349,0.7589772439386934,743,54,689,channel-0,life,dim-1,sum
channel-0 life dim-1 norm-1,1264,1.6498003754670467,0.4101864165605201,1.545610930587349,0.7589772439386934,742,56,686,channel-0,life,dim-1,norm-1
channel-0 life dim-1 norm-2,1264,1.1878069119647978,0.2905565787294178,0.7960203054254976,0.36933568120500865,1497,399,1098,channel-0,life,dim-1,norm-2
channel-0 life dim-2 max,1264,1.399588647453463,0.3453959145071091,0.9287818750980226,0.43834591658116506,1102,300,802,channel-0,life,dim-2,max
channel-0 life dim-2 mean,1264,1.3771013556729383,0.3395729943112875,0.9917618417308667,0.47108326920538995,1147,256,891,channel-0,life,dim-2,mean
channel-0 life dim-2 std,1264,1.014697970296626,0.2457312808520673,0.8410516826862495,0.39274325277667943,1912,363,1549,channel-0,life,dim-2,std
channel-0 life dim-2 sum,1264,2.456445424837589,0.6190612688407402,1.3638062433931106,0.6644741110915124,134,93,41,channel-0,life,dim-2,sum
channel-0 life dim-2 norm-1,1264,2.456445424837589,0.6190612688407402,1.3638062433931106,0.6644741110915124,132,95,37,channel-0,life,dim-2,norm-1
channel-0 life dim-2 norm-2,1264,2.4946002342994587,0.628941178469327,1.3305496932089602,0.6471871630562623,122,107,15,channel-0,life,dim-2,norm-2
channel-0 bd2 all max,1264,2.036771891634501,0.5103898683007912,1.1679089616511502,0.5626455657081744,334,188,146,channel-0,bd2,all,max
channel-0 bd2 all mean,1264,3.387394478548025,0.8601237364352743,1.901536969982113,0.9439896674564532,9,17,-8,channel-0,bd2,all,mean
channel-0 bd2 all std,1264,1.2624416576864623,0.3098827017865785,0.7266258740853996,0.33326405255232516,1374,464,910,channel-0,bd2,all,std
channel-0 bd2 all sum,1264,3.4769442632125607,0.8833120000440654,1.9139616738382486,0.9504481007192259,5,14,-9,channel-0,bd2,all,sum
channel-0 bd2 all norm-1,1264,3.4769442632125607,0.8833120000440654,1.9139616738382486,0.9504481007192259,6,13,-7,channel-0,bd2,all,norm-1
channel-0 bd2 all norm-2,1264,3.799560266451712,0.9668510610875776,2.0092893870812523,1.0,2,1,1,channel-0,bd2,all,norm-2
channel-0 bd2 dim-1 max,1264,1.814396786907658,0.4528074568214627,1.1225821907534252,0.5390844468075107,534,206,328,channel-0,bd2,dim-1,max
channel-0 bd2 dim-1 mean,1264,3.427557863620838,0.8705237520687972,1.904278169058275,0.9454145586649969,8,15,-7,channel-0,bd2,dim-1,mean
channel-0 bd2 dim-1 std,1264,1.1958323806851303,0.2926347153209051,0.6359016377060649,0.28610506729549723,1487,538,949,channel-0,bd2,dim-1,std
channel-0 bd2 dim-1 sum,1264,3.5069602405988194,0.8910844184671297,1.940957593978287,0.9644807368778321,3,10,-7,channel-0,bd2,dim-1,sum
channel-0 bd2 dim-1 norm-1,1264,3.5069602405988194,0.8910844184671297,1.940957593978287,0.9644807368778321,4,9,-5,channel-0,bd2,dim-1,norm-1
channel-0 bd2 dim-1 norm-2,1264,3.927576766158049,1.0,1.9925240556629071,0.9912852833075632,1,2,-1,channel-0,bd2,dim-1,norm-2
channel-0 bd2 dim-2 max,1263,2.015262810795607,0.5048202486937371,1.1978134169216934,0.5781900753287398,350,169,181,channel-0,bd2,dim-2,max
channel-0 bd2 dim-2 mean,1264,2.967314483307065,0.7513470855151437,1.5635008153829901,0.7682765100112834,36,53,-17,channel-0,bd2,dim-2,mean
channel-0 bd2 dim-2 std,1264,0.6364389569106048,0.1477838681625323,0.3390664449075223,0.1318084092077502,2997,1625,1372,channel-0,bd2,dim-2,std
channel-0 bd2 dim-2 sum,1264,1.9580122359424197,0.4899956298917638,1.5218039650111228,0.746602244892961,390,62,328,channel-0,bd2,dim-2,sum
channel-0 bd2 dim-2 norm-1,1264,1.9580122359424197,0.4899956298917638,1.5218039650111228,0.746602244892961,389,61,328,channel-0,bd2,dim-2,norm-1
channel-0 bd2 dim-2 norm-2,1264,1.861019458165444,0.4648800575018716,1.789516044249465,0.8857605393214548,481,28,453,channel-0,bd2,dim-2,norm-2
channel-1 landscape dim-1 max,1264,0.5862563213327164,0.1347894406859824,0.20627784065338187,0.0627841210989756,3137,2935,202,channel-1,landscape,dim-1,max
channel-1 landscape dim-1 mean,1264,0.8748186157134894,0.2095105421908625,0.15639544448969223,0.03685496171291188,2331,3743,-1412,channel-1,landscape,dim-1,mean
channel-1 landscape dim-1 std,1264,0.7284357925477404,0.1716057777731463,0.19115020260065502,0.05492068693441233,2734,3183,-449,channel-1,landscape,dim-1,std
channel-1 landscape dim-1 sum,1264,0.8748186157134894,0.2095105421908625,0.15639544448969223,0.03685496171291188,2330,3741,-1411,channel-1,landscape,dim-1,sum
channel-1 landscape dim-1 norm-1,1264,0.8748186157134894,0.2095105421908625,0.15639544448969223,0.03685496171291188,2332,3742,-1410,channel-1,landscape,dim-1,norm-1
channel-1 landscape dim-1 norm-2,1264,0.7940691051264426,0.1886010453697624,0.18162033842268785,0.04996700815789198,2545,3342,-797,channel-1,landscape,dim-1,norm-2
channel-1 landscape dim-2 max,1225,0.5253037398204563,0.1190062142601755,0.27998863851449135,0.10109942215113066,3320,2083,1237,channel-1,landscape,dim-2,max
channel-1 landscape dim-2 mean,1226,0.5544690531476718,0.1265583594294569,0.34462046341798913,0.1346954203031769,3240,1569,1671,channel-1,landscape,dim-2,mean
channel-1 landscape dim-2 std,1226,0.7995590652749147,0.1900226305092624,0.3370843987975449,0.13077813012236936,2529,1639,890,channel-1,landscape,dim-2,std
channel-1 landscape dim-2 sum,1226,0.554469053147672,0.1265583594294569,0.34462046341798913,0.1346954203031769,3238,1570,1668,channel-1,landscape,dim-2,sum
channel-1 landscape dim-2 norm-1,1226,0.554469053147672,0.1265583594294569,0.34462046341798913,0.1346954203031769,3237,1571,1666,channel-1,landscape,dim-2,norm-1
channel-1 landscape dim-2 norm-2,1226,0.629638644759778,0.1460229769290564,0.3534898732381695,0.1393057910667045,3015,1487,1528,channel-1,landscape,dim-2,norm-2
channel-1 silhouette-1 dim-1 max,1264,0.2389318820372304,0.0448523103363119,0.20733448617458394,0.06333337158092744,4046,2919,1127,channel-1,silhouette-1,dim-1,max
channel-1 silhouette-1 dim-1 mean,1264,1.0879599881872295,0.2647019460493458,0.22911594736332938,0.07465550167610221,1725,2617,-892,channel-1,silhouette-1,dim-1,mean
channel-1 silhouette-1 dim-1 std,1264,0.7089267935932441,0.166554064782488,0.20821545820960938,0.06379130596394866,2778,2903,-125,channel-1,silhouette-1,dim-1,std
channel-1 silhouette-1 dim-1 sum,1264,1.0879599881872295,0.2647019460493458,0.22911594736332938,0.07465550167610221,1726,2614,-888,channel-1,silhouette-1,dim-1,sum
channel-1 silhouette-1 dim-1 norm-1,1264,1.0879599881872295,0.2647019460493458,0.22911594736332938,0.07465550167610221,1727,2615,-888,channel-1,silhouette-1,dim-1,norm-1
channel-1 silhouette-1 dim-1 norm-2,1264,0.7593466564090212,0.1796099205220757,0.20200298994380914,0.06056202885953294,2636,3010,-374,channel-1,silhouette-1,dim-1,norm-2
channel-1 silhouette-1 dim-2 max,1226,0.4454923086552955,0.0983396262635038,0.23034980153528395,0.07529686624445184,3579,2599,980,channel-1,silhouette-1,dim-2,max
channel-1 silhouette-1 dim-2 mean,1226,0.902164446234921,0.2165915455579582,0.2728679353867568,0.09739803928784571,2215,2150,65,channel-1,silhouette-1,dim-2,mean
channel-1 silhouette-1 dim-2 std,1226,1.3068260915129446,0.3213757272087043,0.25524566756651507,0.088237882074156,1280,2335,-1055,channel-1,silhouette-1,dim-2,std
channel-1 silhouette-1 dim-2 sum,1226,0.9021644462349204,0.2165915455579581,0.2728679353867568,0.09739803928784571,2216,2149,67,channel-1,silhouette-1,dim-2,sum
channel-1 silhouette-1 dim-2 norm-1,1226,0.9021644462349204,0.2165915455579581,0.2728679353867568,0.09739803928784571,2217,2152,65,channel-1,silhouette-1,dim-2,norm-1
channel-1 silhouette-1 dim-2 norm-2,1226,0.7119613734404479,0.1673398471012561,0.26261366998397606,0.09206781254526505,2769,2253,516,channel-1,silhouette-1,dim-2,norm-2
channel-1 silhouette-2 dim-1 max,1264,0.7465182291368497,0.1762880928439002,0.21756008461474155,0.06864869706975654,2676,2746,-70,channel-1,silhouette-2,dim-1,max
channel-1 silhouette-2 dim-1 mean,1264,1.0032587768148682,0.2427691851315624,0.22309114356602014,0.07152377365290216,1935,2684,-749,channel-1,silhouette-2,dim-1,mean
channel-1 silhouette-2 dim-1 std,1264,0.9168260079521932,0.2203880500307524,0.2099406794078484,0.06468808596783143,2163,2868,-705,channel-1,silhouette-2,dim-1,std
channel-1 silhouette-2 dim-1 sum,1264,1.0032587768148682,0.2427691851315624,0.22309114356602014,0.07152377365290216,1934,2682,-748,channel-1,silhouette-2,dim-1,sum
channel-1 silhouette-2 dim-1 norm-1,1264,1.0032587768148682,0.2427691851315624,0.22309114356602014,0.07152377365290216,1933,2683,-750,channel-1,silhouette-2,dim-1,norm-1
channel-1 silhouette-2 dim-1 norm-2,1264,0.9077013928909782,0.218025297510902,0.2181824557316767,0.06897220919285782,2192,2736,-544,channel-1,silhouette-2,dim-1,norm-2
channel-1 silhouette-2 dim-2 max,1226,0.6445809888856591,0.1498921879586773,0.22290736446812406,0.07142824420989913,2968,2694,274,channel-1,silhouette-2,dim-2,max
channel-1 silhouette-2 dim-2 mean,1226,1.7152828211956144,0.427142618286639,0.2667148823924201,0.09419964658679122,635,2207,-1572,channel-1,silhouette-2,dim-2,mean
channel-1 silhouette-2 dim-2 std,1226,0.4466326083978947,0.0986348985650898,0.21863821567283137,0.06920911585863232,3571,2730,841,channel-1,silhouette-2,dim-2,std
channel-1 silhouette-2 dim-2 sum,1226,1.7152828211956144,0.427142618286639,0.2667148823924201,0.09419964658679122,634,2208,-1574,channel-1,silhouette-2,dim-2,sum
channel-1 silhouette-2 dim-2 norm-1,1226,1.7152828211956144,0.427142618286639,0.2667148823924201,0.09419964658679122,633,2205,-1572,channel-1,silhouette-2,dim-2,norm-1
channel-1 silhouette-2 dim-2 norm-2,1226,0.5546398238487664,0.1266025792569916,0.21502849386853395,0.06733276148913014,3236,2777,459,channel-1,silhouette-2,dim-2,norm-2
channel-1 entropy dim-1,1264,0.4494085592418007,0.0993537107897609,0.46320738055724014,0.19633758892545775,3561,930,2631,channel-1,entropy,dim-1,
channel-1 entropy dim-2,1262,0.3588076292312759,0.0758932607601398,0.3323835454248742,0.12833459922320176,3811,1674,2137,channel-1,entropy,dim-2,
channel-1 amplitude-bottleneck dim-1,1264,0.4975517095768844,0.1118200284376434,0.18952622426673346,0.05407653355971102,3418,3214,204,channel-1,amplitude-bottleneck,dim-1,
channel-1 amplitude-bottleneck dim-2,1264,0.7864422212699423,0.1866261194216914,0.2784896615471224,0.10032024521313024,2564,2090,474,channel-1,amplitude-bottleneck,dim-2,
channel-1 amplitude-bottleneck norm-1,1264,0.8074750522635633,0.1920724176048336,0.19538060182839362,0.05711967303529577,2507,3101,-594,channel-1,amplitude-bottleneck,norm-1,
channel-1 amplitude-bottleneck norm-2,1264,0.4044586848657435,0.0877142686613553,0.22509616307563007,0.0725659944449075,3699,2657,1042,channel-1,amplitude-bottleneck,norm-2,
channel-1 amplitude-wasserstein-1 dim-1,1264,0.8562997998119025,0.2047152298798689,0.43767792526497884,0.18306722971616451,2389,1018,1371,channel-1,amplitude-wasserstein-1,dim-1,
channel-1 amplitude-wasserstein-1 dim-2,1264,0.4630579252387962,0.1028881145632247,0.39241675569204715,0.15954021076532915,3517,1225,2292,channel-1,amplitude-wasserstein-1,dim-2,
