,0,1,2,3,4,5,6,7,8
"Start-end time, sec","(9.9, 83.5)","(84.3, 209.1)","(210.7, 264.3)","(265.1, 434.7)","(435.5, 505.9)","(506.7, 668.3)","(669.1, 757.1)","(757.9, 840.3)","(841.1, 938.7)"
"Time length, sec",73.6,124.8,53.60000000000002,169.59999999999997,70.39999999999998,161.59999999999997,88.0,82.39999999999998,97.60000000000002
Number of epochs,85,138,60,186,84,183,104,92,114
