,St_len_min,K_nb_max,N_cl_max,Cl_cen,Len_min,St_edges,N_stages,Longest_stage,Shortest_stage,Avg_stage_length,Ward_dist,Cen_dist,Silh,Cal-Har,Dav-Bold,Avg-Silh,Avg-Cal-Har,Avg-Dav-Bold,AMI,ARI,FMI
0,0,35,10,Median,40,[   0  378 1576 1702],3,1198,126,567.3333333333334,81.82615376236741,0.66640980143513,-0.014022874995195849,1.8746244078976368,19.933229503164196,0.005049072177628662,1.7792590412538165,19.14595911266874,0.9325516872871707,0.9614605137760945,0.9828287419517621
1,0,35,10,Mode,40,[   0 1701 1702],2,1701,1,851.0,129.47124483930466,11.38188734884031,0.30096685787604494,2.793980434375656,0.5539681111197396,0.30096685787604494,2.793980434375656,0.5539681111197396,0.0239039444659638,0.030527823784389216,0.9658959627976677
2,0,35,10,Median,40,[   0  312  840 1702],3,862,312,567.3333333333334,73.01930783835151,0.5441735348678841,-0.005149412399645714,1.490519163449335,30.133628369779334,0.001287412787147345,1.5394386780073064,25.955255899344056,0.9219287216604957,0.9325783445146667,0.9584031240150905
3,0,35,10,Mode,40,[   0  806 1702],2,896,806,851.0,49.14733350043211,0.34033626794915556,0.0012854422106503482,1.0595157070751644,37.09557734410697,0.0012854422106503482,1.0595157070751644,37.09557734410697,0.7953760600658013,0.8464769975498108,0.9239986552789563
4,0,35,10,Median,40,[   0  378  840 1702],3,862,378,567.3333333333334,74.86856948907261,0.5439579532813102,-0.007773190244186977,1.6082104079556858,30.846784294775933,0.0023430515707613684,1.591533487152656,26.308294781326474,0.8852324689956973,0.9151872717464743,0.9470816763136238
5,0,35,10,Mode,40,[   0  378  806 1702],3,896,378,567.3333333333334,70.17666778416066,0.5387534125451932,-0.004933938712210073,1.6236196695664886,29.773131711852397,0.00303685317033444,1.4782969601595828,26.071781281054186,0.8339526586446478,0.8607663359127425,0.9171214962927791
6,0,35,10,Median,40,[   0  378  806 1354 1702],4,548,348,425.5,64.57258873146311,0.5367451531347894,-0.010326329646857433,1.503087376712195,28.09205253001847,0.0017515394926357045,1.3845231777162184,24.998878047618955,0.8847316779567533,0.869078264971145,0.9034981704380651
7,0,35,10,Mode,40,[   0  378  806 1354 1702],4,548,348,425.5,64.57258873146311,0.5367451531347894,-0.010326329646857433,1.503087376712195,28.09205253001847,0.0017515394926357045,1.3845231777162184,24.998878047618955,0.8847316779567533,0.869078264971145,0.9034981704380651
8,0,35,10,Median,40,[   0  378  806 1132 1389 1702],5,428,257,340.4,68.54692513923621,0.6220743567348875,-0.02094240087628237,1.5723067920735887,25.98097159593295,0.00153327325923779,1.4938532750735294,21.040581685911913,0.8823741527971951,0.8580216349043193,0.8870769148581733
9,0,35,10,Mode,40,[   0  378  806 1155 1354 1702],5,428,199,340.4,111.90540383483273,0.8431037251754965,-0.024764693325213208,2.090760809713398,20.145825501222472,0.008084991385734095,2.4575564405764316,15.679532363829182,0.8858977835524663,0.8594387189456059,0.8890166663840775
10,0,35,10,Median,40,[   0  378  521  806 1132 1389 1702],6,378,143,283.6666666666667,63.47216573412554,0.7040620413903915,-0.02254146865390876,1.4789870706329016,23.833702192863925,-0.001483326378246917,1.3798170849510982,18.900668276648712,0.890195699441761,0.8674216496098699,0.8911048147874561
11,0,35,10,Mode,40,[   0  378  500  806 1155 1354 1702],6,378,122,283.6666666666667,109.18402918786194,0.9633221757655628,-0.029667826310990665,2.046920323665621,17.64205338941967,0.0020312053326245155,2.3856740330817283,13.374587352140784,0.8917059544452246,0.8675044485738591,0.8922908446397959
12,0,35,10,Median,40,[   0  207  378  521  806 1132 1389 1702],7,326,143,243.14285714285714,59.548632683768915,0.7222036683078747,-0.022694209611578395,1.4231325232945262,22.688802936542068,0.0007547937789254651,1.2751584067590283,18.521569579547954,0.8690723852693678,0.8269767880047681,0.8542765599799771
13,0,35,10,Mode,40,[   0  207  378  500  806 1155 1354 1702],7,349,122,243.14285714285714,96.12862955627963,0.9304455559523667,-0.029802549930739216,1.8967699782361362,17.563934265356778,0.003960055739270414,2.082060264662674,14.031868015081187,0.8701636658002712,0.8290077215776746,0.8575102643737754
14,0,35,10,Median,40,[   0  207  378  521  806 1132 1354 1498 1702],8,326,143,212.75,76.7460801832341,0.869546618484219,-0.027081477787088113,1.5910642362129104,18.62246327756218,0.002860487794787927,1.6573736480233603,14.867883006996708,0.8910824583133029,0.82680381542464,0.8511372636516307
15,0,35,10,Mode,40,[   0  207  378  500  806 1155 1354 1489 1702],8,349,122,212.75,95.8408710302348,0.9780675751993027,-0.031023333096064733,1.8389708467194523,17.329332216184703,0.0030944937829419103,2.0749868937211944,13.315065833533088,0.8743815856124769,0.8070590151254212,0.8354082070847757
16,0,35,10,Median,40,[   0  207  378  521  769  905 1132 1354 1498 1702],9,248,136,189.11111111111111,69.4320455186736,0.8795535930340841,-0.03380602953955399,1.5280105127100638,18.67057420198772,0.0005200009976272165,1.502369594346725,14.562747227640568,0.909950868882429,0.8759396636135095,0.8903313767000927
