,Feature,true,internal,external,internal-diff,external-diff
69,channel-0 silhouette-2 dim-1 sum,0.658294463022409,0.6287342454885642,0.6269290420721181,0.029560217533844857,0.031365420950290934
70,channel-0 silhouette-2 dim-1 percentile-25,0.0,0.0,0.0,0.0,0.0
71,channel-0 silhouette-2 dim-1 median,0.0,0.0,0.0,0.0,0.0
72,channel-0 silhouette-2 dim-1 percentile-75,0.0,0.0,0.0,0.0,0.0
73,channel-0 silhouette-2 dim-1 kurtosis,0.5584717220509382,0.5244650140854455,0.5409451892275329,0.034006707965492655,0.017526532823405327
74,channel-0 silhouette-2 dim-1 skew,0.553955778448449,0.523878712266431,0.5491278671095904,0.030077066182017997,0.004827911338858626
75,channel-0 silhouette-2 dim-1 norm-1,0.658294463022409,0.6287342454885642,0.6269290420721181,0.029560217533844857,0.031365420950290934
76,channel-0 silhouette-2 dim-1 norm-2,0.6380043064199798,0.5956290245425914,0.6076842671800797,0.04237528187738848,0.03032003923990012
77,channel-0 silhouette-2 dim-2 max,0.2286278058931945,0.28685954261409635,0.2074125701845737,-0.058231736720901844,0.0212152357086208
78,channel-0 silhouette-2 dim-2 mean,0.27742300498680855,0.28602573756652,0.22971847659906425,-0.008602732579711447,0.047704528387744305
79,channel-0 silhouette-2 dim-2 std,0.20740956068539182,0.2611958318040081,0.18364735079927996,-0.05378627111861631,0.023762209886111857
80,channel-0 silhouette-2 dim-2 sum,0.27742300498680855,0.28602573756652,0.22971847659906425,-0.008602732579711447,0.047704528387744305
81,channel-0 silhouette-2 dim-2 percentile-25,0.0,0.0,0.0,0.0,0.0
82,channel-0 silhouette-2 dim-2 median,0.0,0.0,0.0,0.0,0.0
83,channel-0 silhouette-2 dim-2 percentile-75,0.0,0.0,0.0,0.0,0.0
84,channel-0 silhouette-2 dim-2 kurtosis,0.12702159700633214,0.15430429491913103,0.12738631112448526,-0.027282697912798887,-0.0003647141181531144
85,channel-0 silhouette-2 dim-2 skew,0.12013529354129486,0.1498995191322432,0.1242118664111699,-0.029764225590948337,-0.004076572869875034
86,channel-0 silhouette-2 dim-2 norm-1,0.27742300498680855,0.28602573756652,0.22971847659906425,-0.008602732579711447,0.047704528387744305
87,channel-0 silhouette-2 dim-2 norm-2,0.2097483364429903,0.26412713139346033,0.18599167056751234,-0.054378794950470044,0.02375666587547795
88,channel-0 entropy dim-1,0.6053158586096798,0.6031295854711937,0.5908186681282178,0.0021862731384861833,0.01449719048146203
89,channel-0 entropy dim-2,0.4515854370402027,0.4380403198913845,0.37755599922916416,0.013545117148818231,0.07402943781103855
90,channel-0 numberofpoints dim-1,0.5468329189865558,0.5498775211973216,0.5210957358751368,-0.0030446022107657456,0.025737183111419037
91,channel-0 numberofpoints dim-2,0.4493864882859541,0.41694856455374585,0.3611815068878782,0.032437923732208274,0.08820498139807592
92,channel-0 amplitude-bottleneck dim-1,0.6689917045162319,0.6203156609219758,0.6421003196231708,0.048676043594256146,0.026891384893061088
93,channel-0 amplitude-bottleneck dim-2,0.25025335155447725,0.2593728471270519,0.20609501806747904,-0.009119495572574632,0.044158333486998214
94,channel-0 amplitude-bottleneck norm-1,0.686681932186198,0.650565965900923,0.6781088776807699,0.036115966285275025,0.008573054505428113
95,channel-0 amplitude-bottleneck norm-2,0.6830776629781872,0.6227539876213759,0.638250650783535,0.06032367535681127,0.04482701219465213
96,channel-0 amplitude-wasserstein-1 dim-1,0.5560470162232424,0.511004045070771,0.5260833824704791,0.045042971152471356,0.02996363375276323
97,channel-0 amplitude-wasserstein-1 dim-2,0.3411164050842554,0.3433937294625725,0.2865755714105841,-0.002277324378317125,0.054540833673671296
98,channel-0 amplitude-wasserstein-1 norm-1,0.5193598962482352,0.5067273361272959,0.48416666710191375,0.012632560120939273,0.03519322914632145
99,channel-0 amplitude-wasserstein-1 norm-2,0.5545731571393425,0.5090731055342306,0.5217255123000772,0.045500051605111946,0.03284764483926528
100,channel-0 amplitude-wasserstein-2 dim-1,0.6466758862793264,0.6082500024235128,0.6152930889928745,0.03842588385581358,0.03138279728645188
101,channel-0 amplitude-wasserstein-2 dim-2,0.258658056804217,0.24827946169565063,0.22264039937820845,0.010378595108566369,0.03601765742600854
102,channel-0 amplitude-wasserstein-2 norm-1,0.5612156259283377,0.5454183067272284,0.5515720381137657,0.015797319201109383,0.009643587814572085
103,channel-0 amplitude-wasserstein-2 norm-2,0.6409523216907399,0.6115045462644182,0.6199510975241209,0.02944777542632171,0.02100122416661898
104,channel-0 amplitude-betti-1 dim-1,0.5210017460445622,0.499694081869955,0.490680017420316,0.021307664174607166,0.030321728624246203
105,channel-0 amplitude-betti-1 dim-2,0.34711740141243363,0.2811333472124262,0.29438782000727814,0.06598405420000741,0.05272958140515549
106,channel-0 amplitude-betti-1 norm-1,0.5056702987615602,0.46481495993448896,0.47681861748612586,0.040855338827071264,0.02885168127543436
107,channel-0 amplitude-betti-1 norm-2,0.5041779540434485,0.49607822264464496,0.48068448249952234,0.00809973139880349,0.023493471543926114
108,channel-0 amplitude-betti-2 dim-1,0.5966732960556285,0.620310683097402,0.5552078212130538,-0.02363738704177354,0.04146547484257468
109,channel-0 amplitude-betti-2 dim-2,0.4017835948119456,0.3440017875569056,0.32818526092101,0.05778180725504001,0.07359833389093556
110,channel-0 amplitude-betti-2 norm-1,0.5622777332091166,0.5602330061867656,0.5267081601396666,0.002044727022350923,0.03556957306944997
111,channel-0 amplitude-betti-2 norm-2,0.5942637417278208,0.6181792373166738,0.5560619124590107,-0.023915495588852975,0.038201829268810106
112,channel-0 amplitude-landscape-1-1 dim-1,0.6536719496036905,0.6345181893059706,0.6404373118210116,0.01915376029771987,0.01323463778267886
113,channel-0 amplitude-landscape-1-1 dim-2,0.24589266375336635,0.25725210324192793,0.22803343908744195,-0.011359439488561579,0.017859224665924406
114,channel-0 amplitude-landscape-1-1 norm-1,0.6360333293306248,0.6470558940013952,0.6437276313310857,-0.01102256467077034,-0.00769430200046084
115,channel-0 amplitude-landscape-1-1 norm-2,0.6522305497918738,0.6228954126669083,0.6398026399845493,0.029335137124965494,0.012427909807324444
116,channel-0 amplitude-landscape-1-2 dim-1,0.6381362095959067,0.5943512111078324,0.6431830337559199,0.04378499848807427,-0.00504682416001323
117,channel-0 amplitude-landscape-1-2 dim-2,0.2892113047025771,0.2472654111978999,0.22878711091941734,0.0419458935046772,0.060424193783159774
118,channel-0 amplitude-landscape-1-2 norm-1,0.6447011876752059,0.5848369684908805,0.626058620839495,0.059864219184325385,0.01864256683571086
119,channel-0 amplitude-landscape-1-2 norm-2,0.6387079754861641,0.5947896379596211,0.6428238861504271,0.04391833752654295,-0.004115910664262978
120,channel-0 amplitude-landscape-2-1 dim-1,0.6626529331946167,0.6356120444443288,0.6477278029885124,0.027040888750287873,0.014925130206104309
121,channel-0 amplitude-landscape-2-1 dim-2,0.20746676055341592,0.2048576953683099,0.17850642331261815,0.0026090651851060354,0.028960337240797773
122,channel-0 amplitude-landscape-2-1 norm-1,0.6634360338595404,0.6581126930987199,0.6557261732503599,0.005323340760820527,0.007709860609180552
123,channel-0 amplitude-landscape-2-1 norm-2,0.6663530137580759,0.6438028563997897,0.6484282898012197,0.022550157358286138,0.01792472395685618
124,channel-0 amplitude-landscape-2-2 dim-1,0.6806814492794745,0.6272675377671165,0.6594060201835364,0.05341391151235797,0.021275429095938048
125,channel-0 amplitude-landscape-2-2 dim-2,0.22726520400369654,0.21720768890858372,0.20089595925053375,0.010057515095112823,0.026369244753162796
126,channel-0 amplitude-landscape-2-2 norm-1,0.6869576961572131,0.6164147647042433,0.6636677590389802,0.07054293145296986,0.023289937118232906
127,channel-0 amplitude-landscape-2-2 norm-2,0.677417411118675,0.6259980400448063,0.6658403660711971,0.051419371073868736,0.011577045047477919
128,channel-0 amplitude-silhouette-1-1 dim-1,0.7221298034038761,0.6413010827088362,0.6717586192323917,0.08082872069503988,0.05037118417148445
129,channel-0 amplitude-silhouette-1-1 dim-2,0.2369120723373599,0.2547604219926489,0.20958849760476722,-0.01784834965528903,0.02732357473259267
130,channel-0 amplitude-silhouette-1-1 norm-1,0.7100483335018157,0.6672332438795782,0.6703691354513781,0.04281508962223757,0.039679198050437625
131,channel-0 amplitude-silhouette-1-1 norm-2,0.7098828429922498,0.6350242400430203,0.6654915770282636,0.07485860294922952,0.04439126596398624
132,channel-0 amplitude-silhouette-1-2 dim-1,0.658294463022409,0.6287342454885642,0.6269290420721181,0.029560217533844857,0.031365420950290934
133,channel-0 amplitude-silhouette-1-2 dim-2,0.27742300498680855,0.28602573756652,0.22971847659906425,-0.008602732579711447,0.047704528387744305
134,channel-0 amplitude-silhouette-1-2 norm-1,0.6443018779582288,0.638922273571397,0.633971696603402,0.005379604386831827,0.010330181354826773
135,channel-0 amplitude-silhouette-1-2 norm-2,0.6767421070419718,0.6441639990212221,0.6472176792119577,0.032578108020749674,0.029524427830014077
136,channel-0 amplitude-silhouette-2-1 dim-1,0.7316315979286114,0.6546258295345386,0.6689499816672773,0.0770057683940728,0.06268161626133417
137,channel-0 amplitude-silhouette-2-1 dim-2,0.22961841446099593,0.23971147331365136,0.19643411882379347,-0.010093058852655434,0.03318429563720246
138,channel-0 amplitude-silhouette-2-1 norm-1,0.7203827580328968,0.6795971840823187,0.6840361961592997,0.040785573950578025,0.03634656187359708
139,channel-0 amplitude-silhouette-2-1 norm-2,0.7344399582615875,0.6645806028484079,0.6812031310492661,0.06985935541317956,0.05323682721232137
140,channel-0 amplitude-silhouette-2-2 dim-1,0.6380043064199798,0.5956290245425914,0.6076842671800797,0.04237528187738848,0.03032003923990012
141,channel-0 amplitude-silhouette-2-2 dim-2,0.2097483364429903,0.26412713139346033,0.18599167056751234,-0.054378794950470044,0.02375666587547795
142,channel-0 amplitude-silhouette-2-2 norm-1,0.6595143297320143,0.6300806872188839,0.629791216273672,0.02943364251313041,0.029723113458342332
143,channel-0 amplitude-silhouette-2-2 norm-2,0.6603414322589372,0.6204124048131588,0.6267589539210916,0.03992902744577831,0.033582478337845556
144,channel-0 life all max,0.6689917045162319,0.6203156609219758,0.6421003196231708,0.048676043594256146,0.026891384893061088
145,channel-0 life all mean,0.5951117327502841,0.5876944593670242,0.5781268994256449,0.007417273383259815,0.01698483332463918
146,channel-0 life all std,0.7185426772243405,0.6537800992761649,0.6926090861787794,0.06476257794817564,0.025933591045561144
147,channel-0 life all sum,0.5193598962482352,0.5067273361272959,0.48416666710191375,0.012632560120939273,0.03519322914632145
148,channel-0 life all percentile-25,0.3477784049901767,0.3307965949701927,0.3343971099559169,0.016981810019984,0.013381295034259777
149,channel-0 life all median,0.460526382975191,0.4376318472140393,0.3985699741873192,0.02289453576115169,0.061956408787871786
150,channel-0 life all percentile-75,0.5060883283634607,0.519392480162237,0.46443050988962775,-0.01330415179877631,0.041657818473832986
151,channel-0 life all kurtosis,0.2378160082484832,0.2705670257458006,0.20372601974103213,-0.0327510174973174,0.03408998850745107
152,channel-0 life all skew,0.28629943852312706,0.3108472769436779,0.2469914533276031,-0.02454783842055086,0.03930798519552395
153,channel-0 life all norm-1,0.5193598962482352,0.5067273361272959,0.48416666710191375,0.012632560120939273,0.03519322914632145
154,channel-0 life all norm-2,0.6409523216907399,0.6115045462644182,0.6199510975241209,0.02944777542632171,0.02100122416661898
155,channel-0 life dim-1 max,0.6689917045162319,0.6203156609219758,0.6421003196231708,0.048676043594256146,0.026891384893061088
156,channel-0 life dim-1 mean,0.6107862085449569,0.5595993413272432,0.5470459876801671,0.051186867217713705,0.06374022086478981
157,channel-0 life dim-1 std,0.7010126561729108,0.637825144236576,0.674860264240822,0.06318751193633476,0.026152391932088737
158,channel-0 life dim-1 sum,0.5560470162232424,0.511004045070771,0.5260833824704791,0.045042971152471356,0.02996363375276323
159,channel-0 life dim-1 percentile-25,0.25885096629478543,0.28953593791306875,0.2608192274863197,-0.03068497161828332,-0.0019682611915342596
160,channel-0 life dim-1 median,0.39669448040664856,0.34592594572459534,0.33646153001771184,0.050768534682053224,0.060232950388936723
161,channel-0 life dim-1 percentile-75,0.45433474377625,0.47442134855346346,0.4225612265183983,-0.020086604777213468,0.03177351725785171
162,channel-0 life dim-1 kurtosis,0.2576516404501874,0.2623424066947655,0.2106783749443547,-0.004690766244578093,0.046973265505832695
163,channel-0 life dim-1 skew,0.33150765362414747,0.35388741114774264,0.27565446146273476,-0.022379757523595167,0.05585319216141271
164,channel-0 life dim-1 norm-1,0.5560470162232424,0.511004045070771,0.5260833824704791,0.045042971152471356,0.02996363375276323
165,channel-0 life dim-1 norm-2,0.6466758862793264,0.6082500024235128,0.6152930889928745,0.03842588385581358,0.03138279728645188
166,channel-0 life dim-2 max,0.25025335155447725,0.2593728471270519,0.20609501806747904,-0.009119495572574632,0.044158333486998214
167,channel-0 life dim-2 mean,0.2387809649489648,0.27100323029432566,0.2229703833704468,-0.03222226534536085,0.015810581578518
168,channel-0 life dim-2 std,0.25220496541066834,0.2662345867990816,0.22467366041088127,-0.014029621388413238,0.027531304999787065
169,channel-0 life dim-2 sum,0.3411164050842554,0.3433937294625725,0.2865755714105841,-0.002277324378317125,0.054540833673671296
170,channel-0 life dim-2 percentile-25,0.144550845408312,0.16337799666496436,0.14001463182433593,-0.018827151256652352,0.004536213583976073
171,channel-0 life dim-2 median,0.20184440327377903,0.19869207724922308,0.20148661662520706,0.0031523260245559515,0.00035778664857197273
172,channel-0 life dim-2 percentile-75,0.21344629920308478,0.2497308448899861,0.20663487200183747,-0.036284545686901315,0.006811427201247305
173,channel-0 life dim-2 kurtosis,0.16540413341953192,0.18908395820194196,0.15966141730360628,-0.02367982478241004,0.005742716115925639
174,channel-0 life dim-2 skew,0.17959038202431302,0.1960051839879408,0.16027846497981738,-0.016414801963627795,0.01931191704449564
175,channel-0 life dim-2 norm-1,0.3411164050842554,0.3433937294625725,0.2865755714105841,-0.002277324378317125,0.054540833673671296
176,channel-0 life dim-2 norm-2,0.258658056804217,0.24827946169565063,0.22264039937820845,0.010378595108566369,0.03601765742600854
177,channel-0 bd2 all max,0.4360132729823461,0.46346077134399594,0.4184666927993934,-0.027447498361649836,0.017546580182952687
178,channel-0 bd2 all mean,0.4381467199154258,0.4260545477004526,0.40079690207989144,0.012092172214973218,0.03734981783553437
179,channel-0 bd2 all std,0.45630812187709985,0.4483678169112523,0.440616689839169,0.007940304965847522,0.01569143203793083
180,channel-0 bd2 all sum,0.5613616323971768,0.5340862891148475,0.5157950954536701,0.02727534328232939,0.045566536943506764
181,channel-0 bd2 all percentile-25,0.48895639674659996,0.49874169292157283,0.4608234765918912,-0.009785296174972868,0.02813292015470875
182,channel-0 bd2 all median,0.4084709041905492,0.42579399169063703,0.3793738750031336,-0.01732308750008782,0.029097029187415635
183,channel-0 bd2 all percentile-75,0.4140817944062673,0.40334257806986556,0.39666231620546044,0.010739216336401736,0.01741947820080686
184,channel-0 bd2 all kurtosis,0.16818083173742393,0.20483796192125533,0.15659510481479794,-0.036657130183831405,0.011585726922625994
185,channel-0 bd2 all skew,0.18305709326786596,0.2011107872062971,0.16808733057251096,-0.018053693938431148,0.014969762695354993
186,channel-0 bd2 all norm-1,0.5613616323971768,0.5340862891148475,0.5157950954536701,0.02727534328232939,0.045566536943506764
187,channel-0 bd2 all norm-2,0.5055942108820892,0.4569840632237219,0.46486897129612437,0.0486101476583673,0.040725239585964856
188,channel-0 bd2 dim-1 max,0.4190878085385436,0.41298334104367235,0.39365335278993857,0.006104467494871257,0.025434455748605034
189,channel-0 bd2 dim-1 mean,0.49539719515605796,0.47458081384980083,0.44262404233126107,0.020816381306257126,0.05277315282479689
190,channel-0 bd2 dim-1 std,0.4385328706779726,0.42794019510637255,0.425574455699347,0.010592675571600041,0.012958414978625599
191,channel-0 bd2 dim-1 sum,0.7153451086851733,0.7484137186386675,0.7092078127261733,-0.033068609953494144,0.006137295959000033
192,channel-0 bd2 dim-1 percentile-25,0.4983110496053072,0.5210713645731246,0.4865742880432761,-0.02276031496781744,0.011736761562031073
193,channel-0 bd2 dim-1 median,0.4749279283123543,0.47872813897787103,0.4632405830067208,-0.0038002106655167234,0.011687345305633534
194,channel-0 bd2 dim-1 percentile-75,0.4601389570973535,0.4549679712968316,0.4377655906964193,0.005170985800521888,0.02237336640093418
195,channel-0 bd2 dim-1 kurtosis,0.19912888516678312,0.19737682989384478,0.1628314770076932,0.001752055272938341,0.03629740815908991
196,channel-0 bd2 dim-1 skew,0.1804662939243176,0.2006334179717659,0.17711421951838893,-0.020167124047448304,0.0033520744059286622
197,channel-0 bd2 dim-1 norm-1,0.7153451086851733,0.7484137186386675,0.7092078127261733,-0.033068609953494144,0.006137295959000033
198,channel-0 bd2 dim-1 norm-2,0.6491461077217008,0.6276961505448555,0.5976612059092241,0.02144995717684528,0.05148490181247667
199,channel-0 bd2 dim-2 max,0.37535939835345694,0.4029397541981492,0.3532110039911187,-0.02758035584469226,0.02214839436233823
200,channel-0 bd2 dim-2 mean,0.40842578787262496,0.4083903410205953,0.3732545903108861,3.544685202966358e-05,0.035171197561738865
201,channel-0 bd2 dim-2 std,0.4064607038356471,0.3535860600802166,0.35077584400276507,0.052874643755430495,0.05568485983288202
202,channel-0 bd2 dim-2 sum,0.2931209602653092,0.2599061487994013,0.2389236881362066,0.03321481146590788,0.05419727212910261
203,channel-0 bd2 dim-2 percentile-25,0.3270199617360713,0.3302071220359985,0.31719386964097307,-0.0031871602999272164,0.009826092095098216
204,channel-0 bd2 dim-2 median,0.3663704088272638,0.37563864459792107,0.3301199321271897,-0.009268235770657274,0.036250476700074086
205,channel-0 bd2 dim-2 percentile-75,0.39076365386294915,0.36909444174431844,0.3474949855608925,0.02166921211863071,0.04326866830205667
206,channel-0 bd2 dim-2 kurtosis,0.22541384603332412,0.21593581598777845,0.2115151055564381,0.009478030045545677,0.013898740476886023
207,channel-0 bd2 dim-2 skew,0.17138264907681589,0.1973965310953837,0.1549962881850736,-0.026013882018567802,0.01638636089174228
208,channel-0 bd2 dim-2 norm-1,0.2931209602653092,0.2599061487994013,0.2389236881362066,0.03321481146590788,0.05419727212910261
209,channel-0 bd2 dim-2 norm-2,0.239362938732495,0.2064205570036765,0.2091502255137771,0.0329423817288185,0.030212713218717907
210,channel-1 betti dim-1 max,0.3221054996805229,0.30957425958185314,0.29936074309976657,0.012531240098669738,0.02274475658075631
211,channel-1 betti dim-1 mean,0.0,0.0,0.0,0.0,0.0
212,channel-1 betti dim-1 std,0.3817327880157957,0.37050797755567255,0.362543416092912,0.011224810460123136,0.01918937192288367
213,channel-1 betti dim-1 sum,0.0,0.0,0.0,0.0,0.0
214,channel-1 betti dim-1 percentile-25,0.0,0.0,0.0,0.0,0.0
215,channel-1 betti dim-1 median,0.0,0.0,0.0,0.0,0.0
216,channel-1 betti dim-1 percentile-75,0.0,0.0,0.0,0.0,0.0
217,channel-1 betti dim-1 kurtosis,0.23456143248184633,0.2502301889217817,0.20816195088580225,-0.0156687564399354,0.026399481596044078
218,channel-1 betti dim-1 skew,0.11025996043088113,0.14961584058169097,0.09828878699280964,-0.03935588015080985,0.011971173438071483
219,channel-1 betti dim-1 norm-1,0.3507572816983789,0.3732727119862222,0.3332246566406829,-0.022515430287843308,0.017532625057695983
220,channel-1 betti dim-1 norm-2,0.3817327880157957,0.37050797755567255,0.362543416092912,0.011224810460123136,0.01918937192288367
221,channel-1 betti dim-2 max,0.15165419280294606,0.15273269441573936,0.13140018848061633,-0.0010785016127932978,0.02025400432232974
222,channel-1 betti dim-2 mean,0.0,0.0,0.0,0.0,0.0
223,channel-1 betti dim-2 std,0.2010904921962064,0.19436599076641886,0.19488360875440192,0.006724501429787533,0.006206883441804478
224,channel-1 betti dim-2 sum,0.0,0.0,0.0,0.0,0.0
225,channel-1 betti dim-2 percentile-25,0.0,0.0,0.0,0.0,0.0
226,channel-1 betti dim-2 median,0.0,0.0,0.0,0.0,0.0
