name,unique_values,score,normalized_score,IV,normalized_iv,QSDA_IDX,IV_IDX,IDX_DIFF,Source,Algorithm,Dimension,Stat
channel-0 landscape dim-1 max,1810,0.3188796654195155,0.0854426057022984,0.10121839952076711,0.061943223247689326,2959,2663,296,channel-0,landscape,dim-1,max
channel-0 landscape dim-1 mean,1810,0.2674405634783156,0.0712299732653726,0.10390824026015155,0.06444099530867498,3260,2560,700,channel-0,landscape,dim-1,mean
channel-0 landscape dim-1 std,1810,0.3869219701447188,0.1042427058348019,0.09965218292695391,0.06048884269935471,2551,2737,-186,channel-0,landscape,dim-1,std
channel-0 landscape dim-1 sum,1810,0.267440563478315,0.0712299732653724,0.10390824026015155,0.06444099530867498,3261,2559,702,channel-0,landscape,dim-1,sum
channel-0 landscape dim-1 norm-1,1810,0.267440563478315,0.0712299732653724,0.10390824026015155,0.06444099530867498,3262,2558,704,channel-0,landscape,dim-1,norm-1
channel-0 landscape dim-1 norm-2,1810,0.3930644688559625,0.1059398792521565,0.0990282881130726,0.05990949723391901,2519,2776,-257,channel-0,landscape,dim-1,norm-2
channel-0 landscape dim-2 max,1796,0.4707946903920171,0.1274167524136593,0.12340537213839889,0.08254593013317449,2186,1912,274,channel-0,landscape,dim-2,max
channel-0 landscape dim-2 mean,1796,0.280777989063166,0.0749151061766939,0.14102084141819415,0.09890356289707289,3200,1530,1670,channel-0,landscape,dim-2,mean
channel-0 landscape dim-2 std,1796,0.7978417670862774,0.2177799141955266,0.14445893966843598,0.10209616297433358,1253,1484,-231,channel-0,landscape,dim-2,std
channel-0 landscape dim-2 sum,1796,0.2807779890631659,0.0749151061766939,0.14102084141819415,0.09890356289707289,3202,1528,1674,channel-0,landscape,dim-2,sum
channel-0 landscape dim-2 norm-1,1796,0.2807779890631659,0.0749151061766939,0.14102084141819415,0.09890356289707289,3201,1529,1672,channel-0,landscape,dim-2,norm-1
channel-0 landscape dim-2 norm-2,1796,1.218745298003758,0.3340756299172474,0.14308878971233852,0.10082384888168427,518,1498,-980,channel-0,landscape,dim-2,norm-2
