Feature,IV,IVs
channel-0 entropy dim-2,0.14814241966130542,"[0.5289752881370531, 0.034400581840284036, 0.06037142011705351, 0.06007942106076619, 0.03670762747566105, 0.04032981429860018, 0.05968200747249729, 0.3645931968885281]"
channel-0 amplitude-bottleneck dim-1,0.08604792217149192,"[0.13935504913241212, 0.02658603376053652, 0.0445525349456155, 0.10885140028311963, 0.051586308534009494, 0.0333365134914787, 0.1159895619133944, 0.16812597531136897]"
channel-0 amplitude-bottleneck dim-2,0.10966728069432424,"[0.2838094065892725, 0.06804872900883163, 0.025186077164884545, 0.08617220826219826, 0.06227978396903867, 0.035745343325200685, 0.04563024949370141, 0.27046644774146616]"
channel-0 amplitude-bottleneck norm-1,0.08577893949780016,"[0.08584921176657885, 0.03205331823274799, 0.08099360623200277, 0.13327977174335362, 0.10485500504366324, 0.048123432217832794, 0.11560683068906327, 0.08547034005715873]"
channel-0 amplitude-bottleneck norm-2,0.09531754816113924,"[0.08790260412560119, 0.029112612334160827, 0.05659013255507785, 0.10858406063994737, 0.0648689340344858, 0.05049217004717763, 0.11047410655177206, 0.25451576500089124]"
channel-0 amplitude-wasserstein-1 dim-1,0.21747410004259,"[0.8988019459195666, 0.04564594235760505, 0.15599608985675675, 0.14667860109166536, 0.021698479537630048, 0.026309270451194855, 0.06762936714365231, 0.3770331039826489]"
channel-0 amplitude-wasserstein-1 dim-2,0.1804712217621971,"[0.7129427295053543, 0.017358906152906764, 0.06085832962725973, 0.07861858384203627, 0.04108919731325887, 0.04302733878910784, 0.025098478231170892, 0.4647762106364819]"
channel-0 amplitude-wasserstein-1 norm-1,0.20872945992176153,"[0.92720370625795, 0.046380739276900576, 0.10854568019443446, 0.13576925584852212, 0.0171762137470271, 0.01072644253813728, 0.06328655575815256, 0.3607470857529681]"
channel-0 amplitude-wasserstein-1 norm-2,0.218203011774743,"[0.8988019459195666, 0.04292959371542356, 0.14258840644716794, 0.14753327505800642, 0.017438963524274858, 0.015548759914642347, 0.0712674631582833, 0.40951568646057906]"
channel-0 amplitude-wasserstein-2 dim-1,0.1774150626977679,"[0.7159466309267948, 0.04846037092425176, 0.09084816379878677, 0.16754373765356192, 0.08075437325063367, 0.012334290923170168, 0.12029474941038983, 0.18313818469455456]"
channel-0 amplitude-wasserstein-2 dim-2,0.17154692780300973,"[0.48512116079612333, 0.037144079168806896, 0.06820385006194771, 0.09265619020859989, 0.07097444661971537, 0.0415960277601365, 0.03334063987681081, 0.5433390279319374]"
channel-0 amplitude-wasserstein-2 norm-1,0.1974447766028717,"[0.8418017479801448, 0.04872176791386213, 0.10919490565947239, 0.18170550376203135, 0.05235711650076258, 0.006301836110693444, 0.10199612439080061, 0.23747921050520626]"
channel-0 amplitude-wasserstein-2 norm-2,0.1896833417164363,"[0.7622693758676817, 0.052190220863112244, 0.10495710074167297, 0.19257717159775758, 0.07699283768855276, 0.02213866733032449, 0.1257003254801063, 0.18064103416228258]"
channel-0 amplitude-landscape-1-1 dim-1,0.10390824026015155,"[0.18550638196138997, 0.06213961941620375, 0.07430060763305146, 0.14034815706073825, 0.06675228012830058, 0.03381857651734002, 0.17350027068193496, 0.09490002868225342]"
channel-0 amplitude-landscape-1-1 dim-2,0.14102084141819415,"[0.38258374402920325, 0.0809029447197258, 0.039467561357986534, 0.08036427642652019, 0.021952847994811963, 0.023349657031668063, 0.04196946305589421, 0.45757623672974324]"
channel-0 amplitude-landscape-1-1 norm-1,0.11089052881608241,"[0.21331763252413713, 0.07991152785051965, 0.08756319439022034, 0.1322210250642283, 0.08822828916990703, 0.025990363699359552, 0.1762518535201706, 0.08364034431011663]"
channel-0 amplitude-landscape-1-1 norm-2,0.10753277545365225,"[0.18697324684814504, 0.059997010988317875, 0.07711154019338333, 0.14778525852206623, 0.07047258666836652, 0.05283653261099357, 0.17904757843506786, 0.08603844936287772]"
channel-0 amplitude-landscape-1-2 dim-1,0.10991329257487403,"[0.25097697774875244, 0.04431157616112926, 0.09894550326441715, 0.15153578293232403, 0.07338594233624585, 0.03112852588387073, 0.1664172784935559, 0.06260475377869684]"
channel-0 amplitude-landscape-1-2 dim-2,0.152618162241302,"[0.3582282430936801, 0.05544054738955673, 0.08364265046419979, 0.10843277596696921, 0.020714853111477187, 0.03327953439935518, 0.06117764236497389, 0.5000290511402039]"
channel-0 amplitude-landscape-1-2 norm-1,0.1341854480867149,"[0.2691871123470995, 0.0833048016043793, 0.09891186405329808, 0.14073827433220076, 0.0761125226071449, 0.05044719548535883, 0.19692569147664285, 0.15785612278759475]"
channel-0 amplitude-landscape-1-2 norm-2,0.11406251887159737,"[0.24642980031979572, 0.053318647087291456, 0.10072442068115521, 0.14817777498350226, 0.08065546901513929, 0.04326820544762228, 0.17097485710220023, 0.0689509763360725]"
channel-0 amplitude-landscape-2-1 dim-1,0.0990282881130726,"[0.1107093315381069, 0.054926679472691545, 0.04409512106131848, 0.1155925890993562, 0.051016441899500484, 0.03627440069696539, 0.16450112294767202, 0.2151106181889697]"
channel-0 amplitude-landscape-2-1 dim-2,0.14308878971233852,"[0.3319727555864874, 0.08919681738360642, 0.07713267718469637, 0.11201184850380483, 0.02397324270335057, 0.053216764187166685, 0.034467972507784335, 0.42273823964181145]"
channel-0 amplitude-landscape-2-1 norm-1,0.11263816706000618,"[0.23020654905672316, 0.0756410187022667, 0.08710479458036308, 0.1275436293873921, 0.062751185574982, 0.03133454551877355, 0.15333349483006614, 0.13319011882948262]"
channel-0 amplitude-landscape-2-1 norm-2,0.10893371298646165,"[0.15503872643962208, 0.05540123268471532, 0.059113572473049186, 0.14817341883475854, 0.0540214817129892, 0.05368720189796522, 0.174633687601501, 0.17140038224709267]"
channel-0 amplitude-landscape-2-2 dim-1,0.09843858212397319,"[0.17982539128551456, 0.03831480446914472, 0.05290871789427723, 0.13180604812413876, 0.059344236299771036, 0.04687766039221779, 0.15234310471605095, 0.12608869381067056]"
channel-0 amplitude-landscape-2-2 dim-2,0.1503296879743357,"[0.3109772540315002, 0.08395876233490754, 0.05831328124078725, 0.12939591567208888, 0.059555558990375616, 0.0404545271589972, 0.048514752709678276, 0.4714674516563508]"
channel-0 amplitude-landscape-2-2 norm-1,0.11408374074639949,"[0.22216393566748147, 0.0817003671284095, 0.08916487809127344, 0.13087616239318672, 0.06263707111732968, 0.046711066057356476, 0.13334094760520665, 0.14607549791095192]"
channel-0 amplitude-landscape-2-2 norm-2,0.11064608934751707,"[0.21068849988985155, 0.06436995021499878, 0.060851541485540214, 0.13810377298614368, 0.0637189166294089, 0.03535060327025176, 0.17042343035753404, 0.14166199994640769]"
channel-0 amplitude-silhouette-1-1 dim-1,0.10112650869900743,"[0.18425010932926122, 0.04413957993686624, 0.04458586556787976, 0.13849781820217236, 0.06340991397070284, 0.037742547984496964, 0.12779994002488085, 0.16858629457579918]"
channel-0 amplitude-silhouette-1-1 dim-2,0.11017354022177944,"[0.21179870315507202, 0.05844064108895026, 0.09101340812659027, 0.11881921553941424, 0.04386579690753404, 0.03881605972675021, 0.05265655749882427, 0.2659779397311003]"
channel-0 amplitude-silhouette-1-1 norm-1,0.1186608778726043,"[0.18308868964420666, 0.08570180685869949, 0.10487445145701602, 0.1718384682760054, 0.09053454776702005, 0.049673197638794055, 0.12859656309052164, 0.13497929824857113]"
channel-0 amplitude-silhouette-1-1 norm-2,0.1007943403217832,"[0.14015212591101428, 0.05634272110078538, 0.06406262370118068, 0.12972136061157555, 0.06851136153277718, 0.03268554900640876, 0.14844808234100243, 0.16643089836952135]"
channel-0 amplitude-silhouette-1-2 dim-1,0.09164381825769721,"[0.07678263327721588, 0.04425878128635233, 0.056453741097823876, 0.08720274532014366, 0.05626244504174991, 0.03653308712260271, 0.10924329191223309, 0.2664138210034563]"
channel-0 amplitude-silhouette-1-2 dim-2,0.0973633316713765,"[0.2112001721512509, 0.047208567107654975, 0.028746829943448217, 0.10908202504226641, 0.033143589757776225, 0.03076415192572423, 0.03567794629475402, 0.28308337114813703]"
channel-0 amplitude-silhouette-1-2 norm-1,0.11980450319550587,"[0.1829674542942754, 0.08632607884604694, 0.1316418300975835, 0.11408373845690817, 0.06170515312860955, 0.04918398437656197, 0.11178588470006585, 0.22074190166399554]"
channel-0 amplitude-silhouette-1-2 norm-2,0.0958798050485296,"[0.07738484875085123, 0.04556788068395116, 0.05593247418395049, 0.08576210188273029, 0.05845922804641718, 0.039874773631819405, 0.11484768618500163, 0.2892094470235153]"
channel-0 amplitude-silhouette-2-1 dim-1,0.09739325017340397,"[0.11329671220568958, 0.030284186268105105, 0.05444315243808284, 0.0992555027552835, 0.10251509006536338, 0.021338511258151803, 0.1316508835939608, 0.2263619628025948]"
channel-0 amplitude-silhouette-2-1 dim-2,0.09307546359032536,"[0.16757996618086599, 0.04997517949349585, 0.028055032300043567, 0.1129478484780866, 0.03716637959080672, 0.029391490232943025, 0.04681656114686137, 0.2726712512994997]"
channel-0 amplitude-silhouette-2-1 norm-1,0.10289096174923115,"[0.17901090435711076, 0.045949379911616246, 0.11727923479617121, 0.11411123908120549, 0.07682664163890006, 0.059422583371062904, 0.13168907615159325, 0.09883863468618931]"
channel-0 amplitude-silhouette-2-1 norm-2,0.09831932466031092,"[0.1408266728119589, 0.034707802077686783, 0.06468521710018892, 0.0891901047202707, 0.09868062457476406, 0.03900046133075694, 0.13234044385202562, 0.18712327081483549]"
channel-0 amplitude-silhouette-2-2 dim-1,0.10589877687773759,"[0.06759733587848346, 0.03794770705059431, 0.06271460361917006, 0.05618478607179642, 0.0877299539969666, 0.055646233087833716, 0.12763531995051164, 0.3517342753665445]"
channel-0 amplitude-silhouette-2-2 dim-2,0.10011567793274567,"[0.23825375540360613, 0.03901620422021648, 0.004546619538564135, 0.08870495229191178, 0.038994877725094246, 0.026734859721341667, 0.047705277569272925, 0.316968876991958]"
channel-0 amplitude-silhouette-2-2 norm-1,0.12656189008264815,"[0.17125242312340508, 0.0609431538575619, 0.05230457032348367, 0.10091359788687825, 0.09093152963224511, 0.045478533897318284, 0.10316584506776745, 0.3875054668725255]"
channel-0 amplitude-silhouette-2-2 norm-2,0.10286292732930405,"[0.07633712764781603, 0.04920949046745974, 0.032175000612771135, 0.10105828430961539, 0.09471147811010115, 0.04733435102278355, 0.13388557289863276, 0.28819211356525265]"
channel-0 life all max,0.08659090877445867,"[0.13935504913241212, 0.02871589642316929, 0.0445525349456155, 0.10885140028311963, 0.051586308534009494, 0.0333365134914787, 0.1159895619133944, 0.1703400054724703]"
channel-0 life all mean,0.1626399170501199,"[0.6150854656823294, 0.07637457108014861, 0.06369531625213017, 0.18587036050360872, 0.03844603287087951, 0.03614015605666891, 0.12734613685441343, 0.1581612971007807]"
channel-0 life all std,0.10210849827313126,"[0.19942833517316402, 0.035001232343945886, 0.09069369492519465, 0.1373831438236298, 0.064725378399435, 0.03154250182241026, 0.1415904947930687, 0.11650320490420163]"
channel-0 life all sum,0.20872945992176153,"[0.92720370625795, 0.046380739276900576, 0.10854568019443446, 0.13576925584852212, 0.0171762137470271, 0.01072644253813728, 0.06328655575815256, 0.3607470857529681]"
channel-0 life all norm-1,0.20872945992176153,"[0.92720370625795, 0.046380739276900576, 0.10854568019443446, 0.13576925584852212, 0.0171762137470271, 0.01072644253813728, 0.06328655575815256, 0.3607470857529681]"
channel-0 life all norm-2,0.1896833417164363,"[0.7622693758676817, 0.052190220863112244, 0.10495710074167297, 0.19257717159775758, 0.07699283768855276, 0.02213866733032449, 0.1257003254801063, 0.18064103416228258]"
channel-0 life dim-1 max,0.08604792217149192,"[0.13935504913241212, 0.02658603376053652, 0.0445525349456155, 0.10885140028311963, 0.051586308534009494, 0.0333365134914787, 0.1159895619133944, 0.16812597531136897]"
channel-0 life dim-1 mean,0.20070029356000318,"[0.7227318493616948, 0.09825703348455038, 0.0901119276661589, 0.23041338076146137, 0.06724334133633662, 0.017665717234806123, 0.14938389066179053, 0.2297952079732268]"
channel-0 life dim-1 std,0.10624902085672716,"[0.26555063999722656, 0.026946789314313706, 0.09310006854287473, 0.14028018046529286, 0.09291413963087888, 0.03296835350278018, 0.12222936892533104, 0.0760026264751193]"
channel-0 life dim-1 sum,0.21747410004259,"[0.8988019459195666, 0.04564594235760505, 0.15599608985675675, 0.14667860109166536, 0.021698479537630048, 0.026309270451194855, 0.06762936714365231, 0.3770331039826489]"
channel-0 life dim-1 norm-1,0.21747410004259,"[0.8988019459195666, 0.04564594235760505, 0.15599608985675675, 0.14667860109166536, 0.021698479537630048, 0.026309270451194855, 0.06762936714365231, 0.3770331039826489]"
channel-0 life dim-1 norm-2,0.1774150626977679,"[0.7159466309267948, 0.04846037092425176, 0.09084816379878677, 0.16754373765356192, 0.08075437325063367, 0.012334290923170168, 0.12029474941038983, 0.18313818469455456]"
channel-0 life dim-2 max,0.10966728069432424,"[0.2838094065892725, 0.06804872900883163, 0.025186077164884545, 0.08617220826219826, 0.06227978396903867, 0.035745343325200685, 0.04563024949370141, 0.27046644774146616]"
channel-0 life dim-2 mean,0.1401268288477331,"[0.31989493057973034, 0.05316157194176743, 0.0695457758408249, 0.07726536522541544, 0.04695934313764637, 0.014933883360103494, 0.05034889052518181, 0.48890487017119505]"
channel-0 life dim-2 std,0.09680973626827001,"[0.21514347763823172, 0.06422869965876045, 0.03480861079384249, 0.09491632844422201, 0.05311321801761241, 0.01822978415371665, 0.06534096519811466, 0.22869680624165975]"
channel-0 life dim-2 sum,0.1804712217621971,"[0.7129427295053543, 0.017358906152906764, 0.06085832962725973, 0.07861858384203627, 0.04108919731325887, 0.04302733878910784, 0.025098478231170892, 0.4647762106364819]"
channel-0 life dim-2 norm-1,0.1804712217621971,"[0.7129427295053543, 0.017358906152906764, 0.06085832962725973, 0.07861858384203627, 0.04108919731325887, 0.04302733878910784, 0.025098478231170892, 0.4647762106364819]"
channel-0 life dim-2 norm-2,0.17154692780300973,"[0.48512116079612333, 0.037144079168806896, 0.06820385006194771, 0.09265619020859989, 0.07097444661971537, 0.0415960277601365, 0.03334063987681081, 0.5433390279319374]"
channel-0 bd2 all max,0.21728528887108584,"[0.729328029936215, 0.06406441183325091, 0.07890983201571156, 0.1992418157303745, 0.05548141813553534, 0.013104193949905807, 0.14788744725641673, 0.4502651621112768]"
channel-0 bd2 all mean,0.36794319314710766,"[1.4382687463470574, 0.11804279969860085, 0.13669040144563316, 0.2276895521908705, 0.03989039398707698, 0.023376496509867332, 0.124044930511093, 0.8355422244866619]"
channel-0 bd2 all std,0.12826812437388357,"[0.24268502871316572, 0.07837740344332403, 0.07161048680977314, 0.1456019300893979, 0.07566957910896205, 0.02553090446921717, 0.05984059125819377, 0.3268290710990347]"
channel-0 bd2 all sum,0.34374716725246457,"[1.249274702641805, 0.062194351299357686, 0.05596033571830019, 0.1541093461515175, 0.03205017525418922, 0.017601216547625524, 0.04106930934816365, 1.1377179010587581]"
channel-0 bd2 all norm-1,0.34374716725246457,"[1.249274702641805, 0.062194351299357686, 0.05596033571830019, 0.1541093461515175, 0.03205017525418922, 0.017601216547625524, 0.04106930934816365, 1.1377179010587581]"
channel-0 bd2 all norm-2,0.3634794923725504,"[1.5292572689865223, 0.06967445869796789, 0.09850026550023668, 0.15568827520750098, 0.022196828616783754, 0.018751484163015093, 0.08565797299101144, 0.9281093848173654]"
channel-0 bd2 dim-1 max,0.27308634571364143,"[0.8398922493678533, 0.08987539233804323, 0.034634156196265725, 0.2077365345872813, 0.061629840039280785, 0.03350853640049185, 0.10763169276138045, 0.8097823640185348]"
channel-0 bd2 dim-1 mean,0.35819465787325955,"[1.3881717154211723, 0.14351294651279395, 0.09086546586553196, 0.2291531040524136, 0.037589639365841226, 0.011646516182395834, 0.1283963521151252, 0.8362215234708024]"
channel-0 bd2 dim-1 std,0.1113873080482316,"[0.1761354085617082, 0.04380900626971017, 0.06435391340544983, 0.12242984914482137, 0.03832931185290896, 0.025100153507357233, 0.07687282530297589, 0.34406799634092117]"
channel-0 bd2 dim-1 sum,0.3017665141815803,"[1.09756133235655, 0.069942192520552, 0.054629899326049725, 0.15452271011997037, 0.014954518061284939, 0.040730472397390007, 0.07899695574198233, 0.9027940329288628]"
channel-0 bd2 dim-1 norm-1,0.3017665141815803,"[1.09756133235655, 0.069942192520552, 0.054629899326049725, 0.15452271011997037, 0.014954518061284939, 0.040730472397390007, 0.07899695574198233, 0.9027940329288628]"
channel-0 bd2 dim-1 norm-2,0.34613258916613987,"[1.3321052803785522, 0.0889240281298605, 0.06541448659005134, 0.17638019645048444, 0.019259797638549216, 0.026891009555527666, 0.0827998848808476, 0.9772860297052464]"
channel-0 bd2 dim-2 max,0.21078399617022234,"[0.6660050157731444, 0.0498053048308271, 0.09038061154464676, 0.19043205934433344, 0.058900472624239725, 0.039545072946932824, 0.14418205136962312, 0.44702138092803123]"
channel-0 bd2 dim-2 mean,0.2597037304740217,"[0.9590695520822037, 0.13866587794191754, 0.07939644892231965, 0.21113113391504013, 0.045200431782103666, 0.040450098590130185, 0.12853421584217434, 0.4751820847162842]"
channel-0 bd2 dim-2 std,0.09846645936670814,"[0.22937565334840435, 0.027954170984321267, 0.06682660441593938, 0.10286765870655036, 0.05405384081543118, 0.021194561969343592, 0.07087695477245351, 0.21458222992122147]"
channel-0 bd2 dim-2 sum,0.2533776738089089,"[0.9037781777129789, 0.03379219639438197, 0.07918657306961324, 0.10975119377456187, 0.052642927598865616, 0.053765519644667165, 0.08153890401587921, 0.712565898260323]"
channel-0 bd2 dim-2 norm-1,0.2533776738089089,"[0.9037781777129789, 0.03379219639438197, 0.07918657306961324, 0.10975119377456187, 0.052642927598865616, 0.053765519644667165, 0.08153890401587921, 0.712565898260323]"
channel-0 bd2 dim-2 norm-2,0.30148891413853185,"[1.2153054629008753, 0.03378288836283883, 0.08289788789676963, 0.12626302815560753, 0.06566401240015086, 0.022471848834718696, 0.038989049738337986, 0.8265371348189559]"
channel-1 landscape dim-1 max,0.10353556842562117,"[0.23176489898084027, 0.05506718597023975, 0.051936569340281055, 0.0816630822898302, 0.04594058332244979, 0.007954904684205618, 0.07495302916069181, 0.27900429365643087]"
channel-1 landscape dim-1 mean,0.16399904259270986,"[0.38056124606331876, 0.08338180746224437, 0.1735950909675459, 0.12080689882780124, 0.05846997350574285, 0.019796766620946756, 0.08500478446660228, 0.39037577282747676]"
channel-1 landscape dim-1 std,0.1159889843542943,"[0.26340532196351707, 0.07602781772626561, 0.09410850728796774, 0.13078554483517527, 0.036046650742928316, 0.01147102175682665, 0.08662701424805846, 0.22943999627361525]"
channel-1 landscape dim-1 sum,0.16399904259270986,"[0.38056124606331876, 0.08338180746224437, 0.1735950909675459, 0.12080689882780124, 0.05846997350574285, 0.019796766620946756, 0.08500478446660228, 0.39037577282747676]"
channel-1 landscape dim-1 norm-1,0.16399904259270986,"[0.38056124606331876, 0.08338180746224437, 0.1735950909675459, 0.12080689882780124, 0.05846997350574285, 0.019796766620946756, 0.08500478446660228, 0.39037577282747676]"
channel-1 landscape dim-1 norm-2,0.12070091752747092,"[0.29379152042351053, 0.08841078672452626, 0.08251541278841322, 0.13570931199752523, 0.030749299067547756, 0.010766749245503674, 0.08494353692033704, 0.23872072305240355]"
channel-1 landscape dim-2 max,0.16647030379222844,"[0.6363164312324483, 0.040235248534016235, 0.11870344721885658, 0.12182087218956356, 0.08560915902859653, 0.027729853531955145, 0.03596841811193967, 0.2653790004904514]"
channel-1 landscape dim-2 mean,0.21961545024029225,"[0.9631701002873553, 0.0434959316731263, 0.09866676249405877, 0.04422701053496339, 0.025118600552196207, 0.0340249073343943, 0.03030173129593622, 0.5179185577503074]"
