Dimension,unique_values,score,normalized_score,IV,normalized_iv,QSDA_IDX,IV_IDX,IDX_DIFF
dim-3,1420.452380952381,0.8271185158755746,0.22586908476398135,0.11521349633174656,0.07493899704701601,1348.8095238095239,2431.714285714286,-1082.904761904762
dim-2,1796.5414965986395,0.7176155833520476,0.19561340626280108,0.14010750691960627,0.09805544525222332,1832.6380952380953,2415.0319727891156,-582.3938775510204
norm-2,1810.0,0.6738059152794087,0.18350878767494366,0.16259344461943953,0.11893576955148297,2173.574025974026,1996.4363636363637,177.13766233766233
norm-1,1809.9896103896103,0.6424756835673766,0.1748522394327944,0.17081456381765298,0.12656985789830066,2215.9246753246753,1896.0467532467533,319.87792207792205
dim-1,1809.9925170068027,0.663223517276403,0.1805848693435174,0.17083838586136094,0.1265919789236603,2151.6326530612246,2023.4197278911565,128.21292517006802
all,1809.9880952380952,0.45958579521342324,0.12431973280823366,0.2465031230599247,0.19685385867333074,2622.364285714286,1380.0380952380951,1242.3261904761905
