Algorithm,unique_values,score,normalized_score,IV,normalized_iv,QSDA_IDX,IV_IDX,IDX_DIFF
entropy,1307.0704225352113,0.2447544647550687,0.07699140868545815,0.1583108141201939,0.2033018652628527,3663.4225352112676,2402.887323943662,1260.5352112676057
amplitude-wasserstein-1,1323.1489361702127,0.37669245922167166,0.1221759119147968,0.15227969378246597,0.19115901700607477,3207.9574468085107,2550.1205673758864,657.8368794326241
bd2,1320.5172955974842,0.4583331021667895,0.15013519619611668,0.17768885528126838,0.24231694043231455,2839.146226415094,1974.5345911949685,864.6116352201258
amplitude-wasserstein-2,1323.163120567376,0.47445492312777166,0.15565639935082062,0.18361360661790987,0.2542456290359784,2744.0,1697.3333333333333,1046.6666666666667
life,1320.495283018868,0.49885570131304763,0.16401287805256456,0.17006756421761868,0.22697249765478913,2712.633647798742,2084.4056603773583,628.2279874213837
amplitude-bottleneck,1323.0851063829787,0.5499860568996231,0.18152337399771593,0.16571904684940403,0.21821734378828764,2515.6666666666665,2089.9645390070923,425.70212765957444
amplitude-landscape-2-2,1311.063829787234,0.6837336222184222,0.22732759681840747,0.17180021777444301,0.23046096215954656,2175.4113475177305,1934.4397163120568,240.97163120567376
amplitude-landscape-2-1,1311.063829787234,0.7070303496942355,0.23530597379859092,0.16731266493014377,0.2214258790935159,2111.6382978723404,2076.7304964539007,34.90780141843972
landscape,1295.3450704225352,0.838692977486514,0.2803961728327235,0.15884725739508837,0.20438192152448356,1808.5704225352113,2289.260563380282,-480.6901408450704
amplitude-landscape-1-2,1311.063829787234,0.8392692783611868,0.2805935372753013,0.1768847956765779,0.24069807474527377,1750.014184397163,1804.5744680851064,-54.56028368794326
amplitude-landscape-1-1,1311.063829787234,0.9054354921710929,0.30325332919993586,0.16658894970588153,0.21996877599206346,1682.5815602836878,2066.6666666666665,-384.0851063829787
amplitude-silhouette-2-2,1311.063829787234,0.9191635054599572,0.30795473051568883,0.1664950863978352,0.2197797948670549,1610.3758865248226,2066.7163120567375,-456.3404255319149
amplitude-silhouette-2-1,1311.063829787234,0.9778624142985886,0.32805721158416645,0.1826536359615134,0.2523128574514583,1525.9787234042553,1758.77304964539,-232.79432624113474
silhouette-2,1295.3521126760563,1.1206973082635967,0.3769735510640561,0.1574746937125806,0.20161844946852145,1317.2910798122066,2327.12441314554,-1009.8333333333334
amplitude-silhouette-1-2,1311.063829787234,1.1807953213669886,0.39755518017040437,0.16756852638548264,0.2219410216628829,1232.8794326241134,2046.9078014184397,-814.0283687943263
silhouette-1,1295.3521126760563,1.200262897591784,0.40422219647873037,0.1662206180884702,0.21922718990391646,1207.131455399061,2127.2535211267605,-920.1220657276996
amplitude-silhouette-1-1,1311.063829787234,1.2115180361941813,0.4080767180559505,0.18060437875968874,0.24818695416194766,1202.276595744681,1751.723404255319,-549.4468085106383
