Source,unique_values,score,normalized_score,IV,normalized_iv,QSDA_IDX,IV_IDX,IDX_DIFF
channel-31,1322.8050847457628,0.38511490340100496,0.12506032711118165,0.1407216517287144,0.16788845648911505,3126.898305084746,2798.915254237288,327.9830508474576
channel-5,1308.8050847457628,0.481703783240552,0.15813889989586155,0.13690687939057275,0.16020792633181774,2723.7542372881358,2986.2033898305085,-262.4491525423729
channel-9,1315.4745762711864,0.5219837288284563,0.17193348074311662,0.15699675681278194,0.20065618791086923,2650.177966101695,2267.313559322034,382.864406779661
channel-25,1316.9745762711864,0.5485351195461913,0.18102647480050774,0.16539006034383036,0.21755497378205205,2678.991525423729,1984.1271186440679,694.8644067796611
channel-28,1321.1525423728813,0.552686821220165,0.18244829857805803,0.13073253164194526,0.1477767089795195,2703.2118644067796,3149.593220338983,-446.3813559322034
channel-0,1317.050847457627,0.5596390361848305,0.18482920773763678,0.15948607912513266,0.20566810301261193,2638.1101694915255,2184.076271186441,454.03389830508473
channel-29,1321.7288135593221,0.6206734930177157,0.2057315385864243,0.13450698132151653,0.1553760548962592,2607.0508474576272,3016.4745762711864,-409.4237288135593
channel-13,1307.4661016949153,0.6350391742373284,0.21065132058010577,0.17290744238969175,0.2326902097514126,2322.5508474576272,1808.3474576271187,514.2033898305085
channel-6,1318.4830508474577,0.6635824539440345,0.2204264723041987,0.15462775026053915,0.19588651238255209,2370.0338983050847,2370.8050847457625,-0.7711864406779662
channel-21,1317.2033898305085,0.6667885758975449,0.22152446555737582,0.18787725169782468,0.2628299039844149,2232.415254237288,1558.5084745762713,673.9067796610169
channel-19,1311.5084745762713,0.7051994363735972,0.23467894510087972,0.15660170118105002,0.199860796620283,2254.076271186441,2274.813559322034,-20.73728813559322
channel-20,1313.7457627118645,0.7085178063786659,0.23581537968756827,0.16645605764201496,0.21970121572536352,2175.322033898305,2044.2372881355932,131.08474576271186
channel-1,1325.3474576271187,0.7242991147653882,0.24121996827970074,0.19292152803374957,0.27298587479621056,2210.9576271186443,1365.6694915254238,845.2881355932203
channel-15,1301.8050847457628,0.7244309447930803,0.24126511580779575,0.18744897708113706,0.2619676307430512,2002.2372881355932,1514.415254237288,487.8220338983051
channel-4,1319.2372881355932,0.7364287705764411,0.24537398376539177,0.16570018824230748,0.21817937452362632,2207.7966101694915,2012.177966101695,195.61864406779662
channel-17,1321.864406779661,0.7421119902128952,0.24732030299704727,0.2679495921158179,0.4240447736626835,2136.8389830508477,505.7118644067797,1631.1271186440679
channel-10,1313.449152542373,0.7535938325679028,0.2512524632899636,0.1583688754551558,0.2034187639384798,1896.1864406779662,2318.9661016949153,-422.77966101694915
channel-11,1300.864406779661,0.7548082855670426,0.2516683742311853,0.12639803250782689,0.13904977893876305,2330.737288135593,3268.593220338983,-937.8559322033898
channel-30,1323.906779661017,0.7643135291086209,0.25492361324884993,0.13690317605927713,0.16020047017318567,2239.6186440677966,2864.3898305084745,-624.771186440678
channel-32,1324.6016949152543,0.7855104229876196,0.26218286501934734,0.15668050962709307,0.20001946680891566,1999.4322033898304,2285.686440677966,-286.2542372881356
channel-2,1317.3559322033898,0.7888367716105569,0.2633220320250506,0.16987991811724845,0.22659469751233158,1888.7457627118645,1875.1101694915253,13.635593220338983
overall,1184.38125,0.7928539691329229,0.2646977924734041,0.14744831045947782,0.18143167759379658,1914.21875,2604.175,-689.95625
channel-26,1319.0338983050847,0.795214439527613,0.2655061773711951,0.13432419709243862,0.1550080434766327,1948.0,3080.915254237288,-1132.915254237288
channel-3,1320.364406779661,0.806978524568865,0.26953499667139463,0.17416101988071178,0.2352141191412398,2055.906779661017,1736.677966101695,319.228813559322
channel-24,1311.1016949152543,0.8109748208529525,0.27090359912047496,0.15228994942994575,0.19117966537058217,1835.0762711864406,2444.6101694915255,-609.5338983050848
channel-7,1316.5762711864406,0.8152394470398393,0.2723640958977099,0.17614386841226062,0.23920631752006424,2009.3898305084747,1767.6949152542372,241.6949152542373
channel-16,1309.584745762712,0.8287047568211938,0.2769755297440358,0.18405605851920606,0.25513644632986554,1845.906779661017,1578.3983050847457,267.50847457627117
channel-14,1311.1525423728813,0.903956044295313,0.3027466660693413,0.17392342030840696,0.23473574441302802,1682.3050847457628,1725.7288135593221,-43.42372881355932
channel-8,1313.949152542373,0.9083917462758598,0.30426575078238915,0.21267587476738864,0.31275859053822874,1787.084745762712,1025.7457627118645,761.3389830508474
channel-23,1319.322033898305,0.9389246006912048,0.3147222676068911,0.16564276960500274,0.21806376983314435,1691.1101694915253,2093.6949152542375,-402.58474576271186
channel-27,1320.093220338983,0.9590426717018193,0.3216120573768673,0.13010341210582138,0.14651006155172092,1519.1949152542372,3112.6271186440677,-1593.4322033898304
channel-22,1314.1271186440679,1.0480996658524009,0.35211120249469563,0.19423314356145344,0.2756266359537208,1422.9915254237287,1471.4322033898304,-48.440677966101696
channel-12,1293.0169491525423,1.0722682444567333,0.36038816033698273,0.20270121107655587,0.29267594903421174,1583.1864406779662,1577.6016949152543,5.584745762711864
channel-33,1317.177966101695,1.2285628181640458,0.4139140055566004,0.23929940852969062,0.3663614889106111,1162.584745762712,751.3474576271186,411.23728813559325
channel-18,1314.0677966101696,1.2442765369374416,0.41929544688843096,0.19497491583838597,0.2771200944979868,1236.7203389830509,1418.457627118644,-181.73728813559322
