,0,1,2,3,4,5,6,7,8
"Start-end time, sec","(9.9, 73.1)","(73.9, 209.1)","(210.7, 264.3)","(265.1, 408.3)","(409.1, 505.9)","(506.7, 561.1)","(561.9, 668.3)","(669.1, 840.3)","(841.1, 938.7)"
"Time length, sec",63.199999999999996,135.2,53.60000000000002,143.2,96.79999999999995,54.400000000000034,106.39999999999998,171.19999999999993,97.60000000000002
Number of epochs,73,150,60,159,111,61,122,196,114
