name,score,mean,variance,unique_values,normalized_score
channel-0 landscape dim-1 max,1.0102982039965998,-1.550018858376024e-16,1.0,2017,0.21356428478274195
channel-0 landscape dim-1 mean,1.3102399770782762,-4.227324159207339e-17,1.0000000000000002,2017,0.2825245169605828
channel-0 landscape dim-1 std,1.3148536335589966,9.86375637148379e-17,1.0,2017,0.28358525224540304
channel-0 landscape dim-1 sum,1.3102399770782736,9.86375637148379e-17,1.0000000000000002,2017,0.2825245169605822
channel-0 landscape dim-1 norm-1,1.3102399770782736,9.86375637148379e-17,1.0000000000000002,2017,0.2825245169605822
channel-0 landscape dim-1 norm-2,1.1503190001898635,8.454648318414677e-17,1.0,2017,0.24575675506124572
channel-0 landscape dim-2 max,0.7640604224873127,-2.8182161061382256e-17,1.0,2017,0.1569512481610876
channel-0 landscape dim-2 mean,1.311149575707839,8.454648318414677e-17,0.9999999999999999,2017,0.2827336446590652
channel-0 landscape dim-2 std,0.9320390852153632,-3.945502548593516e-16,1.0,2017,0.19557156924419067
channel-0 landscape dim-2 sum,1.311149575707839,7.75009429188012e-17,1.0,2017,0.2827336446590652
channel-0 landscape dim-2 norm-1,1.311149575707839,7.75009429188012e-17,1.0,2017,0.2827336446590652
channel-0 landscape dim-2 norm-2,0.9660677564147283,1.4091080530691128e-17,1.0,2017,0.20339517128035192
channel-0 silhouette-1 dim-1 max,0.7894016552763153,1.409108053069113e-16,1.0,2017,0.16277750330003576
channel-0 silhouette-1 dim-1 mean,1.2305522455125462,-2.536394495524403e-16,1.0000000000000002,2017,0.26420334610785934
channel-0 silhouette-1 dim-1 std,1.0986019241170264,7.045540265345565e-17,1.0000000000000002,2017,0.23386637534887822
channel-0 silhouette-1 dim-1 sum,1.2305522455125462,2.1136620796036694e-16,1.0000000000000002,2017,0.26420334610785934
channel-0 silhouette-1 dim-1 norm-1,1.2305522455125462,2.1136620796036694e-16,1.0000000000000002,2017,0.26420334610785934
channel-0 silhouette-1 dim-1 norm-2,1.151879782336838,-5.636432212276451e-17,1.0,2017,0.24611559770636504
channel-0 silhouette-1 dim-2 max,0.6063219228485862,2.8182161061382256e-17,0.9999999999999999,2017,0.12068526411121416
channel-0 silhouette-1 dim-2 mean,1.2733281402415237,2.8182161061382256e-17,1.0,2017,0.2740380403614067
channel-0 silhouette-1 dim-2 std,0.9139207551417605,-9.86375637148379e-17,1.0000000000000002,2017,0.1914059465777868
channel-0 silhouette-1 dim-2 sum,1.2733281402415235,-9.86375637148379e-17,1.0,2017,0.27403804036140667
channel-0 silhouette-1 dim-2 norm-1,1.2733281402415235,-9.86375637148379e-17,1.0,2017,0.27403804036140667
channel-0 silhouette-1 dim-2 norm-2,0.9227575326516997,4.227324159207339e-17,1.0,2017,0.19343762833564382
channel-0 silhouette-2 dim-1 max,0.7527204078816672,-1.1272864424552902e-16,0.9999999999999999,2017,0.15434404199546803
channel-0 silhouette-2 dim-1 mean,1.1910866846181547,-4.2273241592073387e-16,0.9999999999999998,2017,0.2551297375392894
channel-0 silhouette-2 dim-1 std,1.173526537015424,7.045540265345565e-17,0.9999999999999998,2017,0.25109244775694317
channel-0 silhouette-2 dim-1 sum,1.1910866846181536,2.1136620796036694e-16,0.9999999999999999,2017,0.25512973753928914
channel-0 silhouette-2 dim-1 norm-1,1.1910866846181536,2.1136620796036694e-16,0.9999999999999999,2017,0.25512973753928914
channel-0 silhouette-2 dim-1 norm-2,1.0595601678582647,1.2681972477622016e-16,0.9999999999999999,2017,0.2248902045788877
channel-0 silhouette-2 dim-2 max,0.5679651423352343,-7.75009429188012e-17,1.0,2017,0.1118665775287522
channel-0 silhouette-2 dim-2 mean,1.1890992921802652,4.931878185741895e-17,1.0,2017,0.2546728120415928
channel-0 silhouette-2 dim-2 std,0.9833774469827666,1.0568310398018347e-16,1.0000000000000002,2017,0.20737487796886797
channel-0 silhouette-2 dim-2 sum,1.1890992921802641,-4.227324159207339e-17,1.0,2017,0.2546728120415926
channel-0 silhouette-2 dim-2 norm-1,1.1890992921802641,-4.227324159207339e-17,1.0,2017,0.2546728120415926
channel-0 silhouette-2 dim-2 norm-2,0.9594680628127005,-1.3386526504156573e-16,1.0,2017,0.20187782210146807
channel-0 entropy dim-1,0.389772035947988,-7.186451070652476e-16,1.0,2017,0.0708978326196894
