,St_len_min,K_nb_max,N_cl_max,Cl_cen,Len_min,St_edges,N_stages,Longest_stage,Shortest_stage,Avg_stage_length,Ward_dist,Cen_dist,Silh,Cal-Har,Dav-Bold,Avg-Silh,Avg-Cal-Har,Avg-Dav-Bold,AMI,ARI,FMI
0,0,35,10,Median,40,[   0  210 1046],2,836,210,523.0,146642.948478092,29.55858555665078,0.23420342452859966,164.43688032554115,1.6582954911986167,0.23420342452859966,164.43688032554115,1.6582954911986167,0.2926014967568246,0.08573253814760814,0.38677846573863595
1,0,35,10,Mode,40,[   0  210  556 1046],3,490,210,348.6666666666667,59920.62396625706,19.033511633501046,0.06702987661395332,99.00925811543507,3.507602829057211,0.1358384713328853,71.12211708668657,3.064834628345257,0.5753964690653768,0.3299733619454347,0.5227316172925507
2,20,45,10,Mode,40,[   0  335  556  659 1046],4,387,103,261.5,74274.32825740222,28.784287951436813,0.04237892488750652,93.34029161772064,4.2974410514163255,0.218532747669558,102.25428850759032,1.6098406257181843,0.6452230780831459,0.40793438032123774,0.5581371425873203
3,40,35,10,Mode,40,[   0  210  556  682  795 1046],5,346,113,209.2,83304.3187982314,31.04961551209358,0.057567396408008134,98.0623672831981,2.9467794065874555,0.26092906728015264,114.56017569329832,1.5170700544654618,0.7472549215271712,0.5478297061788311,0.6505616061706608
4,40,35,15,Median,40,[   0  210  556  682  838  976 1046],6,346,70,174.33333333333334,75143.83485945433,30.02197380396879,0.03643720674142836,87.13038944288363,3.380384427772602,0.26160179418751023,112.2926638481827,1.4708574279188724,0.7908619528052404,0.6024587196164574,0.6849782994240015
5,0,35,15,Mode,40,[   0  141  210  556  682  795  976 1046],7,346,69,149.42857142857142,54891.20663434179,27.781293689581783,0.02889667848924904,75.91249586652005,3.371016348167071,0.24136567372212503,81.96708680261197,1.7740464878728062,0.799452910741249,0.6137896940845858,0.6868935084101588
6,0,45,15,Mode,40,[   0   55  252  335  556  682  838  976 1046],8,221,55,130.75,44462.84390962504,24.762681569990434,0.015105657783484895,68.6127468965763,3.35892121198302,0.21345132246643322,71.10311305566475,2.0463760492971543,0.8113611890597526,0.6616607745482761,0.7096539619052403
7,40,40,10,Median,40,[   0  124  210  319  556  682  795  855  976 1046],9,237,60,116.22222222222223,36969.20509569025,24.163257607764912,-0.004896175579940204,66.3012561148403,3.5616133164418224,0.20510209916323766,59.99885052516341,2.002228706440831,0.851089191106899,0.7187928150951555,0.7550046698499466
8,60,45,10,Mode,40,[   0  124  210  282  335  556  682  795  838  976 1046],10,221,43,104.6,31363.28554698226,23.217017957831516,-0.004604729697484851,59.87091614518975,3.318142644433734,0.18969861665735105,49.12154283900474,2.0673985908681867,0.8489241715850615,0.7033167686415376,0.7405566177872778
9,40,35,10,Median,40,[   0  124  210  282  335  486  556  682  795  855  976 1046],11,151,53,95.0909090909091,25757.91042162811,21.887134043395967,-0.0199085991954867,57.25399956369357,3.211499978990446,0.16869007015322018,42.6920580909734,2.134399152266794,0.8889145947178194,0.7833813013155329,0.8138726709314857
10,20,50,10,Median,40,[   0   55  141  210  283  335  508  556  682  795  864  976 1046],12,173,48,87.16666666666667,22233.501111366153,20.594198224505103,-0.024363855954514523,51.679891075754966,3.4646788978477634,0.15625268349954327,36.30348445884926,2.3073378333523933,0.8522524889583105,0.7233039984468911,0.7613339798435433
