,St_len_min,K_nb_max,N_cl_max,Cl_cen,Len_min,St_edges,N_stages,Longest_stage,Shortest_stage,Avg_stage_length,Ward_dist,Cen_dist,Silh,Cal-Har,Dav-Bold,Avg-Silh,Avg-Cal-Har,Avg-Dav-Bold
0,0,35,15,Mode,40,[   0 1018 1046],2,1018,28,523.0,19577.574889770447,26.803554106209983,0.05029472713450295,1.1751469412882216,9.7409374756817,0.05029472713450295,1.1751469412882216,9.7409374756817
1,40,35,20,Mode,40,[   0   85  553 1046],3,493,85,348.6666666666667,15201.218229965516,11.34409522744275,-0.0029965257183718575,0.8935470195288483,27.652909105522472,0.01102770306658143,0.9205717234151383,24.732049718920994
2,40,35,20,Mode,40,[   0   85  553  736 1046],4,468,85,261.5,18504.704484056147,13.435736282742049,-0.004209825290871408,1.012917679464514,23.610605864731593,0.00991936543735692,1.1158085870296748,18.959652240548095
3,20,45,15,Median,40,[   0   73  366  704  985 1046],5,338,61,209.2,16774.576889396467,13.941765565129872,-0.007350636708794047,0.9723054822185149,21.143325240321253,0.00899820497524621,1.0135199828608705,19.223119907303165
4,20,35,20,Median,40,[   0   73  305  553  781  993 1046],6,248,53,174.33333333333334,17079.1446461776,14.808073180377741,-0.0072968516055696925,0.9848371102777561,19.555186990188094,0.006185308191525079,1.0300337908266815,17.852268201333505
5,20,35,20,Median,40,[   0   73  271  443  608  790  995 1046],7,205,51,149.42857142857142,15538.503292254316,14.934388255955975,-0.007271268345431024,0.9287268578250409,18.76041352967984,0.004893887817781023,0.936711055235893,17.441546321038913
6,20,40,20,Mode,40,[   0   85  283  327  553  654  815  866 1046],8,226,44,130.75,19329.743976927206,20.38576333482821,-0.010870760484331363,1.0496690483996767,17.22251173629519,0.005158290956023754,1.166760116118725,12.87888530795378
7,20,45,20,Mode,40,[   0   85  283  376  553  654  704  815  866 1046],9,198,50,116.22222222222223,18869.63028788621,20.267049249181078,-0.015236097954153987,1.0465984848094578,16.323711009527205,0.003733055218421912,1.1387013055933641,12.862213444274538
8,20,50,20,Mode,40,[   0   85  215  283  376  553  654  704  815  866 1046],10,180,50,104.6,18592.145899805775,20.77597493467129,-0.016847605092746278,1.0315412324223645,15.901938037060072,0.003468101508532667,1.1240214467906675,12.405879216091217
9,0,35,20,Median,40,[   0   72  223  305  393  447  552  608  719  791  914 1046],11,151,54,95.0909090909091,17885.652005729753,20.327753533102737,-0.019549207868254075,1.028876129740228,14.99729473503347,0.0047966373271155285,1.0800619827501436,12.471729505099454
10,60,35,15,Median,40,[   0   73  193  283  393  447  553  635  732  791  903  985 1046],12,120,54,87.16666666666667,18125.2033159905,20.73528332370395,-0.02061166225938417,1.047859777410024,14.228076865916272,0.0036836162889127277,1.0988308387364756,12.1533300741434
11,20,50,20,Median,40,[   0   41   85  215  302  376  438  553  635  716  791  866  932 1046],13,130,41,80.46153846153847,18210.85370331031,22.09405392485414,-0.02058515851456601,1.066692067656931,13.864566830667842,0.003452655897851435,1.0920645474882316,11.559161318465856
12,60,45,20,Median,40,"[   0   85  193  283  327  397  438  553  654  736  815  866  932  985
 1046]",14,115,41,74.71428571428571,18589.246834883754,23.30477179882269,-0.02776707240412367,1.1016413700667107,13.297363173881976,0.0044616721497501444,1.1347712864026682,10.914138523709358
13,40,50,20,Mode,40,"[   0   41   85  215  283  327  438  505  553  654  736  815  866  932
  985 1046]",15,130,41,69.73333333333333,18110.73880266686,23.810901396582654,-0.023493536060883252,1.0720568357517668,13.09450358947045,0.003404440970700378,1.0910425357817959,10.70414118720058
14,40,45,20,Median,40,"[   0   41   85  213  283  340  393  438  505  553  654  728  791  866
  932  986 1046]",16,128,41,65.375,18516.671179524346,24.533105971709315,-0.0442982411190249,1.0837882201749471,12.76532320046628,0.004793868254433411,1.1208877284497991,10.338092226005985
