,0,1,2,3,4,5,6,7,8
"Start-end time, sec","(9.9, 83.5)","(84.3, 264.3)","(265.1, 349.1)","(349.9, 505.9)","(506.7, 596.3)","(597.1, 638.7)","(639.5, 734.7)","(735.5, 779.5)","(781.9, 938.7)"
"Time length, sec",73.6,180.0,84.0,156.0,89.59999999999997,41.60000000000002,95.20000000000005,44.0,156.80000000000007
Number of epochs,85,198,93,177,101,50,111,51,180
