,St_len_min,K_nb_max,N_cl_max,N_stages,Cl_cen,St_edges,Ward_dist,Cen_dist,Silh,Cal-Har,Dav-Bold,Avg-Silh,Avg-Cal-Har,Avg-Dav-Bold,AMI,ARI,FMI
0,60,40,15,8,Mode,"[0, 346, 529, 843, 1109, 1276, 1493, 1795, 2017]",39687.821315223424,17.2739799250164,0.0196052765930348,161.86699379599074,4.024458242450436,0.09414713244685254,62.99290611049222,3.2286845030231035,0.850166877902697,0.7623806564601967,0.7946471917605062
