name,score,mean,variance,unique_values,normalized_score
channel-0 landscape dim-1 max,4.677245273212948,-1.4650365685775261e-16,1.0,2133,0.7456949995294699
channel-0 landscape dim-1 mean,4.712751652878367,0.0,1.0,2134,0.7515852541582547
channel-0 landscape dim-1 std,4.6113460104846125,-2.530517709361182e-16,1.0,2134,0.7347627828130151
channel-0 landscape dim-1 sum,4.712751652878373,-5.327405703918277e-17,1.0,2134,0.7515852541582556
channel-0 landscape dim-1 norm-1,4.712751652878373,-5.327405703918277e-17,1.0,2134,0.7515852541582556
channel-0 landscape dim-1 norm-2,4.594221254901445,1.0654811407836554e-16,1.0,2134,0.7319219082493151
channel-0 landscape dim-2 max,4.443624962438228,-3.995554277938708e-17,1.0,1888,0.7069390596142788
channel-0 landscape dim-2 mean,4.985737861136561,-7.991108555877416e-17,1.0,1888,0.7968717151249661
channel-0 landscape dim-2 std,4.412593202227462,6.659257129897846e-17,1.0,1888,0.7017911123737207
channel-0 landscape dim-2 sum,4.985737861136561,-6.659257129897846e-17,1.0,1888,0.7968717151249661
channel-0 landscape dim-2 norm-1,4.985737861136561,-6.659257129897846e-17,1.0,1888,0.7968717151249661
channel-0 landscape dim-2 norm-2,4.255813250226299,3.995554277938708e-17,1.0000000000000002,1888,0.6757824388148416
channel-0 silhouette-1 dim-1 max,3.77107511671462,5.327405703918277e-17,1.0000000000000002,2134,0.5953678468014945
channel-0 silhouette-1 dim-1 mean,3.5100847471548398,0.0,1.0,2134,0.5520714097427485
channel-0 silhouette-1 dim-1 std,4.276331658832511,5.327405703918277e-17,0.9999999999999998,2134,0.6791862961612369
channel-0 silhouette-1 dim-1 sum,3.5100847471548398,-3.329628564948923e-17,1.0,2134,0.5520714097427485
channel-0 silhouette-1 dim-1 norm-1,3.5100847471548398,-3.329628564948923e-17,1.0,2134,0.5520714097427485
channel-0 silhouette-1 dim-1 norm-2,4.1154719858910545,-2.6637028519591385e-17,0.9999999999999998,2134,0.6525008260553946
channel-0 silhouette-1 dim-2 max,3.525616504635674,1.0654811407836554e-16,1.0,1888,0.5546480173061422
channel-0 silhouette-1 dim-2 mean,4.254322477285559,6.659257129897846e-17,1.0,1888,0.6755351302382587
channel-0 silhouette-1 dim-2 std,3.524493600783074,0.0,1.0,1888,0.5544617355821877
channel-0 silhouette-1 dim-2 sum,4.25432247728556,-6.659257129897846e-17,0.9999999999999998,1888,0.675535130238259
channel-0 silhouette-1 dim-2 norm-1,4.25432247728556,-6.659257129897846e-17,0.9999999999999998,1888,0.675535130238259
channel-0 silhouette-1 dim-2 norm-2,3.619846726437829,0.0,1.0,1888,0.5702801376566756
channel-0 silhouette-2 dim-1 max,1.926566208543719,-6.659257129897846e-18,1.0,2134,0.2893770013092993
channel-0 silhouette-2 dim-1 mean,2.2614851005170182,-4.661479990928492e-17,1.0,2134,0.34493765188259734
channel-0 silhouette-2 dim-1 std,2.3990533294582477,2.330739995464246e-17,1.0,2134,0.3677592378885623
channel-0 silhouette-2 dim-1 sum,2.2614851005170165,1.0654811407836554e-16,1.0,2134,0.34493765188259706
channel-0 silhouette-2 dim-1 norm-1,2.2614851005170165,1.0654811407836554e-16,1.0,2134,0.34493765188259706
channel-0 silhouette-2 dim-1 norm-2,1.8097716661173484,-3.6625914214438153e-17,0.9999999999999998,2134,0.2700016214303489
channel-0 silhouette-2 dim-2 max,3.3289700709384396,-1.3318514259795693e-17,1.0,1888,0.5220257793524579
channel-0 silhouette-2 dim-2 mean,3.596330911475403,-3.995554277938708e-17,0.9999999999999996,1888,0.5663790320177085
channel-0 silhouette-2 dim-2 std,3.935639668714886,0.0,1.0,1888,0.622667929865089
channel-0 silhouette-2 dim-2 sum,3.596330911475405,1.0654811407836554e-16,1.0,1888,0.5663790320177088
channel-0 silhouette-2 dim-2 norm-1,3.596330911475405,1.0654811407836554e-16,1.0,1888,0.5663790320177088
channel-0 silhouette-2 dim-2 norm-2,4.2896515309928445,-2.6637028519591385e-17,1.0,1888,0.681395967757906
channel-0 entropy dim-1,4.426005159425712,-7.991108555877416e-17,1.0,2134,0.7040160602200649
channel-0 entropy dim-2,2.795831213485749,8.324071412372308e-19,1.0,2134,0.4335818531485641
channel-0 amplitude-bottleneck dim-1,4.118795588225268,-1.0654811407836554e-16,1.0000000000000002,2134,0.6530521879294526
channel-0 amplitude-bottleneck dim-2,4.786910400408491,2.6637028519591385e-17,1.0,2134,0.7638876603742741
channel-0 amplitude-bottleneck norm-1,4.711348475160859,5.327405703918277e-17,1.0,2134,0.7513524770031789
channel-0 amplitude-bottleneck norm-2,4.5117776859338585,-1.3318514259795693e-17,1.0,2134,0.7182451093669492
channel-0 amplitude-wasserstein-1 dim-1,5.648216645254349,1.0654811407836554e-16,1.0,2134,0.9067722107934107
