,St_len_min,K_nb_max,N_cl_max,Cl_cen,Len_min,St_edges,N_stages,Longest_stage,Shortest_stage,Avg_stage_length,Ward_dist,Cen_dist,Silh,Cal-Har,Dav-Bold,Avg-Silh,Avg-Cal-Har,Avg-Dav-Bold
0,0,35,10,Median,40,[   0  507 1289 2017],3,782,507,672.3333333333334,454705.8359964894,34.7094884556521,0.023842323348177107,166.28711138543272,4.150947297090873,0.0888804812148153,167.28558006639233,3.4810298697113335
1,0,35,10,Mode,40,[   0  348 2017],2,1669,348,1008.5,660558.7276185999,47.895077056445366,0.10861105858255546,249.52215515821442,1.942952365250803,0.10861105858255546,249.52215515821442,1.942952365250803
2,0,35,10,Median,40,[   0  454 1015 2017],3,1002,454,672.3333333333334,361836.73821719,32.59496886261987,0.024590160018080117,143.64307718344335,5.50012025081491,0.09378684213755072,130.87982564165816,4.521953896424777
3,0,35,10,Mode,40,[   0  348  843 1746 2017],4,903,271,504.25,163393.55234194626,23.7686041376796,-0.007106048822370458,98.8067993443066,6.189572259520953,0.04424374178034793,62.5408930070629,5.555067082178135
4,0,35,10,Median,40,[   0  348  609 1109 1771 2017],5,662,246,403.4,158210.87023907996,28.0380383836261,-0.0023618527433629127,101.01464760792796,4.830246178093465,0.06569336562915044,60.98021338598991,3.8871137453831857
5,0,35,10,Mode,40,[   0  348  843 1109 2017],4,908,266,504.25,268696.7557059138,36.635594317058256,0.013678472029378965,125.86622392505087,5.238515132414575,0.09553345534435265,102.15219938434723,2.750488420913335
6,0,35,10,Median,40,[   0  329  548  843 1114 1771 2017],6,657,219,336.1666666666667,117022.14457592563,26.76417662901188,-0.010481560311477397,87.22360858039062,5.1471003912102296,0.061559962319000516,46.34077544796248,3.945133111808451
7,0,35,10,Mode,40,[   0  348  548  843 1109 1746 2017],6,637,200,336.1666666666667,117231.23896328438,27.133497071648407,-0.004758852798254191,89.70727368631835,5.250793248861141,0.06413945189519339,46.90576231692271,3.9453308249551817
8,0,35,10,Median,40,[   0  329  548  843 1114 1795 2017],6,681,219,336.1666666666667,121934.86621889836,27.427259213232293,-0.010523965688578635,88.30529001282957,4.884603439967846,0.06439017853444533,48.57793510106002,3.7554179085280053
9,0,35,10,Mode,40,[   0  348  548  843 1109 1561 2017],6,456,200,336.1666666666667,116598.09400564044,27.301121518926273,-0.0026604087062594133,90.12297186891263,5.238834319925853,0.0645243020888273,46.452679651484786,3.979408290440648
10,0,35,10,Median,40,[   0  197  348  548  843 1114 1544 1795 2017],8,430,151,252.125,73649.45791696581,22.02139337120709,-0.038896389889321245,67.40112158500877,6.4265272711132955,0.04150207381881022,28.745981715239278,5.063524973677296
11,0,35,10,Mode,40,[   0  348  548  843 1109 1561 2017],6,456,200,336.1666666666667,116598.09400564044,27.301121518926273,-0.0026604087062594133,90.12297186891263,5.238834319925853,0.0645243020888273,46.452679651484786,3.979408290440648
12,0,35,10,Median,40,[   0  197  348  548  840  995 1155 1544 1795 2017],9,389,151,224.11111111111111,52230.25341800248,21.004098768466157,-0.043717460579776414,59.34944128011238,6.8172153658091235,0.03857859712019436,20.456531305890305,5.266686884440018
13,0,35,10,Mode,40,[   0  201  348  548  843 1015 1109 1561 1746 2017],9,452,94,224.11111111111111,48807.73098755363,20.877798771224832,-0.043946559213939786,58.78003904816005,6.954145656247611,0.039793264090907846,19.035371857443632,5.4171614163663975
14,0,35,10,Median,40,[   0  197  348  548  843 1104 1178 1544 1771 2017],9,366,74,224.11111111111111,46876.78115332344,21.06917707719748,-0.03929289309116942,59.90982740021657,6.666858776552022,0.03899741280747106,18.142924390674082,5.318699907125236
15,0,35,10,Mode,40,[   0  201  348  548  843 1109 1174 1561 1746 2017],9,387,65,224.11111111111111,47243.64841974047,21.565193959483796,-0.03915454509026841,60.32981810232314,6.374990867421719,0.038625409965500276,18.260521606306334,5.074742599747866
16,0,35,10,Median,40,[   0  197  348  507  666  843 1104 1182 1544 1771 2017],10,362,78,201.7,37884.74001144397,20.460141717769105,-0.038399818255754066,54.754055411650704,6.589795841309491,0.03720688278478312,14.809330733051016,5.444127512856233
17,0,35,10,Mode,40,[   0  201  348  548  609  843 1109 1174 1561 1746 2017],10,387,61,201.7,34475.46994638678,20.733542592327826,-0.0392700243186309,54.26919837762883,6.4697199290082965,0.03724188312764897,13.611712008770121,5.267518918474408
18,0,35,10,Median,40,[   0   54  201  348  548  722  843 1104 1182 1544 1771 2017],11,362,54,183.36363636363637,36955.63175913486,20.714311579016346,-0.04646191412184239,49.79531953325265,6.687235307645721,0.03555172093048985,14.587641692600954,5.266341843915231
19,0,35,10,Mode,40,[   0   54  201  348  548  716  843 1109 1174 1561 1746 2017],11,387,54,183.36363636363637,36065.50648287176,20.911921783141572,-0.046464165805662504,50.09686643960685,6.275700122834859,0.034839493085466224,14.303787512639621,5.08255717603848
20,0,35,10,Median,40,[   0   54  201  348  507  666  843  994 1109 1182 1544 1771 2017],12,362,54,168.08333333333334,31048.43306396402,19.70951358127224,-0.052046252932269194,46.37812074129193,6.874827624447164,0.03319134888000442,12.36707755423812,5.569107846200753
21,0,35,10,Mode,40,[   0   54  201  348  548  609  843 1015 1109 1174 1561 1746 2017],12,387,54,168.08333333333334,28146.71023675054,19.6935236696036,-0.052847380623335556,45.626748603161694,6.6153239936836234,0.033831278914270055,11.384461242584807,5.387297491650627
22,0,35,10,Median,40,[   0   54  201  348  505  562  722  843 1012 1109 1186 1544 1771 2017],13,358,54,155.15384615384616,23996.342614885954,19.020655248359876,-0.051399804510657066,43.33335938172171,6.807092594544647,0.02860791719121567,9.781015952606873,5.543903881974678
23,0,35,10,Mode,40,[   0   54  201  348  507  548  716  843 1015 1109 1174 1561 1746 2017],13,387,41,155.15384615384616,22658.969145154475,18.950779365400688,-0.0518880247573397,43.02062745954015,6.499206648000112,0.028409390148611824,9.324722033128866,5.428013476326716
24,0,35,10,Median,40,"[   0   54  201  348  505  562  720  843  922 1012 1109 1182 1544 1771
 2017]",14,362,54,144.07142857142858,21482.99125571318,19.045430439049486,-0.05386639148227625,40.74257729138927,6.77054704927543,0.027996133698152428,8.802149845722381,5.431192510307179
25,0,35,10,Mode,40,"[   0   54  201  348  507  548  716  843  937 1015 1109 1174 1561 1746
 2017]",14,387,41,144.07142857142858,21059.194668098,19.313181671763775,-0.05487335467196811,40.60541413188694,6.445674939830475,0.02917223276925163,8.673138538687025,5.273124752987
26,0,35,10,Median,40,"[   0   54  201  348  507  609  722  843  922 1012 1109 1182 1458 1561
 1771 2017]",15,276,54,134.46666666666667,21301.410619013386,18.530721384997268,-0.06062926253801531,37.91503032860287,7.1025185782880875,0.025896609387209866,8.655371006262857,5.6127808373504235
27,0,35,10,Mode,40,"[   0   54  201  348  548  609  716  843  937 1015 1109 1174 1464 1561
 1746 2017]",15,290,54,134.46666666666667,22052.067162243173,19.11528884150556,-0.06438912385319799,37.65035451877815,6.992365182510841,0.027621525242323135,8.996779367958842,5.439258485225436
28,0,35,15,Median,40,[   0  580 1561 2017],3,981,456,672.3333333333334,348454.40015900764,28.376878154872205,0.010002511297519464,133.43694585760656,5.044871986916172,0.05565671395879961,127.79363904500246,4.3227868741659545
29,0,35,15,Mode,40,[   0  843 1746 2017],3,903,271,672.3333333333334,177854.55276849715,20.7255634532929,-0.013435108012415316,67.36571311630034,5.545033062528412,0.023349006499385653,62.62631138174058,5.117275598447305
30,0,35,15,Median,40,[   0  454 2017],2,1563,454,1008.5,675023.1660539993,43.80310255306284,0.10348297223766757,255.6793090324203,2.1730367061694436,0.10348297223766757,255.6793090324203,2.1730367061694436
31,0,35,15,Mode,40,[   0  348  843 1746 2017],4,903,271,504.25,163393.55234194626,23.7686041376796,-0.007106048822370458,98.8067993443066,6.189572259520953,0.04424374178034793,62.5408930070629,5.555067082178135
32,0,35,15,Median,40,[   0  348  655 1109 1771 2017],5,662,246,403.4,165098.44537350067,28.0428942694889,-0.004105387810249339,97.84322708012034,4.933860590724782,0.06515102235835295,63.430178621185476,3.9198338637025794
33,0,35,15,Mode,40,[   0  348  843  994 1746 2017],5,752,151,403.4,177262.14718225496,31.44511307138825,-0.012214886915157782,88.19023016646695,6.353866285188189,0.06848679233206227,66.9461747422719,3.637722642819435
34,0,35,15,Median,40,[   0  329  517  843 1109 1771 2017],6,662,188,336.1666666666667,115086.205275017,26.87493617149205,-0.012650733680440854,88.70108310124338,5.150066426064366,0.06189070788447822,45.44952620950973,3.9186845087939695
35,0,35,15,Mode,40,[   0  348  548  843  994 1746 2017],6,752,151,336.1666666666667,98192.06960517055,27.29341166451594,-0.012923640564500858,80.66958011577066,6.0931546840090265,0.06013412089914898,38.76834464603384,3.896630481184316
36,0,35,15,Median,40,[   0  329  517  840 1109 1464 1795 2017],7,355,188,288.14285714285717,89630.8761340361,24.281498856068584,-0.019338514279473584,76.61402716702702,5.7106392440683384,0.051607072577904554,34.97763099418987,4.509554122388703
37,0,35,15,Mode,40,[   0  348  548  843  994 1561 2017],6,567,151,336.1666666666667,97119.5708783538,27.005104760903578,-0.008566728128860102,80.96376770895675,6.743330732828117,0.06064809738802233,38.15346759751556,4.0348361275075515
38,0,35,15,Median,40,[   0  329  514  794  995 1187 1795 2017],7,608,185,288.14285714285717,72583.03450063721,22.52710238228597,-0.01729887764478248,70.86349685734045,6.208036264345135,0.050988484367380175,29.116627608320105,5.114385358688665
