,0,1,2,3,4,5,6,7,8
"Start-end time, sec","(9.9, 46.7)","(47.5, 249.1)","(249.9, 455.5)","(456.3, 511.5)","(513.1, 607.5)","(608.3, 707.5)","(708.3, 771.5)","(772.3, 877.1)","(877.9, 938.7)"
"Time length, sec",36.800000000000004,201.6,205.6,55.19999999999999,94.39999999999998,99.20000000000005,63.200000000000045,104.80000000000007,60.80000000000007
Number of epochs,42,223,227,68,106,118,73,119,70
