name,score,mean,variance,unique_values,normalized_score
channel-0 betti dim-1 max,0.21540841092374377,8.491189480880738e-17,1.0,31,0.05159702855649592
channel-0 betti dim-1 mean,0.0,0.0,0.0,1,0.008239038814250633
channel-0 betti dim-1 std,0.2868077394289848,-1.0104515482248079e-16,1.0,373,0.06596847923317983
channel-0 betti dim-1 sum,0.0,0.0,0.0,1,0.008239038814250633
channel-0 betti dim-1 percentile-25,0.0,0.0,0.0,1,0.008239038814250633
channel-0 betti dim-1 median,0.0,0.0,0.0,1,0.008239038814250633
channel-0 betti dim-1 percentile-75,0.0,0.0,0.0,1,0.008239038814250633
channel-0 betti dim-1 kurtosis,0.534954336042817,-1.1208370114762574e-16,1.0,1035,0.11591609986886815
channel-0 betti dim-1 skew,0.2085025972205987,9.08557274454239e-17,1.0,1031,0.05020700762639947
channel-0 betti dim-1 norm-1,0.2460216564649653,4.755066109293214e-17,1.0,36,0.057758945727980016
channel-0 betti dim-1 norm-2,0.28680773942898485,2.819074907652405e-16,1.0,373,0.06596847923317985
channel-0 betti dim-2 max,0.46946006666617157,-1.137819390438019e-16,1.0000000000000002,8,0.10273323552466333
channel-0 betti dim-2 mean,0.0,0.0,0.0,1,0.008239038814250633
channel-0 betti dim-2 std,0.2619691836526849,1.7067290856570283e-16,1.0,39,0.060968907294727315
channel-0 betti dim-2 sum,0.0,0.0,0.0,1,0.008239038814250633
channel-0 betti dim-2 percentile-25,0.0,0.0,0.0,1,0.008239038814250633
channel-0 betti dim-2 median,0.0,0.0,0.0,1,0.008239038814250633
channel-0 betti dim-2 percentile-75,0.0,0.0,0.0,1,0.008239038814250633
channel-0 betti dim-2 kurtosis,0.11544126576604408,-1.6982378961761477e-17,1.0000000000000002,100,0.03147537018799568
channel-0 betti dim-2 skew,0.46172206841438435,1.1887665273233034e-17,1.0000000000000002,109,0.10117571022939864
channel-0 betti dim-2 norm-1,0.16776285143978004,1.0019603587439271e-16,1.0,13,0.04200680099523067
channel-0 betti dim-2 norm-2,0.2619691836526846,5.943832636616517e-18,1.0000000000000002,39,0.06096890729472726
channel-0 landscape dim-1 max,0.7908038150525887,-2.1227973702201845e-16,1.0,1046,0.16741417758502353
channel-0 landscape dim-1 mean,1.5485269247569295,-8.491189480880738e-18,0.9999999999999998,1046,0.31993074217568546
channel-0 landscape dim-1 std,1.055240328151334,-6.283480215851746e-17,0.9999999999999996,1046,0.22064067683471794
channel-0 landscape dim-1 sum,1.5485269247569295,-6.7929515847045904e-18,1.0000000000000002,1046,0.31993074217568546
channel-0 landscape dim-1 percentile-25,0.0,0.0,0.0,1,0.008239038814250633
channel-0 landscape dim-1 median,0.0,0.0,0.0,1,0.008239038814250633
channel-0 landscape dim-1 percentile-75,3.2072054007635775,-1.1887665273233034e-17,1.0,42,0.6537940488124836
channel-0 landscape dim-1 kurtosis,0.11692565191308235,2.275638780876038e-16,1.0,1046,0.03177415146148829
channel-0 landscape dim-1 skew,0.10531776965303852,-1.2227312852468263e-16,1.0,1046,0.029437685407066944
channel-0 landscape dim-1 norm-1,1.5485269247569295,-6.7929515847045904e-18,1.0000000000000002,1046,0.31993074217568546
channel-0 landscape dim-1 norm-2,1.0294585047593705,-8.151541901645509e-17,0.9999999999999996,1046,0.21545124142979838
channel-0 landscape dim-2 max,0.5032799861017508,9.595044113395234e-17,1.0,1016,0.10954060072309336
channel-0 landscape dim-2 mean,0.7147931919084111,9.934691692630464e-17,1.0000000000000002,1016,0.15211455300465548
channel-0 landscape dim-2 std,0.5549338889069372,-1.069889874590973e-16,0.9999999999999998,1016,0.1199376385099189
channel-0 landscape dim-2 sum,0.7147931919084157,-1.0444163061483308e-16,1.0000000000000002,1016,0.15211455300465643
channel-0 landscape dim-2 percentile-25,0.0,0.0,0.0,1,0.008239038814250633
channel-0 landscape dim-2 median,0.0,0.0,0.0,1,0.008239038814250633
channel-0 landscape dim-2 percentile-75,0.0,0.0,0.0,1,0.008239038814250633
