St_len_min,K_nb_max,N_cl_max,Cl_cen,Len_min,St_edges
40,50,20,Median,40,[   0  136 1046]
40,50,20,Mode,40,[   0  136  855 1046]
40,50,20,Median,40,[   0  136  546  855 1046]
40,50,20,Mode,40,[   0  136  546  855 1046]
40,50,20,Median,40,[   0  136  546  679  855 1046]
40,50,20,Mode,40,[   0  136  546  679  855 1046]
40,50,20,Median,40,[   0  136  546  679  855  993 1046]
40,50,20,Mode,40,[   0  136  546  679  855  993 1046]
40,50,20,Median,40,[   0  136  546  679  855  993 1046]
40,50,20,Mode,40,[   0  136  546  679  855  993 1046]
40,50,20,Median,40,[   0  136  546  679  855  993 1046]
40,50,20,Mode,40,[   0   47  136  483  546  679  855  993 1046]
40,50,20,Median,40,[   0  136  546  679  855  993 1046]
40,50,20,Mode,40,[   0   47  136  483  546  679  855  993 1046]
40,50,20,Median,40,[   0  136  546  679  855  993 1046]
40,50,20,Mode,40,[   0   47  136  483  546  679  855  993 1046]
40,50,20,Median,40,[   0  136  546  679  855  955 1046]
40,50,20,Mode,40,[   0   47  136  483  546  679  855  955 1046]
