,St_len_min,K_nb_max,N_cl_max,Cl_cen,Len_min,St_edges,N_stages,Longest_stage,Shortest_stage,Avg_stage_length,Ward_dist,Cen_dist,Silh,Cal-Har,Dav-Bold,Avg-Silh,Avg-Cal-Har,Avg-Dav-Bold
0,0,35,10,Mode,40,[   0  348 2017],2,1669,348,1008.5,691992.8593872086,49.02142880823141,0.10933680838319539,258.7117016991569,1.8850604507304087,0.10933680838319539,258.7117016991569,1.8850604507304087
1,60,45,10,Median,40,[   0  507 1166 2017],3,851,507,672.3333333333334,528061.9497003312,38.86228269686126,0.02993108461775829,181.2428058291469,3.703383290119944,0.11171510506407492,192.29379158195837,3.0491784273462654
2,20,35,15,Mode,40,[   0  348  937 1112 2017],4,905,175,504.25,294253.99068694434,40.10068023095925,0.010875033809137985,124.46144876870531,5.1688440071412876,0.11253992572762911,110.21544780746144,2.5592003645279306
3,40,35,15,Mode,40,[   0  348  937 1009 1746 2017],5,737,72,403.4,212421.4825655074,39.43043751406542,-0.013457470729708699,91.0929837953577,6.334701235581958,0.1092493838029833,78.94078645291266,3.14083224158051
4,60,35,15,Mode,40,[   0  348  498  937 1112 1795 2017],6,683,150,336.1666666666667,121389.87557959964,30.113667334488344,-0.010984569033464781,93.41852429111951,4.44979592426873,0.07978927080875739,48.27112889971593,3.484916794374363
5,60,35,20,Mode,40,[   0  348  498  937 1009 1257 1746 2017],7,489,72,288.14285714285717,86355.31307641062,29.590447909354975,-0.017165799404382318,77.46037944807907,6.248714602596322,0.07657125274716736,33.13973429478627,3.9328574726553938
6,40,35,15,Mode,40,[   0  162  348  498  937 1009 1257 1746 2017],8,489,72,252.125,69725.15234422057,26.675938374704604,-0.04524578934731136,67.8425487047895,6.452623589939838,0.061849382155281005,26.39824917812454,4.2371242711856425
7,60,35,10,Mode,40,[   0  162  348  548  737  937 1112 1464 1795 2017],9,352,162,224.11111111111111,63282.671255138586,22.630478892416555,-0.0442414976083406,63.174523899350085,5.901189856851149,0.04574413921089713,24.743636762620618,4.794761713905227
8,40,35,20,Median,40,[   0  162  381  548  737  843  995 1117 1279 1795 2017],10,516,106,201.7,47153.78060825696,22.50104576497314,-0.043086473509710795,57.18537805222371,5.783758746968497,0.04241966037519243,18.71110567273486,4.660057089613124
9,60,50,20,Mode,40,[   0  199  348  507  776  843  995 1112 1257 1746 1821 2017],11,489,67,183.36363636363637,54094.67391030799,26.681776846397405,-0.07238189809502092,55.354298167050565,5.948874922335796,0.038386919870185346,21.664787425258943,4.006511689356259
10,0,35,20,Median,40,[   0  162  365  532  737  843  994 1117 1279 1489 1746 1967 2017],12,257,50,168.08333333333334,37530.28061962066,20.38517683589015,-0.05047459307946899,47.41551625918396,6.720406826660728,0.038073896482022945,14.703913864932803,5.4801877701709625
11,40,45,20,Mode,40,[   0   54  199  348  507  776  843  995 1112 1187 1464 1746 1821 2017],13,282,54,155.15384615384616,44581.842628775164,24.816653328629116,-0.07978938466483507,47.474830852431,6.562869121862657,0.03634125049221338,18.040010742009652,4.506986830618296
12,40,40,20,Mode,40,"[   0  199  348  498  548  776  843  937  995 1109 1257 1464 1746 1821
 2017]",14,282,50,144.07142857142858,33770.59301084559,24.34935861623597,-0.07335950934434353,44.71733441272974,6.7487431140563485,0.03867351198884255,14.215355441900227,4.451153636767271
13,60,50,15,Mode,40,"[   0  199  348  507  565  635  776  843  937 1112 1187 1464 1746 1821
 1915 2017]",15,282,58,134.46666666666667,29649.95422440027,22.760112924393905,-0.07266542142877185,42.350533935302856,7.0650038411034926,0.03517076542253034,12.506607731938454,4.6952052622128795
14,60,45,20,Median,40,"[   0  199  362  500  567  721  776  843  957 1112 1174 1279 1517 1746
 1821 1905 2017]",16,238,55,126.0625,30455.0275730081,23.859096533793057,-0.0717832571880366,40.807292388205184,7.075342047989706,0.044084931841544814,13.174751382058483,4.7830453469484455
