,0,1,2,3,4,5,6,7,8
"Start-end time, sec","(9.9, 80.3)","(81.1, 195.5)","(196.3, 270.7)","(271.5, 506.7)","(507.5, 619.5)","(620.3, 717.1)","(719.5, 761.1)","(761.9, 877.9)","(878.7, 938.7)"
"Time length, sec",70.39999999999999,114.4,74.39999999999998,235.2,112.0,96.80000000000007,41.60000000000002,116.0,60.0
Number of epochs,81,125,85,263,127,114,49,133,69
