,N_clusters,K_neighb,Silh,Cal-Har,Dav-Bold,Len_min,St_edges
0,2,20,0.3746564076358665,629.2625131009756,0.8753399980477747,0,[   0  156  335 1046]
1,2,20,0.3746564076358665,629.2625131009756,0.8753399980477747,20,[   0  156  335 1046]
2,2,20,0.3746564076358665,629.2625131009756,0.8753399980477747,40,[   0  156  335 1046]
3,2,20,0.3746564076358665,629.2625131009756,0.8753399980477747,60,[   0  156  335 1046]
4,2,21,0.3899625197126142,591.5054317430997,0.849623699554763,0,[   0  166  240 1046]
5,2,21,0.3899625197126142,591.5054317430997,0.849623699554763,20,[   0  166  240 1046]
6,2,21,0.3899625197126142,591.5054317430997,0.849623699554763,40,[   0  166  240 1046]
7,2,21,0.3899625197126142,591.5054317430997,0.849623699554763,60,[   0  166  240 1046]
8,2,22,0.3557922917932537,597.2833114520456,0.9720692955643337,0,[   0  231  340 1046]
9,2,22,0.3557922917932537,597.2833114520456,0.9720692955643337,20,[   0  231  340 1046]
10,2,22,0.3557922917932537,597.2833114520456,0.9720692955643337,40,[   0  231  340 1046]
11,2,22,0.3557922917932537,597.2833114520456,0.9720692955643337,60,[   0  231  340 1046]
12,2,23,0.3872063386281219,645.8031849924892,0.8733059832380801,0,[   0  187  282 1046]
13,2,23,0.3872063386281219,645.8031849924892,0.8733059832380801,20,[   0  187  282 1046]
14,2,23,0.3872063386281219,645.8031849924892,0.8733059832380801,40,[   0  187  282 1046]
15,2,23,0.3872063386281219,645.8031849924892,0.8733059832380801,60,[   0  187  282 1046]
16,2,24,0.3858814349705175,666.0080187315888,0.8782997287542904,0,[   0  180  335 1046]
17,2,24,0.3858814349705175,666.0080187315888,0.8782997287542904,20,[   0  180  335 1046]
18,2,24,0.3858814349705175,666.0080187315888,0.8782997287542904,40,[   0  180  335 1046]
19,2,24,0.3858814349705175,666.0080187315888,0.8782997287542904,60,[   0  180  335 1046]
20,2,25,0.4015531467380051,535.2343526955318,0.7330655806979236,0,[   0  223 1046]
21,2,25,0.4015531467380051,535.2343526955318,0.7330655806979236,20,[   0  223 1046]
22,2,25,0.4015531467380051,535.2343526955318,0.7330655806979236,40,[   0  223 1046]
23,2,25,0.4015531467380051,535.2343526955318,0.7330655806979236,60,[   0  223 1046]
