,Feature,true,internal,external,internal-diff,external-diff
31,channel-0 landscape dim-1 norm-1,1.1243822154659544,1.216493639073147,1.169122273687579,-0.09211142360719249,-0.044740058221624635
32,channel-0 landscape dim-1 norm-2,1.1056051640135647,1.218104520288113,1.1566231927252157,-0.11249935627454821,-0.051018028711651064
33,channel-0 landscape dim-2 max,0.5427241735008088,0.681269137546561,0.5758617851564488,-0.13854496404575223,-0.03313761165564
34,channel-0 landscape dim-2 mean,0.6868820080581616,0.9009459156565036,0.766942923705588,-0.21406390759834204,-0.08006091564742646
35,channel-0 landscape dim-2 std,0.6807094406051939,0.844988955520566,0.7070264080728851,-0.16427951491537207,-0.026316967467691188
36,channel-0 landscape dim-2 sum,0.6868820080581616,0.9009459156565036,0.766942923705588,-0.21406390759834204,-0.08006091564742646
37,channel-0 landscape dim-2 percentile-25,0.0,0.0,0.0,0.0,0.0
38,channel-0 landscape dim-2 median,0.0,0.0,0.0,0.0,0.0
39,channel-0 landscape dim-2 percentile-75,0.0,0.0,0.0,0.0,0.0
40,channel-0 landscape dim-2 kurtosis,0.4389987414592362,0.5303600447238689,0.475105257700868,-0.09136130326463271,-0.0361065162416318
41,channel-0 landscape dim-2 skew,0.45645322176740805,0.5639903206200975,0.5087464368519315,-0.10753709885268942,-0.0522932150845235
42,channel-0 landscape dim-2 norm-1,0.6868820080581616,0.9009459156565036,0.766942923705588,-0.21406390759834204,-0.08006091564742646
43,channel-0 landscape dim-2 norm-2,0.6809611896914077,0.8556126263024005,0.711749673235411,-0.1746514366109928,-0.03078848354400332
44,channel-0 silhouette-1 dim-1 max,0.4704463013281238,0.5804862283183849,0.5134018257042179,-0.1100399269902611,-0.04295552437609407
45,channel-0 silhouette-1 dim-1 mean,1.0764884214944126,1.178162835899247,1.1097200930054376,-0.10167441440483449,-0.03323167151102502
46,channel-0 silhouette-1 dim-1 std,0.750844110975856,0.8865357199741467,0.8221317994280234,-0.1356916089982907,-0.07128768845216737
47,channel-0 silhouette-1 dim-1 sum,1.0764884214944126,1.178162835899247,1.1097200930054376,-0.10167441440483449,-0.03323167151102502
48,channel-0 silhouette-1 dim-1 percentile-25,0.0,0.0,0.0,0.0,0.0
49,channel-0 silhouette-1 dim-1 median,0.03403189709700327,0.0558577563168598,0.034755342092010366,-0.021825859219856525,-0.0007234449950070942
50,channel-0 silhouette-1 dim-1 percentile-75,0.5815634952850276,0.5909145912389145,0.5923940994655605,-0.009351095953886945,-0.010830604180532943
51,channel-0 silhouette-1 dim-1 kurtosis,0.4817653017211483,0.5451720420203826,0.48694076436418443,-0.06340674029923432,-0.005175462643036144
52,channel-0 silhouette-1 dim-1 skew,0.4910491299076199,0.529026272224453,0.48880095912269317,-0.03797714231683308,0.0022481707849267285
53,channel-0 silhouette-1 dim-1 norm-1,1.0764884214944126,1.178162835899247,1.1097200930054376,-0.10167441440483449,-0.03323167151102502
54,channel-0 silhouette-1 dim-1 norm-2,0.8078164497928928,0.9479133405589669,0.8717214258261521,-0.14009689076607412,-0.06390497603325929
55,channel-0 silhouette-1 dim-2 max,0.40704893774144135,0.44321215827863014,0.3939355871720558,-0.03616322053718879,0.013113350569385562
56,channel-0 silhouette-1 dim-2 mean,0.6448077451962947,0.8020647412661743,0.6920587924700008,-0.15725699606987964,-0.047251047273706104
57,channel-0 silhouette-1 dim-2 std,0.47901543428229826,0.5827656297120121,0.4911427712829357,-0.10375019542971381,-0.01212733700063745
58,channel-0 silhouette-1 dim-2 sum,0.6448077451962947,0.8020647412661743,0.6920587924700008,-0.15725699606987964,-0.047251047273706104
59,channel-0 silhouette-1 dim-2 percentile-25,0.0,0.0,0.0,0.0,0.0
60,channel-0 silhouette-1 dim-2 median,0.0,0.0,0.0,0.0,0.0
61,channel-0 silhouette-1 dim-2 percentile-75,0.0,0.0,0.0,0.0,0.0
62,channel-0 silhouette-1 dim-2 kurtosis,0.37256116791197397,0.44611800535965085,0.40717649964281,-0.07355683744767688,-0.03461533173083603
63,channel-0 silhouette-1 dim-2 skew,0.39866955428250483,0.46697865887950174,0.41991717224540065,-0.0683091045969969,-0.021247617962895815
64,channel-0 silhouette-1 dim-2 norm-1,0.6448077451962947,0.8020647412661743,0.6920587924700008,-0.15725699606987964,-0.047251047273706104
65,channel-0 silhouette-1 dim-2 norm-2,0.47534108881204773,0.5869684671930384,0.5036496421198727,-0.11162737838099068,-0.028308553307825002
66,channel-0 silhouette-2 dim-1 max,0.40847098868350934,0.46438296337549323,0.46125539740684884,-0.05591197469198389,-0.052784408723339504
67,channel-0 silhouette-2 dim-1 mean,1.0016865732981743,1.0636220349450483,1.0288172621360416,-0.06193546164687391,-0.02713068883786729
68,channel-0 silhouette-2 dim-1 std,0.7257011075530669,0.8063602289582956,0.7896705821413915,-0.08065912140522868,-0.06396947458832458
69,channel-0 silhouette-2 dim-1 sum,1.0016865732981743,1.0636220349450483,1.0288172621360416,-0.06193546164687391,-0.02713068883786729
70,channel-0 silhouette-2 dim-1 percentile-25,0.0,0.0,0.0,0.0,0.0
71,channel-0 silhouette-2 dim-1 median,0.03403189709700327,0.0558577563168598,0.034755342092010366,-0.021825859219856525,-0.0007234449950070942
72,channel-0 silhouette-2 dim-1 percentile-75,0.5782694480082683,0.5837465255360244,0.588731249860342,-0.005477077527756058,-0.010461801852073682
73,channel-0 silhouette-2 dim-1 kurtosis,0.5079956449044974,0.5742926913827605,0.5163489973773688,-0.06629704647826307,-0.00835335247287139
74,channel-0 silhouette-2 dim-1 skew,0.49809772131585284,0.5424989683206619,0.5010783028436491,-0.044401247004809075,-0.0029805815277962333
75,channel-0 silhouette-2 dim-1 norm-1,1.0016865732981743,1.0636220349450483,1.0288172621360416,-0.06193546164687391,-0.02713068883786729
76,channel-0 silhouette-2 dim-1 norm-2,0.7606079571009722,0.8393361378852818,0.8186741556121268,-0.07872818078430965,-0.058066198511154576
77,channel-0 silhouette-2 dim-2 max,0.32004129992868957,0.3592600915563481,0.32122191941038813,-0.03921879162765851,-0.0011806194816985638
78,channel-0 silhouette-2 dim-2 mean,0.5767050167828883,0.6765179989807453,0.6070303545873433,-0.09981298219785695,-0.03032533780445501
79,channel-0 silhouette-2 dim-2 std,0.42284522415621983,0.4966529009165074,0.4406021175743392,-0.07380767676028754,-0.01775689341811937
80,channel-0 silhouette-2 dim-2 sum,0.5767050167828883,0.6765179989807453,0.6070303545873433,-0.09981298219785695,-0.03032533780445501
81,channel-0 silhouette-2 dim-2 percentile-25,0.0,0.0,0.0,0.0,0.0
82,channel-0 silhouette-2 dim-2 median,0.0,0.0,0.0,0.0,0.0
83,channel-0 silhouette-2 dim-2 percentile-75,0.0,0.0,0.0,0.0,0.0
84,channel-0 silhouette-2 dim-2 kurtosis,0.3392222725304847,0.4786565759989384,0.38718648456312266,-0.1394343034684537,-0.047964212032637954
85,channel-0 silhouette-2 dim-2 skew,0.40170873498281523,0.5194654845590212,0.4347072847578711,-0.11775674957620597,-0.032998549775055896
86,channel-0 silhouette-2 dim-2 norm-1,0.5767050167828883,0.6765179989807453,0.6070303545873433,-0.09981298219785695,-0.03032533780445501
87,channel-0 silhouette-2 dim-2 norm-2,0.44283563591068037,0.5043851711582471,0.4479562663704645,-0.06154953524756673,-0.005120630459784115
88,channel-0 entropy dim-1,0.4192439640637778,0.5275510713778809,0.44395332891106937,-0.10830710731410315,-0.02470936484729158
89,channel-0 entropy dim-2,0.13921697170439598,0.15544955382716633,0.15081166353386963,-0.016232582122770345,-0.011594691829473647
90,channel-0 numberofpoints dim-1,0.13300780951628854,0.16870402240679988,0.13735497295241875,-0.035696212890511336,-0.0043471634361302025
91,channel-0 numberofpoints dim-2,0.12286044204824184,0.12125828058383174,0.1250496937901913,0.0016021614644100984,-0.0021892517419494495
92,channel-0 amplitude-bottleneck dim-1,0.9377320475820003,1.0136764590722627,0.9766972764899208,-0.07594441149026232,-0.038965228907920424
93,channel-0 amplitude-bottleneck dim-2,0.5468888977352659,0.6815130233356539,0.5784908723459672,-0.13462412560038794,-0.031601974610701244
94,channel-0 amplitude-bottleneck norm-1,1.0332324871315768,1.114128261080101,1.0580241827382575,-0.08089577394852432,-0.024791695606680708
95,channel-0 amplitude-bottleneck norm-2,0.9971062356997781,1.0934994640798814,1.0297842888570918,-0.09639322838010334,-0.03267805315731376
96,channel-0 amplitude-wasserstein-1 dim-1,0.9225921111477258,1.093099467341546,0.9858366866750681,-0.17050735619382018,-0.0632445755273423
97,channel-0 amplitude-wasserstein-1 dim-2,0.3883452706466514,0.4907485095700105,0.4272925169678616,-0.10240323892335906,-0.03894724632121016
98,channel-0 amplitude-wasserstein-1 norm-1,0.8833463254494195,1.1050394846831157,0.9683600714042522,-0.22169315923369626,-0.08501374595483269
99,channel-0 amplitude-wasserstein-1 norm-2,0.9154059452843537,1.1003731499649998,0.9814155309942756,-0.1849672046806461,-0.06600958570992188
100,channel-0 amplitude-wasserstein-2 dim-1,1.0654835976368524,1.253296402289267,1.1399379049361973,-0.18781280465241457,-0.07445430729934488
101,channel-0 amplitude-wasserstein-2 dim-2,0.6178410912892753,0.7549801946522325,0.666668293648204,-0.1371391033629572,-0.04882720235892868
102,channel-0 amplitude-wasserstein-2 norm-1,1.0476850902452088,1.215282782544487,1.1124112896991145,-0.16759769229927812,-0.06472619945390568
103,channel-0 amplitude-wasserstein-2 norm-2,1.0993201286649614,1.261907302797072,1.1534432317595986,-0.16258717413211055,-0.05412310309463719
104,channel-0 amplitude-betti-1 dim-1,0.920208198063607,1.118949087607338,0.9769114180340839,-0.19874088954373104,-0.05670321997047689
105,channel-0 amplitude-betti-1 dim-2,0.3440731906489797,0.44652802132053476,0.3968060966905451,-0.10245483067155509,-0.05273290604156544
106,channel-0 amplitude-betti-1 norm-1,0.8889223612844666,1.1058452608925626,0.9600230973478519,-0.21692289960809608,-0.0711007360633853
107,channel-0 amplitude-betti-1 norm-2,0.9008832957461346,1.108888595640476,0.9578941620277235,-0.20800529989434136,-0.05701086628158891
108,channel-0 amplitude-betti-2 dim-1,0.3565877807750196,0.5114473372345205,0.38940908052477413,-0.1548595564595009,-0.03282129974975451
109,channel-0 amplitude-betti-2 dim-2,0.19662425747728035,0.24333351954586946,0.21416510920287007,-0.04670926206858911,-0.017540851725589723
110,channel-0 amplitude-betti-2 norm-1,0.36542080078159844,0.48780821043105493,0.38954464444405146,-0.12238740964945649,-0.024123843662453015
111,channel-0 amplitude-betti-2 norm-2,0.36756936874083357,0.5118218851973336,0.38982146915752136,-0.14425251645650006,-0.022252100416687792
112,channel-0 amplitude-landscape-1-1 dim-1,1.1243822154659544,1.216493639073147,1.169122273687579,-0.09211142360719249,-0.044740058221624635
113,channel-0 amplitude-landscape-1-1 dim-2,0.6868820080581616,0.9009459156565036,0.766942923705588,-0.21406390759834204,-0.08006091564742646
114,channel-0 amplitude-landscape-1-1 norm-1,1.1876734630176835,1.3011757503750316,1.2478706578623568,-0.11350228735734813,-0.06019719484467334
115,channel-0 amplitude-landscape-1-1 norm-2,1.1180975099097157,1.2270808516681349,1.1713231308820393,-0.10898334175841917,-0.05322562097232364
116,channel-0 amplitude-landscape-1-2 dim-1,1.1546087265307692,1.2847337774325946,1.188671015144132,-0.13012505090182547,-0.0340622886133628
117,channel-0 amplitude-landscape-1-2 dim-2,0.6730590488961337,0.8262987568388496,0.7443424349645311,-0.1532397079427159,-0.07128338606839746
118,channel-0 amplitude-landscape-1-2 norm-1,1.19050265153791,1.3209266493947764,1.250986661340764,-0.13042399785686642,-0.060484009802854066
119,channel-0 amplitude-landscape-1-2 norm-2,1.1530910487922092,1.2851613138894025,1.1902502966560689,-0.13207026509719322,-0.0371592478638596
120,channel-0 amplitude-landscape-2-1 dim-1,1.1056051640135647,1.218104520288113,1.1566231927252157,-0.11249935627454821,-0.051018028711651064
121,channel-0 amplitude-landscape-2-1 dim-2,0.6809611896914077,0.8556126263024005,0.711749673235411,-0.1746514366109928,-0.03078848354400332
122,channel-0 amplitude-landscape-2-1 norm-1,1.1251334264607311,1.257703559691927,1.203534159966231,-0.13257013323119593,-0.07840073350549992
123,channel-0 amplitude-landscape-2-1 norm-2,1.1269102281966437,1.2388864123147614,1.1859329681548743,-0.11197618411811772,-0.0590227399582306
124,channel-0 amplitude-landscape-2-2 dim-1,1.114160309156039,1.239948978236782,1.1587539764011767,-0.12578866908074304,-0.04459366724513769
125,channel-0 amplitude-landscape-2-2 dim-2,0.6704388449198566,0.8239340656323577,0.7086114439841127,-0.1534952207125011,-0.038172599064256074
126,channel-0 amplitude-landscape-2-2 norm-1,1.153284779522682,1.301358436426275,1.2340079620598032,-0.14807365690359298,-0.0807231825371213
127,channel-0 amplitude-landscape-2-2 norm-2,1.135645019879564,1.260099311790959,1.1863680230919276,-0.1244542919113949,-0.05072300321236356
128,channel-0 amplitude-silhouette-1-1 dim-1,1.0764884214944126,1.178162835899247,1.1097200930054376,-0.10167441440483449,-0.03323167151102502
129,channel-0 amplitude-silhouette-1-1 dim-2,0.6448077451962947,0.8020647412661743,0.6920587924700008,-0.15725699606987964,-0.047251047273706104
130,channel-0 amplitude-silhouette-1-1 norm-1,1.1162976535958387,1.2566693147631376,1.171753946949261,-0.14037166116729893,-0.05545629335342239
131,channel-0 amplitude-silhouette-1-1 norm-2,1.1153524137033695,1.2096392384738195,1.147893359048779,-0.09428682477045003,-0.03254094534540952
132,channel-0 amplitude-silhouette-1-2 dim-1,1.0016865732981743,1.0636220349450483,1.0288172621360416,-0.06193546164687391,-0.02713068883786729
133,channel-0 amplitude-silhouette-1-2 dim-2,0.5767050167828883,0.6765179989807453,0.6070303545873433,-0.09981298219785695,-0.03032533780445501
134,channel-0 amplitude-silhouette-1-2 norm-1,1.0044325129413778,1.1055484707922096,1.0469722515233086,-0.10111595785083183,-0.04253973858193083
135,channel-0 amplitude-silhouette-1-2 norm-2,1.013636481183934,1.0988000430081148,1.0636672266762945,-0.08516356182418083,-0.05003074549236053
136,channel-0 amplitude-silhouette-2-1 dim-1,0.8078164497928928,0.9479133405589669,0.8717214258261521,-0.14009689076607412,-0.06390497603325929
137,channel-0 amplitude-silhouette-2-1 dim-2,0.47534108881204773,0.5869684671930384,0.5036496421198727,-0.11162737838099068,-0.028308553307825002
138,channel-0 amplitude-silhouette-2-1 norm-1,0.8419425431974077,1.0258102201358512,0.9267720950363876,-0.18386767693844353,-0.08482955183897989
139,channel-0 amplitude-silhouette-2-1 norm-2,0.8500524871341293,1.000428900343995,0.9320824398746019,-0.15037641320986572,-0.08202995274047264
140,channel-0 amplitude-silhouette-2-2 dim-1,0.7606079571009722,0.8393361378852818,0.8186741556121268,-0.07872818078430965,-0.058066198511154576
141,channel-0 amplitude-silhouette-2-2 dim-2,0.44283563591068037,0.5043851711582471,0.4479562663704645,-0.06154953524756673,-0.005120630459784115
142,channel-0 amplitude-silhouette-2-2 norm-1,0.7940396995239256,0.9143980254725713,0.8571583966033188,-0.1203583259486457,-0.06311869707939322
143,channel-0 amplitude-silhouette-2-2 norm-2,0.7536576764653379,0.8420799786228,0.8084424063307629,-0.08842230215746216,-0.05478472986542504
144,channel-0 life all max,0.9377320475820003,1.0136764590722627,0.9766972764899208,-0.07594441149026232,-0.038965228907920424
145,channel-0 life all mean,1.1488699256383612,1.3653606395208473,1.2506844701900022,-0.21649071388248609,-0.10181454455164096
146,channel-0 life all std,1.0507932124779928,1.2190136846666484,1.1075248743321922,-0.16822047218865555,-0.05673166185419931
147,channel-0 life all sum,0.8833463254494195,1.1050394846831157,0.9683600714042522,-0.22169315923369626,-0.08501374595483269
148,channel-0 life all percentile-25,0.837306205701803,0.9987272774683484,0.957517519271706,-0.1614210717665454,-0.120211313569903
149,channel-0 life all median,1.0242398206801764,1.2532343498750456,1.1167206326792054,-0.22899452919486918,-0.09248081199902902
150,channel-0 life all percentile-75,1.054263687783361,1.2668211322216543,1.1449753534702105,-0.21255744443829316,-0.09071166568684941
151,channel-0 life all kurtosis,0.09913736691848701,0.11809046853259149,0.10043348029418428,-0.018953101614104476,-0.0012961133756972665
152,channel-0 life all skew,0.10600995018701295,0.12355430573927269,0.109878517717231,-0.017544355552259736,-0.0038685675302180533
153,channel-0 life all norm-1,0.8833463254494195,1.1050394846831157,0.9683600714042522,-0.22169315923369626,-0.08501374595483269
154,channel-0 life all norm-2,1.0993201286649614,1.261907302797072,1.1534432317595986,-0.16258717413211055,-0.05412310309463719
155,channel-0 life dim-1 max,0.9377320475820003,1.0136764590722627,0.9766972764899208,-0.07594441149026232,-0.038965228907920424
156,channel-0 life dim-1 mean,1.150352160340933,1.331338031509204,1.2163851826695822,-0.18098587116827103,-0.06603302232864916
157,channel-0 life dim-1 std,1.0513212789099287,1.175493668780774,1.0911789430283105,-0.12417238987084533,-0.039857664118381875
158,channel-0 life dim-1 sum,0.9225921111477258,1.093099467341546,0.9858366866750681,-0.17050735619382018,-0.0632445755273423
159,channel-0 life dim-1 percentile-25,0.754089176665865,0.8883917736008975,0.8147396235127774,-0.13430259693503255,-0.060650446846912454
160,channel-0 life dim-1 median,0.9907671343314691,1.2207845797220007,1.0628816699880983,-0.2300174453905316,-0.07211453565662918
161,channel-0 life dim-1 percentile-75,1.0148175370113195,1.1934128513895423,1.11643779435936,-0.17859531437822285,-0.10162025734804048
162,channel-0 life dim-1 kurtosis,0.0985132070290928,0.13440183013065032,0.100951588272998,-0.03588862310155752,-0.002438381243905191
163,channel-0 life dim-1 skew,0.08950051938112566,0.1279295533359628,0.07654795374963556,-0.03842903395483713,0.012952565631490096
164,channel-0 life dim-1 norm-1,0.9225921111477258,1.093099467341546,0.9858366866750681,-0.17050735619382018,-0.0632445755273423
165,channel-0 life dim-1 norm-2,1.0654835976368524,1.253296402289267,1.1399379049361973,-0.18781280465241457,-0.07445430729934488
166,channel-0 life dim-2 max,0.5468888977352659,0.6815130233356539,0.5784908723459672,-0.13462412560038794,-0.031601974610701244
167,channel-0 life dim-2 mean,0.8036759417080773,0.9326728489168902,0.8594713496773491,-0.12899690720881285,-0.05579540796927174
168,channel-0 life dim-2 std,0.6635044418096957,0.8052365078293737,0.6989740811252745,-0.14173206601967803,-0.03546963931557878
169,channel-0 life dim-2 sum,0.3883452706466514,0.4907485095700105,0.4272925169678616,-0.10240323892335906,-0.03894724632121016
170,channel-0 life dim-2 percentile-25,0.4158596982846986,0.48257404639210827,0.4568243200848713,-0.06671434810740967,-0.040964621800172685
171,channel-0 life dim-2 median,0.462511677495464,0.6191921749984393,0.5368929650240768,-0.15668049750297525,-0.07438128752861278
172,channel-0 life dim-2 percentile-75,0.5826623717724618,0.7656196056362703,0.6954113292186564,-0.18295723386380847,-0.11274895744619462
173,channel-0 life dim-2 kurtosis,0.11162946672692935,0.12420961649011739,0.08193798413664544,-0.01258014976318804,0.02969148259028391
174,channel-0 life dim-2 skew,0.09154001729840715,0.08632878029286481,0.0697798624282083,0.005211237005542338,0.021760154870198847
175,channel-0 life dim-2 norm-1,0.3883452706466514,0.4907485095700105,0.4272925169678616,-0.10240323892335906,-0.03894724632121016
176,channel-0 life dim-2 norm-2,0.6178410912892753,0.7549801946522325,0.666668293648204,-0.1371391033629572,-0.04882720235892868
177,channel-0 bd2 all max,1.216476141160466,1.3844813951632626,1.2809905441347773,-0.16800525400279653,-0.06451440297431121
178,channel-0 bd2 all mean,1.3809538122847471,1.5389018158836065,1.4823085168934247,-0.1579480035988594,-0.10135470460867757
179,channel-0 bd2 all std,0.843285694509975,0.9070791555434292,0.8678520994147577,-0.06379346103345418,-0.02456640490478268
180,channel-0 bd2 all sum,0.9457263379615484,1.093688112977231,1.009641694368032,-0.14796177501568253,-0.0639153564064836
181,channel-0 bd2 all percentile-25,1.2955543774066762,1.4707668270850112,1.387429107544912,-0.17521244967833494,-0.09187473013823588
182,channel-0 bd2 all median,1.3227499262790954,1.4834338606542692,1.407884815374921,-0.1606839343751738,-0.08513488909582567
183,channel-0 bd2 all percentile-75,1.380379845444018,1.5221301706098305,1.4365855889414372,-0.14175032516581254,-0.05620574349741925
184,channel-0 bd2 all kurtosis,0.14173290774176892,0.13065353891366288,0.11154493644074344,0.011079368828106034,0.030187971301025476
185,channel-0 bd2 all skew,0.1108530252177238,0.11293371625178235,0.08065101055759422,-0.0020806910340585433,0.03020201466012959
186,channel-0 bd2 all norm-1,0.9457263379615484,1.093688112977231,1.009641694368032,-0.14796177501568253,-0.0639153564064836
187,channel-0 bd2 all norm-2,1.2509657542053396,1.4059493912086916,1.3294605165335214,-0.15498363700335194,-0.07849476232818176
188,channel-0 bd2 dim-1 max,1.1098571251324931,1.2491505663252735,1.1738087896075644,-0.13929344119278042,-0.06395166447507128
189,channel-0 bd2 dim-1 mean,1.3835513431557307,1.5614855380603103,1.4830219433508123,-0.17793419490457962,-0.09947060019508158
190,channel-0 bd2 dim-1 std,0.6708259694273413,0.6875069466664427,0.6432026741432539,-0.016680977239101447,0.027623295284087357
191,channel-0 bd2 dim-1 sum,1.0819800638043906,1.2219290654228656,1.1432750293253031,-0.139949001618475,-0.061294965520912514
192,channel-0 bd2 dim-1 percentile-25,1.3053000657164184,1.5014546762292755,1.3985047284120236,-0.1961546105128571,-0.09320466269560512
193,channel-0 bd2 dim-1 median,1.3083418543021934,1.4951323052014467,1.4006961055789375,-0.18679045089925328,-0.09235425127674413
194,channel-0 bd2 dim-1 percentile-75,1.3255710468478408,1.4884501110541,1.389873057638219,-0.1628790642062592,-0.06430201079037823
195,channel-0 bd2 dim-1 kurtosis,0.12000107964072419,0.1290923535615658,0.10376481597777357,-0.009091273920841594,0.016236263662950626
196,channel-0 bd2 dim-1 skew,0.10468130763212788,0.10933073653156541,0.09671940636447927,-0.0046494288994375355,0.007961901267648605
197,channel-0 bd2 dim-1 norm-1,1.0819800638043906,1.2219290654228656,1.1432750293253031,-0.139949001618475,-0.061294965520912514
198,channel-0 bd2 dim-1 norm-2,1.3080777581752456,1.4768013445597787,1.3701029732726737,-0.1687235863845331,-0.06202521509742809
199,channel-0 bd2 dim-2 max,1.1522778037438148,1.264072437627608,1.198581923888487,-0.11179463388379318,-0.04630412014467211
200,channel-0 bd2 dim-2 mean,1.3127927602764369,1.4615882164006726,1.3969859695750073,-0.14879545612423573,-0.08419320929857044
201,channel-0 bd2 dim-2 std,0.44778377441288236,0.4783374584131595,0.43104272433118646,-0.030553684000277137,0.016741050081695907
202,channel-0 bd2 dim-2 sum,0.48895176281971275,0.5684500278055157,0.5148216062605516,-0.07949826498580292,-0.02586984344083887
203,channel-0 bd2 dim-2 percentile-25,1.206534527028042,1.3410787939797661,1.2929977279251783,-0.13454426695172406,-0.08646320089713622
204,channel-0 bd2 dim-2 median,1.2426629520757944,1.3752614543276713,1.3374347892222858,-0.13259850225187697,-0.0947718371464914
205,channel-0 bd2 dim-2 percentile-75,1.2430275831111854,1.3803066479691135,1.3195785221937388,-0.13727906485792807,-0.0765509390825534
206,channel-0 bd2 dim-2 kurtosis,0.07619391947435523,0.10391950086378969,0.08465909392007885,-0.027725581389434456,-0.008465174445723617
207,channel-0 bd2 dim-2 skew,0.10527178868493477,0.09943969131540369,0.09939141084730271,0.005832097369531081,0.005880377837632053
208,channel-0 bd2 dim-2 norm-1,0.48895176281971275,0.5684500278055157,0.5148216062605516,-0.07949826498580292,-0.02586984344083887
209,channel-0 bd2 dim-2 norm-2,0.8666917366809368,1.0177362458800912,0.9323732299112304,-0.15104450919915435,-0.0656814932302936
210,channel-1 betti dim-1 max,0.08973486746514572,0.1506435844972781,0.11603074571601986,-0.06090871703213238,-0.026295878250874136
211,channel-1 betti dim-1 mean,0.0,0.0,0.0,0.0,0.0
212,channel-1 betti dim-1 std,0.1437987978691435,0.16988515117361522,0.13857269378890616,-0.026086353304471704,0.005226104080237354
213,channel-1 betti dim-1 sum,0.0,0.0,0.0,0.0,0.0
214,channel-1 betti dim-1 percentile-25,0.0,0.0,0.0,0.0,0.0
215,channel-1 betti dim-1 median,0.0,0.0,0.0,0.0,0.0
216,channel-1 betti dim-1 percentile-75,0.0,0.0,0.0,0.0,0.0
217,channel-1 betti dim-1 kurtosis,0.20519545790099727,0.2568814023080924,0.23426401751526735,-0.05168594440709515,-0.029068559614270073
218,channel-1 betti dim-1 skew,0.1207663629002869,0.15024767205576792,0.13604571750131844,-0.029481309155481014,-0.015279354601031539
