,St_len_min,K_nb_max,N_cl_max,N_stages,Cl_cen,St_edges,Ward_dist,Cen_dist,Silh,Cal-Har,Dav-Bold,Avg-Silh,Avg-Cal-Har,Avg-Dav-Bold,AMI,ARI,FMI
0,60,40,15,3,Median,"[0, 548, 1174, 2017]",570989.1683405244,40.50585747187486,0.011026452500249457,81.85757255224321,5.498256220171181,0.06372028948374803,83.36029208857764,4.593568913321505,0.6241142899686103,0.4259500037382331,0.596429570302026
1,0,40,20,4,Median,"[0, 541, 1066, 1795, 2017]",366911.2452653267,33.41518837415497,-0.013466918318451161,55.3978581079114,6.467970469126644,0.04248280921760364,54.46308619848505,5.655612658923659,0.7049364984648212,0.5083358830606811,0.6381350384740704
2,60,35,10,5,Median,"[0, 453, 843, 1122, 1795, 2017]",239934.90607700258,33.702710804607,-0.015202194084341713,49.22635883696649,6.948264461976493,0.0466694551119401,36.92763315498291,5.109682032445955,0.6873836034357191,0.5051468715832663,0.6098720775087156
3,0,40,15,6,Median,"[0, 201, 567, 968, 1171, 1795, 2017]",164070.28388660232,29.85799796675236,-0.032205811460805756,41.083446076519124,7.36675897118118,0.03837698127876467,25.647557950022293,5.942700971577853,0.6803708752464839,0.46106904066350307,0.5585361711955044
4,0,45,10,7,Median,"[0, 201, 517, 843, 1122, 1746, 1995, 2017]",135447.04682279384,31.894835136139548,-0.039920643333886556,36.79362726144438,6.911600860785966,0.04248637154950674,21.323081179293577,5.294781050152109,0.6844040444298004,0.44820907989454667,0.5434754245474546
5,0,50,15,8,Median,"[0, 201, 497, 646, 994, 1171, 1746, 1995, 2017]",81393.0289803752,28.607094949409138,-0.04118909562774812,31.249049871546127,7.5566769192580185,0.04564137501854693,13.305733960752063,6.2263903340971885,0.6929851993214329,0.4738724979053077,0.5572806636822365
6,0,50,20,9,Median,"[0, 201, 509, 646, 973, 1148, 1275, 1746, 1995, 2017]",68156.97027383727,27.610514343810152,-0.04082940720646467,27.867014737221186,8.059945795240065,0.038405091468229194,10.902469899119158,6.670488723614403,0.737591373585586,0.5290296605408006,0.5958608389164631
7,0,50,15,10,Median,"[0, 55, 287, 517, 646, 857, 995, 1174, 1746, 1995, 2017]",65469.36517943765,27.927027320352035,-0.04803365322865951,26.309417715876407,7.397158372677916,0.03797472553309418,10.514301708773393,6.071938775963941,0.6968623841992799,0.45483326550034536,0.5336624506545056
8,0,35,15,11,Median,"[0, 55, 287, 517, 645, 838, 995, 1171, 1561, 1746, 1995, 2017]",59504.54370705661,26.554806222179586,-0.04793854808965948,24.187134990580976,7.6280146772053765,0.03459478343309895,9.621294087626968,6.432230596489123,0.7170436199768551,0.49441356285359,0.5601654037026638
9,0,35,15,12,Median,"[0, 55, 201, 348, 536, 646, 843, 995, 1171, 1561, 1746, 1995, 2017]",51176.03437631684,25.44711895676194,-0.04904051095784473,22.733412611762912,8.01023074216259,0.0314657103449277,8.238217143238536,6.6476668154640155,0.7194861866291138,0.47880325124083234,0.5460573718017334
10,20,45,20,13,Mode,"[0, 55, 201, 287, 569, 646, 843, 995, 1174, 1275, 1561, 1746, 1995, 2017]",44489.53656731113,25.795240592120468,-0.05135883168136273,20.54887670987022,7.775692108337181,0.030025822449778874,6.9366376264105805,6.610261833022316,0.7196098544940011,0.4760995377790813,0.5440837832426062
11,20,45,20,14,Mode,"[0, 55, 201, 287, 569, 646, 843, 995, 1174, 1275, 1386, 1561, 1746, 1995, 2017]",44411.141917675646,26.207115013777152,-0.052807848463527096,19.33337584310794,7.916977464726083,0.029783354879459933,7.020205661577653,6.303819953517758,0.7136670357941015,0.44978541618476886,0.5218402731132467
12,0,40,20,15,Median,"[0, 55, 201, 348, 532, 646, 843, 994, 1071, 1171, 1275, 1386, 1561, 1746, 1995, 2017]",38514.65638400619,24.659368196379692,-0.04991324652678063,18.90882124345099,8.475825261319361,0.026273779167350582,6.277711606849411,6.7665484229823445,0.7523923597558176,0.502941586274185,0.5749472080756071
13,0,45,20,16,Mode,"[0, 55, 201, 348, 548, 645, 742, 843, 994, 1047, 1174, 1275, 1386, 1561, 1746, 1995, 2017]",35280.180761265874,24.31213353316518,-0.04983163586781242,17.702930118958637,8.814438858398395,0.024429513555794532,5.791304005842998,6.993696164596077,0.7586657706399961,0.5084071575867275,0.582381137349354
