,Feature,IV,IVs
6495,channel-30 bd2 dim-1 kurtosis,0.1166189705852505,"[0.04553121603356337, 0.05445295727718001, 0.046880843289168236, 0.11424640908033132, 0.044521964984619904, 0.02874699761754879, 0.08277121648372747, 0.515800159915865]"
6496,channel-30 bd2 dim-1 skew,0.14292134662843,"[0.0366238055957038, 0.07022592933246498, 0.043603931931698606, 0.14212360798249163, 0.05932994781347692, 0.020484328813557585, 0.06544008319788087, 0.7055391383601657]"
6497,channel-30 bd2 dim-1 norm-1,0.3021668677489202,"[0.5347961591563872, 0.19879639969483356, 0.08476033170034272, 0.028167302839430745, 0.16804677379917754, 0.0216132691615264, 0.29943091767695085, 1.0817237879627128]"
6498,channel-30 bd2 dim-1 norm-2,0.48113620250159606,"[1.2319608897614656, 0.45030806027339376, 0.13759618225428621, 0.22689877041023476, 0.3217971191757951, 0.08899353407361701, 0.197964254007083, 1.193570810056893]"
6499,channel-30 bd2 dim-2 max,0.36375620273835574,"[1.1398558003885002, 0.38093340940834464, 0.21434324590606008, 0.20795148332354998, 0.1868817305923855, 0.044223943243065875, 0.17445867367969936, 0.5614013353652405]"
6500,channel-30 bd2 dim-2 mean,0.5730696096898873,"[1.6076979291182796, 0.6511668730699706, 0.20798681665765628, 0.37702283522605773, 0.4325196456792906, 0.09146101646755117, 0.2677802250804745, 0.9489215362198182]"
6501,channel-30 bd2 dim-2 std,0.18325885165549727,"[0.5875201594248504, 0.13761293968383215, 0.09435512101547108, 0.0854609192677171, 0.10385442390564725, 0.027379918373485725, 0.04571476328525111, 0.38417256828772334]"
6502,channel-30 bd2 dim-2 sum,0.2083201785916903,"[0.07628688986744149, 0.06549177898899355, 0.12643203606098383, 0.05939816801340371, 0.06297005911410733, 0.029032750904583755, 0.25809305562650875, 0.9888566901574998]"
6503,channel-30 bd2 dim-2 percentile-25,0.4521425957392591,"[1.0575846637265713, 0.615659851754111, 0.19389962179844752, 0.35850357936780414, 0.36925469273425005, 0.02534349107881776, 0.16593283977039755, 0.8309620256836734]"
6504,channel-30 bd2 dim-2 median,0.4895858153133782,"[1.2856623775402494, 0.6075099354997948, 0.1530724257428137, 0.30142104135716097, 0.31021304242550796, 0.06419613642681349, 0.1924005315756085, 1.0022110319390765]"
6505,channel-30 bd2 dim-2 percentile-75,0.47641262684837843,"[1.439628414814047, 0.49034382149670364, 0.1479749454021246, 0.3004952835092414, 0.2593788977950165, 0.1116076450429233, 0.20407340164889307, 0.857798605078078]"
6506,channel-30 bd2 dim-2 kurtosis,0.07646464734711014,"[0.08474085019001218, 0.03613843801222257, 0.10943229100798495, 0.027993117930995046, 0.06567084510390497, 0.019795173210046948, 0.019073741320616188, 0.2488727220010983]"
6507,channel-30 bd2 dim-2 skew,0.0801222064254227,"[0.05827832250693824, 0.04025372951859619, 0.06080082536193722, 0.06812955470453867, 0.061897557232362635, 0.022124734290479457, 0.05162972161745268, 0.27786320617107657]"
6508,channel-30 bd2 dim-2 norm-1,0.2083201785916903,"[0.07628688986744149, 0.06549177898899355, 0.12643203606098383, 0.05939816801340371, 0.06297005911410733, 0.029032750904583755, 0.25809305562650875, 0.9888566901574998]"
6509,channel-30 bd2 dim-2 norm-2,0.29465574530958016,"[0.45547442029532137, 0.21844304773604525, 0.07453541210865797, 0.028677362614816605, 0.18972763525835, 0.035761594247769334, 0.3004473739917618, 1.0541791162239194]"
6510,channel-31 betti dim-1 max,0.16057801348743017,"[0.5527359527975046, 0.03095001753073827, 0.16437511341384609, 0.08419604126472219, 0.08672644091137452, 0.04843064972097684, 0.05666124494276101, 0.26054864731751776]"
6511,channel-31 betti dim-1 mean,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
6512,channel-31 betti dim-1 std,0.1550241610917005,"[0.39926614404015515, 0.05293226802766577, 0.12457335187745097, 0.04399486714982428, 0.10112392744573408, 0.025285702321174428, 0.037539195369904084, 0.4554778325016953]"
6513,channel-31 betti dim-1 sum,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
6514,channel-31 betti dim-1 percentile-25,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
6515,channel-31 betti dim-1 median,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
6516,channel-31 betti dim-1 percentile-75,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
6517,channel-31 betti dim-1 kurtosis,0.24271046458386542,"[0.5608350701843272, 0.05076897031829071, 0.18502291909865418, 0.09009488754142633, 0.0643884333078055, 0.030060181371851145, 0.030034930248796884, 0.9304783245997712]"
6518,channel-31 betti dim-1 skew,0.076428763631372,"[0.1291710506636465, 0.02045542043861102, 0.06022344430239668, 0.03557527936267621, 0.05670097280588259, 0.009628204181274141, 0.049379874292443116, 0.25029586300404566]"
6519,channel-31 betti dim-1 norm-1,0.15325506886784315,"[0.14946419598024152, 0.02238181377135894, 0.06801099463435385, 0.032286263940186695, 0.04299682655335669, 0.043133632743548186, 0.03247340284842385, 0.8352934204712755]"
6520,channel-31 betti dim-1 norm-2,0.1550241610917005,"[0.39926614404015515, 0.05293226802766577, 0.12457335187745097, 0.04399486714982428, 0.10112392744573408, 0.025285702321174428, 0.037539195369904084, 0.4554778325016953]"
6521,channel-31 betti dim-2 max,0.08795952754285441,"[0.22214992744457093, 0.01868523667925316, 0.11769206093627735, 0.01223707027226979, 0.03321819791483416, 0.05530271462641677, 0.03189040775117338, 0.2125006047180398]"
6522,channel-31 betti dim-2 mean,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
6523,channel-31 betti dim-2 std,0.12933476663876525,"[0.23914508012791913, 0.06662806199260023, 0.09292748491977063, 0.029710766203174088, 0.07734757818678743, 0.06719343837938162, 0.05090863737045577, 0.4108170859300331]"
6524,channel-31 betti dim-2 sum,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
6525,channel-31 betti dim-2 percentile-25,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
6526,channel-31 betti dim-2 median,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
6527,channel-31 betti dim-2 percentile-75,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
6528,channel-31 betti dim-2 kurtosis,0.10746102752160816,"[0.31787725622298224, 0.01283265517679368, 0.10998566142211788, 0.06774851914586157, 0.05825397287700766, 0.039873397176750335, 0.013305140606907748, 0.23981161754444424]"
6529,channel-31 betti dim-2 skew,0.02851803494696297,"[0.0771456244120783, 0.01640186240653942, 0.012551766699177225, 0.02571421283487275, 0.005933619712455964, 0.04879460846606867, 0.019863133333460938, 0.02173945171105049]"
6530,channel-31 betti dim-2 norm-1,0.061889274770891387,"[0.12733544153238024, 0.020957246742770823, 0.01634431471197227, 0.024756391301433568, 0.0395346415763566, 0.06817326013929578, 0.03343572766025371, 0.1645771745026681]"
6531,channel-31 betti dim-2 norm-2,0.12933476663876525,"[0.23914508012791913, 0.06662806199260023, 0.09292748491977063, 0.029710766203174088, 0.07734757818678743, 0.06719343837938162, 0.05090863737045577, 0.4108170859300331]"
6532,channel-31 landscape dim-1 max,0.3939560398759617,"[1.369025046566219, 0.10603714973356101, 0.7161421821048537, 0.15378582865666554, 0.25193124311266807, 0.10360403435080655, 0.04332157685127433, 0.4078012576316453]"
6533,channel-31 landscape dim-1 mean,0.4218051462228355,"[1.4316715013017407, 0.08265240774472912, 0.7243989579189818, 0.15671645368327247, 0.19885550519433573, 0.08688831676622571, 0.017900390296488825, 0.6753576368769094]"
6534,channel-31 landscape dim-1 std,0.43011715236753095,"[1.494924109373604, 0.08703452275989995, 0.6595139944748448, 0.14866778274656192, 0.26009723277076563, 0.07980715894860453, 0.05376717935640357, 0.6571252385095634]"
6535,channel-31 landscape dim-1 sum,0.4218051462228355,"[1.4316715013017407, 0.08265240774472912, 0.7243989579189818, 0.15671645368327247, 0.19885550519433573, 0.08688831676622571, 0.017900390296488825, 0.6753576368769094]"
6536,channel-31 landscape dim-1 percentile-25,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
6537,channel-31 landscape dim-1 median,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
6538,channel-31 landscape dim-1 percentile-75,0.014505795042824182,"[0.002921033376559568, 0.0011828850430394586, 0.020805805300984158, 0.0007329672831955973, 0.0037605213932124467, 4.032343743385211e-05, 0.0018278737630803964, 0.08477495074508798]"
6539,channel-31 landscape dim-1 kurtosis,0.20446849952070878,"[0.49088204889515596, 0.017164146390001554, 0.4072785804234855, 0.03606456965992001, 0.11852491460792564, 0.04503561120943318, 0.029392713974177184, 0.4914054110055712]"
6540,channel-31 landscape dim-1 skew,0.23805013372896894,"[0.5643674724822834, 0.023280490234702484, 0.39645283216620253, 0.02884209805220503, 0.17291368249383965, 0.04609941840912247, 0.017758951965770754, 0.6546861240276253]"
6541,channel-31 landscape dim-1 norm-1,0.4218051462228355,"[1.4316715013017407, 0.08265240774472912, 0.7243989579189818, 0.15671645368327247, 0.19885550519433573, 0.08688831676622571, 0.017900390296488825, 0.6753576368769094]"
6542,channel-31 landscape dim-1 norm-2,0.4337609990591432,"[1.4799836060353617, 0.09002892759531872, 0.6686583542095158, 0.16892866299420994, 0.26016978891824266, 0.0799993027596667, 0.0651941114512667, 0.6571252385095634]"
6543,channel-31 landscape dim-2 max,0.11130140159852563,"[0.1487327912819935, 0.015449851818123063, 0.061510112982166944, 0.038615974987094105, 0.06553389804259653, 0.02300185837975249, 0.048361949038734524, 0.48920477625774395]"
6544,channel-31 landscape dim-2 mean,0.1725526080237592,"[0.17515308472095148, 0.021936335873991797, 0.08944063705473773, 0.09355677619960871, 0.052639212204725394, 0.0411082739860259, 0.048903014963641925, 0.8576835291863908]"
6545,channel-31 landscape dim-2 std,0.13472985349373973,"[0.1704105198983168, 0.014616721086926871, 0.12575625530869122, 0.0510900514470744, 0.05300963973044713, 0.026343411852109998, 0.020219530091552945, 0.6163926985347985]"
6546,channel-31 landscape dim-2 sum,0.1725526080237592,"[0.17515308472095148, 0.021936335873991797, 0.08944063705473773, 0.09355677619960871, 0.052639212204725394, 0.0411082739860259, 0.048903014963641925, 0.8576835291863908]"
6547,channel-31 landscape dim-2 percentile-25,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
6548,channel-31 landscape dim-2 median,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
6549,channel-31 landscape dim-2 percentile-75,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
6550,channel-31 landscape dim-2 kurtosis,0.1416784437997167,"[0.10895606657876439, 0.03721641994104359, 0.027084201954716093, 0.07852161569251155, 0.05525017645378638, 0.017499272284819185, 0.03273990707585888, 0.7761598904162336]"
6551,channel-31 landscape dim-2 skew,0.1453594062531316,"[0.12233677813896418, 0.02783668242946884, 0.04283147185586547, 0.07661843594832343, 0.046606017686065024, 0.024453879193777953, 0.03848327986510366, 0.7837087049074842]"
6552,channel-31 landscape dim-2 norm-1,0.1725526080237592,"[0.17515308472095148, 0.021936335873991797, 0.08944063705473773, 0.09355677619960871, 0.052639212204725394, 0.0411082739860259, 0.048903014963641925, 0.8576835291863908]"
6553,channel-31 landscape dim-2 norm-2,0.13434604077352796,"[0.1695645128430037, 0.009683924600471815, 0.12916912797660668, 0.054509703638508884, 0.05211464609061091, 0.025761963482326882, 0.017571749021896333, 0.6163926985347985]"
6554,channel-31 silhouette-1 dim-1 max,0.3831015435178729,"[1.3237058494626943, 0.10085435923259735, 0.5685879792352488, 0.13875881563505646, 0.13152290741737394, 0.07570337422329784, 0.056064442993068946, 0.6696146199436452]"
6555,channel-31 silhouette-1 dim-1 mean,0.4594399474413117,"[1.660075328282624, 0.13093668935020308, 0.6878977323836937, 0.1908626314249828, 0.3147130496980756, 0.10738808201641036, 0.04620243410044559, 0.537443632274059]"
6556,channel-31 silhouette-1 dim-1 std,0.4073490694428842,"[1.4805804545602461, 0.1149346344178076, 0.6791810755453481, 0.16325102723089452, 0.2643467809063193, 0.08041637167438515, 0.02618683392214638, 0.44989537728592627]"
6557,channel-31 silhouette-1 dim-1 sum,0.4594399474413117,"[1.660075328282624, 0.13093668935020308, 0.6878977323836937, 0.1908626314249828, 0.3147130496980756, 0.10738808201641036, 0.04620243410044559, 0.537443632274059]"
6558,channel-31 silhouette-1 dim-1 percentile-25,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
6559,channel-31 silhouette-1 dim-1 median,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
6560,channel-31 silhouette-1 dim-1 percentile-75,0.014505795042824182,"[0.002921033376559568, 0.0011828850430394586, 0.020805805300984158, 0.0007329672831955973, 0.0037605213932124467, 4.032343743385211e-05, 0.0018278737630803964, 0.08477495074508798]"
6561,channel-31 silhouette-1 dim-1 kurtosis,0.20238787407818606,"[0.46943436583313125, 0.068243871890121, 0.33256277949580026, 0.06510409670495289, 0.1210216598757892, 0.033123575408949564, 0.05147501349966184, 0.4781376299170824]"
6562,channel-31 silhouette-1 dim-1 skew,0.21428340159499168,"[0.5422646657786386, 0.07226709943709725, 0.34584663480392525, 0.05005856056590524, 0.13228661502416927, 0.02209350529784447, 0.07177635370346235, 0.47767377814889106]"
6563,channel-31 silhouette-1 dim-1 norm-1,0.4594399474413117,"[1.660075328282624, 0.13093668935020308, 0.6878977323836937, 0.1908626314249828, 0.3147130496980756, 0.10738808201641036, 0.04620243410044559, 0.537443632274059]"
6564,channel-31 silhouette-1 dim-1 norm-2,0.4085986500744749,"[1.4836873622994435, 0.11488852658889993, 0.69379489064864, 0.16281775214594513, 0.25683927493724107, 0.07766082995269281, 0.029205186737010315, 0.44989537728592627]"
6565,channel-31 silhouette-1 dim-2 max,0.16713405496234107,"[0.25739227678470145, 0.0235428516401409, 0.14247351356928412, 0.05470648353133528, 0.07303965620598103, 0.03443485393867581, 0.05081042656666241, 0.7006723774619474]"
6566,channel-31 silhouette-1 dim-2 mean,0.1495042826931646,"[0.32085955053515336, 0.024457932654632013, 0.17271944724074517, 0.05987248021645219, 0.06326796985043821, 0.0285565826451984, 0.06626105014921888, 0.4600392482534785]"
6567,channel-31 silhouette-1 dim-2 std,0.16575080182026458,"[0.2857774742254913, 0.04604746279448839, 0.14963856561638283, 0.04769218086194463, 0.08110180266845497, 0.03209588647058949, 0.03751588772582246, 0.6461371541989426]"
6568,channel-31 silhouette-1 dim-2 sum,0.1495042826931646,"[0.32085955053515336, 0.024457932654632013, 0.17271944724074517, 0.05987248021645219, 0.06326796985043821, 0.0285565826451984, 0.06626105014921888, 0.4600392482534785]"
6569,channel-31 silhouette-1 dim-2 percentile-25,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
6570,channel-31 silhouette-1 dim-2 median,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
6571,channel-31 silhouette-1 dim-2 percentile-75,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
6572,channel-31 silhouette-1 dim-2 kurtosis,0.10422816953545073,"[0.06154266396938693, 0.0200954633677142, 0.059514441877453375, 0.03799070191111336, 0.03268220265143468, 0.018863681705394052, 0.05022104844659601, 0.5529151523545133]"
6573,channel-31 silhouette-1 dim-2 skew,0.09099323185372003,"[0.05036799293944904, 0.027719570392036423, 0.05931057898330555, 0.029539965667535754, 0.03245142796549274, 0.021578501820057137, 0.044155722702334116, 0.46282209435954946]"
6574,channel-31 silhouette-1 dim-2 norm-1,0.1495042826931646,"[0.32085955053515336, 0.024457932654632013, 0.17271944724074517, 0.05987248021645219, 0.06326796985043821, 0.0285565826451984, 0.06626105014921888, 0.4600392482534785]"
6575,channel-31 silhouette-1 dim-2 norm-2,0.1665001760253932,"[0.2899092382784316, 0.052816470887768946, 0.14433699627939667, 0.04826071913155322, 0.08347702832254722, 0.029547913378682636, 0.03751588772582246, 0.6461371541989426]"
6576,channel-31 silhouette-2 dim-1 max,0.374644333637999,"[1.4343133295407984, 0.10142148405246179, 0.6422435044920612, 0.15321273582506104, 0.11916605952272313, 0.06534127708536452, 0.02414199763047093, 0.45731428095505067]"
6577,channel-31 silhouette-2 dim-1 mean,0.39719671807885615,"[1.4540799282100054, 0.0758782917102272, 0.6477154078457532, 0.18950938028790545, 0.29152976726023383, 0.07880806136211957, 0.06193822717946011, 0.37811468077514443]"
6578,channel-31 silhouette-2 dim-1 std,0.3954091694268499,"[1.4630156552635838, 0.1114331075743656, 0.6626791492659262, 0.18726434001397071, 0.19124068076804787, 0.10507835255448253, 0.03340110723965372, 0.409160962734769]"
6579,channel-31 silhouette-2 dim-1 sum,0.39719671807885615,"[1.4540799282100054, 0.0758782917102272, 0.6477154078457532, 0.18950938028790545, 0.29152976726023383, 0.07880806136211957, 0.06193822717946011, 0.37811468077514443]"
6580,channel-31 silhouette-2 dim-1 percentile-25,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
6581,channel-31 silhouette-2 dim-1 median,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
6582,channel-31 silhouette-2 dim-1 percentile-75,0.014505795042824182,"[0.002921033376559568, 0.0011828850430394586, 0.020805805300984158, 0.0007329672831955973, 0.0037605213932124467, 4.032343743385211e-05, 0.0018278737630803964, 0.08477495074508798]"
6583,channel-31 silhouette-2 dim-1 kurtosis,0.20414358659868856,"[0.4616709465186046, 0.043913844809343704, 0.385110777524884, 0.047662458139243226, 0.16272558616575386, 0.05314170447598781, 0.01943198170352744, 0.45949139345216383]"
6584,channel-31 silhouette-2 dim-1 skew,0.2287501657197072,"[0.5151434418628723, 0.0833509260228365, 0.4865119193147997, 0.049516831967764366, 0.14671219610682162, 0.03294378505180778, 0.028299637043368995, 0.4875225883873861]"
6585,channel-31 silhouette-2 dim-1 norm-1,0.39719671807885615,"[1.4540799282100054, 0.0758782917102272, 0.6477154078457532, 0.18950938028790545, 0.29152976726023383, 0.07880806136211957, 0.06193822717946011, 0.37811468077514443]"
6586,channel-31 silhouette-2 dim-1 norm-2,0.38846795172980497,"[1.460008763695598, 0.11016964895491123, 0.6658432006722217, 0.17725841135045192, 0.17660767946146147, 0.10264806538225237, 0.036370264910796674, 0.37883757941074614]"
6587,channel-31 silhouette-2 dim-2 max,0.14181202206550308,"[0.15800782261131024, 0.044954159007316, 0.11189127829791307, 0.04290280536216817, 0.053305806485345886, 0.024906939512078462, 0.04224634008139794, 0.6562810251664948]"
6588,channel-31 silhouette-2 dim-2 mean,0.1471934742896922,"[0.24827168188372573, 0.01401095506088181, 0.18440263481930663, 0.04705167414765739, 0.05689912960208962, 0.025551576239347677, 0.057505067152092706, 0.5438550754124362]"
6589,channel-31 silhouette-2 dim-2 std,0.14220500727815677,"[0.18584362632817497, 0.05572426211229344, 0.12898557204993855, 0.04303680028338298, 0.07132125454782602, 0.03796950330299962, 0.04229384159310155, 0.5724651980075371]"
6590,channel-31 silhouette-2 dim-2 sum,0.1471934742896922,"[0.24827168188372573, 0.01401095506088181, 0.18440263481930663, 0.04705167414765739, 0.05689912960208962, 0.025551576239347677, 0.057505067152092706, 0.5438550754124362]"
6591,channel-31 silhouette-2 dim-2 percentile-25,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
6592,channel-31 silhouette-2 dim-2 median,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
6593,channel-31 silhouette-2 dim-2 percentile-75,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
6594,channel-31 silhouette-2 dim-2 kurtosis,0.11774880550501024,"[0.05675274631273228, 0.020807928182961618, 0.04944857412834956, 0.026608797965917183, 0.08006416070704431, 0.019443247320147412, 0.029611191302627245, 0.6592537981203023]"
6595,channel-31 silhouette-2 dim-2 skew,0.09439960798961336,"[0.042474273848991245, 0.02260498612328146, 0.06635318318607591, 0.025164899573676167, 0.07762156437444516, 0.013091547920454517, 0.025019842819273247, 0.4828665660707091]"
6596,channel-31 silhouette-2 dim-2 norm-1,0.1471934742896922,"[0.24827168188372573, 0.01401095506088181, 0.18440263481930663, 0.04705167414765739, 0.05689912960208962, 0.025551576239347677, 0.057505067152092706, 0.5438550754124362]"
6597,channel-31 silhouette-2 dim-2 norm-2,0.14330865800417236,"[0.18751743171665808, 0.0588430238192062, 0.13252892211274342, 0.04343816212606369, 0.07132125454782602, 0.038061430110242794, 0.04229384159310155, 0.5724651980075371]"
6598,channel-31 entropy dim-1,0.17626636699575374,"[0.7148639673034755, 0.06159109831831203, 0.20258317834390432, 0.054145221018908105, 0.057890251191696204, 0.03256193558203405, 0.020456150988865, 0.2660391332188347]"
6599,channel-31 entropy dim-2,0.2106059869613971,"[0.697127787884336, 0.03172100290949968, 0.19121357040240203, 0.07023268554905517, 0.08623746479596182, 0.04353311318014002, 0.03257326955788618, 0.532209001411896]"
6600,channel-31 numberofpoints dim-1,0.28902609830757947,"[1.1199981062636222, 0.07474249905288709, 0.370756818954665, 0.09874461757417242, 0.09112342330972287, 0.0702532616954125, 0.07076338857502182, 0.4158266710351317]"
6601,channel-31 numberofpoints dim-2,0.21490310218377517,"[0.7628232650955633, 0.06305667550639012, 0.2599419188274129, 0.0643966546881507, 0.11937578550850067, 0.06832418092001322, 0.04805782431661367, 0.33324851260755667]"
6602,channel-31 amplitude-bottleneck dim-1,0.4121123224798908,"[1.3657802587652936, 0.08996107423517391, 0.6824381192825447, 0.14168662048823163, 0.29718696889972424, 0.09531632877239316, 0.0385433843783037, 0.5859858250174617]"
6603,channel-31 amplitude-bottleneck dim-2,0.1258384393736809,"[0.12076799381871992, 0.02036494341210448, 0.15438907266259477, 0.032939983446039024, 0.03333650056867668, 0.015789297645614462, 0.05319615376886682, 0.5759235696668311]"
6604,channel-31 amplitude-bottleneck norm-1,0.4056035645139973,"[1.2956233487063145, 0.11535670558951144, 0.7230976729785025, 0.15900500297504463, 0.2236523208985937, 0.07324282798169823, 0.04051669135457601, 0.6143339456277376]"
6605,channel-31 amplitude-bottleneck norm-2,0.4093127134875604,"[1.284676163636865, 0.07569557719329115, 0.7467643356873058, 0.1450769712367412, 0.2529275346404363, 0.07400991011335176, 0.05025684062161894, 0.6450943747708725]"
6606,channel-31 amplitude-wasserstein-1 dim-1,0.15987437445016148,"[0.2211637743201093, 0.04328185561570354, 0.19750120658627504, 0.047333128836798966, 0.09170529498146589, 0.0281392044859027, 0.035370061754274665, 0.6145004690207616]"
6607,channel-31 amplitude-wasserstein-1 dim-2,0.2025041899054637,"[0.30014099409441586, 0.022634811717030776, 0.0664999459036864, 0.0221489334551549, 0.024552183086289352, 0.026448247093643282, 0.044691407878013734, 1.1129169960154752]"
6608,channel-31 amplitude-wasserstein-1 norm-1,0.19553782701439176,"[0.20450967890434502, 0.047669049582761955, 0.13038280792099557, 0.05651345849067353, 0.09213714473089896, 0.03996167714048433, 0.04780751662521694, 0.9453212827197577]"
6609,channel-31 amplitude-wasserstein-1 norm-2,0.16634673315089407,"[0.20360462226701317, 0.04803003435289221, 0.1873134642098528, 0.04543597400491012, 0.08407204785176911, 0.02418771200870904, 0.03934986256409563, 0.6987801479479105]"
6610,channel-31 amplitude-wasserstein-2 dim-1,0.39307705162844125,"[1.014615522763864, 0.14661752684351617, 0.5514690227980754, 0.18122205879962805, 0.24395612709249936, 0.08882299418975326, 0.035746194074218085, 0.8821669664659757]"
6611,channel-31 amplitude-wasserstein-2 dim-2,0.17162671711454489,"[0.1482186058011935, 0.041152499779579674, 0.1729201241304228, 0.02330674465173322, 0.10350473120582385, 0.04199049608313397, 0.06356042556177782, 0.7783601097026942]"
6612,channel-31 amplitude-wasserstein-2 norm-1,0.33342927808890727,"[0.7290967417883971, 0.11860809281602686, 0.49942483214767747, 0.10110738247507672, 0.15003409255729178, 0.062049161014804705, 0.07145451161107305, 0.9356594103009106]"
6613,channel-31 amplitude-wasserstein-2 norm-2,0.3879323574358523,"[0.9707454242592359, 0.13221338996493856, 0.5158556564170558, 0.1572915907808752, 0.20936177760578525, 0.07538174108616494, 0.05229956991715988, 0.9903097094556028]"
6614,channel-31 amplitude-betti-1 dim-1,0.21143647803190738,"[0.19354267620093688, 0.061562141024526576, 0.20733919379926774, 0.0675002429898282, 0.0654712012752493, 0.03807593863022317, 0.10484339295951589, 0.9531570373757114]"
6615,channel-31 amplitude-betti-1 dim-2,0.15689320725246703,"[0.12373246610786136, 0.015306026738764763, 0.12502994987971183, 0.010677892500604406, 0.03028281586742896, 0.05283472631712599, 0.022317523471669924, 0.8749642571365691]"
6616,channel-31 amplitude-betti-1 norm-1,0.15347901677647674,"[0.19053669816394708, 0.07066614287242863, 0.14969391075080776, 0.048348088273012485, 0.05328268484995953, 0.019926789917200236, 0.039217935704845885, 0.6561598836796124]"
6617,channel-31 amplitude-betti-1 norm-2,0.19071457569334854,"[0.1827140286465761, 0.07413732277558246, 0.18179511379448424, 0.06909434082785174, 0.09171114167868571, 0.03725285486379235, 0.07383254493154023, 0.8151792580282754]"
6618,channel-31 amplitude-betti-2 dim-1,0.11647638936244649,"[0.10941029902207236, 0.03987710231080032, 0.08556905744331564, 0.0186505678373717, 0.06044402949398103, 0.03507804683703063, 0.02454155216705841, 0.5582404597879418]"
6619,channel-31 amplitude-betti-2 dim-2,0.16997652109181718,"[0.239319711615147, 0.017753998670050338, 0.17484153585265771, 0.03604713757498419, 0.05721424991731759, 0.07787021820041008, 0.054893484247786804, 0.7018718326561837]"
6620,channel-31 amplitude-betti-2 norm-1,0.17562432828681512,"[0.1567391490425518, 0.012090117035842259, 0.09854440432935285, 0.04416180611366408, 0.05794298708788992, 0.031428218011389376, 0.030119165365910285, 0.9739687793079204]"
6621,channel-31 amplitude-betti-2 norm-2,0.12212147056292551,"[0.12390791269275796, 0.028427598412404543, 0.09629863383481108, 0.025797228249604183, 0.07064484449777063, 0.040864641889789416, 0.03507540216148971, 0.5559555027647765]"
6622,channel-31 amplitude-landscape-1-1 dim-1,0.4218051462228355,"[1.4316715013017407, 0.08265240774472912, 0.7243989579189818, 0.15671645368327247, 0.19885550519433573, 0.08688831676622571, 0.017900390296488825, 0.6753576368769094]"
6623,channel-31 amplitude-landscape-1-1 dim-2,0.1725526080237592,"[0.17515308472095148, 0.021936335873991797, 0.08944063705473773, 0.09355677619960871, 0.052639212204725394, 0.0411082739860259, 0.048903014963641925, 0.8576835291863908]"
6624,channel-31 amplitude-landscape-1-1 norm-1,0.4114817024820907,"[1.3668011386134686, 0.08232063927696022, 0.6807634810014136, 0.13016323924690035, 0.2841186506834528, 0.06812764004042182, 0.03295782502697447, 0.6466010059671339]"
6625,channel-31 amplitude-landscape-1-1 norm-2,0.41693278623810764,"[1.4116094426148782, 0.08131106811021212, 0.7117950699323026, 0.15396663816508938, 0.2020092058304376, 0.08227475511291735, 0.01713847326211436, 0.6753576368769094]"
6626,channel-31 amplitude-landscape-1-2 dim-1,0.43254465238973044,"[1.4635498175342565, 0.09426626091652608, 0.7037314329743292, 0.1328889118741219, 0.31727832032941183, 0.09314964832093017, 0.0358802367082861, 0.6196125904599816]"
