,St_len_min,K_nb_max,N_cl_max,Cl_cen,Len_min,St_edges,N_stages,Longest_stage,Shortest_stage,Avg_stage_length,Ward_dist,Cen_dist,Silh,Cal-Har,Dav-Bold,Avg-Silh,Avg-Cal-Har,Avg-Dav-Bold
0,60,35,15,Mode,40,[   0  498 2017],2,1519,498,1008.5,178407.75567482432,21.810531839009446,0.35483167467286386,1012.9715875499436,1.0993752859543333,0.35483167467286386,1012.9715875499436,1.0993752859543333
1,60,45,15,Median,40,[   0  523 1318 2017],3,795,523,672.3333333333334,119142.82239064053,17.76963232669944,0.18238653057008988,709.3079335643724,1.8458180384655118,0.2941786338218314,767.6844461415427,1.530522386449853
2,0,35,10,Mode,40,[   0  498  724 1242 2017],4,775,226,504.25,40433.46632781356,13.576828837589751,0.11784180187373591,486.2294752070723,2.2542891290606297,0.20757228693088225,265.28655440762424,1.9783183072684356
3,60,40,15,Mode,40,[   0  498  724 1052 1318 2017],5,699,226,403.4,34551.682806710036,13.775512695800547,0.10013943085906836,412.1828159369864,2.5101075746149597,0.2052830006388659,236.13288794051175,1.7382750742664117
4,60,35,20,Median,40,[   0  486  724 1052 1279 1804 2017],6,525,213,336.1666666666667,28117.21212021375,12.571911650036082,0.07368102009308064,358.68456446201117,2.5065145548444288,0.1861535579200265,197.56502352262947,1.9200503412907088
5,60,35,15,Median,40,[   0  346  523  724 1052 1315 1804 2017],7,489,177,288.14285714285717,16281.092715584178,11.020492140462153,0.035440703456971784,320.9435543336777,2.8398656363631645,0.16273950411127272,119.88598220179911,2.0931945789557767
6,40,35,20,Median,40,[   0  370  528  728 1052 1242 1321 1804 2017],8,483,79,252.125,11817.060111450099,10.441195860821287,0.024561976699581146,284.0430103644618,3.1120365839137545,0.15438061990512777,89.59926221820926,2.1643571172933314
7,60,45,20,Mode,40,[   0  346  498  724 1052 1242 1494 1607 1761 2017],9,346,113,224.11111111111111,12063.691636618481,10.712553651226095,-0.004421374146248093,255.0619516551618,3.2599546984076397,0.15211676392972093,90.18060638349776,2.005881798187338
8,60,50,20,Median,40,[   0  378  528  724 1052 1276 1480 1607 1761 1849 2017],10,378,88,201.7,11727.526604601842,11.09043198307132,0.00754254643149252,245.5401088502493,2.804851399167925,0.16499319597614903,93.39718577181358,1.9093710654291494
9,60,40,10,Mode,40,[   0  346  498  724  838 1052 1242 1318 1413 1761 1847 2017],11,348,76,183.36363636363637,8517.348226839775,9.865461006996217,-0.01052624221303508,212.98261170568324,3.878320229566367,0.14704100731733963,66.12840057110864,2.3704208165828655
10,0,40,20,Mode,40,[   0  346  498  724  773 1052 1242 1318 1494 1604 1761 1847 2017],12,346,49,168.08333333333334,8650.007672406537,10.822373868488707,-0.019540502196667742,203.31760206473592,3.645060623410986,0.15869162489723726,67.66488861875256,2.0269526966052167
11,60,45,20,Median,40,[   0  370  523  724  845 1052 1242 1318 1382 1494 1607 1761 1847 2017],13,370,64,155.15384615384616,8750.33229603475,10.890306025454663,-0.016701177553954522,196.99506134913833,3.720756007015263,0.18087284002528167,73.0833134197159,2.0366273350925526
12,60,40,20,Mode,40,"[   0  346  392  498  724  906 1052 1242 1318 1378 1494 1607 1761 1847
 2017]",14,346,46,144.07142857142858,7011.5855744006685,10.598885962125989,-0.04819122187796496,183.47702025275566,3.8380786569375664,0.1670064038465635,59.50397362388155,2.033581269201784
13,60,35,20,Mode,40,"[   0  346  498  724  845 1052 1111 1200 1242 1318 1378 1496 1604 1761
 1847 2017]",15,346,42,134.46666666666667,6887.140736707609,10.236023964481555,-0.05906912567026568,169.21411600353517,3.9715889557324813,0.16505974220219582,56.53918533379255,2.0654993816588063
14,60,45,20,Median,40,"[   0  362  427  498  565  724  845 1052 1111 1242 1318 1382 1494 1607
 1761 1847 2017]",16,362,59,126.0625,4644.42435994584,9.522781530023417,-0.055409820676823346,165.39033458612144,3.5508075541651403,0.14936461582681482,40.63769225336729,2.2435847369140873
