Algorithm,unique_values,score,normalized_score,IV,normalized_iv,QSDA_IDX,IV_IDX,IDX_DIFF
entropy,1418.9367088607594,0.4690326922946329,0.107637871366059,0.35257975320938933,0.08782382660070415,3887.4177215189875,3244.3164556962024,643.1012658227849
amplitude-bottleneck,1418.8025477707006,0.9295793602256917,0.22823123208778187,0.5840731212303154,0.1536056975953302,2776.9681528662422,2647.146496815287,129.82165605095543
amplitude-silhouette-2-1,1418.063694267516,1.033504176083628,0.25544376814410796,0.5772842205660884,0.15167654259833202,2540.5923566878982,2653.2802547770702,-112.68789808917198
silhouette-1,1417.139240506329,1.0443897543966574,0.2582941382880608,0.5517028146934899,0.1444072512343551,2518.1181434599157,2738.4704641350213,-220.3523206751055
landscape,1417.1350210970463,1.0713052053784342,0.2653419032926687,0.6789223896396779,0.18055835888226318,2483.9978902953585,2408.9324894514766,75.06540084388186
silhouette-2,1417.139240506329,1.0809666878507005,0.26787174602526015,0.4675677595835786,0.12049917391584791,2451.1518987341774,2944.7742616033756,-493.6223628691983
life,1418.9420903954801,1.1168820295208117,0.2772761170804775,0.8095411976819141,0.2176754031136534,2405.2796610169494,2141.5197740112994,263.7598870056497
amplitude-silhouette-2-2,1418.063694267516,1.1183324582275675,0.2776559093673715,0.47329762402094117,0.12212738990517683,2359.1592356687897,2929.9108280254777,-570.7515923566879
amplitude-landscape-2-1,1418.063694267516,1.1469175795394757,0.28514087470460237,0.7745777364831333,0.2077400779085879,2349.4267515923566,2237.388535031847,112.03821656050955
amplitude-wasserstein-1,1418.9808917197452,1.1602366519068765,0.28862845112263685,0.8754752751156377,0.23641143435711787,2286.4904458598726,1969.216560509554,317.2738853503185
amplitude-landscape-2-2,1418.063694267516,1.1965300017980516,0.2981318029868204,0.8162079744436871,0.21956985500504958,2273.87898089172,2148.4458598726114,125.43312101910828
amplitude-wasserstein-2,1419.0,1.2468980162124688,0.3113205817883294,0.9542640230605342,0.2588002885063684,2170.5923566878982,1853.0700636942674,317.5222929936306
amplitude-landscape-1-1,1418.063694267516,1.275418733383658,0.3187886830109884,0.8186397079360526,0.22026086391064223,2045.3694267515923,2132.0891719745223,-86.71974522292993
amplitude-silhouette-1-1,1418.063694267516,1.2923650540200056,0.323226048211318,0.7536508751098371,0.20179343629656488,2003.751592356688,2274.9299363057326,-271.1783439490446
amplitude-landscape-1-2,1418.063694267516,1.2936051238580781,0.32355075838667247,0.8700301302066051,0.2348641251490171,2016.7643312101911,2033.5987261146497,-16.8343949044586
amplitude-silhouette-1-2,1418.063694267516,1.3417200371250704,0.3361495664895885,0.6345592353928128,0.16795198784653578,1934.063694267516,2514.3503184713377,-580.2866242038217
bd2,1418.981638418079,1.428223943380401,0.3588004670329592,1.0999712460374396,0.30020490336335026,1915.1680790960452,1681.8262711864406,233.3418079096045
